TIMESTAMP,GTAVI_OPEN_PRICE_USD,GTAVI_HIGH_PRICE_USD,GTAVI_LOW_PRICE_USD,GTAVI_CLOSE_PRICE_USD,GTAVI_VOLUME_USD,GTAVI_DIVIDENDS_USD,GTAVI_STOCK_SPLITS_USD
2024-08-24 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,489,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,487,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,425,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,404,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2374,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1897,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,423,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,551,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,729,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,600,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2092,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,677,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,345,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,403,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,476,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,453,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,164,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,348,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,887,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,233,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,315,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,437,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,347,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,485,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,5825,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1242,0.0,0.0
