,Time,BTC_Google_Trends_Full_Name,ETH_Google_Trends_Full_Name,DOGE_Google_Trends_Full_Name,LTC_Google_Trends_Full_Name,XMR_Google_Trends_Full_Name
2049,2015-08-12,6.52,0.449,0.318,0.0949,0.0117
2050,2015-08-13,6.948,0.416,0.24,0.0922,0.0271
2051,2015-08-14,6.52,0.52,0.214,0.111,0.0318
2052,2015-08-15,6.413,0.421,0.264,0.13,0.0222
2053,2015-08-16,7.161,0.224,0.294,0.0976,0.0268
2054,2015-08-17,6.948,0.263,0.268,0.111,0.015
2055,2015-08-18,8.23,0.237,0.275,0.116,0.015
2056,2015-08-19,9.727,0.213,0.249,0.125,0.0224
2057,2015-08-20,8.551,0.23,0.232,0.133,0.015
2058,2015-08-21,8.123,0.252,0.197,0.0922,0.0151
2059,2015-08-22,7.589,0.213,0.247,0.157,0.00936
2060,2015-08-23,8.337,0.241,0.308,0.13,0.022
2061,2015-08-24,9.192,0.252,0.215,0.1,0.0221
2062,2015-08-25,9.406,0.268,0.231,0.244,0.0191
2063,2015-08-26,8.123,0.213,0.243,0.168,0.0192
2064,2015-08-27,7.268,0.151,0.309,0.141,0.0147
2065,2015-08-28,7.161,0.173,0.283,0.0894,0.0151
2066,2015-08-29,7.055,0.0901,0.199,0.073,0.00935
2067,2015-08-30,6.948,0.164,0.249,0.106,0.0127
2068,2015-08-31,6.627,0.184,0.24,0.084,0.0469
2069,2015-09-01,6.841,0.216,0.186,0.0915,0.0239
2070,2015-09-02,6.841,0.152,0.37,0.0736,0.0381
2071,2015-09-03,6.734,0.17,0.188,0.0577,0.0164
2072,2015-09-04,6.841,0.199,0.268,0.0604,0.0354
2073,2015-09-05,6.413,0.167,0.207,0.0603,0.0129
2074,2015-09-06,6.841,0.157,0.173,0.134,0.0183
2075,2015-09-07,6.199,0.242,0.228,0.0916,0.0208
2076,2015-09-08,6.841,0.125,0.229,0.0701,0.0187
2077,2015-09-09,6.413,0.154,0.221,0.0603,0.0203
2078,2015-09-10,6.52,0.225,0.168,0.0927,0.0128
2079,2015-09-11,6.627,0.177,0.259,0.0867,0.0246
2080,2015-09-12,6.199,0.137,0.106,0.0547,0.0209
2081,2015-09-13,6.199,0.163,0.213,0.0585,0.00958
2082,2015-09-14,6.413,0.163,0.306,0.103,0.0204
2083,2015-09-15,6.734,0.22,0.231,0.0524,0.0326
2084,2015-09-16,6.841,0.235,0.275,0.0668,0.0243
2085,2015-09-17,7.375,0.233,0.246,0.0715,0.0167
2086,2015-09-18,7.482,0.152,0.213,0.0532,0.0246
2087,2015-09-19,6.734,0.125,0.243,0.0958,0.0341
2088,2015-09-20,6.52,0.095,0.309,0.0795,0.0226
2089,2015-09-21,6.734,0.18,0.25,0.0719,0.0442
2090,2015-09-22,7.482,0.152,0.288,0.0644,0.0302
2091,2015-09-23,6.627,0.181,0.285,0.0989,0.0273
2092,2015-09-24,6.841,0.154,0.184,0.0828,0.0204
2093,2015-09-25,6.948,0.143,0.24,0.0824,0.0367
2094,2015-09-26,6.627,0.152,0.265,0.0947,0.0165
2095,2015-09-27,5.879,0.128,0.206,0.0757,0.0259
2096,2015-09-28,6.199,0.172,0.21,0.0798,0.0129
2097,2015-09-29,6.841,0.221,0.151,0.106,0.0134
2098,2015-09-30,6.948,0.19,0.206,0.0572,0.037
2099,2015-10-01,6.409,0.0883,0.406,0.0869,0.0143
2100,2015-10-02,6.114,0.172,0.208,0.0998,0.00754
2101,2015-10-03,5.954,0.148,0.278,0.07,0.0122
2102,2015-10-04,6.4,0.184,0.232,0.066,0.00796
2103,2015-10-05,6.614,0.0823,0.193,0.0839,0.021
2104,2015-10-06,6.952,0.0863,0.272,0.076,0.00377
2105,2015-10-07,6.836,0.16,0.322,0.0731,0.0315
2106,2015-10-08,6.845,0.144,0.283,0.102,0.0173
2107,2015-10-09,6.56,0.0943,0.318,0.0625,0.029
2108,2015-10-10,6.355,0.146,0.233,0.0721,0.0081
2109,2015-10-11,6.569,0.0783,0.318,0.0968,0.0209
2110,2015-10-12,7.068,0.0843,0.229,0.0879,0.0288
2111,2015-10-13,6.676,0.234,0.14,0.0581,0.0172
2112,2015-10-14,6.569,0.0963,0.188,0.0456,0.0209
2113,2015-10-15,6.676,0.148,0.238,0.0611,0.0278
2114,2015-10-16,6.774,0.0664,0.33,0.0542,0.0214
2115,2015-10-17,7.113,0.0903,0.233,0.078,0.0247
2116,2015-10-18,6.943,0.0823,0.202,0.0988,0.0122
2117,2015-10-19,6.836,0.0863,0.305,0.083,0.0173
2118,2015-10-20,7.389,0.0803,0.256,0.0909,0.0135
2119,2015-10-21,7.059,0.219,0.259,0.0751,0.0209
2120,2015-10-22,8.182,0.0923,0.21,0.0581,0.00674
2121,2015-10-23,7.291,0.0723,0.269,0.0542,0.0221
2122,2015-10-24,6.542,0.102,0.246,0.081,0.033
2123,2015-10-25,7.835,0.146,0.311,0.0681,0.00803
2124,2015-10-26,7.844,0.206,0.236,0.0909,0.0276
2125,2015-10-27,8.691,0.244,0.245,0.071,0.0135
2126,2015-10-28,8.236,0.25,0.223,0.0938,0.0135
2127,2015-10-29,9.056,0.339,0.199,0.0889,0.0105
2128,2015-10-30,10.304,0.307,0.345,0.112,0.00377
2129,2015-10-31,8.343,0.226,0.289,0.11,0.021
2130,2015-11-01,8.812,0.284,0.253,0.0672,0.0147
2131,2015-11-02,10.899,0.218,0.294,0.0865,0.0207
2132,2015-11-03,16.001,0.263,0.321,0.14,0.0205
2133,2015-11-04,20.871,0.281,0.41,0.186,0.0412
2134,2015-11-05,16.929,0.203,0.455,0.152,0.0127
2135,2015-11-06,13.682,0.206,0.349,0.0918,0.0257
2136,2015-11-07,10.435,0.186,0.387,0.0958,0.0147
2137,2015-11-08,9.972,0.239,0.432,0.0786,0.0238
2138,2015-11-09,10.435,0.269,0.246,0.0852,0.00809
2139,2015-11-10,10.435,0.239,0.186,0.0958,0.0251
2140,2015-11-11,10.435,0.332,0.373,0.118,0.0382
2141,2015-11-12,9.508,0.335,0.287,0.13,0.022
2142,2015-11-13,9.276,0.263,0.321,0.0707,0.0348
2143,2015-11-14,7.653,0.102,0.315,0.0549,0.0191
2144,2015-11-15,7.885,0.126,0.382,0.0628,0.0286
2145,2015-11-16,8.58,0.218,0.202,0.0958,0.0288
2146,2015-11-17,8.348,0.287,0.303,0.0747,0.00444
2147,2015-11-18,8.58,0.111,0.31,0.0589,0.0334
2148,2015-11-19,9.044,0.227,0.297,0.0549,0.00809
2149,2015-11-20,8.812,0.272,0.321,0.0892,0.0176
2150,2015-11-21,9.044,0.126,0.276,0.0786,0.0142
2151,2015-11-22,7.653,0.0628,0.36,0.0905,0.0191
2152,2015-11-23,8.58,0.242,0.231,0.0865,0.0127
2153,2015-11-24,8.58,0.248,0.26,0.0918,0.00809
2154,2015-11-25,8.58,0.218,0.339,0.0826,0.017
2155,2015-11-26,9.044,0.221,0.27,0.102,0.00452
2156,2015-11-27,8.812,0.206,0.226,0.0892,0.022
2157,2015-11-28,8.116,0.0449,0.281,0.0997,0.0288
2158,2015-11-29,7.421,0.0987,0.158,0.0984,0.00452
2159,2015-11-30,9.276,0.0927,0.344,0.0707,0.0319
2160,2015-12-01,9.276,0.191,0.317,0.0699,0.0302
2161,2015-12-02,8.348,0.076,0.349,0.0834,0.0333
2162,2015-12-03,8.116,0.28,0.281,0.108,0.0388
2163,2015-12-04,7.421,0.119,0.423,0.0784,0.00818
2164,2015-12-05,8.348,0.173,0.359,0.0946,0.0336
2165,2015-12-06,8.812,0.189,0.291,0.06,0.0392
2166,2015-12-07,9.508,0.199,0.342,0.0859,0.0319
2167,2015-12-08,11.131,0.215,0.387,0.109,0.0379
2168,2015-12-09,23.19,0.226,0.388,0.129,0.0273
2169,2015-12-10,14.841,0.172,0.363,0.0619,0.0329
2170,2015-12-11,12.059,0.248,0.312,0.0971,0.00304
2171,2015-12-12,10.667,0.205,0.311,0.116,0.0148
2172,2015-12-13,9.972,0.216,0.385,0.13,0.0256
2173,2015-12-14,9.508,0.286,0.404,0.116,0.0332
2174,2015-12-15,10.435,0.21,0.391,0.121,0.0424
2175,2015-12-16,10.435,0.246,0.321,0.0805,0.0212
2176,2015-12-17,9.972,0.285,0.46,0.104,0.0239
2177,2015-12-18,8.812,0.268,0.274,0.087,0.0362
2178,2015-12-19,9.044,0.188,0.387,0.0729,0.0295
2179,2015-12-20,8.812,0.146,0.467,0.103,0.0288
2180,2015-12-21,9.044,0.208,0.274,0.0882,0.0335
2181,2015-12-22,8.812,0.213,0.275,0.0707,0.0257
2182,2015-12-23,9.044,0.208,0.368,0.104,0.0119
2183,2015-12-24,9.508,0.207,0.345,0.125,0.0563
2184,2015-12-25,8.812,0.173,0.546,0.0893,0.0134
2185,2015-12-26,9.508,0.091,0.432,0.0971,0.0271
2186,2015-12-27,9.276,0.211,0.36,0.12,0.0286
2187,2015-12-28,9.276,0.226,0.255,0.092,0.0303
2188,2015-12-29,9.276,0.207,0.278,0.11,0.0349
2189,2015-12-30,8.812,0.0905,0.391,0.0908,0.0234
2190,2015-12-31,7.653,0.2,0.282,0.0742,0.0344
2191,2016-01-01,7.601,0.11,0.254,0.0809,0.0011
2192,2016-01-02,8.269,0.19,0.328,0.105,0.0258
2193,2016-01-03,8.397,0.206,0.33,0.0895,0.0267
2194,2016-01-04,8.821,0.283,0.37,0.113,0.027
2195,2016-01-05,8.421,0.207,0.221,0.0826,0.0225
2196,2016-01-06,8.269,0.351,0.263,0.0895,0.028
2197,2016-01-07,9.925,0.283,0.283,0.0661,0.0316
2198,2016-01-08,10.272,0.24,0.333,0.107,0.0272
2199,2016-01-09,8.937,0.207,0.387,0.0889,0.0154
2200,2016-01-10,8.385,0.207,0.392,0.09,0.0142
2201,2016-01-11,8.821,0.3,0.407,0.0821,0.0174
2202,2016-01-12,8.461,0.325,0.25,0.0826,0.0139
2203,2016-01-13,8.577,0.291,0.225,0.0709,0.00844
2204,2016-01-14,8.089,0.334,0.26,0.101,0.00947
2205,2016-01-15,12.096,0.308,0.337,0.0974,0.0512
2206,2016-01-16,13.007,0.249,0.387,0.101,0.0313
2207,2016-01-17,10.4,0.232,0.293,0.0729,0.0112
2208,2016-01-18,10.516,0.43,0.3,0.115,0.0399
2209,2016-01-19,9.757,0.343,0.272,0.0815,0.0432
2210,2016-01-20,10.464,0.464,0.372,0.0858,0.0355
2211,2016-01-21,9.733,0.532,0.196,0.088,0.00844
2212,2016-01-22,9.361,0.36,0.368,0.0721,0.00844
2213,2016-01-23,8.705,0.662,0.297,0.0921,0.0302
2214,2016-01-24,8.309,0.739,0.294,0.109,0.0142
2215,2016-01-25,8.897,0.919,0.246,0.0878,0.0398
2216,2016-01-26,8.565,0.916,0.539,0.113,0.0223
2217,2016-01-27,8.449,0.651,0.65,0.101,0.0269
2218,2016-01-28,8.089,0.679,0.543,0.0858,0.0261
2219,2016-01-29,7.665,0.549,0.387,0.0778,0.0401
2220,2016-01-30,7.869,0.334,0.355,0.082,0.0324
2221,2016-01-31,7.729,0.506,0.342,0.0747,0.0246
2222,2016-02-01,8.19,0.458,0.364,0.0749,0.0321
2223,2016-02-02,7.934,0.47,0.373,0.0631,0.0517
2224,2016-02-03,8.574,0.458,0.272,0.092,0.0422
2225,2016-02-04,8.574,0.484,0.36,0.0715,0.0234
2226,2016-02-05,7.294,0.42,0.351,0.0863,0.0447
2227,2016-02-06,7.678,0.445,0.498,0.0943,0.0253
2228,2016-02-07,8.062,0.598,0.377,0.103,0.0411
2229,2016-02-08,7.678,0.751,0.303,0.0871,0.0612
2230,2016-02-09,8.062,1.043,0.441,0.115,0.0234
2231,2016-02-10,8.702,1.362,0.284,0.1,0.0255
2232,2016-02-11,8.702,1.362,0.351,0.0639,0.027
2233,2016-02-12,8.19,1.223,0.347,0.0806,0.039
2234,2016-02-13,7.934,0.993,0.314,0.0772,0.0137
2235,2016-02-14,8.446,0.841,0.248,0.0715,0.0306
2236,2016-02-15,8.83,0.904,0.211,0.0666,0.0489
2237,2016-02-16,9.214,0.839,0.289,0.046,0.0268
2238,2016-02-17,9.214,0.878,0.386,0.108,0.0335
2239,2016-02-18,10.877,0.777,0.424,0.0745,0.0734
2240,2016-02-19,9.854,0.649,0.32,0.104,0.0257
2241,2016-02-20,9.214,0.662,0.279,0.102,0.0308
2242,2016-02-21,9.214,0.636,0.281,0.0856,0.00801
2243,2016-02-22,9.214,0.815,0.242,0.0977,0.0253
2244,2016-02-23,8.446,1.006,0.274,0.0658,0.0308
2245,2016-02-24,9.086,0.904,0.365,0.0878,0.0322
2246,2016-02-25,8.574,1.095,0.365,0.0601,0.0221
2247,2016-02-26,8.062,1.031,0.307,0.0715,0.0236
2248,2016-02-27,8.19,1.006,0.405,0.0764,0.0251
2249,2016-02-28,7.55,0.815,0.325,0.0851,0.042
2250,2016-02-29,8.318,0.942,0.284,0.0559,0.0506
2251,2016-03-01,9.726,1.25,0.287,0.0848,0.0745
2252,2016-03-02,8.702,1.573,0.228,0.081,0.0506
2253,2016-03-03,8.958,2.167,0.327,0.0759,0.074
2254,2016-03-04,9.086,1.616,0.348,0.0768,0.0805
2255,2016-03-05,8.574,2.206,0.32,0.102,0.0759
2256,2016-03-06,8.318,1.647,0.289,0.0756,0.0863
2257,2016-03-07,9.342,1.771,0.387,0.0814,0.0804
2258,2016-03-08,8.318,1.471,0.293,0.0743,0.0406
2259,2016-03-09,7.934,1.399,0.283,0.0661,0.0261
2260,2016-03-10,7.806,1.354,0.313,0.0817,0.0561
2261,2016-03-11,8.19,1.384,0.256,0.0698,0.0645
2262,2016-03-12,7.678,1.97,0.331,0.0634,0.0625
2263,2016-03-13,7.55,2.194,0.172,0.0898,0.0614
2264,2016-03-14,8.446,2.403,0.223,0.0857,0.0371
2265,2016-03-15,8.83,1.873,0.277,0.0799,0.0712
2266,2016-03-16,8.19,1.729,0.347,0.0523,0.0503
2267,2016-03-17,8.574,1.764,0.238,0.0596,0.0575
2268,2016-03-18,8.19,1.866,0.291,0.0903,0.0547
2269,2016-03-19,7.678,1.446,0.318,0.066,0.0507
2270,2016-03-20,7.55,1.366,0.289,0.0912,0.065
2271,2016-03-21,7.934,1.488,0.303,0.0639,0.0799
2272,2016-03-22,8.702,1.383,0.311,0.0585,0.0604
2273,2016-03-23,7.934,1.432,0.296,0.0821,0.042
2274,2016-03-24,7.934,1.276,0.228,0.0762,0.0779
2275,2016-03-25,7.806,1.205,0.267,0.118,0.054
2276,2016-03-26,7.55,1.19,0.29,0.0865,0.0601
2277,2016-03-27,7.934,1.229,0.324,0.11,0.0867
2278,2016-03-28,8.318,2.46,0.253,0.0672,0.0427
2279,2016-03-29,8.446,1.679,0.327,0.0751,0.0543
2280,2016-03-30,8.702,1.661,0.264,0.0685,0.0568
2281,2016-03-31,8.062,1.617,0.307,0.102,0.0402
2282,2016-04-01,7.782,1.246,0.212,0.0466,0.0524
2283,2016-04-02,7.51,1.26,0.268,0.0739,0.051
2284,2016-04-03,7.446,1.135,0.187,0.0442,0.047
2285,2016-04-04,7.846,1.185,0.241,0.078,0.0663
2286,2016-04-05,7.966,1.228,0.187,0.0562,0.0852
2287,2016-04-06,8.102,1.238,0.223,0.0722,0.0533
2288,2016-04-07,8.102,1.14,0.257,0.0462,0.0722
2289,2016-04-08,7.838,1.209,0.221,0.0563,0.0447
2290,2016-04-09,7.71,1.073,0.309,0.0647,0.0482
2291,2016-04-10,8.046,1.502,0.292,0.0763,0.0951
2292,2016-04-11,8.63,1.036,0.227,0.0784,0.0452
2293,2016-04-12,8.11,1.363,0.253,0.0637,0.0452
2294,2016-04-13,7.71,1.177,0.29,0.0641,0.0253
2295,2016-04-14,7.846,1.153,0.27,0.0583,0.0573
2296,2016-04-15,7.974,0.967,0.259,0.0539,0.0647
2297,2016-04-16,7.19,0.842,0.248,0.0681,0.0451
2298,2016-04-17,7.246,0.812,0.216,0.0678,0.0457
2299,2016-04-18,7.454,1.121,0.262,0.0579,0.0344
2300,2016-04-19,7.902,1.015,0.202,0.0629,0.0457
2301,2016-04-20,8.174,1.084,0.188,0.0408,0.0401
2302,2016-04-21,8.838,1.14,0.255,0.0616,0.036
2303,2016-04-22,8.894,0.967,0.211,0.0691,0.0319
2304,2016-04-23,8.254,0.823,0.217,0.0666,0.0301
2305,2016-04-24,8.966,0.81,0.244,0.0904,0.0402
2306,2016-04-25,9.493,0.911,0.269,0.0817,0.027
2307,2016-04-26,9.757,0.916,0.273,0.0842,0.0614
2308,2016-04-27,8.646,0.999,0.249,0.0883,0.0404
2309,2016-04-28,10.173,0.879,0.277,0.083,0.0485
2310,2016-04-29,9.046,0.759,0.245,0.0768,0.0312
2311,2016-04-30,8.11,1.252,0.274,0.0825,0.0251
2312,2016-05-01,8.158,1.038,0.334,0.0752,0.0641
2313,2016-05-02,27.192,0.973,0.287,0.099,0.0604
2314,2016-05-03,16.315,1.029,0.235,0.103,0.0747
2315,2016-05-04,11.421,1.121,0.249,0.0557,0.0446
2316,2016-05-05,12.78,1.066,0.265,0.062,0.069
2317,2016-05-06,11.149,1.094,0.295,0.0631,0.0592
2318,2016-05-07,9.789,1.094,0.256,0.0626,0.0619
2319,2016-05-08,9.517,1.261,0.179,0.0648,0.0417
2320,2016-05-09,10.061,0.946,0.219,0.0802,0.0606
2321,2016-05-10,10.605,1.001,0.3,0.0929,0.0319
2322,2016-05-11,8.973,1.085,0.238,0.0797,0.0625
2323,2016-05-12,9.245,1.261,0.281,0.0797,0.0594
2324,2016-05-13,9.245,1.205,0.188,0.0552,0.0491
2325,2016-05-14,8.43,1.149,0.179,0.0458,0.0536
2326,2016-05-15,8.158,1.177,0.279,0.0907,0.06
2327,2016-05-16,8.702,1.317,0.294,0.0758,0.0817
2328,2016-05-17,8.702,1.317,0.237,0.0593,0.0539
2329,2016-05-18,8.973,2.179,0.265,0.0708,0.0778
2330,2016-05-19,9.245,2.206,0.299,0.0786,0.067
2331,2016-05-20,9.245,2.354,0.285,0.0747,0.072
2332,2016-05-21,7.886,1.808,0.291,0.0697,0.0719
2333,2016-05-22,8.158,1.724,0.24,0.0874,0.0678
2334,2016-05-23,8.702,1.52,0.233,0.0659,0.0569
2335,2016-05-24,8.702,1.808,0.302,0.0714,0.0568
2336,2016-05-25,8.973,2.123,0.213,0.0697,0.0915
2337,2016-05-26,8.43,1.947,0.231,0.0841,0.0428
2338,2016-05-27,9.517,1.78,0.295,0.0819,0.0234
2339,2016-05-28,11.965,2.011,0.196,0.0775,0.0367
2340,2016-05-29,12.78,1.557,0.252,0.103,0.0722
2341,2016-05-30,12.78,1.585,0.252,0.0841,0.0775
2342,2016-05-31,13.324,1.576,0.301,0.0907,0.0666
2343,2016-06-01,11.149,1.634,0.274,0.106,0.102
2344,2016-06-02,9.789,1.77,0.277,0.0905,0.0787
2345,2016-06-03,11.149,1.673,0.353,0.104,0.0676
2346,2016-06-04,11.965,1.413,0.134,0.118,0.116
2347,2016-06-05,10.877,1.26,0.247,0.111,0.0637
2348,2016-06-06,11.149,1.414,0.234,0.12,0.0954
2349,2016-06-07,11.421,1.634,0.27,0.104,0.055
2350,2016-06-08,10.333,1.371,0.265,0.0969,0.0844
2351,2016-06-09,10.061,1.432,0.288,0.0868,0.0884
2352,2016-06-10,9.789,1.414,0.312,0.0902,0.0937
2353,2016-06-11,10.605,0.903,0.235,0.0788,0.111
2354,2016-06-12,15.228,1.45,0.33,0.118,0.0635
2355,2016-06-13,18.491,2.145,0.245,0.13,0.31
2356,2016-06-14,15.5,2.125,0.321,0.141,0.205
2357,2016-06-15,13.596,2.162,0.282,0.124,0.136
2358,2016-06-16,17.131,2.243,0.349,0.115,0.0726
2359,2016-06-17,16.587,5.457,0.301,0.136,0.0342
2360,2016-06-18,14.412,4.862,0.449,0.158,0.183
2361,2016-06-19,13.596,3.459,0.396,0.15,0.0736
2362,2016-06-20,14.412,3.289,0.284,0.126,0.131
2363,2016-06-21,15.5,2.77,0.293,0.11,0.101
2364,2016-06-22,14.684,2.784,0.274,0.121,0.057
2365,2016-06-23,14.412,1.99,0.244,0.13,0.157
2366,2016-06-24,21.21,2.008,0.283,0.132,0.0998
2367,2016-06-25,14.956,1.616,0.339,0.106,0.12
2368,2016-06-26,12.237,1.278,0.244,0.108,0.116
2369,2016-06-27,13.596,1.488,0.221,0.0886,0.0351
2370,2016-06-28,12.78,1.678,0.294,0.0745,0.124
2371,2016-06-29,11.149,1.788,0.173,0.0959,0.0962
2372,2016-06-30,12.509,1.734,0.29,0.0951,0.0893
2373,2016-07-01,11.832,1.443,0.247,0.0935,0.155
2374,2016-07-02,11.011,1.312,0.304,0.0992,0.173
2375,2016-07-03,11.897,1.461,0.269,0.0792,0.13
2376,2016-07-04,10.772,1.563,0.269,0.111,0.139
2377,2016-07-05,11.316,1.88,0.293,0.0892,0.163
2378,2016-07-06,11.25,1.232,0.253,0.0707,0.179
2379,2016-07-07,11.968,1.195,0.171,0.0764,0.13
2380,2016-07-08,11.658,1.136,0.285,0.0792,0.0559
2381,2016-07-09,15.049,1.271,0.155,0.111,0.122
2382,2016-07-10,12.516,1.14,0.176,0.0807,0.105
2383,2016-07-11,10.94,1.195,0.204,0.0821,0.157
2384,2016-07-12,11.011,1.064,0.182,0.0849,0.134
2385,2016-07-13,10.701,1.005,0.122,0.0879,0.0474
2386,2016-07-14,10.087,1.235,0.149,0.112,0.0718
2387,2016-07-15,9.266,1.213,0.193,0.0693,0.176
2388,2016-07-16,9.402,0.991,0.187,0.0836,0.1
2389,2016-07-17,9.881,1.253,0.198,0.119,0.0474
2390,2016-07-18,9.266,1.122,0.209,0.0821,0.0328
2391,2016-07-19,10.293,1.308,0.171,0.0711,0.0934
2392,2016-07-20,9.473,1.939,0.176,0.085,0.133
2393,2016-07-21,8.957,2.07,0.203,0.0412,0.155
2394,2016-07-22,9.06,1.745,0.165,0.0398,0.106
2395,2016-07-23,8.718,1.84,0.138,0.034,0.0778
2396,2016-07-24,8.718,2.241,0.296,0.047,0.0535
2397,2016-07-25,9.266,2.015,0.209,0.0836,0.173
2398,2016-07-26,9.951,2.751,0.198,0.0707,0.0718
2399,2016-07-27,10.293,2.179,0.28,0.0921,0.155
2400,2016-07-28,8.652,1.822,0.225,0.0751,0.155
2401,2016-07-29,8.924,1.479,0.16,0.0864,0.0889
2402,2016-07-30,8.891,1.425,0.171,0.0636,0.148
2403,2016-07-31,9.13,1.654,0.225,0.0751,0.0596
2404,2016-08-01,9.906,1.539,0.241,0.0721,0.13
2405,2016-08-02,11.764,2.571,0.235,0.0796,0.12
2406,2016-08-03,20.639,2.265,0.194,0.102,0.149
2407,2016-08-04,14.241,1.736,0.221,0.0378,0.174
2408,2016-08-05,11.145,1.174,0.0822,0.0872,0.159
2409,2016-08-06,9.081,1.146,0.153,0.11,0.105
2410,2016-08-07,10.319,1.256,0.146,0.0644,0.0744
2411,2016-08-08,10.113,1.479,0.282,0.0853,0.142
2412,2016-08-09,9.287,1.228,0.194,0.0531,0.113
2413,2016-08-10,8.875,1.343,0.16,0.0739,0.138
2414,2016-08-11,9.081,1.174,0.207,0.0815,0.0467
2415,2016-08-12,8.462,1.233,0.214,0.0607,0.167
2416,2016-08-13,8.875,1.119,0.228,0.0682,0.116
2417,2016-08-14,7.843,0.89,0.228,0.0624,0.0934
2418,2016-08-15,8.668,1.174,0.248,0.074,0.225
2419,2016-08-16,8.462,0.753,0.221,0.0531,0.111
2420,2016-08-17,9.287,0.753,0.194,0.0588,0.101
2421,2016-08-18,8.875,1.064,0.241,0.0777,0.181
2422,2016-08-19,8.668,0.923,0.16,0.0721,0.152
2423,2016-08-20,7.843,0.557,0.207,0.0778,0.238
2424,2016-08-21,8.049,0.868,0.241,0.0644,0.189
2425,2016-08-22,9.081,0.868,0.207,0.0588,0.415
2426,2016-08-23,9.494,1.01,0.16,0.106,0.665
2427,2016-08-24,9.287,1.064,0.262,0.0911,0.361
2428,2016-08-25,8.668,0.923,0.221,0.0625,0.383
2429,2016-08-26,8.462,1.037,0.296,0.0853,0.474
2430,2016-08-27,8.668,0.671,0.173,0.0892,0.315
2431,2016-08-28,8.875,0.895,0.187,0.0871,0.876
2432,2016-08-29,8.668,1.119,0.18,0.093,1.034
2433,2016-08-30,8.462,0.895,0.139,0.0816,0.847
2434,2016-08-31,8.255,0.808,0.255,0.0721,0.766
2435,2016-09-01,9.494,1.162,0.272,0.0624,0.742
2436,2016-09-02,8.255,1.049,0.193,0.073,0.547
2437,2016-09-03,8.255,0.794,0.183,0.101,1.161
2438,2016-09-04,9.081,0.817,0.271,0.124,0.93
2439,2016-09-05,8.875,0.933,0.166,0.105,0.792
2440,2016-09-06,8.462,0.812,0.262,0.104,0.776
2441,2016-09-07,9.287,0.713,0.197,0.0598,0.568
2442,2016-09-08,10.113,0.97,0.226,0.102,0.586
2443,2016-09-09,9.7,0.831,0.183,0.0972,0.624
2444,2016-09-10,9.7,0.831,0.24,0.0484,0.421
2445,2016-09-11,8.875,0.799,0.318,0.0727,0.536
2446,2016-09-12,9.081,0.902,0.195,0.0962,0.64
2447,2016-09-13,9.494,0.831,0.246,0.0371,0.509
2448,2016-09-14,8.462,0.831,0.192,0.0798,0.486
2449,2016-09-15,9.494,0.965,0.196,0.0776,0.503
2450,2016-09-16,9.287,0.983,0.218,0.0504,0.472
2451,2016-09-17,8.875,0.97,0.199,0.0848,0.305
2452,2016-09-18,8.875,1.32,0.195,0.115,0.367
2453,2016-09-19,8.875,1.262,0.279,0.0742,0.425
2454,2016-09-20,8.668,1.437,0.156,0.0685,0.443
2455,2016-09-21,10.319,1.434,0.161,0.0564,0.425
2456,2016-09-22,8.668,1.525,0.256,0.0859,0.306
2457,2016-09-23,9.081,1.199,0.209,0.0776,0.304
2458,2016-09-24,8.049,0.907,0.208,0.0602,0.354
2459,2016-09-25,8.255,1.073,0.343,0.103,0.342
2460,2016-09-26,9.287,0.957,0.205,0.101,0.339
2461,2016-09-27,9.081,0.867,0.187,0.0833,0.242
2462,2016-09-28,9.081,0.978,0.166,0.0613,0.305
2463,2016-09-29,8.462,0.983,0.162,0.0673,0.379
2464,2016-09-30,9.081,0.897,0.17,0.0557,0.344
2465,2016-10-01,9.096,0.679,0.207,0.149,0.443
2466,2016-10-02,8.135,0.732,0.157,0.11,0.285
2467,2016-10-03,8.787,0.821,0.175,0.0787,0.337
2468,2016-10-04,8.512,1.056,0.143,0.11,0.193
2469,2016-10-05,8.993,1.096,0.173,0.12,0.309
2470,2016-10-06,8.993,1.122,0.182,0.0808,0.311
2471,2016-10-07,9.061,1.069,0.182,0.06,0.395
2472,2016-10-08,8.512,1.006,0.157,0.12,0.197
2473,2016-10-09,8.89,0.951,0.19,0.0603,0.369
2474,2016-10-10,9.268,0.927,0.191,0.0415,0.257
2475,2016-10-11,10.469,1.02,0.157,0.0891,0.285
2476,2016-10-12,10.675,0.98,0.0921,0.06,0.264
2477,2016-10-13,10.297,1.122,0.126,0.11,0.317
2478,2016-10-14,9.885,1.172,0.19,0.0704,0.219
2479,2016-10-15,9.371,0.795,0.207,0.0704,0.173
2480,2016-10-16,8.923,0.781,0.216,0.0891,0.193
2481,2016-10-17,9.817,1.109,0.2,0.06,0.272
2482,2016-10-18,9.268,1.096,0.182,0.0891,0.257
2483,2016-10-19,8.993,1.122,0.199,0.0623,0.278
2484,2016-10-20,9.2,1.003,0.175,0.0808,0.198
2485,2016-10-21,9.061,0.848,0.14,0.0496,0.19
2486,2016-10-22,9.165,0.718,0.175,0.12,0.218
2487,2016-10-23,9.716,0.808,0.25,0.0704,0.205
2488,2016-10-24,9.784,0.967,0.207,0.0808,0.153
2489,2016-10-25,10.401,1.02,0.199,0.0808,0.257
2490,2016-10-26,10.846,0.877,0.0888,0.0415,0.212
