TIMESTAMP,ETH_OPEN_PRICE_USDT,ETH_HIGH_PRICE_USDT,ETH_LOW_PRICE_USDT,ETH_CLOSE_PRICE_USDT,ETH_FIRST_TRADE_PRICE_USDT,ETH_HIGH_TRADE_PRICE_USDT,ETH_LOW_TRADE_PRICE_USDT,ETH_LAST_TRADE_PRICE_USDT,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USDT,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL
2017-09-20 00:00:00,284.0,288.0,275.91,284.05,284.0,288.0,275.91,284.05,660,208,452,546.06893,154139.3085289,231.52844,65405.0219132,314.54049,88734.2866157
2017-09-20 12:00:00,284.05,294.0,282.0,282.0,283.99,294.0,282.0,282.0,771,453,318,514.49841,148600.4252242,335.11793,96885.396674,179.38048,51715.0285502
2017-09-21 00:00:00,282.0,287.0,278.05,282.83,285.11,287.0,278.05,282.83,814,315,499,492.7706,138891.8821714,187.48653,52905.0546424,305.28407,85986.827529
2017-09-21 12:00:00,282.83,284.11,252.1,257.0,282.65,284.11,252.1,257.0,1937,672,1265,1419.78523,377301.3148894,392.29089,103252.9408251,1027.49434,274048.3740643
2017-09-22 00:00:00,257.0,272.97,253.5,254.22,258.0,272.97,253.5,254.22,1069,335,734,867.55184,228728.4022905,395.84139,104651.9471316,471.71045,124076.4551589
2017-09-22 12:00:00,254.22,266.61,253.01,264.0,256.36,266.61,253.01,264.0,1075,376,699,596.96066,154233.8156525,216.77798,55749.3406823,380.18268,98484.4749702
2017-09-23 00:00:00,264.0,282.83,255.11,282.8,259.99,282.83,255.11,282.8,730,474,256,537.2813,144670.2839868,355.73862,96370.096652,181.54268,48300.1873348
2017-09-23 12:00:00,282.8,286.23,275.55,285.93,282.8,286.23,275.55,285.93,3171,529,2642,2287.05442,644140.0404371,485.69605,137048.160247,1801.35837,507091.8801901
2017-09-24 00:00:00,285.93,294.61,275.0,280.47,286.5,294.61,275.0,280.47,4660,1433,3227,3528.05602,1001036.0891919,1010.21759,286904.9227186,2517.83843,714131.1664733
2017-09-24 12:00:00,280.47,288.18,277.06,282.0,280.51,288.18,277.06,282.0,3362,619,2743,2047.4882,581841.397941,304.30995,86664.6340394,1743.17825,495176.7639016
2017-09-25 00:00:00,282.0,291.3,281.34,288.13,282.0,291.3,281.34,288.13,4411,1277,3134,2970.55986,854539.2268724,850.25042,244733.2943118,2120.30944,609805.9325606
2017-09-25 12:00:00,288.13,299.0,287.0,294.42,288.0,299.0,287.0,294.42,4754,1864,2890,2899.92049,851012.7652294,1100.33824,322630.1547763,1799.58225,528382.6104531
2017-09-26 00:00:00,294.42,296.81,287.94,292.82,294.42,296.81,287.94,292.82,4321,880,3441,2541.20186,744622.1174556,617.29472,181039.2735382,1923.90714,563582.8439174
2017-09-26 12:00:00,292.82,295.52,286.24,287.9,292.82,295.52,286.24,287.9,3008,632,2376,2025.72618,587503.047984,456.64497,132489.367718,1569.08121,455013.680266
2017-09-27 00:00:00,287.9,299.0,286.13,295.77,289.91,299.0,286.13,295.77,3920,657,3263,2510.35523,733656.249124,561.69871,164276.0004167,1948.65652,569380.2487073
2017-09-27 12:00:00,295.77,313.0,294.02,309.74,295.71,313.0,294.02,309.74,4288,650,3638,3007.74859,908240.6252411,714.75831,216330.465373,2292.99028,691910.1598681
2017-09-28 00:00:00,309.74,311.81,300.0,300.7,309.81,311.81,300.0,300.7,5612,1730,3882,4038.32594,1238128.7044311,1456.52863,447171.6856979,2581.79731,790957.0187332
2017-09-28 12:00:00,300.7,304.5,296.89,302.44,300.76,304.5,296.89,302.44,4922,1144,3778,2562.58328,771105.1842794,754.02053,227174.2352212,1808.56275,543930.9490582
2017-09-29 00:00:00,302.44,303.0,274.0,297.01,302.44,303.0,274.0,297.01,7555,2614,4941,7662.89238,2201737.8611518,3419.30527,981954.9889333,4243.58711,1219782.8722185
2017-09-29 12:00:00,297.01,302.97,290.11,292.22,296.41,302.97,290.11,292.22,5543,2155,3388,3426.30664,1011987.2292461,1757.32419,519611.8725819,1668.98245,492375.3566642
2017-09-30 00:00:00,292.22,307.47,292.22,303.57,292.62,307.47,292.22,303.57,4863,1285,3578,2383.527,716260.8095306,913.19021,274598.550011,1470.33679,441662.2595196
2017-09-30 12:00:00,303.57,307.49,301.18,304.36,303.02,307.49,301.18,304.36,3305,857,2448,1637.08095,498196.0285156,731.9292,223061.958048,905.15175,275134.0704676
2017-10-01 00:00:00,304.36,305.5,298.08,300.35,305.13,305.5,298.08,300.35,4090,517,3573,2264.66441,680179.7997512,447.74687,134700.7664701,1816.91754,545479.0332811
2017-10-01 12:00:00,300.35,306.0,294.0,303.95,300.35,306.0,294.0,303.95,4810,1271,3539,2795.39317,838808.5032388,1048.98822,314894.353089,1746.40495,523914.1501498
2017-10-02 00:00:00,303.95,305.0,300.0,300.41,303.69,305.0,300.0,300.41,4387,1069,3318,2328.43142,703984.057544,878.92316,265795.9430179,1449.50826,438188.1145261
2017-10-02 12:00:00,300.41,301.99,295.0,296.5,300.4,301.99,295.0,296.5,3067,791,2276,1382.40605,412517.1672682,519.59705,155477.0813644,862.809,257040.0859038
2017-10-03 00:00:00,296.5,301.99,283.18,291.0,296.6,301.99,283.18,291.0,6092,1422,4670,3887.21397,1140076.5363843,1146.08322,337216.2387444,2741.13075,802860.2976399
2017-10-03 12:00:00,291.0,293.7,285.8,292.48,292.0,293.7,285.8,292.48,3235,1445,1790,1659.64305,482384.1903903,959.19362,279324.4949524,700.44943,203059.6954379
2017-10-04 00:00:00,292.48,297.97,290.55,292.58,292.47,297.97,290.55,292.58,3777,1854,1923,2480.82217,729481.2995289,1528.45969,450124.671306,952.36248,279356.6282229
2017-10-04 12:00:00,292.58,294.39,288.0,291.99,292.59,294.39,288.0,291.99,3456,988,2468,1534.06575,446778.917658,502.33531,146633.3855748,1031.73044,300145.5320832
2017-10-05 00:00:00,291.99,294.8,285.53,289.72,290.56,294.8,285.53,289.72,3482,1298,2184,1966.56075,568814.9177039,851.97291,246993.8796634,1114.58784,321821.0380405
2017-10-05 12:00:00,289.72,297.44,289.29,294.81,290.39,297.44,289.29,294.81,2643,1367,1276,1445.82941,425953.5777026,832.84778,245527.6996219,612.98163,180425.8780807
2017-10-06 00:00:00,294.81,302.9,293.78,301.22,294.79,302.9,293.78,301.22,3131,1757,1374,1905.99946,569358.8838889,1097.95918,328375.079701,808.04028,240983.8041879
2017-10-06 12:00:00,301.22,310.8,298.24,310.8,301.89,310.8,298.24,310.8,2933,1451,1482,1635.02413,494420.4700362,867.22041,262354.6821597,767.80372,232065.7878765
2017-10-07 00:00:00,310.8,314.28,303.6,306.0,309.9,314.28,303.6,306.0,2359,1054,1305,1175.05546,364051.3787171,501.33669,155529.8326776,673.71877,208521.5460395
2017-10-07 12:00:00,306.0,318.5,304.99,311.01,306.0,318.5,304.99,311.01,1930,885,1045,990.7353,307975.2898157,530.01148,165045.8084346,460.72382,142929.4813811
2017-10-08 00:00:00,311.01,314.46,309.5,310.43,311.08,314.46,309.5,310.43,2976,903,2073,1310.49653,408738.3797707,432.55094,135127.2945768,877.94559,273611.0851939
2017-10-08 12:00:00,310.43,317.07,309.0,311.07,310.44,317.07,309.0,311.07,3271,1239,2032,1650.43545,515251.4077833,636.68414,199412.0624352,1013.75131,315839.3453481
2017-10-09 00:00:00,311.07,312.13,302.32,305.63,311.13,312.13,302.32,305.63,2785,892,1893,1376.40377,421724.4771368,441.88746,135483.6794991,934.51631,286240.7976377
2017-10-09 12:00:00,305.63,309.31,286.65,297.19,305.63,309.31,286.65,297.19,5895,2022,3873,3508.97486,1040800.1478163,1134.04592,337275.9057137,2374.92894,703524.2421026
2017-10-10 00:00:00,297.19,301.48,293.0,299.21,297.35,301.48,293.0,299.21,4960,2160,2800,2804.80894,831737.3900333,1348.97703,400830.0258493,1455.83191,430907.364184
2017-10-10 12:00:00,299.21,308.56,297.9,298.64,299.58,308.56,297.9,298.64,4432,2899,1533,3944.46574,1196803.082894,2630.88657,799862.0130806,1313.57917,396941.0698134
2017-10-11 00:00:00,298.64,305.5,298.02,301.73,300.88,305.5,298.02,301.73,3081,1674,1407,2970.878,897555.1708939,1444.77275,437246.8973834,1526.10525,460308.2735105
2017-10-11 12:00:00,301.73,304.77,299.2,304.01,301.72,304.77,299.2,304.01,998,613,385,753.8083,227776.3324633,479.02627,144730.4004455,274.78203,83045.9320178
2017-10-12 00:00:00,304.01,310.0,303.6,306.0,304.01,310.0,303.6,306.0,1877,798,1079,2876.84872,881769.7800372,1101.68734,337939.5166297,1775.16138,543830.2634075
2017-10-12 12:00:00,306.0,308.73,302.71,303.99,306.0,308.73,302.71,303.99,3079,1371,1708,4950.90724,1515295.3833299,2334.51492,715378.4549275,2616.39232,799916.9284024
2017-10-13 00:00:00,303.99,339.5,297.0,330.44,303.52,339.5,297.0,330.44,6219,2444,3775,11360.30919,3584954.0685141,4453.69848,1411230.1419313,6906.61071,2173723.9265828
2017-10-13 12:00:00,330.44,353.96,328.01,337.96,330.43,353.96,328.01,337.96,3679,1638,2041,6565.05666,2248033.187396,3084.47256,1058300.1210283,3480.5841,1189733.0663677
2017-10-14 00:00:00,337.96,349.8,335.0,341.91,337.96,349.8,335.0,341.91,2861,1244,1617,4134.11086,1415935.9379625,1695.0407,580861.1972482,2439.07016,835074.7407143
2017-10-14 12:00:00,341.91,349.79,340.0,342.0,341.91,349.79,340.0,342.0,2842,1751,1091,3597.85383,1239766.176583,2095.46617,723385.5947445,1502.38766,516380.5818385
2017-10-15 00:00:00,342.0,348.0,316.17,318.06,342.0,348.0,316.17,318.06,3945,1893,2052,5947.52796,1990752.6676246,2865.38234,963814.5482629,3082.14562,1026938.1193617
2017-10-15 12:00:00,318.06,337.99,318.06,337.96,319.3,337.99,318.8,337.96,2877,1348,1529,4063.81912,1335999.929492,2092.0659,688471.1737328,1971.75322,647528.7557592
2017-10-16 00:00:00,337.96,354.0,336.01,340.99,337.96,354.0,336.01,340.99,3626,1831,1795,4934.49264,1691705.2800936,2587.21052,887820.8836382,2347.28212,803884.3964554
2017-10-16 12:00:00,340.99,346.92,332.78,335.19,340.24,346.92,332.78,335.19,2960,1499,1461,3728.97833,1264816.7616938,1836.82287,623352.0293019,1892.15546,641464.7323919
2017-10-17 00:00:00,335.19,336.58,321.24,323.35,334.91,336.58,321.24,323.35,3157,1421,1736,3438.39377,1128213.5020159,1403.76267,460597.4424844,2034.6311,667616.0595315
2017-10-17 12:00:00,323.35,327.66,312.65,315.19,321.26,327.66,312.65,315.19,3680,1569,2111,4708.34979,1509937.3872745,1893.30469,608922.9737669,2815.0451,901014.4135076
2017-10-18 00:00:00,315.19,318.0,295.2,297.25,315.19,318.0,295.2,297.25,6207,3897,2310,7785.90621,2375762.5868531,3978.85476,1216472.8262329,3807.05145,1159289.7606202
2017-10-18 12:00:00,297.25,313.98,284.68,309.7,295.61,313.98,284.68,309.7,3594,1802,1792,5122.13919,1540007.5676144,2613.22828,789125.487916,2508.91091,750882.0796984
2017-10-19 00:00:00,309.7,315.0,301.22,307.01,311.52,315.0,301.22,307.01,3447,1397,2050,4241.62761,1310663.2950799,1692.19972,523390.7556921,2549.42789,787272.5393878
2017-10-19 12:00:00,307.01,313.93,300.0,308.66,307.0,313.93,300.0,308.66,3322,1774,1548,4437.11978,1364736.5651626,2418.39012,746115.4924668,2018.72966,618621.0726958
2017-10-20 00:00:00,308.66,308.69,302.01,303.27,308.66,308.69,302.01,303.27,3008,1496,1512,3369.78341,1030111.2515256,1837.812,563520.5963025,1531.97141,466590.6552231
2017-10-20 12:00:00,303.27,311.18,302.0,304.51,303.25,311.18,302.0,304.51,3804,846,2958,5369.53423,1637280.6482295,1204.92681,368643.9080688,4164.60742,1268636.7401607
2017-10-21 00:00:00,304.51,305.34,294.2,295.48,304.5,305.34,294.2,295.48,3470,1754,1716,4987.21636,1493213.4861292,2697.73481,808088.2496237,2289.48155,685125.2365055
2017-10-21 12:00:00,295.48,302.25,290.0,298.94,294.66,302.25,290.0,298.94,2873,1233,1640,3604.41485,1065463.9254136,1589.03484,469964.6786882,2015.38001,595499.2467254
2017-10-22 00:00:00,298.94,306.99,290.0,292.52,298.99,306.99,290.0,292.52,3106,1225,1881,4113.24444,1221297.6910099,1695.94108,503591.2971046,2417.30336,717706.3939053
2017-10-22 12:00:00,292.52,297.96,290.01,293.79,292.52,297.96,290.01,293.79,2722,1424,1298,3059.82449,899248.8560126,1609.57677,473729.8459945,1450.24772,425519.0100181
2017-10-23 00:00:00,293.79,294.6,280.97,286.9,294.0,294.6,280.97,286.9,3214,1718,1496,4849.56768,1396160.6365975,2448.44896,704810.332663,2401.11872,691350.3039345
2017-10-23 12:00:00,286.9,288.73,272.2,281.09,286.91,288.73,272.2,281.09,3310,2005,1305,4809.21636,1346850.3511053,2807.0457,789087.9056694,2002.17066,557762.4454359
2017-10-24 00:00:00,281.09,310.0,275.5,308.19,282.27,310.0,275.5,308.19,4443,2669,1774,8368.82465,2519980.579612,5118.39547,1546329.1089557,3250.42918,973651.4706563
2017-10-24 12:00:00,308.19,309.0,293.99,297.38,308.2,309.0,293.99,297.38,3583,2066,1517,5697.85459,1733129.7399686,3066.96971,934017.4294247,2630.88488,799112.3105439
2017-10-25 00:00:00,297.38,300.0,281.0,291.01,295.42,300.0,281.0,291.01,3872,1637,2235,6082.13946,1779065.6472735,2290.19196,671135.2305992,3791.9475,1107930.4166743
2017-10-25 12:00:00,291.01,298.14,288.49,294.49,288.49,298.14,288.49,294.49,2924,1364,1560,3620.95315,1061681.7373528,1772.7705,520052.4215067,1848.18265,541629.3158461
2017-10-26 00:00:00,294.49,299.76,293.85,298.3,294.1,299.76,293.85,298.3,3018,1292,1726,3520.0661,1040943.1238013,1931.3148,571437.1935414,1588.7513,469505.9302599
2017-10-26 12:00:00,298.3,299.2,291.03,294.71,298.7,299.2,291.03,294.71,3539,1502,2037,4292.96107,1265503.2099315,1571.13096,463469.0970755,2721.83011,802034.112856
2017-10-27 00:00:00,294.71,298.1,294.5,296.79,294.72,298.1,294.5,296.79,2665,1257,1408,3019.75435,894789.4361249,1439.4137,426807.2597398,1580.34065,467982.1763851
2017-10-27 12:00:00,296.79,297.36,292.03,296.33,296.79,297.36,292.03,296.33,3234,1078,2156,3252.39367,957914.9799807,1038.93473,306361.8914513,2213.45894,651553.0885294
2017-10-28 00:00:00,296.33,297.0,292.06,292.97,296.14,297.0,292.06,292.97,2814,1400,1414,2758.97607,811676.419525,1126.10381,331520.9740174,1632.87226,480155.4455076
