TIMESTAMP,DMAGA33505_OPEN_PRICE_USD,DMAGA33505_HIGH_PRICE_USD,DMAGA33505_LOW_PRICE_USD,DMAGA33505_CLOSE_PRICE_USD,DMAGA33505_VOLUME_USD,DMAGA33505_DIVIDENDS_USD,DMAGA33505_STOCK_SPLITS_USD
2025-01-28 00:00:00+00:00,,,,0.0,1324,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,4903,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,622,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,279,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,541,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1067,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,3064,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1699,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1705,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,8736,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,13387,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,42836,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,298,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,131,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,578,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,436,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3258,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,550,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3370,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,804,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,380,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,953,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,309,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,879,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,265,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,777,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,514,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,3542,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,387,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,347,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2867,0.0,0.0
2025-06-01 00:00:00+00:00,2.5896687816384656e-07,2.5896687816384656e-07,2.540662364935997e-07,2.540662364935997e-07,72,0.0,0.0
