TIMESTAMP,AIBABYDOGE_OPEN_PRICE_USD,AIBABYDOGE_HIGH_PRICE_USD,AIBABYDOGE_LOW_PRICE_USD,AIBABYDOGE_CLOSE_PRICE_USD,AIBABYDOGE_VOLUME_USD,AIBABYDOGE_DIVIDENDS_USD,AIBABYDOGE_STOCK_SPLITS_USD
2024-01-14 00:00:00+00:00,,,,0.0,2550,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,770,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,372,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,4248,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,324,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1582,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,571,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,701,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,1632,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,479,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,434,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,2239,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,2780,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2751,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,4370,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,3022,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1430,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1013,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,820,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1968,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,2685,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,8310,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,2284,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1073,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1765,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,7717,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,5063,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1351,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,5026,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,4665,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,39844,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,19037,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,31728,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,42332,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1767,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,342,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1765,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,2574,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1098,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,5348,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,4692,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,929,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,7916,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,8592,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,502,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,4012,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1185,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,265,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,1129,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,1652,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,1981,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1959,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,2502,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,3092,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2043,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,13920,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,6194,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,4518,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,446,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,2589,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1868,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1739,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2642,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,3251,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,360,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,301,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1873,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,2003,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1514,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1374,0.0,0.0
