TIMESTAMP,THETA_OPEN_PRICE_USD,THETA_HIGH_PRICE_USD,THETA_LOW_PRICE_USD,THETA_CLOSE_PRICE_USD
2020-12-03,0.6295,0.6676,0.6266,0.6564
2020-12-04,0.6568,0.7131,0.6529,0.6583
2020-12-05,0.6606,0.7347,0.657,0.7211
2020-12-06,0.7213,0.7431,0.6791,0.6894
2020-12-07,0.689,0.7031,0.6669,0.6829
2020-12-08,0.6824,0.771,0.6791,0.7267
2020-12-09,0.723,0.7944,0.7109,0.717
2020-12-10,0.717,0.7257,0.6904,0.7008
2020-12-11,0.7008,0.7041,0.6375,0.6862
2020-12-12,0.6861,0.7172,0.6803,0.7062
2020-12-13,0.707,0.7418,0.6828,0.7266
2020-12-14,0.7265,0.7689,0.7182,0.7475
2020-12-15,0.7475,0.7767,0.7347,0.7629
2020-12-16,0.7628,0.8557,0.742,0.8537
2020-12-17,0.8536,0.91,0.8248,0.8316
2020-12-18,0.8314,0.8975,0.7964,0.8914
2020-12-19,0.8924,0.9457,0.8914,0.9143
2020-12-20,0.9144,0.9494,0.8741,0.8962
2020-12-21,0.8971,0.9664,0.8765,0.9445
2020-12-22,0.9431,1.113,0.9231,1.072
2020-12-23,1.071,1.183,1.004,1.09
2020-12-24,1.09,1.217,0.9945,1.186
2020-12-25,1.186,1.341,1.168,1.268
2020-12-26,1.267,1.736,1.244,1.627
2020-12-27,1.628,1.711,1.314,1.389
2020-12-28,1.388,1.592,1.324,1.541
2020-12-29,1.541,1.611,1.355,1.4
2020-12-30,1.398,1.633,1.392,1.596
2020-12-31,1.595,1.89,1.534,1.875
2021-01-01,1.876,2.295,1.8,2.053
2021-01-02,2.052,2.506,1.934,2.396
2021-01-03,2.396,2.417,2.067,2.177
2021-01-04,2.177,2.26,1.785,1.936
2021-01-05,1.932,2.349,1.897,2.206
2021-01-06,2.204,2.318,2.083,2.185
2021-01-07,2.184,2.194,1.899,2.039
2021-01-08,2.037,2.044,1.79,1.941
2021-01-09,1.942,2.198,1.893,2.031
2021-01-10,2.032,2.106,1.848,1.97
2021-01-11,1.969,1.999,1.47,1.8
2021-01-12,1.799,2.001,1.737,1.814
2021-01-13,1.814,2.151,1.77,2.051
2021-01-14,2.054,2.254,2.017,2.148
2021-01-15,2.148,2.201,1.88,2.084
2021-01-16,2.083,2.281,1.981,2.069
2021-01-17,2.069,2.105,1.937,2.036
2021-01-18,2.035,2.086,1.97,1.99
2021-01-19,1.99,2.108,1.987,2.042
2021-01-20,2.042,2.043,1.851,1.999
2021-01-21,2.0,2.044,1.713,1.762
2021-01-22,1.762,1.981,1.609,1.898
2021-01-23,1.897,2.022,1.87,1.922
2021-01-24,1.922,2.015,1.897,1.944
2021-01-25,1.944,2.293,1.932,2.101
2021-01-26,2.099,2.412,2.063,2.278
2021-01-27,2.278,2.342,1.961,2.01
2021-01-28,2.01,2.104,1.937,2.018
2021-01-29,2.018,2.178,1.971,2.056
2021-01-30,2.056,2.081,1.987,2.008
2021-01-31,2.008,2.036,1.886,1.922
2021-02-01,1.922,2.036,1.851,2.018
2021-02-02,2.018,2.266,2.006,2.169
2021-02-03,2.165,2.279,2.13,2.158
2021-02-04,2.158,2.23,2.107,2.162
2021-02-05,2.161,2.581,2.123,2.462
2021-02-06,2.463,2.498,2.201,2.303
2021-02-07,2.306,2.332,2.119,2.296
2021-02-08,2.298,2.786,2.279,2.74
2021-02-09,2.741,3.049,2.739,2.97
2021-02-10,2.974,3.054,2.635,2.88
2021-02-11,2.88,3.055,2.797,2.941
2021-02-12,2.942,3.09,2.874,3.052
2021-02-13,3.05,3.461,2.966,3.365
2021-02-14,3.363,3.492,3.099,3.286
2021-02-15,3.284,3.718,3.041,3.494
2021-02-16,3.5,3.594,3.218,3.394
2021-02-17,3.386,3.577,3.239,3.492
2021-02-18,3.492,3.633,3.477,3.524
2021-02-19,3.524,3.786,3.502,3.684
2021-02-20,3.688,3.917,3.586,3.586
2021-02-21,3.604,3.748,3.516,3.534
2021-02-22,3.535,3.579,2.869,3.34
2021-02-23,3.34,3.36,2.697,3.041
2021-02-24,3.038,3.496,2.908,3.244
2021-02-25,3.251,3.426,2.995,3.049
2021-02-26,3.056,3.156,2.869,2.983
2021-02-27,2.98,3.247,2.973,3.136
2021-02-28,3.125,3.192,2.833,3.151
2021-03-01,3.151,3.272,3.089,3.252
2021-03-02,3.251,3.884,3.247,3.69
2021-03-03,3.685,4.003,3.642,3.947
2021-03-04,3.948,4.5,3.858,4.336
2021-03-05,4.341,4.723,4.037,4.089
2021-03-06,4.089,4.199,3.839,4.199
2021-03-07,4.198,4.478,4.141,4.329
2021-03-08,4.332,4.987,4.263,4.855
2021-03-09,4.862,5.489,4.861,5.448
2021-03-10,5.451,6.433,5.237,6.287
2021-03-11,6.285,8.007,6.243,7.245
2021-03-12,7.248,7.58,6.277,7.141
2021-03-13,7.158,7.17,6.416,6.878
2021-03-14,6.877,7.714,6.601,7.473
2021-03-15,7.461,7.613,6.631,6.842
2021-03-16,6.839,7.536,6.381,7.024
2021-03-17,7.016,7.835,6.77,7.63
2021-03-18,7.619,8.5,7.468,8.466
2021-03-19,8.433,8.967,8.185,8.263
2021-03-20,8.261,8.553,8.038,8.436
2021-03-21,8.435,9.721,8.264,9.624
2021-03-22,9.632,10.72,9.461,9.947
2021-03-23,9.956,14.55,9.905,13.2
2021-03-24,13.23,14.91,10.82,11.23
2021-03-25,11.18,13.34,10.41,12.68
2021-03-26,12.67,13.6,11.92,12.23
2021-03-27,12.23,12.67,11.52,11.92
2021-03-28,11.91,13.0,11.57,12.99
2021-03-29,12.99,13.94,12.76,13.04
2021-03-30,13.04,13.33,12.69,13.07
2021-03-31,13.07,13.55,11.85,12.31
2021-04-01,12.29,12.47,11.38,11.56
2021-04-02,11.52,12.23,11.22,11.89
2021-04-03,11.87,12.56,11.39,11.43
2021-04-04,11.44,11.81,11.24,11.77
2021-04-05,11.77,11.88,11.28,11.65
2021-04-06,11.65,11.86,11.42,11.63
2021-04-07,11.62,13.72,11.56,12.08
2021-04-08,12.09,13.38,11.84,12.94
2021-04-09,12.93,13.17,12.31,12.86
2021-04-10,12.86,13.09,12.04,12.28
2021-04-11,12.29,12.57,12.0,12.22
2021-04-12,12.22,12.35,11.82,12.03
2021-04-13,12.03,12.5,11.84,12.35
2021-04-14,12.36,12.82,11.51,11.91
2021-04-15,11.91,12.55,11.89,12.43
2021-04-16,12.44,15.7,11.99,13.91
2021-04-17,13.88,14.97,12.95,13.85
2021-04-18,13.85,13.9,9.574,11.75
2021-04-19,11.77,12.55,10.39,11.04
2021-04-20,11.05,11.97,9.867,11.97
2021-04-21,11.98,12.21,11.13,11.34
2021-04-22,11.35,11.47,9.692,10.24
2021-04-23,10.21,10.33,7.419,9.576
2021-04-24,9.557,9.994,8.544,8.957
2021-04-25,8.981,9.689,8.301,8.397
2021-04-26,8.436,11.32,8.391,10.67
2021-04-27,10.68,11.77,10.47,11.31
2021-04-28,11.32,11.7,10.6,11.11
2021-04-29,11.11,11.54,10.42,10.82
2021-04-30,10.81,11.38,10.68,11.11
2021-05-01,11.12,11.63,11.11,11.37
2021-05-02,11.38,11.56,10.73,11.02
2021-05-03,11.02,12.21,10.91,11.65
2021-05-04,11.65,11.69,10.12,10.44
2021-05-05,10.44,11.11,10.06,10.83
2021-05-06,10.83,11.38,10.58,10.88
2021-05-07,10.9,12.67,10.82,11.59
2021-05-08,11.6,13.19,11.18,12.31
2021-05-09,12.29,13.17,11.42,11.93
2021-05-10,11.93,12.19,9.789,10.68
2021-05-11,10.67,10.94,10.08,10.69
2021-05-12,10.69,11.29,10.1,10.52
2021-05-13,10.52,10.53,8.52,9.455
2021-05-14,9.453,10.46,9.318,9.898
2021-05-15,9.906,10.11,9.288,9.684
2021-05-16,9.68,10.47,8.805,9.215
2021-05-17,9.215,10.56,8.567,9.733
2021-05-18,9.71,10.29,9.477,9.757
2021-05-19,9.758,9.935,4.219,6.328
2021-05-20,6.324,8.162,5.088,7.296
2021-05-21,7.302,7.771,5.472,6.183
2021-05-22,6.23,7.282,5.625,7.205
2021-05-23,7.206,7.297,4.583,5.877
2021-05-24,5.876,6.776,5.717,6.544
2021-05-25,6.544,7.264,5.935,6.627
2021-05-26,6.63,7.998,6.63,7.5
2021-05-27,7.499,8.085,6.883,7.877
2021-05-28,7.867,8.476,6.477,6.658
2021-05-29,6.66,6.989,5.936,6.337
2021-05-30,6.34,6.824,5.932,6.638
2021-05-31,6.639,6.9,6.051,6.892
2021-06-01,6.889,7.901,6.865,7.636
2021-06-02,7.644,8.164,7.472,8.008
2021-06-03,8.01,9.557,7.889,9.313
2021-06-04,9.31,10.4,8.064,9.244
2021-06-05,9.249,9.986,8.676,8.777
2021-06-06,8.745,9.298,8.745,8.763
2021-06-07,8.783,10.07,8.564,9.089
2021-06-08,9.081,9.17,8.059,8.879
2021-06-09,8.879,9.673,8.36,9.192
2021-06-10,9.205,9.501,8.527,8.7
2021-06-11,8.707,8.887,7.764,7.849
2021-06-12,7.835,8.231,7.358,7.941
2021-06-13,7.939,8.888,7.658,8.88
2021-06-14,8.888,9.428,8.597,8.999
2021-06-15,9.001,9.311,8.811,8.93
2021-06-16,8.931,9.1,8.569,8.948
2021-06-17,8.949,9.642,8.763,9.339
2021-06-18,9.343,10.08,8.518,8.879
2021-06-19,8.885,9.189,8.663,8.972
2021-06-20,8.97,9.041,8.071,8.738
2021-06-21,8.736,8.782,6.81,6.81
2021-06-22,6.81,7.302,5.261,6.198
2021-06-23,6.201,7.5,6.07,6.772
2021-06-24,6.752,7.243,6.612,7.065
2021-06-25,7.064,7.428,6.37,6.667
2021-06-26,6.674,6.926,6.125,6.355
2021-06-27,6.354,6.758,6.353,6.625
2021-06-28,6.628,7.134,6.614,7.044
2021-06-29,7.032,7.395,6.832,7.218
2021-06-30,7.216,7.268,6.439,6.983
2021-07-01,6.985,6.994,6.144,6.34
2021-07-02,6.341,6.396,5.762,6.092
2021-07-03,6.092,6.349,6.033,6.237
2021-07-04,6.231,6.552,6.041,6.517
2021-07-05,6.52,6.554,5.876,6.093
2021-07-06,6.093,6.262,5.94,6.022
2021-07-07,6.02,6.647,6.015,6.514
2021-07-08,6.515,6.796,6.088,6.104
2021-07-09,6.098,6.17,5.752,6.122
2021-07-10,6.125,6.197,5.785,5.897
2021-07-11,5.894,5.995,5.744,5.961
2021-07-12,5.969,5.992,5.446,5.574
2021-07-13,5.571,5.646,5.208,5.259
2021-07-14,5.258,5.295,4.72,5.158
2021-07-15,5.158,5.225,4.739,4.913
2021-07-16,4.901,4.97,4.382,4.586
2021-07-17,4.583,4.645,4.328,4.444
2021-07-18,4.444,4.623,4.344,4.504
2021-07-19,4.508,4.512,3.969,4.066
2021-07-20,4.062,4.18,3.502,3.758
2021-07-21,3.757,4.593,3.553,4.281
2021-07-22,4.28,4.814,4.227,4.682
2021-07-23,4.681,4.942,4.51,4.741
2021-07-24,4.746,5.76,4.739,5.539
2021-07-25,5.539,6.561,5.489,6.24
2021-07-26,6.236,6.873,5.576,5.676
2021-07-27,5.677,6.1,5.296,6.011
2021-07-28,6.019,6.183,5.622,5.786
2021-07-29,5.784,6.095,5.645,6.084
2021-07-30,6.091,6.102,5.669,5.924
2021-07-31,5.935,6.282,5.803,6.137
2021-08-01,6.136,6.287,5.91,6.003
2021-08-02,6.003,6.04,5.648,5.792
2021-08-03,5.791,5.896,5.562,5.82
2021-08-04,5.823,6.185,5.773,6.135
2021-08-05,6.134,6.946,5.963,6.944
2021-08-06,6.94,7.286,6.819,6.926
2021-08-07,6.921,7.184,6.72,6.842
2021-08-08,6.845,7.061,6.271,6.473
2021-08-09,6.47,6.927,6.125,6.755
2021-08-10,6.76,7.092,6.616,6.97
2021-08-11,6.967,7.586,6.871,7.335
2021-08-12,7.344,7.446,6.54,6.69
2021-08-13,6.689,7.295,6.557,7.071
2021-08-14,7.071,7.584,7.031,7.196
2021-08-15,7.199,7.475,6.972,7.407
2021-08-16,7.405,8.323,7.32,7.65
2021-08-17,7.651,8.08,6.986,7.018
2021-08-18,7.022,7.171,6.596,6.771
2021-08-19,6.761,7.206,6.634,7.182
2021-08-20,7.185,7.412,7.033,7.294
2021-08-21,7.295,7.684,7.126,7.332
2021-08-22,7.333,7.533,7.097,7.246
2021-08-23,7.244,7.823,7.209,7.759
2021-08-24,7.757,8.147,6.993,7.152
2021-08-25,7.153,7.322,6.763,7.202
2021-08-26,7.214,7.279,6.427,6.62
2021-08-27,6.62,6.974,6.32,6.946
2021-08-28,6.948,6.974,6.717,6.8
2021-08-29,6.804,7.086,6.752,6.939
2021-08-30,6.941,6.984,6.515,6.811
2021-08-31,6.811,6.847,6.419,6.594
2021-09-01,6.578,7.145,6.491,7.13
2021-09-02,7.13,7.241,6.909,7.017
2021-09-03,7.018,7.356,6.906,7.246
2021-09-04,7.248,7.713,7.128,7.49
2021-09-05,7.49,8.108,7.408,8.01
2021-09-06,8.007,9.518,7.875,9.422
2021-09-07,9.43,9.74,6.025,6.855
2021-09-08,6.874,7.173,6.145,6.602
2021-09-09,6.603,7.419,6.571,6.978
2021-09-10,6.975,7.316,6.285,6.371
2021-09-11,6.369,6.685,6.313,6.514
2021-09-12,6.512,6.827,6.265,6.456
2021-09-13,6.455,6.651,5.738,6.175
2021-09-14,6.17,6.448,6.069,6.23
2021-09-15,6.227,7.103,6.217,6.933
2021-09-16,6.937,7.024,6.462,6.637
2021-09-17,6.637,6.702,6.235,6.295
2021-09-18,6.302,6.583,6.223,6.307
2021-09-19,6.301,6.379,6.123,6.174
2021-09-20,6.174,6.193,4.97,5.168
2021-09-21,5.167,5.651,4.83,5.238
2021-09-22,5.234,5.681,4.941,5.536
2021-09-23,5.536,5.848,5.4,5.767
2021-09-24,5.767,5.774,4.921,5.229
2021-09-25,5.232,5.282,5.022,5.103
2021-09-26,5.103,5.248,4.758,5.169
2021-09-27,5.174,5.298,4.935,5.041
2021-09-28,5.037,5.065,4.696,4.815
2021-09-29,4.816,4.973,4.663,4.776
2021-09-30,4.777,5.087,4.757,5.002
2021-10-01,5.001,5.89,4.991,5.829
2021-10-02,5.827,6.277,5.807,6.259
2021-10-03,6.257,6.272,5.906,6.051
2021-10-04,6.048,6.129,5.755,5.971
2021-10-05,5.971,6.877,5.934,6.781
2021-10-06,6.775,6.949,6.191,6.415
2021-10-07,6.415,6.581,6.191,6.548
2021-10-08,6.55,6.861,6.422,6.481
2021-10-09,6.484,6.977,6.373,6.921
2021-10-10,6.921,7.004,6.336,6.398
2021-10-11,6.378,6.54,6.013,6.126
2021-10-12,6.127,6.172,5.625,5.919
2021-10-13,5.918,6.284,5.663,6.082
2021-10-14,6.074,6.256,5.975,6.051
2021-10-15,6.052,6.429,5.919,6.217
2021-10-16,6.219,6.38,6.116,6.142
2021-10-17,6.142,6.174,5.744,5.92
2021-10-18,5.919,6.044,5.761,5.833
2021-10-19,5.833,6.081,5.808,5.927
2021-10-20,5.928,6.222,5.842,6.16
2021-10-21,6.161,6.316,5.925,6.023
2021-10-22,6.027,6.779,5.957,6.588
2021-10-23,6.585,6.701,6.358,6.492
2021-10-24,6.49,6.837,6.316,6.46
2021-10-25,6.462,6.884,6.401,6.719
2021-10-26,6.719,7.384,6.714,7.095
2021-10-27,7.092,7.383,5.786,6.293
2021-10-28,6.29,6.515,6.073,6.369
2021-10-29,6.37,7.198,6.353,7.001
2021-10-30,7.001,8.335,6.785,8.208
2021-10-31,8.199,8.563,7.007,7.205
2021-11-01,7.199,7.737,6.951,7.296
2021-11-02,7.295,7.927,7.287,7.684
2021-11-03,7.689,7.689,7.11,7.332
2021-11-04,7.336,7.795,7.307,7.684
2021-11-05,7.686,8.137,7.54,7.607
2021-11-06,7.604,7.676,7.187,7.43
2021-11-07,7.427,7.515,7.354,7.467
2021-11-08,7.469,7.833,7.376,7.825
2021-11-09,7.829,8.436,7.727,7.993
2021-11-10,7.993,8.211,6.574,7.35
2021-11-11,7.352,7.455,7.122,7.413
2021-11-12,7.412,7.438,6.863,7.16
2021-11-13,7.165,7.315,7.045,7.172
2021-11-14,7.173,7.245,6.874,7.003
2021-11-15,7.006,7.142,6.817,6.859
2021-11-16,6.86,6.86,5.989,6.33
2021-11-17,6.33,6.614,6.051,6.553
2021-11-18,6.557,6.647,5.861,5.952
2021-11-19,5.956,6.395,5.839,6.33
2021-11-20,6.33,6.696,6.271,6.668
2021-11-21,6.669,7.216,6.617,7.077
2021-11-22,7.081,7.257,6.407,6.593
2021-11-23,6.598,6.99901,6.25784,6.91628
2021-11-24,6.92371,6.98462,6.46148,6.62244
2021-11-25,6.61809,7.57947,6.5269,7.543
2021-11-26,7.54366,7.57108,6.30725,6.54095
2021-11-27,6.56571,6.88778,6.47757,6.60005
2021-11-28,6.59526,6.59526,6.05171,6.44724
2021-11-29,6.44285,6.73521,6.43834,6.73349
2021-11-30,6.73551,6.83009,6.35471,6.7363
2021-12-01,6.74121,6.81759,6.43148,6.49345
2021-12-02,6.51197,6.53041,6.2675,6.39937
2021-12-03,6.38072,6.70308,5.98679,6.07864
2021-12-04,6.09821,6.19303,3.76253,5.1912
2021-12-05,5.22618,5.24815,4.56678,4.70643
2021-12-06,4.72162,4.80194,4.16975,4.7538
2021-12-07,4.75924,4.90603,4.60849,4.62204
2021-12-08,4.59765,5.06708,4.50201,4.89109
2021-12-09,4.91307,4.98996,4.37122,4.46943
2021-12-10,4.45416,4.70014,4.33893,4.38178
2021-12-11,4.38338,4.46343,4.18516,4.38355
2021-12-12,4.37951,4.51723,4.29256,4.45828
2021-12-13,4.47263,4.51235,3.82066,3.96147
2021-12-14,3.96039,4.05266,3.84403,4.01401
2021-12-15,4.01095,4.40964,3.88794,4.3346
2021-12-16,4.3386,4.47869,4.25285,4.28929
2021-12-17,4.28829,4.3493,3.92857,4.07263
2021-12-18,4.07363,4.18367,3.96058,4.08063
2021-12-19,4.07963,4.21969,4.05462,4.20068
2021-12-20,4.2001,4.20868,3.84277,3.97619
2021-12-21,3.97359,4.17767,3.96519,4.17767
2021-12-22,4.17967,4.59938,4.14666,4.47223
2021-12-23,4.47223,4.82593,4.32887,4.75838
2021-12-24,4.7569,4.86895,4.61931,4.70935
2021-12-25,4.70235,5.15909,4.63332,5.04102
2021-12-26,5.03801,5.42717,4.90345,5.38269
2021-12-27,5.37769,5.94897,5.36815,5.50065
2021-12-28,5.50165,5.55411,4.9545,5.13951
2021-12-29,5.13803,5.27953,4.847,5.07702
2021-12-30,5.07501,5.09602,4.70794,4.78996
2021-12-31,4.79096,4.94099,4.56146,4.70447
2022-01-01,4.70547,4.94049,4.69747,4.90598
2022-01-02,4.90898,4.95499,4.78348,4.88498
2022-01-03,4.88798,4.89798,4.617,4.701
2022-01-04,4.70447,4.94901,4.58746,4.85551
2022-01-05,4.85203,5.243,4.13759,4.42656
2022-01-06,4.43056,4.478,4.14859,4.41256
2022-01-07,4.407,4.42256,4.03219,4.15917
2022-01-08,4.15958,4.33757,3.80524,4.043
2022-01-09,4.037,4.145,3.927,4.055
2022-01-10,4.059,4.128,3.67963,3.819
2022-01-11,3.818,4.16142,3.799,4.084
2022-01-12,4.07941,4.36575,4.07741,4.27071
2022-01-13,4.27071,4.29715,3.97899,4.003
2022-01-14,4.0006,4.13065,3.87955,4.11623
2022-01-15,4.11364,4.16108,4.04802,4.11406
2022-01-16,4.11406,4.29715,4.04662,4.22369
2022-01-17,4.22569,4.24227,3.88855,3.94258
2022-01-18,3.94158,4.2537,3.83753,4.24327
2022-01-19,4.24427,4.47934,4.12724,4.39932
2022-01-20,4.39832,4.66593,4.27343,4.35587
2022-01-21,4.35587,4.36287,3.28366,3.40068
2022-01-22,3.40968,3.46704,2.34147,2.72482
2022-01-23,2.72382,2.94088,2.61552,2.68154
2022-01-24,2.68354,2.80056,2.27546,2.56877
2022-01-25,2.56977,2.70581,2.48875,2.61431
2022-01-26,2.61331,3.11155,2.58655,2.75938
2022-01-27,2.76166,3.17427,2.74865,2.85843
2022-01-28,2.86715,3.0019,2.79684,2.90858
2022-01-29,2.90558,3.02491,2.88258,2.97489
2022-01-30,2.97389,3.11493,2.81212,2.84785
2022-01-31,2.85014,2.94377,2.70608,2.92146
2022-02-01,2.92146,2.97749,2.87644,2.92075
2022-02-02,2.92246,2.95448,2.72409,2.76621
2022-02-03,2.76949,2.83542,2.68934,2.77038
2022-02-04,2.77038,2.9994,2.76411,2.9964
2022-02-05,2.99539,3.43841,2.99409,3.26996
2022-02-06,3.26696,3.61481,3.25928,3.39536
2022-02-07,3.39436,3.70496,3.38969,3.59688
2022-02-08,3.59552,3.6299,3.23058,3.41507
2022-02-09,3.41607,3.48248,3.25628,3.43944
2022-02-10,3.43743,4.1519,3.32599,3.9988
2022-02-11,3.9978,4.38619,3.83553,3.87816
2022-02-12,3.87816,4.25197,3.71185,3.91896
2022-02-13,3.92296,3.94136,3.58779,3.65719
2022-02-14,3.65619,3.77726,3.45107,3.57979
2022-02-15,3.58079,3.87132,3.55878,3.80828
2022-02-16,3.81028,4.05343,3.75025,3.92035
2022-02-17,3.91996,3.96838,3.39704,3.46642
2022-02-18,3.46743,3.5705,3.27496,3.27797
2022-02-19,3.27596,3.36702,3.10855,3.1946
2022-02-20,3.19428,3.22593,2.87315,2.9965
2022-02-21,2.9975,3.14657,2.74137,2.76711
2022-02-22,2.76538,2.88615,2.59578,2.81641
2022-02-23,2.81841,2.97749,2.68734,2.73164
2022-02-24,2.73064,2.73564,2.27414,2.55902
2022-02-25,2.56102,2.90345,2.55677,2.84914
2022-02-26,2.84742,2.90316,2.7631,2.84142
2022-02-27,2.83542,2.9912,2.69008,2.77038
2022-02-28,2.76811,3.34567,2.65306,3.28431
2022-03-01,3.29132,3.45138,3.17659,3.25565
2022-03-02,3.25398,3.30666,3.11862,3.18796
2022-03-03,3.18596,3.46004,3.0046,3.07361
2022-03-04,3.07192,3.08893,2.77756,2.81284
2022-03-05,2.81084,2.90958,2.74055,2.87557
2022-03-06,2.87386,2.91387,2.71481,2.77883
2022-03-07,2.78283,2.84157,2.59952,2.72382
2022-03-08,2.72582,3.03791,2.69181,2.81556
2022-03-09,2.81156,3.15163,2.80156,3.03561
2022-03-10,3.03861,3.07361,2.79684,2.88315
2022-03-11,2.88615,3.0059,2.75355,2.80856
2022-03-12,2.81056,2.86929,2.77055,2.82828
2022-03-13,2.82428,2.89158,2.68654,2.69854
2022-03-14,2.70054,2.78928,2.65653,2.75055
2022-03-15,2.75027,2.78556,2.62826,2.71982
2022-03-16,2.71882,2.88787,2.66453,2.84385
2022-03-17,2.84085,2.92458,2.81584,2.86043
2022-03-18,2.85914,2.94677,2.77639,2.89916
2022-03-19,2.89531,3.05152,2.89531,2.97319
2022-03-20,2.97148,3.07954,2.82513,2.90245
2022-03-21,2.90445,2.95748,2.82241,2.92717
2022-03-22,2.92517,3.18859,2.90345,3.08623
2022-03-23,3.08554,3.21529,3.03421,3.16827
2022-03-24,3.17058,3.34701,3.12825,3.27131
2022-03-25,3.26931,3.31065,3.09724,3.14757
2022-03-26,3.14557,3.28031,3.13125,3.2593
2022-03-27,3.25963,3.63109,3.25863,3.59044
2022-03-28,3.59108,3.92218,3.53541,3.72449
2022-03-29,3.72586,4.10664,3.56907,3.83692
2022-03-30,3.83992,4.13765,3.72749,3.96819
2022-03-31,3.96819,4.37888,3.88517,4.12382
2022-04-01,4.12424,4.39032,3.90456,4.11123
2022-04-02,4.11164,4.36831,4.0016,4.12365
2022-04-03,4.12165,4.15166,3.95018,4.03061
2022-04-04,4.03621,4.10564,3.62909,3.83715
2022-04-05,3.83815,3.97219,3.76838,3.84838
2022-04-06,3.85077,3.85277,3.367,3.489
2022-04-07,3.483,3.53135,3.254,3.45135
2022-04-08,3.45235,3.59908,3.36134,3.40436
2022-04-09,3.40336,3.51541,3.30299,3.36901
2022-04-10,3.37001,3.56407,3.37001,3.47269
2022-04-11,3.47369,3.47635,2.96459,2.97389
2022-04-12,2.97289,3.18164,2.94188,3.05992
2022-04-13,3.05692,3.19796,2.98189,3.18095
2022-04-14,3.18195,3.21997,2.9756,3.03661
2022-04-15,3.0363,3.08462,2.9836,3.0473
2022-04-16,3.04761,3.07762,2.9613,3.0246
2022-04-17,3.0263,3.09362,2.9983,3.02961
2022-04-18,3.02661,3.03261,2.75528,3.0139
2022-04-19,3.0149,3.17664,2.9979,3.11362
2022-04-20,3.11462,3.21264,3.0186,3.08262
2022-04-21,3.08262,3.53771,3.07631,3.25465
2022-04-22,3.24932,3.4997,3.12162,3.16732
2022-04-23,3.16663,3.16963,3.03761,3.14563
2022-04-24,3.14463,3.20764,2.95559,3.03561
2022-04-25,3.03561,3.03761,2.77028,3.0096
2022-04-26,3.0096,3.11862,2.71327,2.78128
2022-04-27,2.78328,2.843,2.676,2.78628
2022-04-28,2.79128,2.86029,2.69827,2.75428
2022-04-29,2.754,2.79228,2.475,2.53725
2022-04-30,2.53425,2.59626,2.394,2.41424
2022-05-01,2.40724,2.40724,2.132,2.315
2022-05-02,2.314,2.38224,2.243,2.32423
2022-05-03,2.325,2.428,2.23278,2.28577
2022-05-04,2.28777,2.61,2.27077,2.554
2022-05-05,2.554,2.64174,2.20556,2.28654
2022-05-06,2.28477,2.30877,2.15478,2.23678
2022-05-07,2.23578,2.24778,2.13057,2.13057
2022-05-08,2.12158,2.15714,2.04518,2.13036
2022-05-09,2.12936,2.15414,1.69532,1.77964
2022-05-10,1.78464,1.94061,1.60852,1.68433
2022-05-11,1.68533,1.85007,1.23516,1.31412
2022-05-12,1.3191,1.40934,0.98158,1.19265
2022-05-13,1.19377,1.53562,1.16385,1.44055
2022-05-14,1.4404,1.51342,1.2853,1.38406
2022-05-15,1.38706,1.45625,1.34897,1.44726
2022-05-16,1.44826,1.47837,1.30044,1.36522
2022-05-17,1.37221,1.42543,1.29731,1.38933
2022-05-18,1.38819,1.42614,1.21642,1.23539
2022-05-19,1.23627,1.31681,1.1555,1.24675
2022-05-20,1.24675,1.32554,1.18258,1.21542
2022-05-21,1.21654,1.26535,1.17759,1.21142
2022-05-22,1.21042,1.33127,1.2093,1.27547
2022-05-23,1.27647,1.36563,1.26947,1.28046
2022-05-24,1.27946,1.27946,1.17359,1.25736
2022-05-25,1.26123,1.29345,1.20667,1.2445
2022-05-26,1.24563,1.2676,1.06672,1.15285
2022-05-27,1.15185,1.16084,1.06294,1.0989
2022-05-28,1.09874,1.13667,1.07367,1.11769
2022-05-29,1.11867,1.16372,1.08193,1.15173
2022-05-30,1.15272,1.34193,1.14483,1.31495
2022-05-31,1.32008,1.38989,1.28097,1.32694
2022-06-01,1.32694,1.39488,1.15872,1.18493
2022-06-02,1.18395,1.23289,1.17194,1.2239
2022-06-03,1.2249,1.24987,1.15908,1.20895
2022-06-04,1.20895,1.21586,1.15905,1.19409
2022-06-05,1.19309,1.22794,1.16905,1.21686
2022-06-06,1.21785,1.39383,1.20386,1.3079
2022-06-07,1.30989,1.3129,1.18302,1.26996
2022-06-08,1.27698,1.40312,1.20611,1.37211
2022-06-09,1.36911,1.46991,1.30398,1.4268
2022-06-10,1.4278,1.48277,1.28459,1.33129
2022-06-11,1.33129,1.42348,1.18453,1.21161
2022-06-12,1.21361,1.25352,1.07847,1.1396
2022-06-13,1.1366,1.22714,0.95416,1.1464
2022-06-14,1.15341,1.20217,1.02048,1.11067
2022-06-15,1.11067,1.30943,1.02216,1.29406
2022-06-16,1.29905,1.33553,1.12465,1.22229
2022-06-17,1.17536,1.27019,1.1614,1.20156
2022-06-18,1.20555,1.26638,1.05544,1.12418
2022-06-19,1.12218,1.2455,1.10835,1.21254
2022-06-20,1.21242,1.32767,1.19556,1.23864
2022-06-21,1.23951,1.39374,1.22852,1.25562
2022-06-22,1.25762,1.28671,1.20268,1.23576
