TIMESTAMP,BTB_CLOSE_PRICE_USD,BTB_OPEN_PRICE_USD,BTB_HIGH_PRICE_USD,BTB_LOW_PRICE_USD
2019-08-03,7.9495,7.7346,8.0128,7.7216
2019-08-04,8.0338,7.9512,8.1037,7.7615
2019-08-05,8.6766,8.0329,8.7698,8.0329
2019-08-06,8.4463,8.6889,9.0371,8.2566
2019-08-07,8.7855,8.4386,8.9166,8.3885
2019-08-08,8.8415,8.8256,8.8585,8.4853
2019-08-09,8.7292,8.8479,8.8532,8.6025
2019-08-10,8.3183,8.7333,8.7918,8.2873
2019-08-11,8.5188,8.3145,8.5188,8.1931
2019-08-12,8.3713,8.4981,8.4981,8.2799
2019-08-13,8.0032,8.3761,8.4135,7.9418
2019-08-14,7.3723,8.0093,8.0093,7.3166
2019-08-15,7.5908,7.3924,7.6965,7.015
2019-08-16,7.6247,7.5877,7.7689,7.2111
2019-08-17,7.5225,7.6223,7.7046,7.3738
2019-08-18,7.6034,7.5209,7.7378,7.42
2019-08-19,8.0478,7.5877,8.0514,7.558
2019-08-20,7.9212,8.0628,8.0735,7.7886
2019-08-21,7.4568,7.9435,7.9581,7.2638
2019-08-22,7.4395,7.4606,7.5286,7.2047
2019-08-23,7.6516,7.438,7.6877,7.402
2019-08-24,7.4629,7.6516,7.6652,7.2782
2019-08-25,7.45,7.4637,7.5963,7.2617
2019-08-26,7.6278,7.4591,7.8052,7.4591
2019-08-27,7.4887,7.6286,7.6413,7.3783
2019-08-28,7.1605,7.4903,7.5674,7.0642
2019-08-29,6.9857,7.148,7.148,6.8862
2019-08-30,7.054,6.991,7.1313,6.903
2019-08-31,7.0751,7.0581,7.1341,6.9638
2019-09-01,7.1878,7.0744,7.2317,7.0371
2019-09-02,7.6381,7.1892,7.6957,7.1717
2019-09-03,7.8235,7.6461,7.911,7.5775
2019-09-04,7.782,7.8235,7.9659,7.654
2019-09-05,7.7796,7.7969,7.8385,7.7135
2019-09-06,7.5877,7.7788,8.0355,7.5248
2019-09-07,7.7094,7.5759,7.7714,7.5759
2019-09-08,7.6644,7.711,7.7919,7.5775
2019-09-09,7.5853,7.6564,7.7509,7.4402
2019-09-10,7.4417,7.5822,7.6421,7.3297
2019-09-11,7.4804,7.435,7.5255,7.2767
2019-09-12,7.6812,7.4804,7.7102,7.4005
2019-09-13,7.6231,7.6917,7.6981,7.4849
2019-09-14,7.631,7.6318,7.6965,7.5619
2019-09-15,7.5877,7.631,7.6469,7.5635
2019-09-16,7.5705,7.5877,7.6421,7.4252
2019-09-17,7.514,7.5658,7.5775,7.4781
2019-09-18,7.4872,7.5094,7.5549,7.4395
2019-09-19,7.5728,7.4872,7.6302,7.0983
2019-09-20,7.4971,7.5838,7.5939,7.4305
2019-09-21,7.3605,7.4971,7.4979,7.337
2019-09-22,7.3938,7.3605,7.4267,7.2674
2019-09-23,7.1307,7.3953,7.408,7.0942
2019-09-24,6.2846,7.1362,7.1927,5.9668
2019-09-25,6.2234,6.2814,6.4409,6.0853
2019-09-26,5.9538,6.2303,6.2414,5.7417
2019-09-27,6.0384,5.9581,6.0944,5.8144
2019-09-28,6.0638,6.0384,6.1331,5.9159
2019-09-29,5.9475,6.0568,6.0728,5.837
2019-09-30,6.1223,5.9475,6.1546,5.7047
2019-10-01,6.1305,6.1361,6.2771,6.0488
2019-10-02,6.1831,6.1264,6.1888,6.0235
2019-10-03,6.0708,6.1893,6.204,5.9654
2019-10-04,6.0073,6.0758,6.0763,5.9173
2019-10-05,5.9989,6.0063,6.0364,5.915
2019-10-06,5.8024,6.0009,6.0146,5.7552
2019-10-07,5.8213,5.7947,5.8584,5.7341
2019-11-27,1.6217,1.5344,1.6521,1.4851
2019-11-28,1.5967,1.623,1.6435,1.5862
2019-11-29,1.4313,1.5968,1.6934,1.2445
2019-11-30,1.9982,1.4319,4.945,1.3882
2019-12-01,2.6588,1.9991,3.5509,1.8427
2019-12-02,1.748,2.6594,2.6673,1.4966
2019-12-03,1.6608,1.7478,1.8243,1.345
2019-12-04,1.6387,1.6609,1.7603,1.6195
2019-12-05,1.7158,1.6387,1.763,1.6309
2019-12-06,2.2795,1.7149,2.2832,1.7052
2019-12-07,2.2623,2.2787,2.2939,2.26
2019-12-08,2.1256,2.2619,2.8347,2.1244
2019-12-09,1.9018,2.1259,2.1626,1.8887
2019-12-10,1.8676,1.8987,1.9136,1.8591
2019-12-11,1.9863,1.8676,1.9874,1.8482
2019-12-12,1.9222,1.9969,2.0036,1.9113
2019-12-13,1.8911,1.9241,1.9343,1.8883
2019-12-14,1.855,1.8923,1.8923,1.8348
2019-12-15,1.9195,1.855,1.9257,1.8418
2019-12-16,1.8574,1.9202,1.9272,1.8429
2019-12-17,1.7405,1.8566,1.8673,1.728
2019-12-18,1.9114,1.7423,1.9415,1.6959
2019-12-19,1.8281,1.9154,1.9336,1.8212
2019-12-20,1.8353,1.8289,1.8433,1.81
2019-12-21,1.8238,1.8372,1.8372,1.8176
2019-12-22,1.9146,1.8239,1.915,1.8191
2019-12-23,1.8712,1.9166,1.9622,1.8561
2019-12-24,1.8542,1.8693,1.8962,1.829
2019-12-25,1.3745,1.8526,1.8567,1.3611
2019-12-26,1.9933,1.3747,2.0549,1.3711
2019-12-27,1.79,1.9935,2.03,1.6575
2019-12-28,1.5803,1.7917,1.8613,1.58
2019-12-29,1.3439,1.5809,1.5918,1.3387
2019-12-30,1.608,1.3428,1.7585,1.3313
2019-12-31,1.475,1.6071,1.6078,1.4061
2020-01-01,1.4761,1.4732,1.4866,1.4711
2020-01-02,1.4278,1.4756,1.4783,1.4233
2020-01-03,1.638,1.4277,1.8844,1.4094
2020-01-04,1.6133,1.6421,1.6456,1.5985
2020-01-05,1.6834,1.6133,1.7116,1.6133
2020-01-06,1.7779,1.6823,1.7843,1.6812
2020-01-07,1.8733,1.78,1.8825,1.7749
2020-01-08,1.8484,1.8701,1.9396,1.8053
2020-01-09,1.7929,1.8501,1.8554,1.7791
2020-01-10,1.8625,1.7915,1.8632,1.7561
2020-01-11,1.8107,1.864,1.88,1.792
2020-01-12,1.8378,1.8114,1.8879,1.7888
2020-01-13,1.7429,1.8384,1.8395,1.7416
2020-01-14,1.8818,1.7438,1.8903,1.7438
2020-01-15,1.7204,1.8733,1.9174,1.5564
2020-01-16,1.6995,1.7222,1.727,1.6773
2020-01-17,1.7448,1.6992,1.7576,1.6899
2020-01-18,1.7528,1.745,1.7601,1.7262
2020-01-19,1.7182,1.7518,1.8078,1.6882
2020-01-20,1.7132,1.7176,1.7328,1.687
2020-01-21,1.7434,1.7158,1.7472,1.6955
2020-01-22,1.7389,1.744,1.7597,1.723
2020-01-23,1.6863,1.7399,1.7399,1.6656
2020-01-24,1.6943,1.6866,1.7101,1.6175
2020-01-25,2.3717,1.694,4.0564,1.6039
2020-01-26,2.4077,2.3697,2.4105,2.1219
2020-01-27,2.4927,2.4112,2.517,2.2713
2020-01-28,2.4606,2.4943,2.562,2.3583
2020-01-29,2.3707,2.4631,2.4688,2.3617
2020-01-30,2.4082,2.372,2.4253,2.3403
2020-01-31,2.3657,2.4093,2.4135,2.3349
2020-02-01,2.3746,2.3657,2.3939,2.3532
2020-02-02,2.3621,2.3746,2.3962,2.3191
2020-02-03,2.3567,2.3624,2.4254,2.3419
2020-02-04,2.3321,2.3571,2.3686,2.3072
2020-02-05,2.4399,2.3323,2.4695,2.3278
2020-02-06,2.4733,2.4411,2.4957,2.4206
2020-02-07,2.4823,2.4752,2.5021,2.4613
2020-02-08,2.4801,2.4811,2.509,2.4444
2020-02-09,2.5438,2.4789,2.5487,2.4757
2020-02-10,2.4687,2.5456,2.5521,2.4493
2020-02-11,2.5624,2.4682,2.5843,2.4351
2020-02-12,2.5862,2.5648,2.6162,2.5637
2020-02-13,2.565,2.5859,2.6267,2.5322
2020-02-14,2.6106,2.5627,2.6192,2.4975
2020-02-15,2.5015,2.6117,2.6193,2.4782
2020-02-16,2.509,2.5007,2.5372,2.4382
2020-02-17,2.4629,2.505,2.5145,2.3891
2020-02-18,2.5808,2.4655,2.5985,2.4374
2020-02-19,2.4394,2.5826,2.6027,2.3811
2020-02-20,2.4364,2.4343,2.4598,2.396
2020-02-21,2.4593,2.438,2.5259,2.4315
2020-02-22,2.4516,2.4586,2.4636,2.4285
2020-02-23,2.5333,2.4506,2.5355,2.4506
2020-02-24,2.4342,2.5293,2.5406,2.3908
2020-02-25,2.3272,2.434,2.4364,2.3171
2020-02-26,2.189,2.3265,2.342,2.1538
2020-02-27,1.9873,2.1873,2.2309,1.9598
2020-02-28,1.9694,1.992,2.0085,1.9101
2020-02-29,1.9225,1.9692,1.9933,1.9224
2020-03-01,1.9174,1.9201,1.9652,1.8945
2020-03-02,1.9909,1.915,2.0034,1.909
2020-03-03,1.9523,1.9921,1.9921,1.9313
2020-03-04,1.9432,1.953,1.9705,1.9232
2020-03-05,1.8812,1.9434,2.0228,1.8761
2020-03-06,1.909,1.8802,1.909,1.8669
2020-03-07,1.8646,1.9081,1.9234,1.8555
2020-03-08,1.6862,1.8641,1.8641,1.6818
2020-03-09,1.668,1.6872,1.7141,1.6078
2020-03-10,1.6578,1.6692,1.7124,1.6274
2020-03-11,1.7876,1.6587,1.7977,1.6404
2020-03-12,1.0764,1.7907,1.7953,1.0089
2020-03-13,1.2654,1.0875,1.3346,0.8672
2020-03-14,1.1767,1.2668,1.2791,1.1545
2020-03-15,1.2237,1.1802,1.3538,1.166
2020-03-16,1.1441,1.2239,1.2239,1.0196
2020-03-17,1.2215,1.1573,1.2558,1.129
2020-03-18,1.2102,1.2188,1.2413,1.1401
2020-03-19,1.3532,1.2133,1.4028,1.1549
2020-03-20,1.3887,1.3512,1.4638,1.2707
2020-03-21,1.385,1.3814,1.4203,1.3024
2020-03-22,1.2887,1.3836,1.4262,1.2791
2020-03-23,1.4189,1.2865,1.4535,1.2627
2020-03-24,1.4748,1.4195,1.4863,1.3935
2020-03-25,1.4599,1.4682,1.5145,1.4156
2020-03-26,1.4706,1.4625,1.4791,1.4276
2020-03-27,1.3881,1.4721,1.4909,1.3791
2020-03-28,1.3605,1.3874,1.3874,1.3148
2020-03-29,1.28,1.3589,1.3649,1.2784
2020-03-30,1.3744,1.2804,1.4188,1.2756
2020-03-31,1.3701,1.3759,1.4015,1.3581
2020-04-01,1.4454,1.371,1.462,1.308
2020-04-02,1.488,1.4527,1.5733,1.4366
2020-04-03,1.4871,1.4861,1.5365,1.4462
2020-04-04,1.5125,1.487,1.5357,1.4694
2020-04-05,1.5381,1.5123,1.6149,1.5088
2020-04-06,1.6718,1.5387,1.6718,1.5372
2020-04-07,1.6435,1.6718,1.6975,1.6178
2020-04-08,1.599,1.6427,1.6903,1.595
2020-04-09,1.5827,1.5979,1.6008,1.5514
2020-04-10,1.4917,1.583,1.5837,1.4667
2020-04-11,1.4944,1.4916,1.5066,1.4695
2020-04-12,1.4998,1.4933,1.5581,1.4725
2020-04-13,1.487,1.498,1.498,1.4355
2020-04-14,1.4915,1.4872,1.5152,1.4707
2020-04-15,1.5123,1.4905,1.5409,1.455
2020-04-16,1.6207,1.5083,1.6413,1.4818
2020-04-17,1.7236,1.6213,1.7471,1.597
2020-04-18,2.0517,1.7218,2.239,1.6538
2020-04-19,1.9939,2.0509,2.0534,1.993
2020-04-20,1.9167,1.9946,2.0189,1.8954
2020-04-21,1.9317,1.9148,1.9515,1.9041
2020-04-22,2.12,1.931,2.126,1.9282
2020-04-23,2.2196,2.1203,2.3298,2.0956
2020-04-24,2.227,2.2243,2.2573,2.2036
2020-04-25,2.2674,2.2281,2.2952,2.2104
2020-04-26,2.3191,2.2674,2.3203,2.2616
2020-04-27,1.9493,2.3263,2.3446,1.7573
2020-04-28,2.0044,1.9511,2.0076,1.9254
2020-04-29,2.3906,2.0047,2.3953,1.9992
2020-04-30,3.2446,2.3946,3.3489,2.3387
2020-05-01,3.4378,3.2405,3.4752,3.0652
2020-05-02,3.517,3.439,3.5299,3.4139
2020-05-03,3.533,3.5202,3.6092,3.4642
2020-05-04,3.7214,3.5339,3.8488,3.3905
2020-05-05,3.6992,3.7224,3.8183,3.6533
2020-05-06,2.0494,3.6981,3.7767,2.0386
2020-05-07,2.0973,2.0421,2.1135,1.9611
2020-05-08,1.8993,2.1011,2.1087,1.8955
2020-05-09,1.8242,1.8978,1.9168,1.8242
2020-05-10,1.6727,1.827,1.8305,1.5682
2020-05-11,1.7168,1.6694,1.8354,1.594
2020-05-12,1.708,1.7064,1.7523,1.7017
2020-05-13,1.7338,1.7064,1.7601,1.5461
2020-05-14,1.7596,1.7378,1.8259,1.7183
2020-05-15,1.8759,1.7597,1.934,1.6657
2020-05-16,1.7495,1.8772,1.9281,1.7305
2020-05-17,1.9501,1.7492,1.9885,1.7023
2020-05-18,1.9734,1.9524,2.0935,1.9151
2020-05-19,2.0985,1.9751,2.1014,1.9469
2020-05-20,1.9735,2.0994,2.1112,1.9631
2020-05-21,1.9892,1.9713,2.0124,1.8659
2020-05-22,2.0196,1.9944,2.0293,1.9657
2020-05-23,2.0239,2.0205,2.0494,2.0025
2020-05-24,1.8787,2.0243,2.0322,1.7984
2020-05-25,1.8236,1.8679,1.9078,1.79
2020-05-26,1.878,1.8241,1.8811,1.7871
2020-05-27,1.9575,1.8782,1.9618,1.8741
2020-05-28,2.0433,1.9597,2.0519,1.942
2020-05-29,2.1275,2.0471,2.135,2.0157
2020-05-30,2.1074,2.1281,2.1677,2.0617
2020-05-31,2.0677,2.108,2.1699,2.0536
2020-06-01,2.2277,2.065,2.2539,2.0615
2020-06-02,2.0835,2.2309,2.2309,2.0445
2020-06-03,2.1889,2.0821,2.1936,2.0631
2020-06-04,2.1881,2.1914,2.2046,2.1183
2020-06-05,2.1466,2.1892,2.2005,2.0983
2020-06-06,2.1007,2.1455,2.1455,1.938
2020-06-07,1.9486,2.1005,2.1088,1.8817
2020-06-08,2.0225,1.9505,2.0351,1.93
2020-06-09,2.4978,2.0255,2.7158,1.9831
2020-06-10,2.1082,2.4988,2.5061,2.0655
2020-06-11,2.1628,2.1096,2.4428,1.9838
2020-06-12,1.9894,2.1574,2.1696,1.9623
2020-06-13,2.2041,1.9898,2.2048,1.8346
2020-06-14,2.1739,2.2064,2.2068,2.1584
2020-06-15,1.8552,2.1721,2.1785,1.8522
2020-06-16,1.8844,1.8564,1.8844,1.7921
2020-06-17,2.2775,1.8859,2.2797,1.8506
2020-06-18,2.3379,2.2784,2.3435,2.2663
2020-06-19,2.2706,2.3366,2.3572,2.2632
2020-06-20,2.2463,2.2704,2.2764,2.2302
2020-06-21,2.1902,2.2467,2.2522,2.1897
2020-06-22,2.2112,2.1896,2.2322,2.1743
2020-06-23,1.9407,2.2142,2.2179,1.7788
2020-06-24,1.8352,1.9401,1.943,1.8292
2020-06-25,1.8368,1.8331,1.9025,1.7729
2020-06-26,1.8302,1.8363,1.8478,1.808
2020-06-27,1.8009,1.8304,1.8374,1.7714
2020-06-28,1.8165,1.8008,1.8306,1.7849
2020-06-29,1.8211,1.814,1.8917,1.7207
2020-06-30,1.8132,1.8221,1.8248,1.7413
2020-07-01,1.9059,1.8144,1.9111,1.8068
2020-07-02,1.8462,1.9049,1.9123,1.7621
2020-07-03,1.9062,1.8461,1.9142,1.8208
2020-07-04,1.9416,1.905,1.9558,1.9014
2020-07-05,1.8106,1.9428,1.9445,1.7866
2020-07-06,1.9348,1.8106,1.9398,1.8034
2020-07-07,2.0247,1.933,2.0318,1.9195
2020-07-08,2.065,2.0256,2.0705,2.0194
2020-07-09,2.0224,2.0648,2.0664,2.0011
2020-07-10,2.0331,2.0224,2.037,1.9963
2020-07-11,1.9135,2.0333,2.0356,1.8904
2020-07-12,1.8273,1.9135,1.9331,1.7754
2020-07-13,1.8275,1.8295,1.9484,1.811
2020-07-14,1.8058,1.8271,1.8392,1.7974
2020-07-15,1.7892,1.8058,1.809,1.7832
2020-07-16,1.7683,1.7902,1.7938,1.7604
2020-07-17,1.7725,1.7686,1.7779,1.7601
2020-07-18,1.7751,1.7724,1.7813,1.7665
2020-07-19,1.7757,1.7751,1.7801,1.7635
2020-07-20,1.7735,1.7778,1.7813,1.7696
2020-07-21,1.8193,1.7732,1.8256,1.7725
2020-07-22,1.8443,1.8193,1.8463,1.8012
2020-07-23,1.8681,1.8453,1.8773,1.8338
2020-07-24,1.8589,1.8678,1.8985,1.8396
2020-07-25,1.8995,1.8581,1.9065,1.8522
2020-07-26,1.9629,1.9003,2.0065,1.8902
2020-07-27,2.1753,1.9631,2.2426,1.9605
2020-07-28,2.1109,2.1828,2.2162,2.0501
2020-07-29,2.1712,2.112,2.2171,2.0953
2020-07-30,2.1957,2.1712,2.209,2.1024
2020-07-31,2.2409,2.1994,2.2618,2.1699
2020-08-01,2.4599,2.2424,2.483,2.2189
2020-08-02,2.3833,2.4278,2.571,2.2452
2020-08-03,2.4115,2.3876,2.4594,2.3039
2020-08-04,2.4871,2.4131,2.4989,2.3648
2020-08-05,2.5665,2.4899,2.5968,2.368
2020-08-06,2.517,2.5674,2.579,2.387
2020-08-07,2.4453,2.5176,2.5424,2.3906
2020-08-08,2.5718,2.4453,2.5955,2.429
2020-08-09,2.4429,2.5728,2.5785,2.4096
2020-08-10,2.4705,2.4432,2.5238,2.3655
2020-08-11,2.3265,2.4691,2.4785,2.2914
2020-08-12,2.3871,2.3257,2.5158,2.2425
2020-08-13,2.5379,2.3864,2.6555,2.3307
2020-08-14,2.7387,2.5436,2.7759,2.5062
2020-08-15,3.0433,2.7393,3.0833,2.5162
2020-08-16,2.6293,3.0405,3.0808,2.603
2020-08-17,3.1182,2.6312,3.1861,2.5883
2020-08-18,2.9717,3.1208,3.1397,2.5945
2020-08-19,2.6955,2.973,2.9843,2.443
2020-08-20,2.6217,2.6987,2.7117,2.3332
2020-08-21,2.4508,2.6201,2.6254,2.4473
2020-08-22,2.4587,2.4521,2.4611,2.417
2020-08-23,2.4484,2.4569,2.4628,2.3595
2020-08-24,2.4664,2.4487,2.5063,2.3727
2020-08-25,2.2439,2.4666,2.4684,2.2439
2020-08-26,2.2102,2.2424,2.4598,2.1819
2020-08-27,2.0072,2.211,2.3879,1.9936
2020-08-28,2.044,2.0104,2.0476,2.0002
2020-08-29,1.841,2.0431,2.0514,1.84
2020-08-30,2.0293,1.8404,2.0293,1.8024
2020-08-31,1.9747,2.0303,2.0315,1.8015
2020-09-01,1.9813,1.9763,2.054,1.9567
2020-09-02,1.7999,1.9794,1.9857,1.5412
2020-09-03,1.5706,1.7983,1.8259,1.5489
2020-09-04,1.5937,1.5729,1.6055,1.4021
2020-09-05,1.5849,1.5921,1.611,1.4452
2020-09-06,1.6945,1.5861,1.7106,1.5609
2020-09-07,1.682,1.6937,1.7082,1.6433
2020-09-08,1.5285,1.6846,1.6901,1.3785
2020-09-09,1.3384,1.5288,1.5295,1.332
2020-09-10,1.4229,1.3376,1.5091,1.2317
2020-09-11,1.4075,1.4223,1.4267,1.2317
2020-09-12,1.6633,1.4063,1.6633,1.2707
2020-09-13,1.9595,1.6633,2.0107,1.6595
2020-09-14,2.0612,1.9607,2.0673,1.7568
2020-09-15,2.1414,2.0608,2.1866,2.0596
2020-09-16,2.2103,2.1416,2.2365,2.1189
2020-09-17,2.1576,2.2105,2.2237,1.9236
2020-09-18,2.8816,2.1587,2.8868,2.1403
2020-09-19,2.3317,2.8863,3.2072,2.331
2020-09-20,2.2101,2.3317,2.3317,1.6428
2020-09-21,2.1279,2.2108,2.289,2.1053
2020-09-22,2.6063,2.1288,2.6285,2.066
2020-09-23,2.3483,2.6069,2.6193,2.3305
2020-09-24,1.9422,2.3504,2.3961,1.8631
2020-09-25,2.7513,1.9436,2.9373,1.926
2020-09-26,2.7552,2.7528,2.7691,2.2492
2020-09-27,3.0607,2.7536,3.0611,2.2662
2020-09-28,3.0455,3.0635,3.1775,3.043
2020-09-29,2.6676,3.0417,3.2083,2.4481
2020-09-30,3.0443,2.6691,3.0484,2.2892
2020-10-01,3.0764,3.0476,3.2648,2.6449
2020-10-02,2.8004,3.0724,3.0958,2.7779
2020-10-03,2.6796,2.8019,2.8029,2.4508
2020-10-04,2.6864,2.6796,2.696,2.6717
2020-10-05,2.6844,2.6849,2.7006,2.5709
2020-10-06,2.4657,2.6871,2.6874,2.4164
2020-10-07,2.3567,2.4654,2.4839,2.3514
2020-10-08,2.5028,2.357,2.5038,2.3264
2020-10-09,2.4346,2.5012,2.5391,2.2471
2020-10-10,2.4931,2.4347,2.5467,2.4347
2020-10-11,2.4492,2.4931,2.5086,2.4393
2020-10-12,2.9004,2.4491,3.088,2.2018
2020-10-13,2.7695,2.9001,2.9006,2.2114
2020-10-14,2.7722,2.7705,2.8115,2.1246
2020-10-15,2.4573,2.7721,2.7721,2.1423
2020-10-16,2.3508,2.4584,2.4611,2.3505
2020-10-17,2.4739,2.3508,2.4745,2.1508
2020-10-18,2.5045,2.4739,2.5045,2.2617
2020-10-19,2.5887,2.5057,2.63,2.2803
2020-10-20,2.6754,2.5893,2.8677,2.4136
2020-10-21,2.9293,2.6754,3.0151,2.6718
2020-10-22,2.8806,2.9233,2.9543,2.6199
2020-10-23,2.8222,2.8806,2.8806,2.5539
2020-10-24,2.77,2.8215,2.8326,2.4602
2020-10-25,2.7591,2.7696,2.817,2.4852
2020-10-26,2.7168,2.7601,2.8782,2.7043
2020-10-27,2.8333,2.717,2.8616,2.5479
2020-10-28,2.5365,2.8329,2.874,2.4615
2020-10-29,2.8149,2.5352,2.8493,2.5338
2020-10-30,3.3229,2.8164,3.3497,2.7071
2020-10-31,3.5158,3.3238,3.5382,3.3211
2020-11-01,3.7498,3.5153,3.7779,3.4168
2020-11-02,3.4913,3.7539,3.7716,3.1072
2020-11-03,3.7441,3.4918,3.7531,3.4256
2020-11-04,3.4496,3.7513,3.7513,3.0715
2020-11-05,3.3028,3.453,3.6636,2.9666
2020-11-06,3.7065,3.3085,3.9805,3.2492
2020-11-07,3.5299,3.7059,3.7459,3.4486
2020-11-08,3.6893,3.5294,3.766,3.5086
2020-11-09,3.6429,3.6893,3.7643,3.5304
2020-11-10,3.6361,3.6496,3.6758,3.5878
2020-11-11,3.1349,3.6372,3.7317,3.1329
2020-11-12,3.5418,3.1359,3.5505,3.0259
2020-11-13,3.6043,3.5447,3.9087,3.1611
2020-11-14,4.096,3.6041,4.1104,3.0666
2020-11-15,4.0567,4.094,4.1178,3.6779
2020-11-16,4.2464,4.0514,4.365,3.7489
2020-11-17,4.461,4.2471,4.5549,3.8355
2020-11-18,4.2236,4.461,4.6527,4.0937
2020-11-19,4.1897,4.2289,4.6367,4.16
2020-11-20,4.4335,4.1874,4.8442,4.1741
2020-11-21,4.8538,4.4326,4.8756,4.4161
2020-11-22,4.4753,4.8565,4.8565,4.2969
2020-11-23,4.5062,4.4786,4.7779,4.3786
2020-11-24,4.622,4.502,5.0234,4.4733
2020-11-25,4.5119,4.6194,5.041,4.4626
2020-11-26,3.5551,4.5043,4.5503,3.4988
2020-11-27,4.2013,3.5587,4.3101,3.5314
2020-11-28,4.4568,4.2064,4.6033,3.8986
2020-11-29,4.5943,4.4592,4.6465,4.1383
2020-11-30,4.6033,4.5984,4.9858,4.3415
2020-12-01,4.4695,4.6051,4.9832,4.3423
2020-12-02,4.5684,4.4645,4.7725,4.1054
2020-12-03,4.9612,4.5666,5.112,4.4118
2020-12-04,4.9011,4.9573,5.1733,4.8902
2020-12-05,4.9808,4.8975,5.1925,4.597
2020-12-06,5.0475,4.9808,5.0583,4.6417
2020-12-07,5.2806,5.0524,5.3373,4.7121
2020-12-08,4.7251,5.2836,5.312,4.7225
2020-12-09,5.1997,4.7164,5.2197,4.6737
2020-12-10,4.9837,5.1997,5.705,4.981
2020-12-11,5.2395,4.9892,5.3931,4.9206
2020-12-12,5.3639,5.2291,5.402,4.9128
2020-12-13,5.9437,5.37,6.1504,5.1135
2020-12-14,5.4269,5.9414,5.9982,5.4175
2020-12-15,5.4419,5.9856,6.0697,5.3119
2020-12-16,5.8682,5.447,5.8964,4.8969
2020-12-17,6.3156,5.8644,6.5459,5.6575
2020-12-18,6.3397,6.32,6.3397,5.8367
2020-12-19,6.5356,6.3337,6.6034,6.1186
2020-12-20,5.6313,6.5263,6.5263,5.566
2020-12-21,5.5659,5.6247,5.7867,5.4038
2020-12-22,5.8127,5.5709,5.8127,4.9723
2020-12-23,5.6279,5.8141,5.8595,5.1464
2020-12-24,3.6307,5.6213,5.7137,2.7519
2020-12-25,3.7723,3.6333,3.7919,3.5848
2020-12-26,4.0362,3.7788,4.0803,3.7446
2020-12-27,4.0076,4.0372,4.3177,3.9506
2020-12-28,4.1344,4.0224,4.1865,3.994
2020-12-29,4.1773,4.1366,4.1773,3.964
2020-12-30,4.4162,4.1785,4.4303,4.1785
2020-12-31,4.4213,4.4188,4.477,4.2683
2021-01-01,4.4862,4.4265,4.5274,4.3921
2021-01-02,4.9208,4.4862,5.076,4.4393
2021-01-03,5.0309,4.9208,5.3161,4.9003
2021-01-04,4.8925,5.0492,5.1288,4.3658
2021-01-05,5.1933,4.9003,5.2721,4.583
2021-01-06,5.6251,5.2092,5.6459,5.1134
2021-01-07,6.024,5.6355,6.16,5.5516
2021-01-08,6.205,6.0359,6.4159,5.5901
2021-01-09,6.1402,6.1949,6.3256,5.9191
2021-01-10,5.8511,6.1426,6.3282,5.4409
2021-01-11,5.4371,5.8489,5.8489,4.687
2021-01-12,5.2163,5.4063,5.6004,4.9883
2021-01-13,5.7134,5.2021,5.7629,4.972
2021-01-14,5.9933,5.7198,6.1156,5.6251
2021-01-15,5.6292,5.9886,6.0671,5.2885
2021-01-16,5.5195,5.6251,5.8045,5.4313
2021-01-17,5.4858,5.5135,5.6375,5.1915
2021-01-18,5.6045,5.4937,5.7391,5.3272
2021-01-19,5.5036,5.621,5.7957,5.5036
2021-01-20,5.4332,5.476,5.5657,5.1083
2021-01-21,4.7188,5.4332,5.4429,4.6218
2021-01-22,5.0643,4.7116,5.1739,4.4342
2021-01-23,4.9098,5.0542,5.1219,4.8109
2021-01-24,4.9383,4.9082,5.0576,4.7422
2021-01-25,4.9367,4.9399,5.3328,4.8925
2021-01-26,4.9753,4.9113,5.0276,4.7305
2021-01-27,4.6613,4.9785,4.9785,4.4809
2021-01-28,5.0997,4.6542,5.1617,4.5775
2021-01-29,5.2485,5.1031,5.9145,4.8925
2021-01-30,5.2485,5.2395,5.3383,5.0326
2021-01-31,5.0643,5.2485,5.2576,4.9319
2021-02-01,5.1357,5.0609,5.305,4.9479
2021-02-02,5.439,5.1219,5.5115,5.1219
2021-02-03,5.7586,5.4409,5.7586,5.4274
2021-02-04,5.6521,5.7629,5.9191,5.5556
2021-02-05,5.8489,5.6584,5.8646,5.6024
2021-02-06,6.0098,5.8489,6.2634,5.8422
2021-02-07,5.949,6.0027,6.0719,5.7177
2021-02-08,7.0914,5.9352,7.1145,5.8133
2021-02-09,7.1211,7.1277,7.3717,6.9025
2021-02-10,6.8622,7.1079,7.2357,6.694
2021-02-11,7.3505,6.8591,7.4218,6.7323
2021-02-12,7.2563,7.3505,7.4726,7.0359
2021-02-13,7.205,7.246,7.3646,7.075
2021-02-14,7.4363,7.2118,7.5914,7.1948
2021-02-15,7.3293,7.4363,7.4763,7.0005
2021-02-16,7.5167,7.3153,7.7061,7.205
2021-02-17,7.9672,7.5278,8.0342,7.4946
2021-02-18,7.8891,7.9838,8.0299,7.7965
2021-02-19,8.5366,7.8891,8.5893,7.7649
2021-02-20,8.5509,8.5366,8.7868,8.2733
2021-02-21,8.7717,8.5366,8.9149,8.4751
2021-02-22,8.2599,8.7817,8.7817,7.386
2021-02-23,7.4726,8.2599,8.2599,6.8838
2021-02-24,7.5951,7.4726,7.8445,7.1881
