,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
FIRO,0.4154085293781039,0.4372641676487279,0.4740851403512411,0.4807786174886819,0.09451794173644167,0.40064461449627187,0.4470392672711665,0.21123477464020335,0.47646873269362006,0.5286467015494859,1.0,0.38499578130854256,0.4094994516519251,0.5130718508964474,0.3421642757159125,0.321786464441033,0.47380401634305197,0.4097232051115747,0.43274702883596206,0.38705701468233783,0.3598678426194863,-0.03592260586286518,0.20650492312798197,0.3770555571645141,0.4341246888753753,0.05028609766002768,0.4497711379990717
GNO,0.40880538125267235,0.45543330668183607,0.545322163406796,0.4065169529538448,0.08978667491429339,0.46492427730744773,0.4590522669260493,0.24331305673126175,0.5134457160762614,0.6761486739591482,0.38499578130854256,1.0,0.40104555620986165,0.48470135687955423,0.37168530263774147,0.3402650335835534,0.49064855496541765,0.42273708590960374,0.47623643260555826,0.3922555971055054,0.35297160983590575,-0.03903203074594291,0.23663790645649646,0.39132723144080667,0.3958709572075776,0.07979353764074734,0.4425220654015565
KMD,0.45940239293372226,0.5839445125959404,0.5333811781791667,0.47312473489259665,0.09398023423216034,0.47045000624296085,0.49045490987566676,0.25666921373467816,0.5223704821850287,0.5796160187112096,0.4094994516519251,0.40104555620986165,1.0,0.5926281079642495,0.40605048272597916,0.3630543532733585,0.5615176357584871,0.4586154366803383,0.5330554935991053,0.5376049569028488,0.432972833112108,0.0018667602512545377,0.2242010594601681,0.42933504993424887,0.49323292660515916,0.06348806689147549,0.48159062219289267
LSK,0.4950129354807821,0.6234072472198903,0.5893787337121613,0.5289528032271269,0.13693183584157903,0.5160031435088815,0.52727443976494,0.2993952704877117,0.605130862984261,0.647483337565103,0.5130718508964474,0.48470135687955423,0.5926281079642495,1.0,0.42930228115549207,0.4209817067063493,0.636944705440007,0.5206839293282904,0.6002185303183671,0.5483052560960795,0.4570853728759144,-0.007444167746931682,0.2537849281652418,0.510555113744371,0.5158246746564491,0.0797228344480083,0.5424046204635553
MAID,0.40170397203336006,0.38681683916920717,0.5110076184851345,0.39883866610879015,0.10724240325025358,0.4080646872588556,0.3943725211118484,0.2209966148503914,0.41433007936033533,0.5077398899043535,0.3421642757159125,0.37168530263774147,0.40605048272597916,0.42930228115549207,1.0,0.2672421897278009,0.4093911538518688,0.3423048982431172,0.397698117310131,0.36103857887226587,0.32995191049044637,-0.012212432198590865,0.20461522279775768,0.3577532081137882,0.3950071668974371,0.07376614610949893,0.38945092757932737
MONA,0.30321522882071,0.34673004512360617,0.43525540472307706,0.33479354639745357,0.045572121779316445,0.3547172461430633,0.35816071951800305,0.19415997096436216,0.39785690045141403,0.43599801307494773,0.321786464441033,0.3402650335835534,0.3630543532733585,0.4209817067063493,0.2672421897278009,1.0,0.4073030313318253,0.31117595423696465,0.3687699854480442,0.3373057956143066,0.29761260787234683,-0.028004778325300968,0.17332064253980559,0.34053873721434297,0.34650092607057253,0.05717518999176122,0.34962276762435124
QTUM,0.4973591299604844,0.5226575191849643,0.6147113429019734,0.5449906813981125,0.1502495615172706,0.5141141668032396,0.5314765384889687,0.3045572260240642,0.6724704289409728,0.6797573396045952,0.47380401634305197,0.49064855496541765,0.5615176357584871,0.636944705440007,0.4093911538518688,0.4073030313318253,1.0,0.4888343374644385,0.5615788961539844,0.5206785693892716,0.44109659985630834,-0.019964350117594974,0.23509507278423317,0.5104261362506991,0.5590193459180538,0.07397850865576872,0.5396937018148379
RLC,0.4280444426921375,0.4644046981106533,0.482827564184151,0.4460872091366239,0.09353336608753506,0.45213732257203454,0.45649663516771777,0.23481983194061964,0.48269675313449134,0.5538167005987548,0.4097232051115747,0.42273708590960374,0.4586154366803383,0.5206839293282904,0.3423048982431172,0.31117595423696465,0.4888343374644385,1.0,0.4546972930969649,0.42295543747948705,0.40337065571922365,-0.053568911629980065,0.1982074132000023,0.3969884534454462,0.4298539124663246,0.07200900781658044,0.4445030433283623
SC,0.4864689311426265,0.5584574494342399,0.6018643000965767,0.5683618530545358,0.15799243636095095,0.5136218389581092,0.6644319197177938,0.45700303297369327,0.5456770644420325,0.6082534963640797,0.43274702883596206,0.47623643260555826,0.5330554935991053,0.6002185303183671,0.397698117310131,0.3687699854480442,0.5615788961539844,0.4546972930969649,1.0,0.4992278736608218,0.4402232552593496,0.01625909931620518,0.22627352595752157,0.5006571574770186,0.49433085945985883,0.07550389019396236,0.49907028017837685
STEEM,0.42149572784464256,0.5672418132542278,0.5437873559504738,0.4628793295543912,0.12186870297865794,0.46641835341018223,0.4410664523874947,0.22847166194358565,0.4977643469727704,0.5592769322612792,0.38705701468233783,0.3922555971055054,0.5376049569028488,0.5483052560960795,0.36103857887226587,0.3373057956143066,0.5206785693892716,0.42295543747948705,0.4992278736608218,1.0,0.41582770812102277,-0.007098753217004633,0.21745446162107027,0.42632121000351303,0.4390254606507818,0.08261015239472838,0.40772183545733853
SYS,0.3915896319401369,0.44549124004854995,0.44924139422607934,0.36960139248878193,0.12268437855776039,0.4001835050038986,0.4320102346265909,0.21271957861764315,0.4180220350058989,0.49007175834429684,0.3598678426194863,0.35297160983590575,0.432972833112108,0.4570853728759144,0.32995191049044637,0.29761260787234683,0.44109659985630834,0.40337065571922365,0.4402232552593496,0.41582770812102277,1.0,-0.012278689753016015,0.16705352682019964,0.37728753708594814,0.39196530279997643,0.07879597022119714,0.4239335459348751
USDT,0.027386175868898452,-0.04079629589151559,0.024593565255139605,-0.030148738900353075,0.0722282590581495,0.005994397997844436,0.0024981315994327064,-0.006667381882230202,-0.03517873955740555,-0.008565150697662987,-0.03592260586286518,-0.03903203074594291,0.0018667602512545377,-0.007444167746931682,-0.012212432198590865,-0.028004778325300968,-0.019964350117594974,-0.053568911629980065,0.01625909931620518,-0.007098753217004633,-0.012278689753016015,1.0,0.014738864057843637,-0.030837615109274196,-0.027899414214632084,0.025963587926502506,-0.004477933184736128
VERI,0.20126227603324975,0.2322140480274829,0.31095219225460746,0.22140670392079376,0.060616787418315034,0.20924832883126782,0.2322315282555484,0.12424582288478962,0.22035927730145352,0.3452188584211717,0.20650492312798197,0.23663790645649646,0.2242010594601681,0.2537849281652418,0.20461522279775768,0.17332064253980559,0.23509507278423317,0.1982074132000023,0.22627352595752157,0.21745446162107027,0.16705352682019964,0.014738864057843637,1.0,0.1951875453223032,0.22143600864210186,0.050396470475109985,0.2063497077463448
XEM,0.4141337023622877,0.46583276347409813,0.4573729947978567,0.44782567569285747,0.14045832519412163,0.44594805406850374,0.4681654386979413,0.23713031154507347,0.4873635842297935,0.5450039340514445,0.3770555571645141,0.39132723144080667,0.42933504993424887,0.510555113744371,0.3577532081137882,0.34053873721434297,0.5104261362506991,0.3969884534454462,0.5006571574770186,0.42632121000351303,0.37728753708594814,-0.030837615109274196,0.1951875453223032,1.0,0.49614572931354683,0.0642132563703117,0.42609596721463605
XRP,0.4321298167969449,0.4484637861698267,0.5078655685663297,0.4948879582029474,0.10368810728175469,0.43342326557896266,0.4933212941010637,0.26513611768348805,0.5269371444286352,0.6038095531032676,0.4341246888753753,0.3958709572075776,0.49323292660515916,0.5158246746564491,0.3950071668974371,0.34650092607057253,0.5590193459180538,0.4298539124663246,0.49433085945985883,0.4390254606507818,0.39196530279997643,-0.027899414214632084,0.22143600864210186,0.49614572931354683,1.0,0.05092164702610314,0.48535872561112575
XWC,0.06093575601142084,0.0807801191946787,0.10582563855419805,0.042333403982032426,0.014516367466825747,0.053213437599913614,0.06999297318524933,0.035872517229216715,0.06663887761095125,0.0817729386569496,0.05028609766002768,0.07979353764074734,0.06348806689147549,0.0797228344480083,0.07376614610949893,0.05717518999176122,0.07397850865576872,0.07200900781658044,0.07550389019396236,0.08261015239472838,0.07879597022119714,0.025963587926502506,0.050396470475109985,0.0642132563703117,0.05092164702610314,1.0,0.04488839702390066
ZEN,0.4674787215407224,0.4888419793964227,0.5244033437502386,0.46523113282677725,0.1124420844071931,0.4664926491434039,0.5041658300593821,0.3045596030087796,0.5406842325919289,0.5939185822913114,0.4497711379990717,0.4425220654015565,0.48159062219289267,0.5424046204635553,0.38945092757932737,0.34962276762435124,0.5396937018148379,0.4445030433283623,0.49907028017837685,0.40772183545733853,0.4239335459348751,-0.004477933184736128,0.2063497077463448,0.42609596721463605,0.48535872561112575,0.04488839702390066,1.0
