,ETH
LTC,0.2885242802682564
MAID,0.29000386138676754
BERN,0.2995804769205823
TAB,0.3007815770404305
KIN,0.3029256627275866
BTCS,0.3036388018402775
RLC,0.31204750171937484
EFL,0.31599589369098974
CYT,0.3178143275600178
CSC,0.3503845212679747
ARGUS,0.35405406699712516
LUNC,0.3636425036593929
HVCO,0.366028359890829
WGR,0.3779233151530034
VAL,0.39250950064967344
TECH,0.40832801552277614
XLM,0.4132435528159799
MAY,0.44459228936828366
DCT,0.44531266213707577
SKR,0.44561407227272265
SILK,0.4509136001489249
AMS,0.4666651011935218
RRT,0.4765861885518171
LMC,0.4821776650783651
42,0.48432337057112274
STEEM,0.49428116244088516
AMBER,0.4977339284802121
XCP,0.5093589611271808
XBY,0.5120379900502182
BAT,0.5177795609575404
DCY,0.5207286368342395
DASH,0.5308424943231819
BOLI,0.5378977841467582
WBB,0.551967858011126
GLC,0.5665484482891405
LUN,0.5679723032242411
XPX,0.5836019300487112
LOG,0.5836478225984731
BLU,0.5872988008277664
NAV,0.5890294127477496
BLAZR,0.6003785841976667
FRC,0.6065509517182494
PUT,0.6084080664374909
NVC,0.6254365179053566
ZENI,0.627725186198692
CF,0.6299842724151786
EQB,0.6302303393695157
SWT,0.6354847084360877
MCN,0.6397458069734911
HUSH,0.6492952729942661
CLAM,0.6514611328185405
VTC,0.6543679393418127
PIE,0.6562987957700476
NOBL,0.6641851866863662
XPTX,0.691195794929748
LBC,0.6949920879903849
PAK,0.6979792169767065
RBY,0.7017937430115141
ZEC,0.7030814346462732
CKC,0.723367006091013
ANT,0.7271794056785936
SWIFT,0.7349659654945546
XQN,0.7399760521287557
EDRC,0.7400768956256871
ADC,0.7432708733010356
ICOB,0.7472586576862736
SLS,0.761678478067876
CLUB,0.7632016445530398
LDOGE,0.7655299353301392
RBIES,0.7714006644678211
AXIOM,0.7742374102826781
BITS,0.7789984541666017
BSTY,0.783052174032284
POT,0.7899725290543824
WINGS,0.8054773903467095
LOOK,0.8130563522816351
MNTC,0.8481336970227584
FTC,0.8482625850981762
ALIAS,0.8501513202354956
IXC,0.8528635895305645
VERI,0.8683899474570758
WC,0.8685200261543923
SIB,0.8754504232557789
OK,0.8765050867756847
XBC,0.8849577789179184
SIGNA,0.8982691375609471
NXT,0.9039889566975261
HBN,0.9047197270479606
NEVA,0.9103439491320472
BIS,0.9126882214112063
PKB,0.914375868991862
TES,0.9146179916382833
PASC,0.9182627749419023
ILC,0.9230466485739817
SANDG,0.9249060769131521
PHR,0.9371066117997529
CANN,0.9411782486659239
RDD,0.9462890218859599
LANA,0.9572418377542944
PTOY,0.9594123902510518
CRW,0.9597760808817333
XST,0.9641245632416247
BRIT,0.965733659490407
HMQ,0.976399876814129
DGC,0.9798284397635647
BTA,0.9813587009727067
CLOAK,0.9907581323083581
HNC,0.9922105057077839
CNT,0.9928281161813872
SONG,0.9963256638649135
INF,0.9991278644083756
GCC,0.9991414236195434
