TIMESTAMP,DUCKY33852_OPEN_PRICE_USD,DUCKY33852_HIGH_PRICE_USD,DUCKY33852_LOW_PRICE_USD,DUCKY33852_CLOSE_PRICE_USD,DUCKY33852_VOLUME_USD,DUCKY33852_DIVIDENDS_USD,DUCKY33852_STOCK_SPLITS_USD
2025-01-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,57223,0.0,0.0
2025-01-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,10472,0.0,0.0
2025-01-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7718,0.0,0.0
2025-01-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,29065,0.0,0.0
2025-01-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,4143,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8719,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10532,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3750,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4506,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14491,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4050,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3324,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13952,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6327,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2551,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7945,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7567,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6225,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5448,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6099,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2537,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1407,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,934,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1776,0.0,0.0
2025-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2305,0.0,0.0
2025-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2498,0.0,0.0
2025-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4934,0.0,0.0
2025-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4954,0.0,0.0
2025-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1243,0.0,0.0
2025-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2216,0.0,0.0
2025-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2439,0.0,0.0
2025-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1516,0.0,0.0
2025-02-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,792,0.0,0.0
2025-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57382,0.0,0.0
2025-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1425,0.0,0.0
2025-02-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1737,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2975,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,2608,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,944,0.0,0.0
2025-02-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,24947,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,12130,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,2758,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,9038,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,3278,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1549,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3247,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,975,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1913,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,3150,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,324,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1408,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,771,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2952,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,3906,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2986,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,4318,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,2116,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,2116,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,2051,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,2013,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,2083,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,2074,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,2035,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,2021,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,2008,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,2009,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,2510,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-05-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,51237,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,15116,0.0,0.0
2025-05-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4977,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,4726,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-05-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,231417,0.0,0.0
2025-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30259,0.0,0.0
2025-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16326,0.0,0.0
2025-05-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,8237,0.0,0.0
2025-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2080,0.0,0.0
2025-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,17332,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-05-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5064,0.0,0.0
2025-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-06-01 00:00:00+00:00,4.318681590120832e-07,4.318681590120832e-07,4.0337667428502755e-07,4.0337667428502755e-07,1915,0.0,0.0
