TIMESTAMP,BABYMYRO_OPEN_PRICE_USD,BABYMYRO_HIGH_PRICE_USD,BABYMYRO_LOW_PRICE_USD,BABYMYRO_CLOSE_PRICE_USD,BABYMYRO_VOLUME_USD,BABYMYRO_DIVIDENDS_USD,BABYMYRO_STOCK_SPLITS_USD
2025-02-17 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,920,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-06-01 00:00:00+00:00,2.6299099074693355e-13,2.6299099074693355e-13,2.5839500352765887e-13,2.5839538299841924e-13,29,0.0,0.0
