TIMESTAMP,BADCAT_OPEN_PRICE_USD,BADCAT_HIGH_PRICE_USD,BADCAT_LOW_PRICE_USD,BADCAT_CLOSE_PRICE_USD,BADCAT_VOLUME_USD,BADCAT_DIVIDENDS_USD,BADCAT_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,,,,0.0,302,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,290,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,20538,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,2621,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,11463,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,930,0.0,0.0
2025-06-01 00:00:00+00:00,1.4708695061926846e-07,1.5787959739554935e-07,1.4708695061926846e-07,1.5787959739554935e-07,1909,0.0,0.0
