TIMESTAMP,WHY30867_OPEN_PRICE_USD,WHY30867_HIGH_PRICE_USD,WHY30867_LOW_PRICE_USD,WHY30867_CLOSE_PRICE_USD,WHY30867_VOLUME_USD,WHY30867_DIVIDENDS_USD,WHY30867_STOCK_SPLITS_USD
2025-05-11 00:00:00+00:00,,,,0.0,8426967,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,18495961,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,10894064,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,7444875,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,6919528,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,3219931,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,3362868,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,4566599,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,3517198,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,2651136,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,5514411,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,5413308,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,7286762,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,2391582,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,3192955,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,2849959,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,3414294,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,2514443,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,3448942,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,5957943,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,4260198,0.0,0.0
2025-06-01 00:00:00+00:00,3.513300228519256e-08,3.5735897796485006e-08,3.465978792860369e-08,3.5324919878121364e-08,2432358,0.0,0.0
