TIMESTAMP,DRAGONKING_OPEN_PRICE_USD,DRAGONKING_HIGH_PRICE_USD,DRAGONKING_LOW_PRICE_USD,DRAGONKING_CLOSE_PRICE_USD,DRAGONKING_VOLUME_USD,DRAGONKING_DIVIDENDS_USD,DRAGONKING_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,692,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1410,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,544,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,776,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,616,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,519,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,965,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,147,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,2821,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,308,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,910,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1047,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1670,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,2416,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,896,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,10939,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,4755,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,824,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,1841,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,926,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2354,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,740,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,899,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,426,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,553,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,325,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,841,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,738,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,101,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,492,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-06-01 00:00:00+00:00,9.31181709518114e-09,9.31181709518114e-09,9.243171561479357e-09,9.243171561479357e-09,6,0.0,0.0
