TIMESTAMP,MAID_CLOSE_PRICE_USD,MAID_OPEN_PRICE_USD,MAID_HIGH_PRICE_USD,MAID_LOW_PRICE_USD
2019-07-02,0.2325,0.22342,0.23395,0.20902
2019-07-03,0.25287,0.2325,0.25386,0.2325
2019-07-04,0.21626,0.25287,0.25382,0.21555
2019-07-05,0.2067,0.21682,0.22125,0.20501
2019-07-06,0.21199,0.2067,0.21794,0.20648
2019-07-07,0.20674,0.21199,0.21888,0.20446
2019-07-08,0.20865,0.20674,0.2108,0.20169
2019-07-09,0.20462,0.20865,0.21686,0.20213
2019-07-10,0.17804,0.20462,0.2106,0.16795
2019-07-11,0.16508,0.17804,0.1805,0.16108
2019-07-12,0.17576,0.16508,0.17642,0.16253
2019-07-13,0.16906,0.17576,0.17645,0.161
2019-07-14,0.16152,0.16906,0.17069,0.16
2019-07-15,0.16454,0.16152,0.16803,0.14579
2019-07-16,0.14878,0.16454,0.16702,0.14533
2019-07-17,0.15219,0.14878,0.16116,0.14546
2019-07-18,0.15981,0.15239,0.16224,0.14263
2019-07-19,0.15836,0.15981,0.16111,0.15287
2019-07-20,0.16358,0.15836,0.16548,0.15601
2019-07-21,0.16043,0.16358,0.16447,0.15473
2019-07-22,0.15603,0.1596,0.16228,0.15077
2019-07-23,0.14964,0.15601,0.16086,0.14747
2019-07-24,0.14851,0.14964,0.1524,0.14339
2019-07-25,0.15126,0.14851,0.1544,0.1474
2019-07-26,0.14809,0.15126,0.15684,0.14691
2019-07-27,0.1422,0.14809,0.15369,0.14103
2019-07-28,0.1375,0.1422,0.14628,0.132
2019-07-29,0.13778,0.13845,0.13993,0.13449
2019-07-30,0.14438,0.13778,0.18,0.13778
2019-07-31,0.15186,0.14438,0.15231,0.14353
2019-08-01,0.15585,0.15186,0.15662,0.14891
2019-08-02,0.15869,0.15585,0.16105,0.15473
2019-08-03,0.16432,0.15869,0.1651,0.15787
2019-08-04,0.1664,0.16432,0.16776,0.15995
2019-08-05,0.1778,0.1664,0.17898,0.165
2019-08-06,0.17284,0.1778,0.18589,0.16942
2019-08-07,0.18201,0.17284,0.1921,0.17128
2019-08-08,0.18669,0.18201,0.18728,0.17523
2019-08-09,0.1827,0.18669,0.19134,0.17648
2019-08-10,0.1789,0.1827,0.18766,0.1751
2019-08-11,0.17919,0.1789,0.18126,0.17462
2019-08-12,0.19701,0.17919,0.20476,0.17813
2019-08-13,0.17705,0.19701,0.19933,0.17596
2019-08-14,0.16459,0.17705,0.17734,0.1
2019-08-15,0.1782,0.16459,0.18022,0.15576
2019-08-16,0.18298,0.1782,0.18904,0.16664
2019-08-17,0.18309,0.18298,0.18624,0.1764
2019-08-18,0.1773,0.18309,0.18379,0.17275
2019-08-19,0.17906,0.1773,0.18007,0.16782
2019-08-20,0.16657,0.17906,0.17906,0.16439
2019-08-21,0.1582,0.16657,0.16846,0.15347
2019-08-22,0.15744,0.1582,0.15958,0.14993
2019-08-23,0.16773,0.15744,0.17021,0.15393
2019-08-24,0.16367,0.16773,0.16898,0.15986
2019-08-25,0.16371,0.16367,0.16619,0.16231
2019-08-26,0.20662,0.16371,0.20716,0.16249
2019-08-27,0.20396,0.20662,0.21328,0.20085
2019-08-28,0.19434,0.20396,0.2107,0.19351
2019-08-29,0.16985,0.19434,0.19465,0.1659
2019-08-30,0.16667,0.16985,0.17587,0.16311
2019-08-31,0.16895,0.16667,0.17007,0.16522
2019-09-01,0.16836,0.16895,0.1738,0.16495
2019-09-02,0.18504,0.16836,0.18852,0.16702
2019-09-03,0.20938,0.18521,0.21258,0.18391
2019-09-04,0.20441,0.20938,0.20938,0.20249
2019-09-05,0.20492,0.20441,0.20884,0.20309
2019-09-06,0.19774,0.20492,0.22712,0.19492
2019-09-07,0.1897,0.19774,0.20291,0.18848
2019-09-08,0.20216,0.1897,0.20303,0.18849
2019-09-09,0.20438,0.20216,0.20675,0.19461
2019-09-10,0.21357,0.20438,0.21407,0.20121
2019-09-11,0.21234,0.21357,0.21987,0.20749
2019-09-12,0.22393,0.21363,0.22496,0.20116
2019-09-13,0.22448,0.22393,0.22729,0.22153
2019-09-14,0.22655,0.22448,0.22732,0.2231
2019-09-15,0.21733,0.22655,0.22726,0.21234
2019-09-16,0.21995,0.21733,0.22498,0.20605
2019-09-17,0.20271,0.21995,0.22136,0.20047
2019-09-18,0.196,0.20271,0.20533,0.19055
2019-09-19,0.19687,0.196,0.19704,0.18186
2019-09-20,0.19191,0.19687,0.19922,0.1895
2019-09-21,0.19004,0.19191,0.19298,0.1881
2019-09-22,0.18312,0.19004,0.19107,0.18181
2019-09-23,0.19352,0.18312,0.19917,0.17851
2019-09-24,0.16137,0.19352,0.19857,0.15239
2019-09-25,0.16043,0.16137,0.16477,0.15593
2019-09-26,0.15707,0.16043,0.16519,0.15118
2019-09-27,0.15918,0.15707,0.16015,0.15385
2019-09-28,0.15697,0.15918,0.16148,0.152
2019-09-29,0.15627,0.15697,0.15914,0.15147
2019-09-30,0.15764,0.15627,0.1598,0.15205
2019-10-01,0.15603,0.15732,0.16174,0.15493
2019-10-02,0.15342,0.15603,0.15654,0.15049
2019-10-03,0.15618,0.15342,0.15768,0.14882
2019-10-04,0.15806,0.15618,0.15955,0.15213
2019-10-05,0.15776,0.15806,0.16106,0.15583
2019-10-06,0.15062,0.15776,0.15865,0.1496
2019-10-07,0.15099,0.15062,0.15339,0.14309
2019-10-08,0.14844,0.1508,0.15338,0.1475
2019-10-09,0.15317,0.14844,0.15513,0.14566
2019-10-10,0.15146,0.15317,0.1544,0.14985
2019-10-11,0.13965,0.15146,0.15412,0.13818
2019-10-12,0.1494,0.13965,0.15091,0.13818
2019-10-13,0.1465,0.1494,0.153,0.14073
2019-10-14,0.13586,0.1465,0.14683,0.13085
2019-10-15,0.13748,0.13586,0.14835,0.13327
2019-10-16,0.13786,0.13748,0.14075,0.13426
2019-10-17,0.145,0.13786,0.145,0.13613
2019-10-18,0.12595,0.14429,0.14738,0.12204
2019-10-19,0.12717,0.12581,0.13231,0.12258
2019-10-20,0.1285,0.12717,0.12977,0.12178
2019-10-21,0.12514,0.1285,0.12938,0.12385
2019-10-22,0.12186,0.12514,0.12598,0.12148
2019-10-23,0.1144,0.12186,0.12238,0.11139
2019-10-24,0.11217,0.1144,0.11851,0.11217
2019-10-25,0.13008,0.11217,0.13224,0.11171
2019-10-26,0.13627,0.13008,0.15474,0.12714
2019-10-27,0.14029,0.13627,0.14464,0.12603
2019-10-28,0.13905,0.14029,0.14817,0.13642
2019-10-29,0.13413,0.13905,0.14381,0.13259
2019-10-30,0.11979,0.13413,0.13463,0.11921
2019-10-31,0.12013,0.12081,0.12645,0.11921
2019-11-01,0.12482,0.12013,0.12741,0.11777
2019-11-02,0.12929,0.12482,0.13475,0.12372
2019-11-03,0.12617,0.12929,0.1331,0.12459
2019-11-04,0.13359,0.12617,0.13498,0.12438
2019-11-05,0.13396,0.13359,0.13675,0.13177
2019-11-06,0.13456,0.13396,0.13687,0.13317
2019-11-07,0.13265,0.13456,0.13659,0.13228
2019-11-08,0.13314,0.13265,0.13408,0.12722
2019-11-09,0.13363,0.13314,0.13477,0.13204
2019-11-10,0.13314,0.13363,0.13574,0.12908
2019-11-11,0.1256,0.13314,0.13431,0.12055
2019-11-12,0.13098,0.1256,0.13098,0.12483
2019-11-13,0.13233,0.13098,0.13279,0.12817
2019-11-14,0.13104,0.13233,0.13268,0.12959
2019-11-15,0.1302,0.13104,0.13332,0.12764
2019-11-16,0.13165,0.1302,0.13338,0.12909
2019-11-17,0.13306,0.13165,0.13373,0.13068
2019-11-18,0.12787,0.13306,0.1336,0.125
2019-11-19,0.12475,0.12787,0.12952,0.12457
2019-11-20,0.12532,0.12475,0.12667,0.12282
2019-11-21,0.11289,0.12532,0.12701,0.11
2019-11-22,0.11002,0.11289,0.11717,0.10371
2019-11-23,0.11288,0.11002,0.11463,0.10773
2019-11-24,0.1052,0.11288,0.11382,0.10482
2019-11-25,0.10871,0.1052,0.11017,0.09943
2019-11-26,0.10938,0.10871,0.11239,0.10802
2019-11-27,0.11872,0.10938,0.1194,0.10167
2019-11-28,0.11801,0.11872,0.12261,0.11638
2019-11-29,0.12424,0.11801,0.12436,0.11746
2019-11-30,0.12207,0.12424,0.1257,0.12055
2019-12-01,0.12074,0.12207,0.12394,0.11741
2019-12-02,0.12363,0.12074,0.12432,0.11755
2019-12-03,0.12359,0.12363,0.12552,0.12229
2019-12-04,0.11735,0.12359,0.1241,0.11456
2019-12-05,0.1111,0.11735,0.11832,0.10977
2019-12-06,0.11341,0.1111,0.1137,0.10956
2019-12-07,0.11302,0.11341,0.11435,0.11073
2019-12-08,0.11446,0.11302,0.11483,0.11094
2019-12-09,0.11332,0.11446,0.1161,0.11097
2019-12-10,0.11092,0.11332,0.11436,0.10975
2019-12-11,0.11137,0.11109,0.11278,0.11017
2019-12-12,0.11077,0.11137,0.11368,0.10922
2019-12-13,0.11191,0.11077,0.11249,0.11001
2019-12-14,0.11041,0.11191,0.11262,0.10826
2019-12-15,0.11009,0.11041,0.11236,0.10943
2019-12-16,0.10805,0.11009,0.1121,0.1073
2019-12-17,0.10364,0.10805,0.10878,0.10144
2019-12-18,0.11327,0.10364,0.11492,0.09929
2019-12-19,0.10978,0.11327,0.11469,0.10967
2019-12-20,0.08013,0.10978,0.11353,0.08013
2019-12-21,0.07894,0.08013,0.0827,0.06835
2019-12-22,0.08021,0.07894,0.08332,0.07426
2019-12-23,0.08774,0.08021,0.09214,0.07712
2019-12-24,0.08884,0.08774,0.09277,0.08034
2019-12-25,0.09011,0.08884,0.09011,0.08786
2019-12-26,0.09555,0.09011,0.0992,0.09008
2019-12-27,0.0868,0.09555,0.09884,0.08614
2019-12-28,0.07678,0.0868,0.08739,0.07597
2019-12-29,0.07087,0.07678,0.0783,0.0687
2019-12-30,0.07453,0.07087,0.08481,0.06821
2019-12-31,0.07929,0.07453,0.08612,0.07133
2020-01-01,0.07856,0.07929,0.07961,0.07725
2020-01-02,0.07523,0.07856,0.07892,0.07067
2020-01-03,0.07104,0.07523,0.07678,0.06981
2020-01-04,0.08298,0.07104,0.08298,0.07084
2020-01-05,0.09247,0.08298,0.0933,0.07767
2020-01-06,0.08484,0.09247,0.09921,0.08218
2020-01-07,0.0798,0.08484,0.0899,0.0773
2020-01-08,0.07859,0.0798,0.08357,0.07692
2020-01-09,0.07983,0.07859,0.08068,0.07754
2020-01-10,0.08815,0.07983,0.09092,0.07883
2020-01-11,0.08931,0.08815,0.09086,0.08489
2020-01-12,0.0926,0.08931,0.0974,0.08893
2020-01-13,0.09665,0.0926,0.10248,0.09228
2020-01-14,0.10058,0.09665,0.10723,0.09665
2020-01-15,0.08208,0.10058,0.10124,0.0754
2020-01-16,0.07377,0.08208,0.08275,0.07324
2020-01-17,0.07325,0.07377,0.07546,0.07097
2020-01-18,0.07618,0.07325,0.07856,0.07092
2020-01-19,0.0751,0.07618,0.07903,0.07194
2020-01-20,0.08159,0.0751,0.0839,0.0725
2020-01-21,0.09032,0.08159,0.09032,0.07805
2020-01-22,0.08868,0.09032,0.0951,0.0869
2020-01-23,0.08571,0.08868,0.09006,0.08464
2020-01-24,0.09295,0.08571,0.09799,0.08424
2020-01-25,0.09662,0.09295,0.10002,0.09195
2020-01-26,0.09827,0.09662,0.10002,0.09418
2020-01-27,0.10452,0.09827,0.10566,0.0982
2020-01-28,0.10502,0.10452,0.10616,0.10213
2020-01-29,0.11034,0.10502,0.11107,0.10327
2020-01-30,0.1208,0.11034,0.12298,0.10875
2020-01-31,0.12067,0.1208,0.1211,0.11324
2020-02-01,0.12351,0.12067,0.12459,0.11641
2020-02-02,0.12514,0.12351,0.12682,0.12184
2020-02-03,0.1185,0.12514,0.12775,0.11458
2020-02-04,0.11783,0.1185,0.11954,0.11783
2020-02-05,0.10942,0.11783,0.11815,0.10403
2020-02-06,0.11547,0.10967,0.11815,0.10243
2020-02-07,0.11242,0.11547,0.11815,0.10869
2020-02-08,0.1122,0.11242,0.11306,0.10702
2020-02-09,0.11364,0.1122,0.11815,0.11092
2020-02-10,0.1167,0.11364,0.11815,0.10979
2020-02-11,0.11448,0.1167,0.11815,0.11256
2020-02-12,0.10844,0.11448,0.1161,0.10502
2020-02-13,0.10414,0.10844,0.11578,0.10226
2020-02-14,0.08919,0.10414,0.10533,0.04702
2020-02-15,0.09809,0.08919,0.10294,0.08919
2020-02-16,0.11329,0.09809,0.11331,0.09757
2020-02-17,0.11134,0.11329,0.11607,0.09953
2020-02-18,0.10944,0.11134,0.11563,0.09544
2020-02-19,0.10625,0.10944,0.1134,0.10025
2020-02-20,0.09737,0.10625,0.10696,0.09463
2020-02-21,0.09827,0.09737,0.09928,0.09651
2020-02-22,0.0971,0.09827,0.09865,0.0925
2020-02-23,0.10338,0.0971,0.1036,0.09668
2020-02-24,0.09631,0.10338,0.10474,0.0956
2020-02-25,0.09205,0.09631,0.09838,0.09157
2020-02-26,0.08594,0.09205,0.09398,0.08407
2020-02-27,0.08951,0.08594,0.08997,0.08263
2020-02-28,0.08854,0.08951,0.0898,0.08326
2020-02-29,0.08684,0.08854,0.09022,0.08619
2020-03-01,0.0878,0.08684,0.08988,0.08636
2020-03-02,0.09358,0.0878,0.09431,0.08714
2020-03-03,0.08974,0.09358,0.09678,0.08678
2020-03-04,0.08943,0.08974,0.09041,0.08813
2020-03-05,0.09392,0.08943,0.09497,0.08883
2020-03-06,0.09261,0.09392,0.09544,0.09109
2020-03-07,0.08832,0.09261,0.09317,0.08771
2020-03-08,0.08024,0.08832,0.08832,0.0793
2020-03-09,0.07921,0.08024,0.08271,0.07749
2020-03-10,0.07793,0.07921,0.08139,0.07762
2020-03-11,0.07801,0.07796,0.08004,0.0761
2020-03-12,0.04339,0.07801,0.07843,0.04033
2020-03-13,0.05448,0.04339,0.05614,0.03425
2020-03-14,0.0478,0.05448,0.05466,0.04649
2020-03-15,0.04872,0.0478,0.05314,0.04686
2020-03-16,0.04553,0.04872,0.04889,0.04087
2020-03-17,0.04579,0.04553,0.04936,0.04476
2020-03-18,0.05032,0.04579,0.05071,0.04518
2020-03-19,0.05684,0.05032,0.0587,0.04931
2020-03-20,0.05435,0.05677,0.05955,0.0494
2020-03-21,0.05445,0.05435,0.05649,0.05141
2020-03-22,0.05104,0.05445,0.05622,0.0506
2020-03-23,0.05362,0.05104,0.05741,0.0496
2020-03-24,0.05589,0.05362,0.05626,0.05224
2020-03-25,0.05974,0.05589,0.05992,0.05225
2020-03-26,0.05878,0.05974,0.06067,0.05739
2020-03-27,0.05596,0.05878,0.05995,0.05546
2020-03-28,0.05559,0.05596,0.05605,0.05351
2020-03-29,0.05244,0.05559,0.05579,0.05244
2020-03-30,0.05238,0.05244,0.05634,0.05106
2020-03-31,0.05197,0.05257,0.05348,0.05117
2020-04-01,0.05288,0.05197,0.05288,0.04947
2020-04-02,0.05039,0.05288,0.05288,0.04759
2020-04-03,0.05089,0.05039,0.05287,0.04815
2020-04-04,0.05125,0.05089,0.052,0.05025
2020-04-05,0.05026,0.05125,0.052,0.04928
2020-04-06,0.05172,0.05026,0.05361,0.05017
2020-04-07,0.04982,0.05172,0.05284,0.0492
2020-04-08,0.05043,0.04982,0.0512,0.04932
2020-04-09,0.05755,0.05043,0.0582,0.0492
2020-04-10,0.05405,0.05755,0.05827,0.05267
2020-04-11,0.05486,0.05405,0.05514,0.05364
2020-04-12,0.05531,0.05486,0.05758,0.05418
2020-04-13,0.05501,0.05531,0.05546,0.05279
2020-04-14,0.06316,0.05501,0.06879,0.05434
2020-04-15,0.06227,0.06316,0.06473,0.06128
2020-04-16,0.06713,0.06227,0.06798,0.06068
2020-04-17,0.06591,0.06713,0.06748,0.06557
2020-04-18,0.07008,0.06591,0.07013,0.06583
2020-04-19,0.06888,0.07008,0.07012,0.06802
2020-04-20,0.11278,0.06888,0.21177,0.0684
2020-04-21,0.10943,0.11268,0.11604,0.10837
2020-04-22,0.10954,0.10943,0.11225,0.10768
2020-04-23,0.1076,0.10954,0.11479,0.10683
2020-04-24,0.10262,0.10779,0.11194,0.0968
2020-04-25,0.10272,0.10262,0.10638,0.10153
2020-04-26,0.10202,0.10272,0.10449,0.09818
2020-04-27,0.10058,0.10203,0.11014,0.10005
2020-04-28,0.09734,0.10058,0.10103,0.09
2020-04-29,0.10298,0.09734,0.10565,0.09047
2020-04-30,0.10136,0.10298,0.10973,0.09744
2020-05-01,0.10586,0.10136,0.10642,0.09958
2020-05-02,0.10541,0.10586,0.10697,0.10254
2020-05-03,0.1064,0.10541,0.11,0.1046
2020-05-04,0.09928,0.10589,0.10696,0.09266
2020-05-05,0.10097,0.09909,0.10172,0.09793
2020-05-06,0.10199,0.10097,0.10411,0.09944
2020-05-07,0.11119,0.10199,0.11179,0.10046
2020-05-08,0.11386,0.11119,0.11992,0.10841
2020-05-09,0.10825,0.11386,0.1162,0.10694
2020-05-10,0.09654,0.10825,0.10915,0.09127
2020-05-11,0.09705,0.09654,0.10539,0.09211
2020-05-12,0.09417,0.09657,0.10259,0.09038
2020-05-13,0.09965,0.09417,0.10109,0.09271
2020-05-14,0.09277,0.09965,0.1009,0.09036
2020-05-15,0.09404,0.09272,0.09923,0.09023
2020-05-16,0.09286,0.09404,0.09657,0.09247
2020-05-17,0.09829,0.09286,0.10225,0.09221
2020-05-18,0.0967,0.09829,0.10059,0.09187
2020-05-19,0.09842,0.0967,0.09964,0.09456
2020-05-20,0.099,0.09842,0.10147,0.09672
2020-05-21,0.09083,0.099,0.10125,0.08872
2020-05-22,0.09728,0.09083,0.09752,0.08986
2020-05-23,0.10306,0.09728,0.1044,0.09683
2020-05-24,0.1027,0.10306,0.10869,0.10251
2020-05-25,0.10434,0.1027,0.10596,0.10123
2020-05-26,0.1119,0.10434,0.11281,0.10347
2020-05-27,0.11785,0.1119,0.12979,0.11177
2020-05-28,0.1256,0.11785,0.12585,0.11557
2020-05-29,0.12795,0.1256,0.12917,0.12057
2020-05-30,0.13514,0.12795,0.13582,0.12661
2020-05-31,0.1414,0.13514,0.14293,0.13276
2020-06-01,0.1483,0.1414,0.15,0.1384
2020-06-02,0.13331,0.14778,0.15177,0.13
2020-06-03,0.14046,0.13331,0.14094,0.13237
2020-06-04,0.1311,0.14046,0.14185,0.11613
2020-06-05,0.13298,0.1311,0.13464,0.12873
2020-06-06,0.12016,0.13298,0.13526,0.11756
2020-06-07,0.134,0.12016,0.14222,0.11929
2020-06-08,0.12435,0.134,0.13743,0.121
2020-06-09,0.12761,0.12435,0.12805,0.12222
2020-06-10,0.13109,0.12761,0.13199,0.1261
2020-06-11,0.12143,0.13109,0.13623,0.12066
2020-06-12,0.12431,0.12143,0.12526,0.12137
2020-06-13,0.12707,0.12431,0.12792,0.12311
2020-06-14,0.12783,0.12707,0.12988,0.12446
2020-06-15,0.11154,0.12783,0.12783,0.10822
2020-06-16,0.11646,0.11154,0.12266,0.11055
2020-06-17,0.11632,0.11646,0.118,0.11261
2020-06-18,0.10546,0.11632,0.11668,0.10444
2020-06-19,0.10276,0.10546,0.11363,0.09981
2020-06-20,0.10654,0.10276,0.10697,0.10182
2020-06-21,0.10538,0.10654,0.10803,0.10265
2020-06-22,0.10906,0.10538,0.10949,0.10485
2020-06-23,0.10811,0.10906,0.10949,0.10607
2020-06-24,0.10425,0.10811,0.10949,0.10003
2020-06-25,0.10315,0.10425,0.10464,0.10063
2020-06-26,0.10336,0.10315,0.1041,0.10098
2020-06-27,0.10211,0.10336,0.10389,0.0999
2020-06-28,0.10328,0.10211,0.1039,0.10108
2020-06-29,0.10159,0.10328,0.10362,0.09566
2020-06-30,0.09723,0.10159,0.10203,0.09464
2020-07-01,0.09701,0.09723,0.09755,0.09464
2020-07-02,0.09539,0.09701,0.09739,0.09351
2020-07-03,0.09406,0.09539,0.09719,0.09185
2020-07-04,0.09822,0.09406,0.09856,0.09293
2020-07-05,0.10367,0.09822,0.10411,0.09822
2020-07-06,0.10467,0.10367,0.10483,0.10196
2020-07-07,0.10005,0.10467,0.10677,0.09931
2020-07-08,0.10063,0.10005,0.10166,0.09796
2020-07-09,0.09653,0.10063,0.10214,0.09586
2020-07-10,0.09467,0.09653,0.10373,0.09229
2020-07-11,0.09862,0.09467,0.1018,0.09404
2020-07-12,0.09833,0.09862,0.09993,0.09569
2020-07-13,0.09424,0.09833,0.09994,0.09286
2020-07-14,0.09337,0.09424,0.0969,0.0912
2020-07-15,0.09082,0.09337,0.09362,0.0904
2020-07-16,0.09044,0.09082,0.09173,0.088
2020-07-17,0.08668,0.09044,0.09112,0.0838
2020-07-18,0.08998,0.08668,0.09038,0.08623
2020-07-19,0.08991,0.08998,0.09289,0.08772
2020-07-20,0.09006,0.08991,0.09269,0.08735
2020-07-21,0.08915,0.09006,0.09295,0.08641
2020-07-22,0.09216,0.08915,0.09337,0.08797
2020-07-23,0.09682,0.09216,0.0975,0.09133
2020-07-24,0.09751,0.09682,0.09955,0.09492
2020-07-25,0.10065,0.09751,0.10071,0.09692
2020-07-26,0.1009,0.10065,0.10251,0.09805
2020-07-27,0.11594,0.10085,0.13341,0.10074
2020-07-28,0.10933,0.11594,0.1195,0.10724
2020-07-29,0.10887,0.10933,0.11181,0.10779
2020-07-30,0.11123,0.10887,0.11259,0.10737
2020-07-31,0.11385,0.11123,0.1156,0.1105
2020-08-01,0.12115,0.11385,0.12156,0.1127
2020-08-02,0.10851,0.12115,0.1215,0.10706
2020-08-03,0.10857,0.10851,0.11233,0.10719
2020-08-04,0.10784,0.10857,0.11032,0.10565
2020-08-05,0.09832,0.10784,0.11021,0.0939
2020-08-06,0.11016,0.09832,0.11228,0.09728
2020-08-07,0.10544,0.11016,0.11242,0.09811
2020-08-08,0.10137,0.10544,0.10779,0.09938
2020-08-09,0.10406,0.10133,0.10418,0.09917
2020-08-10,0.1065,0.10406,0.10844,0.09927
2020-08-11,0.10236,0.1065,0.10843,0.1002
2020-08-12,0.10893,0.10236,0.1094,0.09382
2020-08-13,0.10889,0.10894,0.1094,0.10013
2020-08-14,0.10817,0.10889,0.1094,0.1049
2020-08-15,0.10926,0.10817,0.1094,0.10621
2020-08-16,0.10544,0.10926,0.1094,0.09975
2020-08-17,0.10538,0.10544,0.10811,0.103
2020-08-18,0.10095,0.10538,0.10829,0.09915
2020-08-19,0.09357,0.10095,0.10222,0.09043
2020-08-20,0.09754,0.09357,0.10083,0.09269
2020-08-21,0.09826,0.09754,0.10416,0.0954
2020-08-22,0.10421,0.09826,0.10506,0.09819
2020-08-23,0.10408,0.10421,0.10499,0.10235
2020-08-24,0.10161,0.10408,0.10677,0.10071
2020-08-25,0.09889,0.10161,0.10199,0.09247
2020-08-26,0.1017,0.09889,0.1034,0.09717
2020-08-27,0.11144,0.1017,0.112,0.09922
2020-08-28,0.11333,0.11144,0.11468,0.10897
2020-08-29,0.1133,0.11333,0.11539,0.11136
2020-08-30,0.11337,0.1133,0.11534,0.11207
2020-08-31,0.11521,0.11337,0.11521,0.10992
2020-09-01,0.12179,0.11521,0.12359,0.1135
2020-09-02,0.10946,0.12179,0.12197,0.10731
2020-09-03,0.09736,0.10946,0.10994,0.096
2020-09-04,0.10038,0.09736,0.10078,0.09394
2020-09-05,0.0967,0.10038,0.10063,0.09451
2020-09-06,0.10029,0.0967,0.10074,0.09548
2020-09-07,0.09888,0.10029,0.10193,0.09669
2020-09-08,0.09361,0.09888,0.10487,0.08861
2020-09-09,0.08858,0.09361,0.09505,0.08428
2020-09-10,0.09558,0.08858,0.09865,0.08848
2020-09-11,0.0907,0.09558,0.09632,0.08406
2020-09-12,0.09317,0.0907,0.0944,0.09012
2020-09-13,0.09177,0.09317,0.09637,0.09136
2020-09-14,0.09462,0.09177,0.09637,0.09081
2020-09-15,0.09408,0.09462,0.09637,0.0934
2020-09-16,0.09374,0.09408,0.096,0.09318
2020-09-17,0.09445,0.09374,0.09544,0.09278
2020-09-18,0.09453,0.09445,0.09579,0.09328
2020-09-19,0.0954,0.09453,0.09704,0.09433
2020-09-20,0.09219,0.0954,0.09563,0.0904
2020-09-21,0.08699,0.09219,0.0948,0.08507
2020-09-22,0.08926,0.08699,0.08937,0.08551
2020-09-23,0.08662,0.08926,0.08951,0.08565
2020-09-24,0.09151,0.08662,0.09221,0.08608
2020-09-25,0.08902,0.09151,0.09213,0.08854
2020-09-26,0.092,0.08902,0.092,0.08834
2020-09-27,0.09408,0.092,0.09435,0.09193
2020-09-28,0.09521,0.09408,0.09782,0.09408
2020-09-29,0.09673,0.09521,0.09782,0.09159
2020-09-30,0.09737,0.09673,0.09791,0.09231
2020-10-01,0.09753,0.09737,0.09937,0.09501
2020-10-02,0.09929,0.09754,0.10065,0.09583
2020-10-03,0.08991,0.09929,0.101,0.08641
2020-10-04,0.08796,0.08991,0.08991,0.0863
2020-10-05,0.09273,0.08796,0.09364,0.08761
2020-10-06,0.09169,0.09273,0.09652,0.09125
2020-10-07,0.08514,0.09169,0.09298,0.07635
2020-10-08,0.081,0.08514,0.08591,0.0796
2020-10-09,0.08296,0.081,0.08388,0.07947
2020-10-10,0.0853,0.08296,0.08746,0.08256
2020-10-11,0.08846,0.08515,0.08866,0.08505
2020-10-12,0.08994,0.08846,0.09189,0.08708
2020-10-13,0.08402,0.0902,0.09174,0.08181
2020-10-14,0.08405,0.08402,0.08501,0.08335
2020-10-15,0.09086,0.08405,0.09121,0.08368
2020-10-16,0.09393,0.09086,0.09484,0.08953
2020-10-17,0.09486,0.09393,0.09597,0.09247
2020-10-18,0.09779,0.09486,0.09814,0.09284
2020-10-19,0.10989,0.09779,0.11531,0.09779
2020-10-20,0.09975,0.10989,0.11039,0.09758
2020-10-21,0.10705,0.09975,0.109,0.09823
2020-10-22,0.10775,0.10705,0.10902,0.10272
2020-10-23,0.10231,0.10775,0.10834,0.10095
2020-10-24,0.10808,0.10231,0.10816,0.10231
2020-10-25,0.10972,0.10815,0.11017,0.10629
2020-10-26,0.1116,0.10991,0.11497,0.103
2020-10-27,0.10323,0.1116,0.11253,0.1032
2020-10-28,0.09339,0.10323,0.11136,0.0854
2020-10-29,0.09548,0.09339,0.09979,0.08849
2020-10-30,0.10398,0.09548,0.10619,0.09467
2020-10-31,0.10331,0.10398,0.11033,0.10174
2020-11-01,0.10367,0.10331,0.105,0.10086
2020-11-02,0.10164,0.10366,0.10422,0.10025
2020-11-03,0.11562,0.10164,0.13399,0.09205
2020-11-04,0.12498,0.11562,0.126,0.11562
2020-11-05,0.12991,0.12444,0.1323,0.12258
2020-11-06,0.10498,0.12991,0.13348,0.08
2020-11-07,0.11682,0.10564,0.13399,0.10509
2020-11-08,0.13003,0.11682,0.13165,0.11571
2020-11-09,0.12397,0.13003,0.13439,0.11788
2020-11-10,0.1299,0.12397,0.13024,0.1239
2020-11-11,0.13604,0.1299,0.1366,0.1299
2020-11-12,0.13632,0.13604,0.14278,0.12968
2020-11-13,0.14139,0.13632,0.14139,0.13533
2020-11-14,0.13578,0.14139,0.14139,0.13216
2020-11-15,0.13408,0.13578,0.13598,0.13278
2020-11-16,0.14123,0.13437,0.14283,0.13354
2020-11-17,0.14857,0.14123,0.15053,0.13692
2020-11-18,0.14056,0.14857,0.15579,0.13708
2020-11-19,0.15035,0.14056,0.15311,0.139
2020-11-20,0.14865,0.15041,0.16219,0.14745
2020-11-21,0.16026,0.14865,0.16064,0.14865
2020-11-22,0.17175,0.16026,0.17425,0.15788
2020-11-23,0.16766,0.17175,0.1797,0.16442
2020-11-24,0.16826,0.16766,0.17666,0.16
2020-11-25,0.15574,0.16826,0.16964,0.14674
2020-11-26,0.14183,0.15574,0.15574,0.1339
2020-11-27,0.14758,0.14183,0.14871,0.13774
2020-11-28,0.1561,0.14758,0.1594,0.14639
2020-11-29,0.16354,0.1561,0.16413,0.15532
