TIMESTAMP,MONA_CLOSE_PRICE_USD,MONA_OPEN_PRICE_USD,MONA_HIGH_PRICE_USD,MONA_LOW_PRICE_USD
2019-05-06,1.04811,1.07597,1.07789,1.03001
2019-05-07,1.02932,1.04811,1.08769,1.0223
2019-05-08,0.9956,1.02932,1.02932,0.98955
2019-05-09,0.93286,0.9956,1.0012,0.93024
2019-05-10,0.87882,0.93286,0.94945,0.8497
2019-05-11,0.94478,0.87882,0.97976,0.87882
2019-05-12,0.93283,0.93766,0.96252,0.91216
2019-05-13,0.92688,0.93283,0.96939,0.91193
2019-05-14,1.06073,0.92688,1.19078,0.92135
2019-05-15,1.08396,1.06073,1.11602,1.02982
2019-05-16,1.09789,1.08396,1.16114,1.039
2019-05-17,1.03938,1.09789,1.11333,0.98947
2019-05-18,0.99626,1.0373,1.04458,0.9879
2019-05-19,1.11195,0.99626,1.14998,0.99543
2019-05-20,1.06522,1.11195,1.11195,1.02306
2019-05-21,1.05003,1.06522,1.07808,1.03753
2019-05-22,1.00229,1.05003,1.05988,0.99275
2019-05-23,1.0179,1.00229,1.03433,0.97422
2019-05-24,1.05048,1.0179,1.07864,1.01211
2019-05-25,1.03859,1.05048,1.05342,1.03016
2019-05-26,1.07315,1.0385,1.09789,1.01878
2019-05-27,1.10564,1.07315,1.41409,1.06291
2019-05-28,1.09769,1.10564,1.11495,1.06729
2019-05-29,1.11422,1.09769,1.15769,1.08108
2019-05-30,1.08076,1.11422,1.19631,1.06311
2019-05-31,2.10607,1.08076,3.00881,1.06929
2019-06-01,3.62129,2.12052,3.78179,2.09858
2019-06-02,2.90933,3.61402,3.76094,2.64734
2019-06-03,2.66492,2.90933,3.01971,2.62222
2019-06-04,2.92747,2.66492,2.98292,2.47543
2019-06-05,2.57466,2.92747,6.04642,2.45788
2019-06-06,2.31356,2.57466,2.57466,2.0076
2019-06-07,2.24918,2.31356,2.31356,2.03807
2019-06-08,2.42493,2.25787,2.65027,2.21778
2019-06-09,2.23291,2.42686,2.45315,2.14547
2019-06-10,2.21533,2.23291,2.24827,2.14775
2019-06-11,2.09053,2.21533,2.22717,2.0876
2019-06-12,2.03629,2.09053,2.0978,1.92829
2019-06-13,2.06749,2.03629,2.19096,1.97764
2019-06-14,1.928,2.06749,2.07757,1.89123
2019-06-15,1.98456,1.928,2.04994,1.92701
2019-06-16,2.08514,1.98649,2.14993,1.93931
2019-06-17,2.29086,2.08514,2.29597,2.03782
2019-06-18,2.27051,2.29086,2.60707,2.17616
2019-06-19,2.3921,2.27051,2.43891,2.24591
2019-06-20,2.34949,2.3921,2.41275,2.27545
2019-06-21,2.88134,2.34949,2.95042,2.34756
2019-06-22,2.76982,2.87486,2.8823,2.46196
2019-06-23,2.67786,2.75914,2.78831,2.58581
2019-06-24,2.71029,2.67786,2.78122,2.58793
2019-06-25,2.88224,2.71029,3.00998,2.7089
2019-06-26,2.76638,2.88224,2.92964,2.57024
2019-06-27,2.47906,2.76638,2.80311,2.32324
2019-06-28,2.49583,2.47906,2.60311,2.40689
2019-06-29,2.45675,2.49571,2.50747,2.39335
2019-06-30,2.4456,2.45599,2.68816,2.4143
2019-07-01,2.39033,2.4456,2.50759,2.13532
2019-07-02,2.32105,2.39033,2.40674,2.1383
2019-07-03,2.42303,2.32105,2.59781,2.31012
2019-07-04,2.29762,2.42303,2.45166,2.29176
2019-07-05,2.30771,2.29762,2.4037,2.26666
2019-07-06,2.33572,2.31381,2.41449,2.30386
2019-07-07,2.31095,2.33504,2.3514,2.28673
2019-07-08,2.31479,2.31095,2.35882,2.28819
2019-07-09,2.42791,2.31479,2.44179,2.29794
2019-07-10,2.28507,2.42791,2.44622,2.2292
2019-07-11,2.14176,2.28507,2.34362,2.1103
2019-07-12,2.1435,2.14176,2.1798,1.99794
2019-07-13,2.03101,2.14624,2.15205,1.96332
2019-07-14,1.73202,2.02939,2.05371,1.71799
2019-07-15,2.00391,1.73202,2.06206,1.61564
2019-07-16,1.73537,2.00391,2.04742,1.70594
2019-07-17,1.83887,1.73537,1.89648,1.6373
2019-07-18,1.89034,1.83887,1.9243,1.76943
2019-07-19,1.84818,1.89034,1.89927,1.81969
2019-07-20,1.89894,1.84663,1.93731,1.84119
2019-07-21,1.89285,1.90328,1.92443,1.84416
2019-07-22,1.99519,1.89285,2.00368,1.88956
2019-07-23,2.10542,1.99519,2.17329,1.9786
2019-07-24,2.01483,2.10542,2.10542,1.93533
2019-07-25,2.03768,2.01483,2.07542,2.00521
2019-07-26,2.02236,2.03768,2.04113,1.98011
2019-07-27,1.97211,2.02427,2.07817,1.93926
2019-07-28,1.88776,1.97349,1.9786,1.82331
2019-07-29,1.88898,1.88776,1.9479,1.84538
2019-07-30,1.88527,1.88898,1.90211,1.84607
2019-07-31,1.90824,1.88527,1.94375,1.88239
2019-08-01,1.90062,1.90824,1.92728,1.87149
2019-08-02,1.89793,1.90062,1.94042,1.88889
2019-08-03,1.90841,1.89658,1.92892,1.89584
2019-08-04,1.91908,1.90904,1.93297,1.87746
2019-08-05,1.96713,1.91908,1.98361,1.91866
2019-08-06,1.90941,1.96713,1.97131,1.88151
2019-08-07,1.8943,1.90941,1.93432,1.87055
2019-08-08,1.87871,1.8943,1.91105,1.84224
2019-08-09,1.82332,1.87871,1.90126,1.80897
2019-08-10,1.74768,1.82431,1.84873,1.70624
2019-08-11,1.82932,1.75515,1.84732,1.75515
2019-08-12,1.77659,1.82932,1.82932,1.77008
2019-08-13,1.74733,1.77659,1.78552,1.70811
2019-08-14,1.573,1.74733,1.78928,1.55535
2019-08-15,1.56443,1.573,1.61013,1.43951
2019-08-16,1.52427,1.56443,1.57871,1.48841
2019-08-17,1.50501,1.52281,1.55151,1.48891
2019-08-18,1.54602,1.50501,1.57796,1.46973
2019-08-19,1.5705,1.54602,1.58747,1.53425
2019-08-20,1.53276,1.5705,1.57471,1.50667
2019-08-21,1.41206,1.53276,1.53758,1.37666
2019-08-22,1.41287,1.41206,1.42341,1.33661
2019-08-23,1.49339,1.41287,1.52331,1.39579
2019-08-24,1.4432,1.49323,1.49828,1.39263
2019-08-25,1.43337,1.44431,1.49964,1.4093
2019-08-26,1.42509,1.43337,1.46629,1.41065
2019-08-27,1.3878,1.42509,1.43578,1.38082
2019-08-28,1.31854,1.3878,1.39866,1.31477
2019-08-29,1.25356,1.31854,1.31854,1.22343
2019-08-30,1.23537,1.25356,1.26113,1.21541
2019-08-31,1.23405,1.23642,1.24811,1.21621
2019-09-01,1.25034,1.23393,1.26676,1.23245
2019-09-02,1.28384,1.25034,1.29972,1.2411
2019-09-03,1.26285,1.28384,1.2939,1.25695
2019-09-04,1.2323,1.26285,1.26916,1.23098
2019-09-05,1.17735,1.2323,1.23686,1.16498
2019-09-06,1.13206,1.17735,1.18744,1.11981
2019-09-07,1.11981,1.13206,1.15432,1.09068
2019-09-08,1.12057,1.11994,1.15132,1.10481
2019-09-09,1.08368,1.12057,1.1264,1.08101
2019-09-10,1.03487,1.08368,1.0936,1.03009
2019-09-11,1.01048,1.03487,1.04476,0.97773
2019-09-12,0.97905,1.01048,1.01555,0.971
2019-09-13,0.97169,0.97905,0.981,0.93965
2019-09-14,1.44898,0.9728,1.81313,0.9728
2019-09-15,1.34771,1.42957,1.67759,1.29294
2019-09-16,1.23314,1.34771,1.34934,1.16261
2019-09-17,1.21658,1.23314,1.25343,1.15645
2019-09-18,1.24147,1.21658,1.24147,1.18563
2019-09-19,1.19978,1.24147,1.28776,1.15109
2019-09-20,1.19401,1.19978,1.20074,1.17243
2019-09-21,1.15824,1.19401,1.19758,1.14958
2019-09-22,1.12758,1.15824,1.15963,1.09989
2019-09-23,1.07992,1.12758,1.13377,1.07064
2019-09-24,1.14075,1.07992,1.35519,1.03736
2019-09-25,1.07826,1.14075,1.15068,1.03605
2019-09-26,1.102,1.08242,1.18547,1.05174
2019-09-27,1.12119,1.102,1.13409,1.0641
2019-09-28,1.11209,1.12119,1.13203,1.08949
2019-09-29,1.10222,1.11073,1.1181,1.07777
2019-09-30,1.13004,1.10222,1.18507,1.09079
2019-10-01,1.20472,1.13004,1.22383,1.12348
2019-10-02,1.20774,1.20472,1.2326,1.1872
2019-10-03,1.1737,1.20774,1.21325,1.15199
2019-10-04,1.17993,1.1737,1.19753,1.15528
2019-10-05,1.18813,1.17993,1.19785,1.17533
2019-10-06,1.17486,1.18852,1.19425,1.15312
2019-10-07,1.17643,1.17486,1.19069,1.15615
2019-10-08,1.18038,1.17643,1.20535,1.15821
2019-10-09,1.19414,1.18038,1.20661,1.17524
2019-10-10,1.18963,1.19414,1.23932,1.17417
2019-10-11,1.14771,1.18963,1.19644,1.1409
2019-10-12,1.15653,1.14575,1.16386,1.14575
2019-10-13,1.15304,1.15663,1.164,1.13913
2019-10-14,1.14044,1.15304,1.15769,1.12596
2019-10-15,1.09477,1.14044,1.14625,1.07903
2019-10-16,1.08112,1.09477,1.11808,1.06779
2019-10-17,1.08982,1.08112,1.10675,1.06331
2019-10-18,1.08732,1.08982,1.09693,1.07028
2019-10-19,1.09188,1.08754,1.10669,1.07921
2019-10-20,1.10714,1.0918,1.12696,1.07711
2019-10-21,1.11211,1.10714,1.14027,1.0924
2019-10-22,1.08806,1.11211,1.11702,1.08806
2019-10-23,1.04088,1.08806,1.09522,1.02117
2019-10-24,1.03176,1.04088,1.04285,1.01663
2019-10-25,1.10149,1.03176,1.12634,1.02612
2019-10-26,1.09414,1.10149,1.18952,1.06951
2019-10-27,1.10448,1.09414,1.13712,1.0763
2019-10-28,1.08057,1.10448,1.12648,1.07706
2019-10-29,1.10122,1.08057,1.11058,1.06919
2019-10-30,1.1413,1.10122,1.16165,1.09423
2019-10-31,1.12025,1.1413,1.15217,1.10657
2019-11-01,1.11106,1.12025,1.12231,1.09402
2019-11-02,1.10505,1.11106,1.11493,1.09766
2019-11-03,1.09815,1.10505,1.11855,1.08879
2019-11-04,1.10465,1.09815,1.11285,1.08903
2019-11-05,1.08742,1.10465,1.10465,1.0807
2019-11-06,1.1132,1.08742,1.14522,1.08494
2019-11-07,1.09074,1.1132,1.12177,1.08159
2019-11-08,1.06662,1.09074,1.1027,1.06608
2019-11-09,1.07549,1.06673,1.08652,1.06632
2019-11-10,1.08933,1.07549,1.10084,1.06445
2019-11-11,1.08952,1.08933,1.09343,1.06849
2019-11-12,1.08359,1.08904,1.09167,1.06968
2019-11-13,1.08251,1.08359,1.08648,1.0752
2019-11-14,1.073,1.08251,1.0865,1.06356
2019-11-15,1.0446,1.073,1.0846,1.04113
2019-11-16,1.04077,1.04401,1.05418,1.03802
2019-11-17,1.05182,1.04077,1.06108,1.03547
2019-11-18,1.02962,1.05182,1.05336,1.02391
2019-11-19,1.00785,1.02962,1.03269,0.99428
2019-11-20,1.00385,1.00785,1.01717,0.99477
2019-11-21,0.94416,1.00385,1.00918,0.92134
2019-11-22,0.88577,0.94416,0.95705,0.85235
2019-11-23,0.90532,0.88504,0.91529,0.87316
2019-11-24,0.9436,0.90546,1.00835,0.89063
2019-11-25,0.90389,0.9436,0.95303,0.8567
2019-11-26,0.91244,0.90389,0.93667,0.90207
2019-11-27,0.93515,0.91244,0.94052,0.87459
2019-11-28,0.91006,0.93515,0.94224,0.90175
2019-11-29,0.92874,0.91006,0.94154,0.90815
2019-11-30,0.92614,0.92874,0.95947,0.91351
2019-12-01,0.91536,0.92641,0.93554,0.90385
2019-12-02,0.89823,0.91536,0.91864,0.89187
2019-12-03,0.8995,0.89823,0.90926,0.88403
2019-12-04,0.88244,0.8995,0.93579,0.87082
2019-12-05,0.89386,0.88244,0.90064,0.87817
2019-12-06,0.90108,0.89386,0.90508,0.88271
2019-12-07,0.89334,0.90108,0.90564,0.89289
2019-12-08,0.9071,0.8932,0.92475,0.88485
2019-12-09,0.89476,0.9071,0.92041,0.89087
2019-12-10,0.88144,0.89476,0.89916,0.87365
2019-12-11,0.87992,0.88144,0.88678,0.87318
2019-12-12,0.88117,0.87992,0.88512,0.86227
2019-12-13,0.87929,0.88117,0.884,0.87165
2019-12-14,0.8699,0.87986,0.88173,0.86203
2019-12-15,0.86067,0.8699,0.87522,0.85725
2019-12-16,0.8224,0.86067,0.86668,0.81777
2019-12-17,0.74691,0.8224,0.82404,0.74346
2019-12-18,0.78296,0.74691,0.80081,0.71762
2019-12-19,0.76821,0.78296,0.79099,0.74732
2019-12-20,0.78145,0.76821,0.78633,0.75575
2019-12-21,0.7962,0.78145,0.85822,0.78145
2019-12-22,0.83378,0.7964,0.83543,0.7932
2019-12-23,0.80578,0.83378,0.8408,0.79578
2019-12-24,0.79284,0.80578,0.80578,0.78005
2019-12-25,0.76858,0.79284,0.79941,0.75578
2019-12-26,0.76127,0.76858,0.78408,0.76127
2019-12-27,0.76897,0.76127,0.7768,0.74565
2019-12-28,0.77552,0.76962,0.7885,0.7681
2019-12-29,0.79062,0.77552,0.79601,0.76958
2019-12-30,0.76563,0.79062,0.79179,0.75975
2019-12-31,0.75896,0.76563,0.76936,0.75072
2020-01-01,0.76678,0.75896,0.77894,0.75572
2020-01-02,0.7476,0.76678,0.7765,0.74453
2020-01-03,0.76822,0.7476,0.78253,0.73905
2020-01-04,0.79754,0.76822,0.81104,0.76403
2020-01-05,0.80162,0.79754,0.83383,0.79451
2020-01-06,0.85951,0.80162,0.92217,0.7994
2020-01-07,0.8331,0.85951,0.87895,0.80411
2020-01-08,0.82557,0.8331,0.85787,0.80986
2020-01-09,0.8256,0.82557,0.85919,0.81606
2020-01-10,0.84806,0.8256,0.8484,0.80864
2020-01-11,0.83678,0.84806,0.86022,0.82645
2020-01-12,0.86375,0.83678,0.87731,0.83299
2020-01-13,0.85712,0.86375,0.86757,0.84989
2020-01-14,0.9508,0.85712,0.96668,0.85657
2020-01-15,1.04298,0.9508,1.11529,0.92482
2020-01-16,1.12442,1.04298,1.14278,0.94336
2020-01-17,1.31033,1.12442,1.43211,1.12442
2020-01-18,1.1459,1.31044,1.38868,1.1459
2020-01-19,1.1773,1.14667,1.24867,1.10947
2020-01-20,1.13534,1.1773,1.18655,1.10704
2020-01-21,1.1667,1.13534,1.18932,1.1323
2020-01-22,1.21351,1.1667,1.25921,1.1607
2020-01-23,1.159,1.21351,1.21882,1.14642
2020-01-24,1.14365,1.159,1.18142,1.11521
2020-01-25,1.13959,1.14354,1.1546,1.12755
2020-01-26,1.19223,1.13959,1.19223,1.13227
2020-01-27,1.1983,1.19223,1.30926,1.17358
2020-01-28,1.22087,1.1983,1.2311,1.17969
2020-01-29,1.28231,1.22087,1.38598,1.20124
2020-01-30,1.41446,1.28231,1.4333,1.26145
2020-01-31,1.60957,1.41446,2.0154,1.40364
2020-02-01,1.81184,1.60957,1.83571,1.5547
2020-02-02,1.8577,1.8117,2.02455,1.78925
2020-02-03,1.75228,1.8577,1.93188,1.72437
2020-02-04,1.68322,1.75228,1.75722,1.68322
2020-02-05,1.75173,1.68322,1.80009,1.64171
2020-02-06,1.77667,1.75173,1.89209,1.72475
2020-02-07,1.78371,1.77667,1.83006,1.738
2020-02-08,1.75958,1.77385,1.77781,1.70352
2020-02-09,1.89253,1.75958,1.91391,1.75896
2020-02-10,1.98349,1.89253,2.06357,1.8251
2020-02-11,2.1606,1.98349,2.16412,1.88803
2020-02-12,2.38019,2.1606,2.54108,2.13722
2020-02-13,2.24831,2.38019,2.44753,2.19332
2020-02-14,2.32439,2.24831,2.35801,2.19164
2020-02-15,2.22915,2.32546,2.40382,2.21336
2020-02-16,2.2961,2.22834,2.40011,2.2093
2020-02-17,2.40444,2.2961,2.42027,2.23333
2020-02-18,2.70159,2.40444,2.90976,2.35725
2020-02-19,1.80729,2.70159,2.71093,1.66702
2020-02-20,1.87535,1.80729,2.01954,1.80336
2020-02-21,1.89233,1.87535,1.96409,1.87127
2020-02-22,2.01057,1.89512,2.02086,1.88355
2020-02-23,2.05928,2.01057,2.0938,2.00864
2020-02-24,1.93579,2.05928,2.06251,1.8624
2020-02-25,1.67583,1.93579,1.93748,1.63944
2020-02-26,1.58716,1.67583,1.70105,1.47059
2020-02-27,1.63586,1.58716,1.75751,1.51704
2020-02-28,1.61354,1.63586,1.67535,1.51958
2020-02-29,1.63824,1.61366,1.71375,1.60856
2020-03-01,1.64034,1.63627,1.68211,1.61519
2020-03-02,1.81447,1.64034,1.85934,1.62688
2020-03-03,1.79007,1.81447,1.81596,1.73624
2020-03-04,1.93005,1.79007,2.05276,1.77819
2020-03-05,1.86402,1.93005,1.95896,1.84735
2020-03-06,1.81797,1.86402,1.87415,1.75482
2020-03-07,1.71998,1.81732,1.8202,1.70746
2020-03-08,1.43849,1.71998,1.71998,1.43139
2020-03-09,1.40198,1.43849,1.50961,1.26449
2020-03-10,1.48379,1.40198,1.56308,1.36191
2020-03-11,1.474,1.48379,1.50367,1.40497
2020-03-12,0.95104,1.474,1.49127,0.8931
2020-03-13,1.12128,0.95104,1.1626,0.72824
2020-03-14,1.02753,1.12128,1.15861,1.01029
2020-03-15,1.10112,1.03061,1.16588,1.01312
2020-03-16,0.97976,1.10112,1.10135,0.92285
2020-03-17,1.05346,0.97976,1.07892,0.97838
2020-03-18,1.07458,1.05346,1.12502,1.02325
2020-03-19,1.23554,1.07458,1.30382,1.0561
2020-03-20,1.26155,1.23554,1.3342,1.14575
2020-03-21,1.23278,1.26155,1.26978,1.18795
2020-03-22,1.15467,1.23144,1.28431,1.14684
2020-03-23,1.2563,1.15467,1.27666,1.1189
2020-03-24,1.26765,1.2563,1.28422,1.22415
2020-03-25,1.24925,1.26765,1.29383,1.21685
2020-03-26,1.2677,1.24925,1.2677,1.21452
2020-03-27,1.2458,1.2677,1.35669,1.23335
2020-03-28,1.19071,1.24491,1.24491,1.16403
2020-03-29,1.11294,1.19002,1.20072,1.11019
2020-03-30,1.17153,1.11294,1.19508,1.09863
2020-03-31,1.18731,1.17153,1.21804,1.17105
2020-04-01,1.19491,1.18731,1.21471,1.14101
2020-04-02,1.19964,1.19491,1.25286,1.17721
2020-04-03,1.20084,1.19964,1.22339,1.17909
2020-04-04,1.1968,1.20084,1.20918,1.17845
2020-04-05,1.17147,1.19584,1.20211,1.16478
2020-04-06,1.26882,1.17147,1.29401,1.17147
2020-04-07,1.25034,1.26882,1.32644,1.23892
2020-04-08,1.28622,1.25034,1.29309,1.23677
2020-04-09,1.27039,1.28622,1.28622,1.25584
2020-04-10,1.22655,1.27039,1.27203,1.1839
2020-04-11,1.21694,1.22647,1.23186,1.18888
2020-04-12,1.21636,1.2161,1.28529,1.18657
2020-04-13,1.20246,1.21636,1.21636,1.16706
2020-04-14,1.18863,1.20246,1.20656,1.18239
2020-04-15,1.14562,1.18863,1.19691,1.14407
2020-04-16,1.1936,1.14562,1.21119,1.12424
2020-04-17,1.17948,1.1936,1.20013,1.17368
2020-04-18,1.20645,1.17898,1.21117,1.17693
2020-04-19,1.17991,1.20521,1.2097,1.17698
2020-04-20,1.14599,1.17991,1.19219,1.133
2020-04-21,1.14514,1.14599,1.15897,1.12629
2020-04-22,1.18001,1.14514,1.18596,1.13722
2020-04-23,1.18387,1.18001,1.22524,1.15488
2020-04-24,1.17908,1.18387,1.20062,1.17405
2020-04-25,1.19791,1.1797,1.22159,1.17389
2020-04-26,1.21413,1.19742,1.21545,1.19024
2020-04-27,1.20409,1.21413,1.22273,1.1888
2020-04-28,1.26817,1.20409,1.27966,1.1922
2020-04-29,1.32218,1.26817,1.32993,1.25291
2020-04-30,1.36988,1.32218,1.52223,1.31411
2020-05-01,1.38902,1.36988,1.48526,1.36138
2020-05-02,1.43166,1.38951,1.46314,1.38196
2020-05-03,1.38678,1.4307,1.46915,1.36121
2020-05-04,1.36253,1.38678,1.39209,1.31599
2020-05-05,1.35523,1.36253,1.39052,1.33338
2020-05-06,1.33698,1.35523,1.38861,1.33361
2020-05-07,1.39906,1.33698,1.44116,1.32704
2020-05-08,1.38041,1.39906,1.40746,1.35775
2020-05-09,1.37762,1.38242,1.43015,1.37279
2020-05-10,1.28408,1.37762,1.39018,1.2419
2020-05-11,1.26821,1.28408,1.29476,1.21066
2020-05-12,1.35843,1.26821,1.38045,1.25794
2020-05-13,1.42387,1.35843,1.52437,1.35673
2020-05-14,1.41218,1.42387,1.47014,1.37939
2020-05-15,1.37129,1.41218,1.44448,1.35475
2020-05-16,1.38712,1.37125,1.42951,1.35821
2020-05-17,1.47113,1.38712,1.52162,1.38
2020-05-18,1.61673,1.47113,1.65117,1.45987
2020-05-19,1.67725,1.61673,1.76192,1.61234
2020-05-20,1.67681,1.67725,1.7284,1.63061
2020-05-21,1.57603,1.67681,1.68634,1.53022
2020-05-22,1.63631,1.57603,1.64632,1.55584
2020-05-23,1.63264,1.63631,1.68776,1.61945
2020-05-24,1.54613,1.63349,1.68363,1.54605
2020-05-25,1.61858,1.54613,1.63369,1.53125
2020-05-26,1.59498,1.61858,1.65529,1.57173
2020-05-27,1.61056,1.59498,1.63365,1.59347
2020-05-28,1.70928,1.61056,1.71746,1.60656
2020-05-29,1.66447,1.70928,1.71462,1.64086
2020-05-30,1.67531,1.66447,1.70041,1.64083
2020-05-31,1.64789,1.67584,1.70432,1.63604
2020-06-01,1.71534,1.64789,1.74268,1.64315
2020-06-02,1.71956,1.71534,1.83117,1.6625
2020-06-03,1.77522,1.71956,1.77973,1.71493
2020-06-04,1.86844,1.77522,1.89028,1.76414
2020-06-05,1.83147,1.86844,1.88897,1.80623
2020-06-06,1.83341,1.83147,1.84317,1.8101
2020-06-07,1.83817,1.83341,1.86352,1.7908
2020-06-08,1.84283,1.83817,1.84791,1.81643
2020-06-09,1.84384,1.84283,1.8589,1.81365
2020-06-10,1.86189,1.84384,1.87617,1.82433
2020-06-11,1.72222,1.86189,1.87268,1.66465
2020-06-12,1.77981,1.72222,1.80236,1.71716
2020-06-13,1.77695,1.77981,1.78603,1.7613
2020-06-14,1.72549,1.77695,1.77914,1.71325
2020-06-15,1.71744,1.72549,1.73535,1.61725
2020-06-16,1.7012,1.71744,1.73882,1.67702
2020-06-17,1.69144,1.7012,1.70855,1.65941
2020-06-18,1.73525,1.69144,1.73525,1.6601
2020-06-19,1.70917,1.73525,1.73525,1.68072
2020-06-20,1.71731,1.70917,1.7255,1.69393
2020-06-21,1.72006,1.71731,1.741,1.7099
2020-06-22,1.81671,1.72006,1.82149,1.7176
2020-06-23,1.81086,1.81671,1.83905,1.79629
2020-06-24,1.76781,1.81086,1.82084,1.75627
2020-06-25,1.74466,1.76781,1.77114,1.72325
2020-06-26,1.70376,1.74466,1.7532,1.68073
2020-06-27,1.65489,1.70376,1.70376,1.63007
2020-06-28,1.67292,1.65474,1.68435,1.62639
2020-06-29,1.68158,1.67292,1.69665,1.648
2020-06-30,1.65654,1.68158,1.68507,1.65512
2020-07-01,1.68035,1.65654,1.68959,1.6502
2020-07-02,1.63132,1.68035,1.68117,1.62275
2020-07-03,1.64726,1.63132,1.65493,1.62398
2020-07-04,1.63991,1.64726,1.6525,1.63068
2020-07-05,1.59814,1.64334,1.64415,1.57699
2020-07-06,1.72895,1.59814,1.72895,1.59048
2020-07-07,1.67418,1.72895,1.73003,1.67009
2020-07-08,1.74757,1.67418,1.75603,1.65541
2020-07-09,1.71334,1.74757,1.76308,1.69874
2020-07-10,1.6972,1.71334,1.71345,1.65304
2020-07-11,1.67607,1.69736,1.70074,1.6676
2020-07-12,1.68888,1.67441,1.69891,1.66376
2020-07-13,1.67149,1.68888,1.7091,1.66679
2020-07-14,1.67745,1.67149,1.70834,1.65446
2020-07-15,1.67138,1.67745,1.69389,1.65883
2020-07-16,1.66437,1.67138,1.6753,1.63587
2020-07-17,1.71444,1.66437,1.72603,1.65432
2020-07-18,1.70426,1.71428,1.71967,1.68924
2020-07-19,1.70285,1.70426,1.70599,1.6777
2020-07-20,1.68879,1.70285,1.70901,1.68639
2020-07-21,1.72028,1.68879,1.73231,1.67984
2020-07-22,1.73977,1.72028,1.74579,1.70108
2020-07-23,1.79369,1.73977,1.80068,1.73253
2020-07-24,1.77372,1.79369,1.80086,1.76736
2020-07-25,1.83372,1.77304,1.84516,1.77152
2020-07-26,1.84701,1.83443,1.92595,1.81361
2020-07-27,1.97431,1.84701,2.00325,1.84242
2020-07-28,1.97644,1.97431,2.01694,1.92018
2020-07-29,2.05357,1.97644,2.05805,1.95586
2020-07-30,2.01397,2.05357,2.05357,1.96213
2020-07-31,2.01627,2.01397,2.04356,1.98569
2020-08-01,2.10523,2.01627,2.11129,2.00056
2020-08-02,1.90568,2.0977,2.13302,1.82246
2020-08-03,1.91293,1.90568,1.95907,1.86547
2020-08-04,1.863,1.91293,1.94611,1.85187
2020-08-05,1.97847,1.863,2.01877,1.8427
2020-08-06,1.94848,1.97847,1.98922,1.93473
2020-08-07,1.91826,1.94848,1.97802,1.84489
2020-08-08,1.92474,1.91826,1.932,1.89026
2020-08-09,1.9216,1.92474,1.96312,1.89859
2020-08-10,1.94031,1.9216,1.96678,1.87249
2020-08-11,1.86877,1.94031,1.94588,1.85016
2020-08-12,1.86057,1.86877,1.87516,1.82324
2020-08-13,1.88139,1.86057,1.88511,1.81614
2020-08-14,1.93535,1.88139,1.95945,1.85145
2020-08-15,1.92251,1.93535,1.97756,1.89494
2020-08-16,1.91534,1.92027,1.96096,1.88463
2020-08-17,1.97243,1.91534,1.99436,1.90538
2020-08-18,1.90554,1.97243,1.98793,1.89064
2020-08-19,1.8882,1.90554,1.92681,1.86953
2020-08-20,1.89665,1.8882,1.90821,1.86932
2020-08-21,1.88169,1.89665,1.95248,1.87272
2020-08-22,1.89923,1.8826,1.90686,1.8471
2020-08-23,1.87483,1.8965,1.9017,1.86021
2020-08-24,1.89907,1.87483,1.90748,1.86191
2020-08-25,1.85942,1.89907,1.9034,1.82487
2020-08-26,1.83459,1.85942,1.87237,1.79078
2020-08-27,1.71539,1.83459,1.83685,1.65815
2020-08-28,1.74264,1.71539,1.75118,1.69752
2020-08-29,1.7302,1.74264,1.75985,1.72162
2020-08-30,1.73215,1.7302,1.74695,1.70047
2020-08-31,1.69535,1.73215,1.73833,1.68893
2020-09-01,1.69243,1.69535,1.77314,1.67379
2020-09-02,1.65665,1.69243,1.85983,1.62599
2020-09-03,1.45719,1.65665,1.68517,1.41471
2020-09-04,1.57978,1.45719,1.77457,1.44707
2020-09-05,1.4706,1.57823,1.59649,1.46097
2020-09-06,1.55781,1.4706,1.56557,1.43454
2020-09-07,1.53523,1.55781,1.57653,1.4572
2020-09-08,1.44907,1.53523,1.56319,1.4384
2020-09-09,1.40281,1.44907,1.46645,1.35126
2020-09-10,1.37472,1.40281,1.4158,1.36815
2020-09-11,1.34271,1.37472,1.38375,1.28437
2020-09-12,1.38695,1.34174,1.42515,1.33337
2020-09-13,1.34405,1.38616,1.38887,1.30421
2020-09-14,1.36872,1.34405,1.37737,1.33411
2020-09-15,1.35671,1.36872,1.38843,1.33876
2020-09-16,1.31942,1.35671,1.36656,1.2963
2020-09-17,1.26852,1.31942,1.33186,1.18633
2020-09-18,1.29143,1.26852,1.29533,1.24294
2020-09-19,1.28476,1.28978,1.29463,1.25975
2020-09-20,1.30235,1.28476,1.31267,1.26555
2020-09-21,1.22999,1.30235,1.36451,1.21636
2020-09-22,1.24908,1.22999,1.25656,1.22577
2020-09-23,1.17926,1.24908,1.25111,1.1788
2020-09-24,1.19165,1.17926,1.20122,1.09733
2020-09-25,1.21078,1.19165,1.40859,1.18206
2020-09-26,1.24131,1.21137,1.28156,1.21106
2020-09-27,1.25945,1.26387,1.28541,1.22989
2020-09-28,1.26144,1.25945,1.28825,1.24353
2020-09-29,1.23027,1.26144,1.26259,1.20979
2020-09-30,1.22286,1.23027,1.23854,1.21014
2020-10-01,1.20943,1.22286,1.24126,1.18893
2020-10-02,1.19225,1.20943,1.21356,1.17274
