,K,Alpha,Tau,MSE
634,11,750,0.0,6.694235470282534e-05
635,15,5000,0.3,6.716595092785208e-05
636,8,1500,0.2,6.735163705326345e-05
637,9,2000,0.3,6.744851170285555e-05
638,10,2500,0.2,6.74531409915442e-05
639,15,4250,0.15,6.781429645975475e-05
640,15,4750,0.1,6.833411504492025e-05
641,12,4000,0.2,6.858019113720598e-05
642,14,4500,0.1,6.892917801010521e-05
643,8,1250,0.15,6.89895732350282e-05
644,14,4000,0.15,6.952814421999372e-05
645,15,4750,0.05,6.976325743256264e-05
646,13,4500,0.3,6.991158117743817e-05
647,10,750,0.0,7.023134532361172e-05
648,14,5250,0.05,7.029095691208259e-05
649,7,750,0.2,7.033468027316696e-05
650,13,4250,0.1,7.086512243679559e-05
651,15,5000,0.15,7.149263123528821e-05
652,12,5000,0.2,7.198158975195086e-05
653,15,7000,0.25,7.219780345656727e-05
654,14,4000,0.1,7.29518430976415e-05
655,13,4250,0.25,7.300796074265848e-05
656,15,1500,0.0,7.308810465067066e-05
657,6,500,0.05,7.314174634804302e-05
658,13,3500,0.15,7.325743696680312e-05
659,14,4250,0.15,7.335564372285839e-05
660,10,2250,0.2,7.354050176948722e-05
661,7,1000,0.25,7.402367460365283e-05
662,11,3000,0.25,7.452771430148768e-05
663,14,1500,0.0,7.465628321645361e-05
664,14,4250,0.05,7.502585979440904e-05
665,15,4250,0.1,7.539253556324103e-05
666,14,4750,0.25,7.6145738072619e-05
667,13,4000,0.3,7.63685883782306e-05
668,15,5250,0.25,7.67254304829188e-05
669,13,3000,0.05,7.718766401409867e-05
670,14,5000,0.3,7.756604979249732e-05
671,9,2250,0.3,7.771210592077644e-05
672,15,5500,0.15,7.828432551808822e-05
673,15,6250,0.05,7.830120892985068e-05
674,15,5750,0.3,7.85168499694051e-05
675,15,6000,0.05,7.87350485641621e-05
676,10,2750,0.2,7.955684257151497e-05
677,7,1000,0.05,7.960633885044626e-05
678,15,4750,0.25,7.981446909025296e-05
679,10,2250,0.15,7.983103287883219e-05
680,9,1500,0.1,8.08353531650802e-05
681,13,4750,0.15,8.083714165607424e-05
682,13,4750,0.3,8.09559378867259e-05
683,11,3250,0.25,8.10137972316277e-05
684,9,750,0.0,8.102449588139835e-05
685,10,2750,0.3,8.110020179988544e-05
686,13,3500,0.05,8.113746717382334e-05
687,15,5250,0.05,8.123646662077183e-05
688,13,3250,0.05,8.125392672041284e-05
689,13,4000,0.15,8.139349275928117e-05
690,13,3750,0.1,8.207448993591547e-05
691,12,3750,0.15,8.213015369672909e-05
692,15,4500,0.1,8.269937064365635e-05
693,12,3500,0.05,8.282778426684474e-05
694,8,1500,0.15,8.29642693427239e-05
695,14,4750,0.15,8.300251813997857e-05
696,13,4000,0.1,8.354146741390652e-05
697,11,3750,0.3,8.373588443583629e-05
698,4,250,0.3,8.409455499233365e-05
699,13,5250,0.2,8.418328446380546e-05
700,15,6000,0.3,8.443993760500634e-05
701,11,2750,0.1,8.448532358532313e-05
702,14,4500,0.25,8.454302449667504e-05
703,15,4750,0.15,8.474090756676158e-05
704,12,3000,0.05,8.534519798703333e-05
705,7,500,0.0,8.546560908322217e-05
706,5,250,0.25,8.601580334252844e-05
707,7,1000,0.15,8.604209609236214e-05
708,14,5750,0.3,8.677820665086743e-05
709,15,7250,0.25,8.686216049791392e-05
710,6,1250,0.2,8.688550223813551e-05
711,14,5750,0.15,8.72428542581816e-05
712,7,750,0.1,8.74951456014858e-05
713,13,1250,0.0,8.753387129498227e-05
714,12,3500,0.15,8.761530540759645e-05
715,7,1500,0.25,8.873392577434402e-05
716,15,5750,0.2,8.877880312756201e-05
717,14,5250,0.15,8.88169180163288e-05
718,15,6000,0.15,8.974174716795116e-05
719,15,5000,0.1,9.092547249887587e-05
720,15,1750,0.0,9.227245033968458e-05
721,8,1250,0.1,9.256227112823073e-05
722,11,3500,0.15,9.307539762503065e-05
723,12,1250,0.0,9.316887800974472e-05
724,6,1500,0.3,9.370101158968638e-05
725,15,6250,0.2,9.37556833034221e-05
726,5,250,0.3,9.423728880199771e-05
727,14,1750,0.0,9.427199562205262e-05
728,9,2000,0.2,9.578494603435412e-05
729,15,5000,0.25,9.596424504391705e-05
730,13,3750,0.05,9.61951815928345e-05
731,14,4750,0.1,9.620275290590853e-05
732,12,4500,0.1,9.663142725423833e-05
733,11,2500,0.05,9.680170480455422e-05
734,13,4250,0.2,9.703878561184325e-05
735,15,5000,0.2,9.707764529043725e-05
736,13,4250,0.05,9.720507678818694e-05
737,13,4250,0.15,9.760705403008363e-05
738,11,2750,0.15,9.834415415414147e-05
739,15,5500,0.25,9.852319144898563e-05
740,15,7250,0.3,9.899103904724786e-05
741,12,3500,0.2,9.90316886130314e-05
742,12,3750,0.1,9.943300849884656e-05
743,15,6000,0.25,9.998892215951764e-05
744,15,7000,0.2,0.00010017701702517749
745,7,1750,0.3,0.00010035318901923593
746,7,1500,0.3,0.00010035370855225824
747,10,1500,0.05,0.0001003605465558772
748,10,2500,0.1,0.00010036783707908707
749,12,4500,0.3,0.00010077128996153123
750,13,5000,0.2,0.00010110907762599984
751,12,3750,0.3,0.00010161848027913821
752,10,2500,0.25,0.00010180585035309205
753,12,4500,0.15,0.00010268953960597472
754,15,4500,0.15,0.00010269327223591788
755,15,6750,0.25,0.00010287439376147725
756,12,3250,0.15,0.000103248997557116
757,15,6250,0.3,0.00010353316058228496
758,8,750,0.0,0.00010358945483121353
759,12,3000,0.1,0.00010368070686974397
760,10,2000,0.1,0.00010415960553439513
761,9,2750,0.3,0.0001042019253632143
762,12,4250,0.3,0.0001045337002415648
763,12,3500,0.1,0.00010517535500846293
764,3,250,0.2,0.00010573441754396361
765,14,6500,0.1,0.00010600153753883963
766,11,2500,0.25,0.00010609507610241058
767,12,4750,0.15,0.00010692252630406223
768,7,1000,0.1,0.00010800402151838305
769,15,5500,0.2,0.00010811211927397915
770,7,1750,0.25,0.00010813002969117535
771,14,5500,0.05,0.00010819479874439924
772,12,4000,0.1,0.0001082469877413159
773,11,3000,0.1,0.0001085907262639445
774,15,5250,0.2,0.0001087118246571112
775,11,1000,0.0,0.0001088879809752298
776,15,5750,0.25,0.00010893564984836708
777,7,1250,0.15,0.00010913162144982596
778,8,2000,0.1,0.00010919617764936573
779,15,6500,0.1,0.00010925221559366597
780,6,1000,0.1,0.00010957195241620588
781,8,2000,0.2,0.00011008175744431919
782,9,2500,0.3,0.00011059903072006227
783,12,4000,0.3,0.00011082613901225995
784,9,2000,0.15,0.0001117547953340431
785,6,1250,0.25,0.0001118491141890174
786,15,6000,0.1,0.00011248669968439258
787,12,5250,0.15,0.0001129716637225006
788,8,1500,0.1,0.0001137923008236754
789,10,1000,0.0,0.00011393120109108613
790,5,750,0.1,0.00011393471452768865
791,14,2000,0.0,0.00011515937007402966
792,13,4500,0.05,0.00011544399851072755
793,13,5500,0.2,0.00011547054405029883
794,14,5000,0.25,0.00011552864018497733
795,13,1500,0.0,0.00011567122223194465
796,3,250,0.15,0.00011668227660506412
797,5,500,0.15,0.00011685805424641014
798,10,2750,0.25,0.00011828046310118129
799,9,2500,0.25,0.00011828846179714736
800,11,3000,0.2,0.00011883298064554811
801,12,4500,0.05,0.00011917089405656927
802,10,3250,0.2,0.00011962197977881029
803,13,4750,0.2,0.00011994076245704312
804,15,6750,0.2,0.00012050787484645011
805,14,4750,0.2,0.00012148343303819271
806,14,6750,0.25,0.00012156587245640616
807,15,7000,0.3,0.00012157799354965552
808,12,5000,0.15,0.0001216717764339663
809,8,2750,0.3,0.00012202741128598298
810,6,1000,0.15,0.00012236321240729944
811,14,4750,0.05,0.00012273543927571813
812,13,4500,0.1,0.000122755764215908
813,12,1500,0.0,0.00012294627164280574
814,12,4000,0.15,0.00012332746043498954
815,11,2750,0.05,0.00012351377680998253
816,14,5500,0.25,0.0001238725965044914
817,6,1000,0.25,0.00012467933924420737
818,15,2250,0.0,0.00012467946710540486
819,13,5000,0.25,0.00012481146501291086
820,6,1750,0.2,0.00012614371817528807
821,14,6250,0.05,0.0001263737695350485
822,8,1750,0.15,0.0001264412728558645
823,14,5250,0.3,0.000126858202003407
824,12,4250,0.25,0.00012689591636606975
825,15,7750,0.2,0.00012730907973327633
826,15,5500,0.05,0.00012748835702523317
827,13,5250,0.15,0.00012777063029050661
828,5,500,0.2,0.00012800033972595296
829,6,500,0.3,0.0001280044108008694
830,10,3000,0.3,0.00012844544898454893
831,9,1000,0.0,0.00012945905236570602
832,9,1750,0.15,0.0001295959807421435
833,7,1250,0.25,0.00012972708346203538
834,2,250,0.3,0.00012976452203468638
835,11,3500,0.1,0.00013017787416395572
836,12,4250,0.15,0.00013156666354329361
837,13,5250,0.3,0.00013167472932825426
838,14,5000,0.15,0.00013218811997843709
839,15,6500,0.3,0.0001324606644665074
840,8,1250,0.05,0.00013253836825075638
841,15,6000,0.2,0.00013365121557817726
842,11,3000,0.05,0.00013385594051520136
843,11,3250,0.05,0.00013514412147850832
844,14,5000,0.1,0.00013523686026466666
845,13,5500,0.05,0.000135488348659365
846,15,6500,0.15,0.00013582612473238558
847,15,7500,0.2,0.00013593987508320538
848,14,2250,0.0,0.00013622993351445145
849,6,750,0.25,0.00013709145650955782
850,9,2250,0.25,0.00013709578806539018
851,9,3250,0.3,0.00013762804372423625
852,4,250,0.1,0.0001380929836288613
853,6,750,0.1,0.00013813336584662033
854,13,5750,0.25,0.0001382126965924357
855,6,1000,0.2,0.00013967796728950378
856,11,3500,0.3,0.0001397813872779254
857,14,6750,0.3,0.0001414998661043125
858,13,4750,0.25,0.0001420637994096221
859,6,500,0.1,0.0001421442209039353
860,15,7250,0.2,0.00014241091253682596
861,14,5750,0.25,0.00014458618773178415
862,6,750,0.2,0.0001450118892253775
863,15,2500,0.0,0.00014507238861006104
864,13,1750,0.0,0.0001452228461551061
865,10,2500,0.15,0.00014555940260877566
866,15,6250,0.1,0.00014670470045541307
867,14,6500,0.3,0.00014770697351653466
868,15,7750,0.05,0.0001484601624034778
869,12,4250,0.05,0.0001494188634963816
870,12,6250,0.3,0.00014983092372433554
871,15,6750,0.3,0.00015007864916032846
872,8,3000,0.3,0.00015024164442376306
873,14,6250,0.3,0.00015074532532461624
874,12,1750,0.0,0.00015099278607875308
875,13,4750,0.05,0.0001510301459524725
876,6,500,0.0,0.0001512939717146505
877,15,6250,0.25,0.00015146682848133115
878,13,5500,0.15,0.00015207347427519571
879,13,4500,0.2,0.0001521627435104844
880,11,4000,0.2,0.0001524389029830059
881,13,6000,0.1,0.00015304297596960333
882,12,4750,0.25,0.00015320154064058652
883,14,5500,0.15,0.000153318115668931
884,14,5500,0.3,0.00015352366434642715
885,15,7500,0.05,0.0001538076135615997
886,7,750,0.0,0.00015432502790277265
887,12,5750,0.3,0.00015547085007279598
888,12,4750,0.1,0.0001555065786310992
889,9,3250,0.25,0.0001561765515460246
890,14,7750,0.25,0.00015642230976916938
891,9,2250,0.1,0.0001565959697313323
892,8,1750,0.3,0.00015664035990179263
893,11,1250,0.0,0.00015672323878720824
894,14,6000,0.15,0.00015742682904859944
895,14,2500,0.0,0.00015784195766225642
896,15,8000,0.2,0.00015818725785843264
897,11,4750,0.1,0.00015826153165186674
898,5,250,0.0,0.0001592248139659419
899,12,4000,0.05,0.0001592308576282592
900,8,1000,0.0,0.0001595730110160163
901,12,5500,0.25,0.0001596930498287031
902,13,4750,0.1,0.0001626297412692225
903,12,4750,0.3,0.00016281310701583954
904,11,3750,0.2,0.00016313933280262267
905,15,8000,0.05,0.00016344883799474083
906,12,4250,0.2,0.0001635017590886834
907,10,1250,0.0,0.00016359392352328458
908,14,6250,0.1,0.00016376239817344546
909,6,1250,0.3,0.0001645316375638189
910,10,3500,0.15,0.00016463737308416746
911,11,5000,0.05,0.00016523439794936766
912,7,1750,0.2,0.00016537049297228593
913,14,5250,0.2,0.00016555890841084113
914,10,4250,0.2,0.00016567051279249104
915,9,2500,0.2,0.00016577550989260956
916,13,4500,0.15,0.00016588546021180045
917,15,2750,0.0,0.00016593456462200894
918,12,5250,0.25,0.00016697845287956268
919,13,5000,0.1,0.00016746403572389052
920,9,2000,0.1,0.00016775895569052412
921,5,500,0.1,0.00016832904378686952
922,11,3250,0.2,0.00016874856874221576
923,11,4000,0.05,0.0001690981517083733
924,13,5500,0.1,0.000169104906313763
925,4,250,0.05,0.00016941416777651572
926,13,6000,0.3,0.000169465962790114
927,14,6250,0.2,0.00016967333395305806
928,8,1750,0.25,0.00016976295620736563
929,6,750,0.3,0.00016987463482863463
930,4,500,0.25,0.00016995504929868518
931,12,4500,0.2,0.00017031693502213125
932,14,5750,0.1,0.00017034458321998387
933,15,6500,0.2,0.00017034593293062164
934,14,6000,0.25,0.00017099861637649423
935,7,1250,0.1,0.00017125588846845155
936,14,7000,0.3,0.0001715827507617218
937,14,6000,0.1,0.00017208339447797187
938,11,3250,0.15,0.00017255861661161768
939,14,6500,0.05,0.00017269706254357777
940,9,3000,0.3,0.00017274126127672749
941,10,3250,0.05,0.00017292457657959386
942,12,3750,0.05,0.00017344508350674413
943,10,2250,0.1,0.00017388717510353924
944,9,2000,0.05,0.00017409503769206508
945,13,2000,0.0,0.0001757719496965007
946,10,2750,0.1,0.00017603064612278335
947,11,4250,0.25,0.0001760433576456267
948,14,5750,0.2,0.00017688987769390243
949,13,5250,0.05,0.00017696600526018313
950,9,2750,0.05,0.00017841873690913935
951,3,250,0.25,0.00017854032869647283
952,14,6000,0.3,0.00017893678575156926
953,12,4500,0.25,0.00017937661749092688
954,7,2000,0.15,0.00017970640898023175
955,14,2750,0.0,0.00017985729863923862
956,14,5750,0.05,0.00018055631051582587
957,14,6750,0.1,0.00018074730578101898
958,13,6500,0.25,0.00018078248894798986
959,9,1750,0.05,0.00018185798921044132
960,5,750,0.15,0.0001820323901390965
961,12,2000,0.0,0.00018245032566855006
962,8,2250,0.15,0.00018248832446837198
963,11,4000,0.15,0.00018334447565576418
964,9,1250,0.0,0.00018336434838780823
965,7,1750,0.15,0.00018435109592514963
966,12,4250,0.1,0.00018456793627333825
967,12,5500,0.3,0.00018483667491492464
968,13,6250,0.05,0.000185384183392754
969,13,5250,0.25,0.0001854923448748221
970,14,7750,0.15,0.00018550560969690031
971,9,2750,0.1,0.00018573447489627474
972,11,3250,0.1,0.00018577612319829748
973,14,8000,0.15,0.00018595572557241865
974,2,250,0.2,0.0001860487004921831
975,15,5750,0.05,0.0001865498004374244
976,15,3000,0.0,0.00018741070258374668
977,11,4250,0.1,0.00018917040039444192
978,11,3500,0.2,0.00018920380670733002
979,10,4500,0.15,0.0001896415026047388
980,10,2500,0.05,0.00019052595290213408
981,5,750,0.3,0.00019078608796548857
982,12,5000,0.1,0.0001909639253424258
983,5,500,0.05,0.0001917510599499761
984,15,5250,0.1,0.00019207497568065677
985,14,6250,0.25,0.0001922852188285062
986,12,5250,0.3,0.00019259808073290527
987,11,4500,0.15,0.0001926486663828178
988,15,7750,0.15,0.00019301517972009018
989,15,5500,0.1,0.00019377641525866743
990,14,8000,0.25,0.0001942057658519533
991,14,7750,0.1,0.0001942115485693873
992,13,6250,0.15,0.00019494470822001105
993,10,3250,0.1,0.00019523720330005787
994,9,3750,0.2,0.00019552718397663436
995,6,2000,0.15,0.00019696954574003
996,9,2250,0.05,0.00019757851033789218
997,13,6000,0.05,0.00019758593249584322
998,13,5000,0.05,0.00019768867161896791
999,11,5500,0.15,0.0001984633711036521
1000,15,5750,0.15,0.00019865497957764685
1001,13,7750,0.25,0.00019890159135702032
1002,13,5750,0.15,0.00019949257657735458
1003,14,7000,0.15,0.00020016370070859854
1004,11,5250,0.25,0.00020149219704194242
1005,10,3000,0.15,0.0002016234759971658
1006,13,7500,0.15,0.00020210050244912604
1007,14,3000,0.0,0.00020239408592243765
1008,9,4000,0.2,0.000202477225463626
1009,2,250,0.25,0.00020272891955771833
1010,6,1500,0.15,0.00020393884457949014
1011,6,1500,0.25,0.00020397932595343974
1012,6,2000,0.2,0.0002040972987920841
1013,15,8000,0.3,0.0002044540512031647
1014,6,1500,0.2,0.00020497196850460407
1015,11,4500,0.25,0.0002052208725939695
1016,12,6750,0.1,0.0002058195292161958
1017,12,5250,0.05,0.0002065997989091221
1018,13,2250,0.0,0.00020701649099706345
1019,8,2000,0.15,0.00020732580217576555
1020,11,3500,0.05,0.0002075350999934164
1021,14,7000,0.25,0.00020794647431562996
1022,11,3000,0.15,0.0002083561634410931
1023,12,7000,0.3,0.00020854196924254361
1024,10,3250,0.25,0.0002090243108913222
1025,15,8000,0.25,0.00020906661963821294
1026,11,1500,0.0,0.00020916693253426413
1027,7,3250,0.25,0.0002099980221844751
1028,15,3250,0.0,0.00021067567277538993
1029,15,7750,0.3,0.00021123520798718923
1030,14,6500,0.15,0.00021129821387354491
1031,14,6000,0.05,0.00021138239756543538
1032,6,1250,0.1,0.0002123838132622779
1033,15,7250,0.05,0.00021254400151858325
1034,13,6750,0.25,0.00021270942914302138
1035,14,7750,0.2,0.00021271126410439802
1036,14,6250,0.15,0.00021287334266544106
1037,14,7000,0.2,0.00021335200980938804
1038,13,6750,0.3,0.00021335251881133733
1039,12,2250,0.0,0.00021455498476111008
1040,10,4000,0.3,0.00021474235869673117
1041,8,1500,0.05,0.000216837669373631
1042,11,3750,0.25,0.00021699236224536052
1043,10,5250,0.3,0.0002176650226952745
1044,10,1500,0.0,0.00021787045380838185
1045,15,6500,0.25,0.00021829488669477203
1046,10,3000,0.2,0.00021847180141722344
1047,12,5000,0.05,0.00021869627099553186
1048,15,7500,0.25,0.00021906798965531612
1049,8,2500,0.05,0.00021939475682971615
1050,15,6750,0.1,0.00021948703088420213
1051,8,1250,0.0,0.00021997066536108212
1052,11,4500,0.05,0.00022008613913859594
1053,14,6750,0.2,0.0002204233927910173
1054,10,3750,0.05,0.0002217242820513341
1055,14,5500,0.1,0.0002232043820304575
1056,9,2250,0.15,0.00022428826061224698
1057,11,4250,0.05,0.00022447015627708223
1058,14,5250,0.25,0.00022462717952342442
1059,8,2250,0.25,0.00022517695380605904
1060,14,7250,0.15,0.0002255903653222018
1061,7,1000,0.0,0.00022562489691710532
1062,10,3000,0.25,0.0002258380724657609
1063,14,3250,0.0,0.00022584677320776955
1064,11,5000,0.15,0.00022744336228626357
1065,13,7500,0.3,0.00022980314977129378
1066,14,6000,0.2,0.00023016076247511165
1067,11,3750,0.05,0.00023040587323571227
1068,10,2750,0.05,0.00023099587252030889
1069,8,1750,0.05,0.00023188474951158438
1070,11,5000,0.2,0.0002319442866464721
1071,10,3500,0.3,0.00023245280229427137
1072,6,1000,0.3,0.00023282702510761066
1073,15,8000,0.15,0.00023292738602621017
1074,11,6000,0.3,0.00023314271434216505
1075,11,5750,0.15,0.00023318556314551222
1076,10,4000,0.2,0.00023326068957688423
1077,15,6750,0.15,0.00023349861717816527
1078,13,6250,0.3,0.00023391513406958514
1079,12,5250,0.2,0.0002344651858260365
1080,9,3750,0.3,0.0002344826181951297
1081,11,5250,0.15,0.00023511108135647985
1082,15,3500,0.0,0.00023514757494012706
1083,15,7500,0.3,0.00023555403330418516
1084,13,5000,0.15,0.00023660908421100613
1085,12,5000,0.3,0.00023679060367669765
1086,9,3250,0.2,0.0002376721939599387
1087,6,2000,0.3,0.00023777274513060175
1088,5,1000,0.2,0.0002380592379720681
1089,13,2500,0.0,0.00023873594913051676
1090,6,750,0.0,0.00023909769586648533
1091,14,7000,0.1,0.0002395778328432663
1092,15,7500,0.1,0.00023959571465527484
1093,12,4750,0.2,0.00023999570477412804
1094,11,4500,0.2,0.00024006267404088098
1095,13,5000,0.3,0.00024035278184008393
1096,6,1250,0.15,0.00024053319320356255
1097,11,5000,0.3,0.00024065025954918664
1098,9,1500,0.0,0.00024132409414679993
1099,15,7000,0.1,0.00024193711058063822
1100,15,7250,0.1,0.00024198808327531256
1101,10,3500,0.05,0.0002420578395191064
1102,4,250,0.25,0.0002420982714775932
1103,15,7750,0.1,0.0002423411251395759
1104,11,5500,0.25,0.0002426638164087897
1105,12,6500,0.25,0.00024299152010353703
1106,13,5750,0.3,0.00024317342301102582
1107,11,4750,0.15,0.00024325759152747398
1108,15,7000,0.15,0.00024365141201821054
1109,4,500,0.2,0.00024412815354888978
1110,11,4750,0.3,0.00024433124131773904
1111,15,7500,0.15,0.00024490451071304764
1112,15,6250,0.15,0.00024540812682235353
1113,15,6750,0.05,0.0002458737161774808
1114,13,5500,0.3,0.00024591569478442
1115,10,2750,0.15,0.00024661867949446676
1116,12,2500,0.0,0.00024708470313306046
1117,14,7250,0.25,0.00024733547578261735
1118,9,3750,0.25,0.00024806116954027363
1119,8,3250,0.2,0.00024807723611962475
1120,12,5500,0.05,0.00024824522734457596
1121,15,5750,0.1,0.00024946816207426897
1122,12,3750,0.2,0.00024999943885210314
1123,4,750,0.3,0.000250479022595437
1124,14,3500,0.0,0.0002510352646030335
1125,9,3250,0.05,0.00025105312130619783
1126,9,2500,0.1,0.0002518139237656297
1127,13,6250,0.1,0.00025248137693050545
1128,15,8000,0.1,0.0002533000916756227
1129,7,1750,0.05,0.00025430034586729515
1130,13,5250,0.1,0.0002544201251841456
1131,11,6000,0.25,0.0002547954902799545
1132,13,7250,0.1,0.0002554789305192819
1133,8,1750,0.2,0.00025562470280593485
1134,8,3000,0.2,0.0002587150524531286
1135,2,250,0.05,0.00025899533079780233
1136,11,3500,0.25,0.00025941683859434446
1137,12,5750,0.25,0.0002600016185509178
1138,15,3750,0.0,0.00026004948699254025
1139,12,4750,0.05,0.0002601437996912772
1140,9,4250,0.3,0.00026019340417072015
1141,10,4000,0.05,0.00026104147901142297
1142,11,4500,0.1,0.0002615022076805321
1143,10,3500,0.2,0.0002621332948262601
1144,13,5750,0.2,0.00026281941770149196
1145,11,4250,0.15,0.00026345170491476994
1146,11,1750,0.0,0.0002653348985632358
1147,12,5750,0.2,0.0002653861015681657
1148,7,2000,0.3,0.0002656170174565483
1149,13,7000,0.1,0.00026625396262686265
1150,9,3000,0.1,0.0002664185242269481
1151,6,2250,0.25,0.0002672147359094132
1152,6,1000,0.05,0.0002679807367375908
1153,13,7500,0.1,0.00026908511241507943
1154,13,2750,0.0,0.00026945047650000787
1155,12,6500,0.3,0.00026978446356640094
1156,10,4750,0.05,0.0002711973739999954
1157,13,7500,0.25,0.0002718664733805873
1158,5,1250,0.25,0.00027212536589242694
1159,13,5750,0.1,0.0002721396958967169
1160,13,5750,0.05,0.0002730500708384624
1161,9,3250,0.15,0.0002745913024974213
1162,12,6000,0.25,0.00027472151904245145
1163,15,7250,0.15,0.0002749214311902145
1164,10,3500,0.25,0.00027528601036751774
1165,12,7250,0.25,0.0002754647276766632
1166,13,6000,0.15,0.0002756466964916849
1167,6,1750,0.3,0.00027568209052118416
1168,10,1750,0.0,0.0002758336963858664
1169,12,5750,0.1,0.0002760302081146598
1170,14,6500,0.25,0.0002765826871194878
1171,9,4750,0.15,0.0002770946131566733
1172,14,3750,0.0,0.00027714602855730244
1173,11,4000,0.1,0.0002774700014220132
1174,11,5500,0.3,0.0002774726951499094
1175,14,7500,0.1,0.0002783273113373989
1176,12,2750,0.0,0.00027987817895110204
1177,12,6000,0.1,0.0002799247065441289
1178,13,6750,0.05,0.000279990974371413
1179,11,4250,0.2,0.0002802522434608178
1180,13,8000,0.05,0.0002818812062945474
1181,7,1500,0.1,0.00028206705226715886
1182,14,7000,0.05,0.0002823605900593811
1183,13,6500,0.05,0.0002831242543550834
1184,7,1500,0.2,0.0002831331716727241
1185,7,1250,0.05,0.00028341710320560807
1186,11,3750,0.1,0.0002837796134759829
1187,15,4000,0.0,0.0002839402684569559
1188,14,6500,0.2,0.00028428766288239647
1189,8,2500,0.25,0.00028579597843461
1190,7,3250,0.2,0.0002860728238006634
1191,13,6000,0.25,0.00028621828085239546
1192,10,3000,0.05,0.000286704956393427
1193,11,5250,0.3,0.00028747454267890753
1194,8,2250,0.3,0.00028747514106759
1195,7,1250,0.2,0.0002880791528900981
1196,13,8000,0.3,0.0002881036959586843
1197,13,7000,0.05,0.00028810946273336794
1198,9,4000,0.15,0.000288793027310808
1199,14,7500,0.15,0.000289051271791657
1200,14,8000,0.1,0.0002905929408639734
1201,14,7750,0.3,0.0002907832488593128
1202,11,4500,0.3,0.000290801759350774
1203,10,4250,0.25,0.00029090161545315614
1204,9,2500,0.05,0.0002910566620734701
1205,11,3750,0.15,0.0002911674307241363
1206,10,4500,0.1,0.0002926330173023059
1207,8,1500,0.0,0.0002927588816666563
1208,12,7000,0.25,0.0002940183647032554
1209,8,2750,0.25,0.00029404322931223464
1210,13,7000,0.15,0.00029405927665550503
1211,8,2000,0.25,0.00029465082790971174
1212,14,7500,0.25,0.0002949130309189649
1213,15,6500,0.05,0.00029529162385846986
1214,13,7250,0.05,0.0002956618769150598
1215,9,2500,0.15,0.0002959925691403796
1216,5,500,0.0,0.00029721701955738545
1217,7,1250,0.0,0.00029726982915510023
1218,11,6500,0.2,0.0002983220621263865
1219,13,7750,0.3,0.00029886321184754874
1220,13,7000,0.3,0.0002992164243175013
1221,12,5500,0.15,0.00029946288349094047
1222,10,3250,0.3,0.00029973628003387125
1223,12,6500,0.2,0.0003000452294381745
1224,4,1500,0.25,0.0003015699337008416
1225,7,2250,0.3,0.0003017612595797274
1226,13,3000,0.0,0.0003018046814909043
1227,14,4000,0.0,0.0003022695484678718
1228,12,7250,0.3,0.00030236519217804444
1229,13,7500,0.05,0.0003026422042330343
1230,12,5000,0.25,0.0003029786256491898
1231,9,1750,0.0,0.0003032612003638112
1232,13,7750,0.05,0.0003033787555611386
1233,11,5000,0.1,0.00030530965742492074
1234,13,7000,0.2,0.0003054535455034338
1235,14,8000,0.3,0.0003056459108427692
1236,14,7250,0.2,0.0003056530060287491
1237,8,2500,0.1,0.0003059161284782811
1238,15,4250,0.0,0.000307263254632832
1239,11,4000,0.3,0.0003072926646015142
1240,10,5750,0.05,0.00030759666977297676
1241,6,1000,0.0,0.0003078981607311217
1242,12,8000,0.05,0.00030886733910801093
1243,6,750,0.15,0.0003098962160082456
1244,5,750,0.2,0.0003100796329974543
1245,12,5250,0.1,0.0003104213667060783
1246,14,7500,0.2,0.0003106900819377944
1247,14,7250,0.05,0.00031080338247841484
1248,7,2500,0.1,0.00031152563099833865
1249,14,7250,0.3,0.00031156422046726967
1250,12,3000,0.0,0.0003128179877334555
1251,8,2000,0.05,0.00031356972319785276
1252,14,6750,0.15,0.00031363465559244033
1253,11,6250,0.2,0.0003142649078650814
1254,5,750,0.05,0.00031566858194949815
1255,10,4250,0.1,0.00031650568218155156
1256,10,3750,0.1,0.000318040813840455
1257,9,2750,0.25,0.00031814189780954023
1258,10,4250,0.05,0.0003187787118175258
1259,10,4750,0.2,0.00031897382291025855
1260,8,3250,0.25,0.0003204367477917474
1261,15,7000,0.05,0.00032051493431016693
1262,9,3000,0.25,0.0003230885163066778
1263,11,2000,0.0,0.0003246313824040052
1264,7,1750,0.1,0.00032478846557563247
1265,14,8000,0.2,0.0003249149981335133
1266,11,4750,0.05,0.00032521978478590696
1267,14,8000,0.05,0.000325609341161961
1268,11,5500,0.05,0.00032633773822281724
1269,14,4250,0.0,0.00032663130986252466
1270,12,6000,0.05,0.000327433649745797
1271,12,7500,0.25,0.000327496579140778
1272,11,4250,0.3,0.0003281831095449614
1273,8,3750,0.15,0.00032840654338469076
1274,11,6000,0.15,0.00032844463134434996
1275,7,2250,0.1,0.0003286851339364382
1276,12,7000,0.1,0.0003293791494732965
1277,12,8000,0.25,0.0003301218217701914
1278,15,4500,0.0,0.00033034389117401656
1279,13,6750,0.2,0.00033124108811292155
1280,11,4750,0.25,0.00033183332153209215
1281,10,5750,0.2,0.00033262777001323655
1282,13,6250,0.25,0.0003332615273329236
1283,13,5500,0.25,0.0003333001285815601
