TIMESTAMP,KAMA32438_OPEN_PRICE_USD,KAMA32438_HIGH_PRICE_USD,KAMA32438_LOW_PRICE_USD,KAMA32438_CLOSE_PRICE_USD,KAMA32438_VOLUME_USD,KAMA32438_DIVIDENDS_USD,KAMA32438_STOCK_SPLITS_USD
2025-03-20 00:00:00+00:00,,,,0.0,2608,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,1785,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,377,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,894,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,1874,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,1297,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1073,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,273,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,285,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,548,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,893,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,1165,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,571,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,721,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,236,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,371,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,225,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,349,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,577,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,721,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,180,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,241,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,441,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,174,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,419,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,251,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,1504,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2025-06-01 00:00:00+00:00,2.3006360705402074e-11,2.501065500537525e-11,2.3006360705402074e-11,2.400984966399733e-11,197,0.0,0.0
