TIMESTAMP,CARBON_CLOSE_PRICE_USD,CARBON_OPEN_PRICE_USD,CARBON_HIGH_PRICE_USD,CARBON_LOW_PRICE_USD
2018-08-30,9.3e-05,8.5e-05,9.3e-05,8.5e-05
2018-08-31,0.00014,9.3e-05,0.00014,9.3e-05
2018-09-01,0.0003,0.00014,0.0003,0.0001034
2018-09-02,0.0001355,0.0003,0.0003,0.0001301
2018-09-03,8e-05,0.0001355,0.0002051,2.5e-05
2018-09-04,7e-05,8e-05,9.96e-05,7e-05
2018-09-05,8.5e-05,7e-05,0.000128,7e-05
2018-09-06,8e-05,8.5e-05,9.34e-05,7.22e-05
2018-09-07,7.23e-05,8e-05,9.23e-05,7.23e-05
2018-09-08,9.3e-05,7.23e-05,0.0001,7.23e-05
2018-09-09,8.79e-05,9.3e-05,0.0001,8.79e-05
2018-09-10,9.3e-05,8.79e-05,0.0001022,8.24e-05
2018-09-11,7.18e-05,9.3e-05,0.00011,7.18e-05
2018-09-12,7e-05,7.18e-05,9.36e-05,7e-05
2018-09-13,8.25e-05,7e-05,0.000105,7e-05
2018-09-14,9.59e-05,8.25e-05,9.59e-05,8.25e-05
2018-09-15,8.76e-05,9.59e-05,0.0001266,8.76e-05
2018-09-16,9.6e-05,8.76e-05,9.6e-05,8.76e-05
2018-09-17,9.6e-05,9.6e-05,9.6e-05,9.6e-05
2018-09-18,8.77e-05,9.1e-05,9.1e-05,8.77e-05
2018-09-19,0.0001266,8.77e-05,0.0001266,6.6e-05
2018-09-20,6.62e-05,0.0001266,0.0001266,6.6e-05
2018-09-21,6.62e-05,6.62e-05,8.49e-05,6.62e-05
2018-09-22,6.62e-05,6.62e-05,6.9e-05,6.62e-05
2018-09-23,6.5e-05,6.62e-05,6.62e-05,6.5e-05
2018-09-24,6.7e-05,6.5e-05,6.7e-05,6.5e-05
2018-09-25,6.54e-05,6.7e-05,6.7e-05,6.54e-05
2018-09-26,6.5e-05,6.54e-05,6.54e-05,6.5e-05
2018-09-27,6.5e-05,6.5e-05,6.5e-05,6.5e-05
2018-09-28,6.5e-05,6.5e-05,6.5e-05,6.5e-05
2018-09-29,6.5e-05,6.5e-05,6.5e-05,6.5e-05
2018-10-01,6.99e-05,6.99e-05,6.99e-05,6.99e-05
2018-10-02,6.7e-05,6.99e-05,6.99e-05,6.7e-05
2018-10-03,6.7e-05,6.7e-05,6.7e-05,6.7e-05
2018-10-06,6.49e-05,6.1e-05,6.49e-05,6.1e-05
2018-10-07,6.44e-05,6.49e-05,8.08e-05,6.44e-05
2018-10-08,6.49e-05,6.44e-05,6.49e-05,5.21e-05
2018-10-09,6.35e-05,6.49e-05,6.49e-05,5.42e-05
2018-10-10,6.43e-05,6.35e-05,6.43e-05,6.35e-05
2018-10-11,6.45e-05,6.43e-05,6.67e-05,6.43e-05
2018-10-12,6.45e-05,6.45e-05,6.45e-05,6.45e-05
2018-10-13,6.67e-05,6.1e-05,6.67e-05,6.1e-05
2018-10-14,5.1e-05,6.67e-05,6.67e-05,5.1e-05
2018-10-15,5.69e-05,5.1e-05,6.1e-05,4.12e-05
2018-10-16,5.1e-05,5.69e-05,5.69e-05,2e-05
2018-10-17,3.1e-05,5.1e-05,6e-05,3.1e-05
2018-10-18,2.1e-05,3.1e-05,4.1e-05,2.1e-05
2018-10-19,3.19e-05,2.1e-05,4.08e-05,2.1e-05
2018-10-20,3.19e-05,3.19e-05,3.19e-05,3.19e-05
2018-10-21,3.59e-05,3.59e-05,3.59e-05,3.59e-05
2018-10-22,3.59e-05,3.59e-05,3.59e-05,3.59e-05
2018-10-23,3.15e-05,3.6e-05,4.1e-05,3.15e-05
2018-10-24,2.33e-05,3.15e-05,3.15e-05,2.33e-05
2018-10-25,2.15e-05,2.33e-05,2.33e-05,2.15e-05
2018-10-26,2.1e-05,2.15e-05,2.15e-05,2.1e-05
2018-10-27,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2018-10-28,1.7e-05,2.1e-05,2.1e-05,1.7e-05
2018-10-29,1.7e-05,1.7e-05,2e-05,1.7e-05
2018-10-30,1.7e-05,1.7e-05,1.7e-05,1.7e-05
2018-10-31,2.6e-05,2.39e-05,2.6e-05,2.39e-05
2018-11-01,2.7e-05,2.6e-05,2.7e-05,2.6e-05
2018-11-02,2.7e-05,2.7e-05,2.7e-05,2.7e-05
2018-11-03,4.1e-05,2.7e-05,4.1e-05,2.7e-05
2018-11-04,2.98e-05,4.1e-05,4.1e-05,2.98e-05
2018-11-05,3.63e-05,2.98e-05,3.63e-05,2.96e-05
2018-11-06,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2018-11-07,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2018-11-08,3.24e-05,3.63e-05,3.63e-05,3.24e-05
2018-11-09,3.88e-05,3.24e-05,3.88e-05,3.24e-05
2018-11-10,3.88e-05,3.88e-05,3.88e-05,3.51e-05
2018-11-11,3.63e-05,3.88e-05,3.88e-05,2.76e-05
2018-11-12,3.94e-05,3.63e-05,3.94e-05,2.91e-05
2018-11-13,3.94e-05,3.94e-05,3.94e-05,3.94e-05
2018-11-14,3.94e-05,3.94e-05,3.94e-05,3.94e-05
2018-11-15,3.94e-05,3.94e-05,3.94e-05,3.94e-05
2018-11-16,3.73e-05,3.94e-05,3.94e-05,3.73e-05
2018-11-17,3.8e-05,3.73e-05,3.8e-05,3.73e-05
2018-11-18,3.89e-05,3.8e-05,3.89e-05,3.8e-05
2018-11-19,3.02e-05,3.89e-05,3.89e-05,3.02e-05
2018-11-20,3.02e-05,3.02e-05,3.63e-05,3.02e-05
2018-11-21,3.02e-05,3.02e-05,3.02e-05,3.02e-05
2018-11-22,2.76e-05,3.02e-05,3.02e-05,2.76e-05
2018-11-23,2.11e-05,2.76e-05,2.76e-05,2.11e-05
2018-11-24,2.11e-05,2.11e-05,2.11e-05,2.11e-05
2018-11-25,2.29e-05,2.11e-05,2.29e-05,2.11e-05
2018-11-26,2.29e-05,2.29e-05,2.29e-05,2.29e-05
2018-11-27,2.1e-05,2.29e-05,2.29e-05,2.1e-05
2018-11-28,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2018-11-29,2.33e-05,2.1e-05,2.68e-05,2.1e-05
2018-11-30,2.33e-05,2.33e-05,2.33e-05,2.33e-05
2018-12-01,2.33e-05,2.33e-05,2.33e-05,2.33e-05
2018-12-02,2.33e-05,2.33e-05,2.33e-05,2.33e-05
2018-12-03,2.33e-05,2.33e-05,2.33e-05,2.33e-05
2018-12-04,3.1e-05,2.33e-05,3.1e-05,2.33e-05
2018-12-05,3.1e-05,3.1e-05,3.1e-05,3.1e-05
2018-12-06,3.1e-05,3.1e-05,3.1e-05,3.1e-05
2018-12-07,3.1e-05,3.1e-05,3.1e-05,3.1e-05
2018-12-08,2.19e-05,3.1e-05,3.1e-05,2.19e-05
2018-12-09,2.19e-05,2.19e-05,2.19e-05,2.19e-05
2018-12-11,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2018-12-12,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2018-12-13,2.28e-05,2.1e-05,2.28e-05,2.1e-05
2018-12-14,2.28e-05,2.28e-05,2.28e-05,2.28e-05
2018-12-15,2.28e-05,2.28e-05,2.28e-05,2.28e-05
2018-12-16,2.28e-05,2.28e-05,2.28e-05,2.16e-05
2018-12-17,2.36e-05,2.28e-05,2.36e-05,2.1e-05
2018-12-18,2.36e-05,2.36e-05,2.36e-05,2.36e-05
2018-12-19,2.88e-05,2.36e-05,3.1e-05,2.36e-05
2018-12-20,2.86e-05,2.88e-05,2.98e-05,2.86e-05
2018-12-21,3.29e-05,2.86e-05,3.29e-05,2.86e-05
2018-12-22,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-23,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-24,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-25,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-26,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-27,3.29e-05,3.29e-05,3.29e-05,3.29e-05
2018-12-28,3.81e-05,3.29e-05,3.86e-05,2.99e-05
2018-12-29,3.86e-05,3.81e-05,3.86e-05,3.35e-05
2018-12-30,3.6e-05,3.86e-05,3.86e-05,3.6e-05
2018-12-31,3.81e-05,3.6e-05,3.81e-05,3.6e-05
2019-01-01,3.81e-05,3.81e-05,3.81e-05,3.74e-05
2019-01-02,3.63e-05,3.81e-05,3.81e-05,2.61e-05
2019-01-03,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2019-01-04,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2019-01-05,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2019-01-06,3.63e-05,3.63e-05,3.63e-05,3.63e-05
2019-01-07,2.89e-05,3.63e-05,3.63e-05,2.5e-05
2019-01-08,2.67e-05,2.89e-05,2.89e-05,2.67e-05
2019-01-09,2.4e-05,2.67e-05,2.67e-05,2.4e-05
2019-01-10,2.4e-05,2.4e-05,2.4e-05,2.4e-05
2019-01-11,2.67e-05,2.4e-05,2.67e-05,2.4e-05
2019-01-12,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-13,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-14,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-15,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-16,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-17,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-18,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-19,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-20,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-21,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-22,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-23,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-24,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-25,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-26,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-27,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-28,2.67e-05,2.67e-05,2.67e-05,2.67e-05
2019-01-29,3.34e-05,2.67e-05,3.34e-05,2.11e-05
2019-01-30,2.2e-05,3.34e-05,3.34e-05,2.2e-05
2019-01-31,2.2e-05,2.2e-05,2.2e-05,2.2e-05
2019-02-01,2.2e-05,2.2e-05,2.2e-05,2.2e-05
2019-02-02,2.2e-05,2.2e-05,2.2e-05,2.2e-05
2019-02-03,2.2e-05,2.2e-05,2.2e-05,2.2e-05
2019-02-04,2.11e-05,2.2e-05,2.2e-05,2.11e-05
2019-02-05,2.11e-05,2.11e-05,2.11e-05,2.11e-05
2019-02-06,2.01e-05,2.1e-05,2.1e-05,2.01e-05
2019-02-07,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-08,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-09,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-10,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-11,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-12,2.01e-05,2.01e-05,2.01e-05,2.01e-05
2019-02-13,2e-05,1.83e-05,2e-05,1.83e-05
2019-02-14,2.22e-05,2e-05,2.22e-05,2e-05
2019-02-15,1.93e-05,2.22e-05,2.22e-05,1.93e-05
2019-02-16,1.97e-05,1.93e-05,1.97e-05,1.93e-05
2019-02-17,2.22e-05,1.97e-05,2.22e-05,1.97e-05
2019-02-18,2.1e-05,2.22e-05,2.22e-05,2.1e-05
2019-02-19,2.22e-05,2.1e-05,2.22e-05,2.1e-05
2019-02-20,2.22e-05,2.22e-05,2.22e-05,2.22e-05
2019-02-21,2.22e-05,2.22e-05,2.22e-05,2.22e-05
2019-02-22,2.22e-05,2.22e-05,2.22e-05,2.22e-05
2019-02-23,2.22e-05,2.22e-05,2.22e-05,2.22e-05
2019-02-24,2.07e-05,2.11e-05,2.11e-05,2.07e-05
2019-02-25,2.22e-05,2.07e-05,2.22e-05,2.07e-05
2019-02-26,2.07e-05,2.22e-05,2.22e-05,2.07e-05
2019-02-27,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-02-28,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-03-01,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-03-02,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-03-03,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-03-04,2.07e-05,2.07e-05,2.07e-05,2.07e-05
2019-03-05,1.99e-05,1.99e-05,1.99e-05,1.99e-05
2019-03-06,1.99e-05,1.99e-05,1.99e-05,1.99e-05
2019-03-07,1.97e-05,1.99e-05,2e-05,1.97e-05
2019-03-08,1.97e-05,1.97e-05,1.97e-05,1.97e-05
2019-03-09,1.97e-05,1.97e-05,1.97e-05,1.97e-05
2019-03-10,2e-05,2e-05,2e-05,2e-05
2019-03-11,2e-05,2e-05,2e-05,2e-05
2019-03-12,2e-05,2e-05,2e-05,2e-05
2019-03-13,2e-05,2e-05,2e-05,2e-05
2019-03-14,2e-05,2e-05,2e-05,2e-05
2019-03-15,2e-05,2e-05,2e-05,2e-05
2019-03-16,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-17,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-18,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-19,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-20,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-21,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-22,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-23,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-24,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-25,2.1e-05,2.1e-05,2.1e-05,2.1e-05
2019-03-26,2.02e-05,2.1e-05,2.1e-05,2.02e-05
2019-03-27,2.02e-05,2.02e-05,2.02e-05,2.02e-05
2019-03-28,2.02e-05,2.02e-05,2.02e-05,2.02e-05
2019-03-29,2.03e-05,2.02e-05,2.03e-05,2.02e-05
2019-03-30,2.2e-05,2.03e-05,2.2e-05,2.03e-05
2019-03-31,2.22e-05,2.2e-05,2.22e-05,2.2e-05
2019-04-01,2.46e-05,2.22e-05,2.46e-05,2.22e-05
2019-04-02,2.39e-05,2.46e-05,2.48e-05,2.39e-05
2019-04-03,3.8e-05,2.39e-05,3.8e-05,2.39e-05
2019-04-04,3e-05,3.8e-05,3.8e-05,2.82e-05
2019-04-05,3.35e-05,3e-05,3.35e-05,2.35e-05
2019-04-06,2.68e-05,3.35e-05,3.35e-05,2.68e-05
2019-04-07,3.79e-05,2.68e-05,3.79e-05,2.68e-05
2019-04-08,2.94e-05,3.79e-05,3.79e-05,2.94e-05
2019-04-09,3.8e-05,2.94e-05,3.8e-05,2.81e-05
