TIMESTAMP,SPEEDY_OPEN_PRICE_USD,SPEEDY_HIGH_PRICE_USD,SPEEDY_LOW_PRICE_USD,SPEEDY_CLOSE_PRICE_USD,SPEEDY_VOLUME_USD,SPEEDY_DIVIDENDS_USD,SPEEDY_STOCK_SPLITS_USD
2024-12-31 00:00:00+00:00,,,,0.0,332,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2037,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,329,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,290,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,966,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,452,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,126,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,564,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,292,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,238,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,3.926648162178026e-08,3.926648162178026e-08,3.926648162178026e-08,3.926648162178026e-08,0,0.0,0.0
