TIMESTAMP,PEPEG_OPEN_PRICE_USD,PEPEG_HIGH_PRICE_USD,PEPEG_LOW_PRICE_USD,PEPEG_CLOSE_PRICE_USD,PEPEG_VOLUME_USD,PEPEG_DIVIDENDS_USD,PEPEG_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,,,,0.0,491,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1315,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,700,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1637,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1746,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,371,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,1504,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,804,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,1462,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,895,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,1582,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,2394,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,653,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,497,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,836,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1402,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,26337,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,7830,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,3948,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,5364,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,4633,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,588,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,470,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2487,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,9519,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,1536,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,523,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,973,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,841,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,703,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,447,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,2258,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,604,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,291,0.0,0.0
