TIMESTAMP,XDOGE27691_OPEN_PRICE_USD,XDOGE27691_HIGH_PRICE_USD,XDOGE27691_LOW_PRICE_USD,XDOGE27691_CLOSE_PRICE_USD,XDOGE27691_VOLUME_USD,XDOGE27691_DIVIDENDS_USD,XDOGE27691_STOCK_SPLITS_USD
2024-09-20 00:00:00+00:00,,,,0.0,429,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,9091,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,6926,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,3765,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,7250,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,3164,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,5228,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,6265,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,636,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1516,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,2386,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,681,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,784,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,4544,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,2335,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,3813,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1759,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,3808,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,18438,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,5122,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,5165,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,7680,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1013,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,893,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2426,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,5923,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,4029,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,2511,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,19995,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-06-01 00:00:00+00:00,1.94770066741512e-09,2.8169782062548165e-09,1.94770066741512e-09,2.8169782062548165e-09,348,0.0,0.0
