TIMESTAMP,KULA_OPEN_PRICE_USD,KULA_HIGH_PRICE_USD,KULA_LOW_PRICE_USD,KULA_CLOSE_PRICE_USD,KULA_VOLUME_USD,KULA_DIVIDENDS_USD,KULA_STOCK_SPLITS_USD
2025-05-18 00:00:00+00:00,0.3044080138206482,0.3071590065956116,0.30312201380729675,0.3049030005931854,1071852,0.0,0.0
2025-05-19 00:00:00+00:00,0.3049030005931854,0.30609598755836487,0.3030419945716858,0.30535900592803955,1239289,0.0,0.0
2025-05-20 00:00:00+00:00,0.30535900592803955,0.3062349855899811,0.3025059998035431,0.3025059998035431,1219789,0.0,0.0
2025-05-21 00:00:00+00:00,0.3025059998035431,0.30893999338150024,0.30150601267814636,0.3049139976501465,945250,0.0,0.0
2025-05-22 00:00:00+00:00,0.3049139976501465,0.3058609962463379,0.29993098974227905,0.30074799060821533,1178817,0.0,0.0
2025-05-23 00:00:00+00:00,0.30074799060821533,0.30806300044059753,0.2997739911079407,0.30164000391960144,1172303,0.0,0.0
2025-05-24 00:00:00+00:00,0.30164000391960144,0.3042350113391876,0.301501989364624,0.3018159866333008,1113739,0.0,0.0
2025-05-25 00:00:00+00:00,0.3018159866333008,0.3088429868221283,0.30165499448776245,0.3037559986114502,968040,0.0,0.0
2025-05-26 00:00:00+00:00,0.3037559986114502,0.3041200041770935,0.29982998967170715,0.30028900504112244,1051020,0.0,0.0
2025-05-27 00:00:00+00:00,0.30028900504112244,0.30218398571014404,0.28134000301361084,0.29235100746154785,1111034,0.0,0.0
2025-05-28 00:00:00+00:00,0.29235100746154785,0.30251699686050415,0.2913140058517456,0.2941809892654419,1074877,0.0,0.0
2025-05-29 00:00:00+00:00,0.2941809892654419,0.31197598576545715,0.2933749854564667,0.3075929880142212,1093648,0.0,0.0
2025-05-30 00:00:00+00:00,0.3075929880142212,0.3086329996585846,0.30427101254463196,0.30455100536346436,1110856,0.0,0.0
2025-05-31 00:00:00+00:00,0.30455100536346436,0.30660900473594666,0.3043479919433594,0.30444398522377014,1016793,0.0,0.0
2025-06-01 00:00:00+00:00,0.30444419384002686,0.30865636467933655,0.30328163504600525,0.30697593092918396,1040765,0.0,0.0
