TIMESTAMP,TAX_OPEN_PRICE_USD,TAX_HIGH_PRICE_USD,TAX_LOW_PRICE_USD,TAX_CLOSE_PRICE_USD,TAX_VOLUME_USD,TAX_DIVIDENDS_USD,TAX_STOCK_SPLITS_USD
2023-06-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,498,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,115,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,495,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,524,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,758,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,70,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,235,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,393,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,265,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,496,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,65,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,242,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,753,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,167,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,605,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,524,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,139,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,167,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,589,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,256,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,224,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-06-01 00:00:00+00:00,2.999934167746687e-08,3.0003864281979986e-08,2.998888604111016e-08,2.9996112260732843e-08,29,0.0,0.0
