TIMESTAMP,TRUMPEPE_OPEN_PRICE_USD,TRUMPEPE_HIGH_PRICE_USD,TRUMPEPE_LOW_PRICE_USD,TRUMPEPE_CLOSE_PRICE_USD,TRUMPEPE_VOLUME_USD,TRUMPEPE_DIVIDENDS_USD,TRUMPEPE_STOCK_SPLITS_USD
2025-04-12 00:00:00+00:00,,,,0.0,192,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,140,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,284,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,733,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,374,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,511,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,496,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,368,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,453,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,1503,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,326,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,543,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,925,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,125,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,969,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,371,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,733,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,259,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,16616,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,2697,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2025-06-01 00:00:00+00:00,1.1453642895231653e-10,1.1682013689728876e-10,1.133651714169126e-10,1.1668800647957056e-10,766,0.0,0.0
