TIMESTAMP,APE_OPEN_PRICE_USD,APE_HIGH_PRICE_USD,APE_LOW_PRICE_USD,APE_CLOSE_PRICE_USD
2023-08-14,1.99342,2.12228,1.97448,2.06962
2023-08-15,2.07363,2.08035,1.78605,1.84195
2023-08-16,1.83196,1.85792,1.66225,1.6941
2023-08-17,1.6921,1.83359,1.47143,1.53712
2023-08-18,1.54028,1.59747,1.48784,1.56722
2023-08-19,1.56834,1.62261,1.54641,1.59658
2023-08-20,1.59354,1.63584,1.57984,1.60392
2023-08-21,1.5989,1.60394,1.50258,1.55477
2023-08-22,1.55374,1.56776,1.44449,1.4635
2023-08-23,1.4655,1.55544,1.46044,1.50171
2023-08-24,1.5117,1.51171,1.41721,1.43727
2023-08-25,1.43827,1.44021,1.3924,1.43021
2023-08-26,1.4312,1.48821,1.40333,1.41822
2023-08-27,1.41723,2.10092,1.40434,1.42133
2023-08-28,1.42233,1.5042,1.38329,1.45533
2023-08-29,1.45626,1.50028,1.40303,1.50028
2023-08-30,1.49627,1.51026,1.45806,1.46497
2023-08-31,1.48488,1.49487,1.4108,1.42581
2023-09-01,1.42381,1.43948,1.36927,1.39427
2023-09-02,1.39427,1.40772,1.36886,1.38086
2023-09-03,1.37985,1.38682,1.31683,1.34976
2023-09-04,1.34976,1.38771,1.31758,1.32263
2023-09-05,1.32063,1.35801,1.31863,1.35028
2023-09-06,1.35034,1.35729,1.28026,1.3272
2023-09-07,1.3282,1.37023,1.32631,1.35531
2023-09-08,1.35736,1.3734,1.30746,1.32483
2023-09-09,1.32481,1.33964,1.31959,1.32859
2023-09-10,1.32758,1.3496,1.20881,1.23553
2023-09-11,1.23554,1.24453,1.12764,1.14265
2023-09-12,1.14461,1.18152,1.12599,1.14291
2023-09-13,1.1419,1.16079,1.10682,1.14123
2023-09-14,1.14133,1.19351,1.12462,1.12793
2023-09-15,1.12932,1.13236,1.07619,1.09996
2023-09-16,1.10297,1.17096,1.09219,1.1121
2023-09-17,1.1111,1.15327,1.06115,1.09826
2023-09-18,1.09726,1.17127,1.09226,1.14718
2023-09-19,1.14818,1.16809,1.12509,1.13616
2023-09-20,1.13615,1.15114,1.09711,1.12607
2023-09-21,1.12607,1.13311,1.08711,1.11097
2023-09-22,1.11037,1.14173,1.09728,1.13262
2023-09-23,1.13342,1.13667,1.11332,1.12337
2023-09-24,1.12508,1.12608,1.10413,1.11304
2023-09-25,1.11404,1.12674,1.0857,1.11894
2023-09-26,1.11894,1.15572,1.09148,1.10943
2023-09-27,1.10852,1.13122,1.09926,1.10718
2023-09-28,1.10718,1.21054,1.10617,1.19188
2023-09-29,1.19186,1.28314,1.189,1.21037
2023-09-30,1.21147,1.26296,1.20178,1.24835
2023-10-01,1.24564,1.26844,1.22259,1.24814
2023-10-02,1.25015,1.30387,1.15825,1.17134
2023-10-03,1.17034,1.19127,1.14359,1.14949
2023-10-04,1.14889,1.15321,1.09664,1.14296
2023-10-05,1.14296,1.15221,1.07953,1.09171
2023-10-06,1.09099,1.13444,1.06357,1.10714
2023-10-07,1.10715,1.1085,1.08451,1.09192
2023-10-08,1.09292,1.10302,1.07883,1.09122
2023-10-09,1.09161,1.09644,0.99706,1.0251
2023-10-10,1.02552,1.03965,1.0026,1.02161
2023-10-11,1.0221,1.04172,1.00911,1.0377
2023-10-12,1.03821,1.05854,1.03126,1.04771
2023-10-13,1.04771,1.06532,1.03155,1.05617
2023-10-14,1.05779,1.05879,1.04378,1.05194
2023-10-15,1.05294,1.07795,1.04798,1.07004
2023-10-16,1.07203,1.10124,1.05632,1.07244
2023-10-17,1.07244,1.13647,1.0695,1.10441
2023-10-18,1.10141,1.14446,1.07546,1.10123
2023-10-19,1.10223,1.12917,1.0344,1.03942
2023-10-20,1.04052,1.09742,1.03401,1.09466
2023-10-21,1.09645,1.13644,1.0845,1.13356
2023-10-22,1.13457,1.15749,1.10865,1.11538
2023-10-23,1.11439,1.15222,1.10115,1.14859
2023-10-24,1.14959,1.27701,1.1486,1.22985
2023-10-25,1.22784,1.38721,1.21211,1.30634
2023-10-26,1.30591,1.38129,1.25011,1.32691
2023-10-27,1.32831,1.32993,1.26009,1.29829
2023-10-28,1.2983,1.39226,1.29027,1.38222
2023-10-29,1.37923,1.42733,1.34025,1.40849
2023-10-30,1.41249,1.41448,1.34362,1.38546
2023-10-31,1.38346,1.39843,1.27047,1.32654
2023-11-01,1.32556,1.37469,1.27532,1.35143
2023-11-02,1.35243,1.38468,1.29225,1.37118
2023-11-03,1.37318,1.43622,1.3264,1.36953
2023-11-04,1.37053,1.40351,1.34356,1.40083
2023-11-05,1.40181,1.48707,1.39284,1.44716
2023-11-06,1.44714,1.51742,1.41013,1.50742
2023-11-07,1.50842,1.51045,1.37625,1.42064
2023-11-08,1.42065,1.48721,1.40663,1.47434
2023-11-09,1.47334,1.53358,1.16219,1.36626
2023-11-10,1.36726,1.44276,1.35328,1.43575
2023-11-11,1.43473,1.47403,1.38786,1.44436
2023-11-12,1.44535,1.48645,1.36941,1.48059
2023-11-13,1.48261,1.57441,1.4237,1.46941
2023-11-14,1.47141,1.49628,1.33112,1.39518
2023-11-15,1.3942,1.47974,1.38524,1.47377
2023-11-16,1.47374,1.50036,1.36614,1.40015
2023-11-17,1.39915,1.44296,1.29713,1.36445
2023-11-18,1.36446,1.37145,1.26554,1.34166
2023-11-19,1.33866,1.38068,1.30772,1.36862
2023-11-20,1.37062,1.52005,1.36859,1.51404
2023-11-21,1.51504,1.56009,1.31651,1.32952
2023-11-22,1.32951,1.4635,1.3235,1.44546
2023-11-23,1.44545,1.50944,1.40622,1.4202
2023-11-24,1.4222,1.50232,1.39817,1.48918
2023-11-25,1.48819,1.75307,1.47415,1.67799
2023-11-26,1.67699,1.78098,1.61873,1.65963
2023-11-27,1.65861,1.66765,1.57241,1.61703
2023-11-28,1.61902,1.676,1.55014,1.58992
2023-11-29,1.58892,1.62378,1.51542,1.57819
2023-11-30,1.57821,1.63626,1.57017,1.57017
2023-12-01,1.57127,1.62639,1.5593,1.59762
2023-12-02,1.59662,1.65073,1.5847,1.64175
2023-12-03,1.63875,1.64476,1.57458,1.60456
2023-12-04,1.60456,1.68746,1.54268,1.58306
2023-12-05,1.58108,1.6892,1.58011,1.6862
2023-12-06,1.6842,1.72933,1.58216,1.63118
2023-12-07,1.63118,1.69944,1.5672,1.66358
2023-12-08,1.66458,1.75256,1.6422,1.74958
2023-12-09,1.74858,1.85963,1.74856,1.81547
2023-12-10,1.81347,1.88617,1.76434,1.79502
2023-12-11,1.79705,1.80916,1.55409,1.62325
2023-12-12,1.62324,1.67845,1.58881,1.61929
2023-12-13,1.61927,1.83016,1.54936,1.79741
2023-12-14,1.79941,1.85313,1.74535,1.78128
2023-12-15,1.7823,1.79832,1.67118,1.68015
2023-12-16,1.68015,1.78277,1.65622,1.7496
2023-12-17,1.7506,1.7516,1.67244,1.68726
2023-12-18,1.68525,1.69354,1.55558,1.64851
2023-12-19,1.64952,1.67603,1.56915,1.57819
2023-12-20,1.57819,1.664,1.57223,1.62106
2023-12-21,1.61906,1.66632,1.61203,1.6653
2023-12-22,1.66532,1.72619,1.63825,1.71635
2023-12-23,1.71537,1.73528,1.65846,1.70684
2023-12-24,1.70485,1.74103,1.65268,1.68711
2023-12-25,1.68511,1.83404,1.68308,1.8104
2023-12-26,1.81138,1.82633,1.61455,1.69983
2023-12-27,1.69983,1.7786,1.65595,1.73908
2023-12-28,1.74008,1.81205,1.67713,1.69973
2023-12-29,1.70073,1.76485,1.63211,1.66132
2023-12-30,1.66335,1.68002,1.62703,1.63895
2023-12-31,1.63995,1.6713,1.58673,1.6146
2024-01-01,1.6136,1.69839,1.58186,1.69234
2024-01-02,1.69332,1.75837,1.66342,1.69663
2024-01-03,1.69663,1.75542,1.30174,1.47355
2024-01-04,1.47257,1.53384,1.42997,1.5138
2024-01-05,1.51378,1.53264,1.3852,1.41972
2024-01-06,1.42052,1.54727,1.34149,1.40164
2024-01-07,1.40124,1.48322,1.36095,1.36787
2024-01-08,1.36886,1.40825,1.25568,1.40825
2024-01-09,1.40625,1.41417,1.26029,1.31441
2024-01-10,1.31341,1.43427,1.28238,1.42536
2024-01-11,1.42537,1.49505,1.40234,1.45327
2024-01-12,1.45379,1.53396,1.37998,1.4271
2024-01-13,1.42513,1.46581,1.39468,1.45965
2024-01-14,1.45985,1.46913,1.38712,1.40523
2024-01-15,1.40533,1.45539,1.37154,1.4075
2024-01-16,1.4072,1.46842,1.40599,1.45818
2024-01-17,1.45857,1.68377,1.44148,1.53346
2024-01-18,1.53346,1.54854,1.35941,1.39059
2024-01-19,1.3886,1.40319,1.31167,1.37963
2024-01-20,1.38173,1.41741,1.37805,1.39905
2024-01-21,1.39855,1.42971,1.38452,1.40543
2024-01-22,1.40461,1.41204,1.30189,1.31619
2024-01-23,1.31759,1.33786,1.23352,1.29185
2024-01-24,1.29275,1.33414,1.28589,1.32768
2024-01-25,1.32861,1.34136,1.28078,1.31539
2024-01-26,1.31569,1.39399,1.30171,1.39321
2024-01-27,1.39513,1.46059,1.39169,1.41299
2024-01-28,1.414,1.45184,1.36685,1.37678
2024-01-29,1.37579,1.46875,1.37279,1.434
2024-01-30,1.43401,1.44696,1.39589,1.43397
2024-01-31,1.43299,1.44658,1.36736,1.39522
2024-02-01,1.39522,1.53652,1.37482,1.51156
2024-02-02,1.51256,1.52247,1.40319,1.42424
2024-02-03,1.42325,1.43918,1.39337,1.39752
2024-02-04,1.39752,1.40252,1.3485,1.35642
2024-02-05,1.35098,1.38464,1.33132,1.36421
2024-02-06,1.36321,1.38908,1.35663,1.36358
2024-02-07,1.36356,1.39678,1.33594,1.39572
2024-02-08,1.39572,1.40666,1.37766,1.39929
2024-02-09,1.39929,1.44891,1.38921,1.42182
2024-02-10,1.42185,1.44874,1.40703,1.43742
2024-02-11,1.4374,1.47047,1.41642,1.4254
2024-02-12,1.42541,1.49058,1.41255,1.48265
2024-02-13,1.48265,1.52883,1.44525,1.51559
2024-02-14,1.51461,1.59756,1.50259,1.57246
2024-02-15,1.57146,1.67877,1.53227,1.59637
2024-02-16,1.59539,1.67997,1.58387,1.66528
2024-02-17,1.66727,1.70024,1.5587,1.65736
2024-02-18,1.65538,1.74923,1.62062,1.74219
2024-02-19,1.74219,1.77512,1.67925,1.75042
2024-02-20,1.75342,1.91062,1.6854,1.82735
2024-02-21,1.82635,1.85537,1.63095,1.7
2024-02-22,1.69798,1.75051,1.64351,1.70246
2024-02-23,1.70344,1.70845,1.61898,1.64877
2024-02-24,1.64577,1.77177,1.62877,1.758
2024-02-25,1.75598,1.84672,1.74998,1.82091
2024-02-26,1.82091,2.08515,1.80698,1.99229
2024-02-27,1.99229,2.05771,1.90691,1.96979
2024-02-28,1.96979,2.00728,1.6665,1.8783
2024-02-29,1.87931,2.04031,1.83063,1.8711
2024-03-01,1.8701,2.10766,1.8701,2.09561
2024-03-02,2.09459,2.50062,2.06244,2.27823
2024-03-03,2.28223,2.3911,2.023,2.233
2024-03-04,2.234,2.50107,2.13914,2.39663
2024-03-05,2.39663,2.39864,1.92981,2.06843
2024-03-06,2.06843,2.19714,1.97648,2.1762
2024-03-07,2.17409,2.24937,2.13809,2.21521
2024-03-08,2.21316,2.25893,2.06865,2.19609
2024-03-09,2.19709,2.37273,2.15708,2.27643
2024-03-10,2.27541,2.4539,2.19244,2.25228
2024-03-11,2.25836,2.35382,2.16141,2.31446
2024-03-12,2.31646,2.35666,2.14521,2.26814
2024-03-13,2.27014,2.67587,2.25918,2.41818
2024-03-14,2.41821,2.43712,2.20159,2.31719
2024-03-15,2.31817,2.34804,2.0021,2.1842
2024-03-16,2.1832,2.24506,2.01075,2.07373
2024-03-17,2.07278,2.12883,1.93582,2.09787
2024-03-18,2.10395,2.15464,1.95057,1.98886
2024-03-19,1.99088,2.02474,1.72736,1.78257
2024-03-20,1.78343,1.94143,1.70673,1.93396
2024-03-21,1.92179,1.94817,1.84926,1.89656
2024-03-22,1.89754,1.9479,1.80177,1.8364
2024-03-23,1.8364,1.94398,1.8344,1.912
2024-03-24,1.912,1.985,1.8675,1.98288
2024-03-25,1.98388,2.08248,1.9719,2.06431
2024-03-26,2.06531,2.14169,2.01936,2.07402
2024-03-27,2.07404,2.1107,1.95498,2.01128
2024-03-28,2.01028,2.06103,1.95884,2.04141
2024-03-29,2.04143,2.07523,1.97707,2.00996
2024-03-30,2.00996,2.02095,1.97312,1.97975
2024-03-31,1.97977,2.0292,1.96275,1.99024
2024-04-01,1.99124,2.01248,1.83102,1.87971
2024-04-02,1.8807,1.88768,1.70302,1.73369
2024-04-03,1.73369,1.78587,1.64968,1.68049
2024-04-04,1.67949,1.75388,1.64435,1.69241
2024-04-05,1.69341,1.70475,1.60038,1.67257
2024-04-06,1.67352,1.72443,1.65173,1.69341
2024-04-07,1.69342,1.73937,1.69342,1.69715
2024-04-08,1.69915,1.78491,1.67497,1.78289
2024-04-09,1.78289,1.81685,1.67355,1.69622
2024-04-10,1.69622,1.70522,1.58375,1.64695
2024-04-11,1.64595,1.68688,1.60465,1.62011
2024-04-12,1.61913,1.65422,1.06436,1.30846
2024-04-13,1.31038,1.31613,1.00241,1.1079
2024-04-14,1.1089,1.21661,1.07788,1.17635
2024-04-15,1.17735,1.27004,1.14557,1.1832
2024-04-16,1.1822,1.21924,1.12059,1.21324
2024-04-17,1.21224,1.22493,1.13299,1.20487
2024-04-18,1.20587,1.26863,1.15793,1.25838
2024-04-19,1.25738,1.27406,1.15399,1.23938
2024-04-20,1.24041,1.32233,1.20348,1.31239
2024-04-21,1.31639,1.32638,1.25826,1.28222
2024-04-22,1.28222,1.35539,1.27515,1.34539
2024-04-23,1.34539,1.36353,1.30827,1.31896
2024-04-24,1.31897,1.35892,1.24887,1.26484
2024-04-25,1.26384,1.28725,1.20567,1.27626
2024-04-26,1.27626,1.45271,1.23538,1.39056
2024-04-27,1.38986,1.3943,1.22078,1.27185
2024-04-28,1.27185,1.34646,1.26299,1.30622
2024-04-29,1.30722,1.31113,1.2034,1.212
2024-04-30,1.21164,1.25266,1.13199,1.1495
2024-05-01,1.1495,1.21375,1.0927,1.18123
2024-05-02,1.18123,1.21002,1.14084,1.20706
2024-05-03,1.20705,1.25555,1.19511,1.24952
2024-05-04,1.25053,1.26511,1.23426,1.24612
2024-05-05,1.24612,1.28105,1.20916,1.26214
2024-05-06,1.25914,1.32101,1.24301,1.27403
2024-05-07,1.27401,1.31601,1.23494,1.25696
2024-05-08,1.25596,1.25696,1.19087,1.20761
2024-05-09,1.20863,1.26686,1.20163,1.26281
2024-05-10,1.26081,1.29982,1.21064,1.21264
2024-05-11,1.21264,1.23435,1.20063,1.21973
2024-05-12,1.21773,1.23042,1.1856,1.19649
2024-05-13,1.19588,1.21477,1.14066,1.17387
2024-05-14,1.17487,1.18078,1.13032,1.14558
2024-05-15,1.14459,1.22891,1.12671,1.21272
2024-05-16,1.21372,1.24126,1.16535,1.20611
2024-05-17,1.20811,1.27352,1.19112,1.25243
2024-05-18,1.25143,1.26733,1.22828,1.25221
2024-05-19,1.25221,1.26622,1.17699,1.18892
2024-05-20,1.18893,1.29552,1.172,1.29449
2024-05-21,1.29551,1.33276,1.28361,1.29365
2024-05-22,1.29465,1.32573,1.26153,1.28545
2024-05-23,1.28545,1.30829,1.19314,1.26519
2024-05-24,1.26519,1.32732,1.25446,1.31584
2024-05-25,1.31683,1.34574,1.29684,1.30774
2024-05-26,1.30573,1.31885,1.26323,1.27764
2024-05-27,1.2785,1.34761,1.26924,1.34463
2024-05-28,1.34363,1.34992,1.27409,1.32125
2024-05-29,1.32125,1.34777,1.2957,1.30356
2024-05-30,1.30355,1.31642,1.25426,1.28455
2024-05-31,1.28455,1.28455,1.23199,1.25251
2024-06-01,1.25352,1.29684,1.23475,1.29285
2024-06-02,1.29496,1.3199,1.27321,1.27932
2024-06-03,1.27932,1.3312,1.26026,1.30279
2024-06-04,1.30279,1.333,1.28246,1.318
2024-06-05,1.319,1.35205,1.31101,1.34713
2024-06-06,1.34612,1.36704,1.30456,1.32158
2024-06-07,1.32056,1.33293,1.1051,1.18854
2024-06-08,1.19356,1.19853,1.12087,1.12588
2024-06-09,1.12487,1.16891,1.10088,1.15983
2024-06-10,1.15783,1.16442,1.11068,1.14069
2024-06-11,1.14069,1.14069,1.05045,1.09377
2024-06-12,1.09377,1.14185,1.05589,1.12063
2024-06-13,1.12062,1.12369,1.0546,1.07457
2024-06-14,1.07457,1.09128,0.991395,1.01829
2024-06-15,1.01829,1.06737,1.00834,1.0444
2024-06-16,1.04441,1.07128,1.03136,1.06215
2024-06-17,1.06415,1.08934,0.99839,1.02753
2024-06-18,1.02752,1.03053,0.868687,0.906501
2024-06-19,0.907501,0.942783,0.900667,0.928628
2024-06-20,0.928628,0.971611,0.902395,0.921345
2024-06-21,0.921345,0.942444,0.897407,0.933421
2024-06-22,0.933421,0.943519,0.917431,0.929628
2024-06-23,0.928536,0.948421,0.899415,0.916367
2024-06-24,0.916367,0.943349,0.843477,0.939314
2024-06-25,0.939314,0.986556,0.935335,0.975824
2024-06-26,0.978514,0.986194,0.946416,0.973737
2024-06-27,0.97335,0.99858,0.947585,0.980984
2024-06-28,0.981103,0.993249,0.963083,0.969367
2024-06-29,0.969367,0.9797,0.943992,0.950372
2024-06-30,0.950082,0.986696,0.934484,0.975476
2024-07-01,0.975486,0.999428,0.93371,0.938957
2024-07-02,0.939993,0.945693,0.893088,0.931507
2024-07-03,0.931507,0.935557,0.877043,0.894007
2024-07-04,0.894007,0.896013,0.794348,0.809546
2024-07-05,0.809538,0.814535,0.656987,0.709057
2024-07-06,0.709057,0.767092,0.703063,0.761015
2024-07-07,0.760015,0.768061,0.709929,0.716921
2024-07-08,0.716928,0.745888,0.663967,0.719935
2024-07-09,0.719935,0.735904,0.701035,0.723986
2024-07-10,0.723993,0.748037,0.714014,0.722942
2024-07-11,0.722942,0.756924,0.713986,0.716978
2024-07-12,0.716978,0.740111,0.705993,0.724145
2024-07-13,0.723137,0.744238,0.720115,0.732124
2024-07-14,0.73222,0.75628,0.726247,0.75628
2024-07-15,0.757273,0.792475,0.74924,0.786393
2024-07-16,0.787393,0.826446,0.766222,0.814203
2024-07-17,0.814203,0.846415,0.804217,0.826074
2024-07-18,0.826074,0.859974,0.781883,0.796841
2024-07-19,0.794833,0.837427,0.786843,0.830349
2024-07-20,0.830357,0.845414,0.816408,0.836359
2024-07-21,0.836359,0.864181,0.806395,0.862172
2024-07-22,0.865182,0.873,0.82323,0.825247
2024-07-23,0.825247,0.83115,0.776093,0.786094
2024-07-24,0.787094,0.826017,0.777914,0.787858
2024-07-25,0.786858,0.786858,0.714828,0.746783
2024-07-26,0.748805,0.794,0.742814,0.789
2024-07-27,0.789,0.806105,0.776085,0.798976
2024-07-28,0.80008,0.802904,0.762939,0.766931
2024-07-29,0.767423,0.803887,0.762385,0.779914
2024-07-30,0.779914,0.809725,0.763756,0.771768
2024-07-31,0.772154,0.795793,0.741644,0.755713
2024-08-01,0.753729,0.760718,0.669357,0.702424
2024-08-02,0.701438,0.72434,0.655324,0.668231
2024-08-03,0.668231,0.690461,0.60961,0.625606
2024-08-04,0.625606,0.649597,0.581499,0.613822
2024-08-05,0.613816,0.62177,0.479962,0.548104
2024-08-06,0.548104,0.584128,0.545076,0.581221
2024-08-07,0.582227,0.60124,0.552006,0.562051
2024-08-08,0.562056,0.614178,0.550066,0.612184
2024-08-09,0.613184,0.62018,0.596185,0.61219
2024-08-10,0.615191,0.627119,0.605085,0.625119
2024-08-11,0.625312,0.629088,0.573063,0.580058
2024-08-12,0.579058,0.622118,0.571051,0.605067
2024-08-13,0.605067,0.617062,0.594107,0.613074
2024-08-14,0.613067,0.613067,0.579151,0.587047
2024-08-15,0.587053,0.604939,0.563056,0.569108
2024-08-16,0.570108,0.585035,0.547104,0.565164
2024-08-17,0.565395,0.577052,0.556078,0.577052
2024-08-18,0.578,0.614086,0.576046,0.591118
2024-08-19,0.592237,0.612092,0.579035,0.59213
2024-08-20,0.59213,0.610024,0.580122,0.602006
2024-08-21,0.602006,0.644148,0.601054,0.634057
2024-08-22,0.634317,0.654131,0.628119,0.633032
2024-08-23,0.633032,0.710561,0.632038,0.708566
2024-08-24,0.708559,0.79924,0.703267,0.750263
2024-08-25,0.750263,0.760228,0.71325,0.74226
2024-08-26,0.74426,0.745261,0.68313,0.687124
2024-08-27,0.688124,0.723051,0.654961,0.666
2024-08-28,0.665007,0.693049,0.635051,0.644058
2024-08-29,0.643058,0.656059,0.613037,0.620994
2024-08-30,0.619981,0.639834,0.602867,0.631918
2024-08-31,0.631912,0.642897,0.60397,0.611878
2024-09-01,0.610061,0.612884,0.581895,0.589894
2024-09-02,0.588894,0.605891,0.564932,0.601898
2024-09-03,0.600898,0.612957,0.588794,0.594833
2024-09-04,0.593881,0.615,0.566847,0.606933
2024-09-05,0.606933,0.668893,0.601946,0.650759
2024-09-06,0.650766,0.655764,0.610682,0.63367
2024-09-07,0.632671,0.750925,0.631671,0.732927
2024-09-08,0.733919,0.76384,0.711907,0.738926
2024-09-09,0.739296,0.858112,0.721856,0.849153
2024-09-10,0.850153,0.893152,0.808927,0.826942
2024-09-11,0.827331,0.834958,0.74988,0.758068
2024-09-12,0.757848,0.766077,0.73686,0.74394
2024-09-13,0.744298,0.75394,0.721964,0.7513
2024-09-14,0.7513,0.769208,0.737059,0.73914
2024-09-15,0.740133,0.761068,0.726094,0.731
2024-09-16,0.732007,0.734706,0.703789,0.713864
2024-09-17,0.714928,0.758015,0.709858,0.745067
2024-09-18,0.745067,0.773031,0.723993,0.764031
2024-09-19,0.764382,0.803201,0.76103,0.787079
2024-09-20,0.786086,0.816918,0.776008,0.802064
2024-09-21,0.801072,0.818074,0.781992,0.805081
2024-09-22,0.80408,0.817065,0.767,0.768
2024-09-23,0.766,0.804968,0.759992,0.799968
2024-09-24,0.79996,0.826926,0.790881,0.812959
2024-09-25,0.813951,0.847898,0.813951,0.841857
2024-09-26,0.841857,0.859759,0.81478,0.832083
2024-09-27,0.830083,0.858257,0.823049,0.850153
2024-09-28,0.850153,0.875105,0.795072,0.805089
2024-09-29,0.803839,0.84883,0.794762,0.838664
2024-09-30,0.837832,0.847339,0.775744,0.78075
2024-10-01,0.779758,0.824868,0.67881,0.699818
2024-10-02,0.698818,0.712843,0.653948,0.685822
2024-10-03,0.684815,0.713893,0.654823,0.685925
2024-10-04,0.683918,0.715943,0.677898,0.709993
2024-10-05,0.709979,0.723957,0.690889,0.698888
2024-10-06,0.699,0.73486,0.697909,0.719878
2024-10-07,0.720877,0.768785,0.720877,0.751774
2024-10-08,0.751774,0.754773,0.7035,0.72148
2024-10-09,0.721783,0.745373,0.693362,0.707377
2024-10-10,0.704436,0.719194,0.672098,0.698245
2024-10-11,0.698245,0.727905,0.688366,0.726898
2024-10-12,0.726905,0.737712,0.707696,0.724782
2024-10-13,0.723783,0.730773,0.693,0.719705
2024-10-14,0.720072,0.774884,0.714642,0.766877
2024-10-15,0.767885,0.786772,0.729818,0.735816
2024-10-16,0.734809,0.751842,0.713736,0.725848
2024-10-17,0.725848,0.731854,0.687773,0.701754
2024-10-18,0.702211,0.738926,0.701754,0.728905
2024-10-19,0.727913,0.927787,0.726905,0.915789
2024-10-20,0.919788,1.72374,0.860311,1.40354
2024-10-21,1.40442,1.75584,1.36852,1.57234
2024-10-22,1.57334,1.64203,1.25412,1.30606
2024-10-23,1.30806,1.36803,1.16097,1.17875
2024-10-24,1.17975,1.20253,1.08191,1.1463
2024-10-25,1.1463,1.31012,1.07523,1.1649
2024-10-26,1.1639,1.16691,1.00968,1.05262
2024-10-27,1.05262,1.19544,1.00864,1.1584
2024-10-28,1.1584,1.16783,0.99124,1.04727
2024-10-29,1.04727,1.11367,1.03571,1.07667
2024-10-30,1.07667,1.13057,1.06471,1.07564
2024-10-31,1.07566,1.10362,0.99118,1.00169
2024-11-01,1.00169,1.03232,0.96319,1.00631
2024-11-02,1.00631,1.02549,0.96571,0.993712
2024-11-03,0.993722,1.02749,0.874702,0.935635
2024-11-04,0.934626,0.95041,0.866376,0.905293
2024-11-05,0.905638,1.04752,0.895382,0.971883
2024-11-06,0.971883,1.07463,0.968874,1.06764
2024-11-07,1.06964,1.14358,1.0454,1.05153
2024-11-08,1.05252,1.07673,0.99682,1.04568
2024-11-09,1.04668,1.10833,1.01363,1.10732
2024-11-10,1.10733,1.19018,1.05639,1.11062
2024-11-11,1.11162,1.16976,1.0698,1.15231
2024-11-12,1.15331,1.24212,1.03892,1.14975
2024-11-13,1.14875,1.17448,1.01239,1.12322
2024-11-14,1.12323,1.19202,1.0652,1.07313
2024-11-15,1.07412,1.09435,1.00626,1.09033
2024-11-16,1.08933,1.31626,1.08329,1.1544
2024-11-17,1.1514,1.15951,1.063,1.07103
2024-11-18,1.06904,1.1623,1.06304,1.14703
2024-11-19,1.14603,1.16552,1.08712,1.11642
2024-11-20,1.11842,1.14279,1.05499,1.14079
2024-11-21,1.14179,1.1884,1.08792,1.168
2024-11-22,1.1694,1.20924,1.12397,1.17121
2024-11-23,1.17322,1.32335,1.17221,1.2984
2024-11-24,1.2974,1.44259,1.23134,1.37037
2024-11-25,1.37137,1.39341,1.27297,1.33567
2024-11-26,1.33367,1.38628,1.2115,1.27053
2024-11-27,1.27153,1.32394,1.248,1.31331
2024-11-28,1.31331,1.43214,1.28614,1.39507
2024-11-29,1.39306,1.4334,1.32212,1.41802
2024-11-30,1.41904,1.56869,1.38159,1.5126
2024-12-01,1.51361,1.63501,1.43342,1.53078
2024-12-02,1.53078,1.60977,1.43004,1.57955
2024-12-03,1.57757,2.07752,1.50395,1.93628
2024-12-04,1.93726,2.16597,1.84214,1.99169
2024-12-05,1.99169,1.99869,1.81375,1.84383
2024-12-06,1.84368,1.93646,1.79808,1.85964
2024-12-07,1.85864,1.92258,1.81931,1.89433
2024-12-08,1.89433,1.92952,1.8039,1.89206
2024-12-09,1.89104,1.90876,1.29696,1.46644
2025-01-27,1.00585,1.00585,0.863611,0.936766
2025-01-28,0.936766,0.960923,0.853564,0.867436
2025-01-29,0.866436,0.950962,0.85353,0.929972
2025-01-30,0.927963,0.985961,0.908945,0.977088
2025-01-31,0.977098,1.02422,0.944953,1.00371
2025-02-01,1.00172,1.04478,0.909791,0.913772
2025-02-02,0.910772,0.927916,0.713971,0.739778
2025-02-03,0.742777,0.768829,0.541432,0.762754
2025-02-04,0.763763,0.763862,0.659534,0.698342
2025-02-05,0.698342,0.725145,0.676074,0.681054
2025-02-06,0.681054,0.707156,0.634038,0.643045
2025-02-07,0.642045,0.709269,0.626038,0.638019
2025-02-08,0.636025,0.693986,0.636025,0.682055
2025-02-09,0.682055,0.705148,0.649052,0.677081
2025-02-10,0.677074,0.72908,0.666127,0.716122
2025-02-11,0.715122,0.7731,0.695868,0.701923
2025-02-12,0.702923,0.764038,0.685,0.756045
2025-02-13,0.756053,0.769085,0.719036,0.729007
2025-02-14,0.728022,0.786189,0.727058,0.738133
2025-02-15,0.740118,0.749037,0.710064,0.71505
2025-02-16,0.714057,0.732037,0.701035,0.718079
2025-02-17,0.716079,0.75097,0.695007,0.715021
2025-02-18,0.716029,0.720007,0.649779,0.667586
2025-02-19,0.668592,0.688855,0.655718,0.668913
2025-02-20,0.669906,0.706106,0.665993,0.704106
2025-02-21,0.704113,0.763114,0.674798,0.687553
2025-02-22,0.685554,0.735904,0.679572,0.734904
2025-02-23,0.727116,0.729117,0.694056,0.700993
2025-02-24,0.702,0.709979,0.56796,0.57496
2025-02-25,0.581965,0.627341,0.545929,0.621378
2025-02-26,0.622383,0.647158,0.603275,0.637658
2025-02-27,0.637658,0.669263,0.620006,0.6421
2025-02-28,0.641101,0.651739,0.583007,0.637553
