TIMESTAMP,LTC_OPEN_PRICE_USDT,LTC_HIGH_PRICE_USDT,LTC_LOW_PRICE_USDT,LTC_CLOSE_PRICE_USDT,LTC_VOLUME_USDT,VOLUME_USDT,LTC_TRADE_COUNT
2021-07-30,141.44,145.88,135.86,145.51,605847.24082,85050084.0945806,220376
2021-07-31,145.51,146.6,141.83,144.37,388737.61543,56041707.6510586,147675
2021-08-01,144.35,149.78,138.04,140.31,584699.77102,85237910.0633861,210892
2021-08-02,140.31,145.93,138.76,141.35,419849.68249,59816989.9629861,160876
2021-08-03,141.32,143.24,135.6,138.49,402821.08451,55904076.4378556,137909
2021-08-04,138.49,144.5,135.54,142.57,486488.33119,68311414.3237331,153814
2021-08-05,142.57,145.19,136.12,143.53,615027.38819,86661552.8370702,201045
2021-08-06,143.51,150.9,141.73,147.95,685973.67511,100618381.9805661,229553
2021-08-07,147.93,156.39,147.06,155.92,878574.53896,134279697.8721069,294520
2021-08-08,155.92,157.63,147.0,149.69,700140.23658,106933255.7460166,241400
2021-08-09,149.69,170.78,145.15,166.31,1165618.32076,186206657.52563035,407093
2021-08-10,166.27,168.28,158.79,165.38,894686.73503,146650320.2943435,285340
2021-08-11,165.38,176.07,164.23,170.6,914647.0176,156354817.1367582,315395
2021-08-12,170.57,179.74,160.77,165.38,987267.21224,166955053.6017788,323957
2021-08-13,165.41,184.57,164.0,183.31,1122682.76822,200074885.0965675,376927
2021-08-14,183.32,185.11,174.62,182.76,944596.30069,170189633.3573743,339876
2021-08-15,182.78,186.55,175.18,184.6,948648.90733,171774672.9728,343246
2021-08-16,184.59,189.03,176.35,177.93,898330.4154,165189668.1403273,335638
2021-08-17,177.96,184.38,168.01,168.61,781038.75082,138711288.56197,297504
2021-08-18,168.6,174.54,162.92,166.65,694819.54486,117340405.200784,237177
2021-08-19,166.64,175.82,162.66,175.59,682216.29479,115121985.8101465,227174
2021-08-20,175.57,184.11,174.11,183.59,708140.15383,126775222.2323305,250745
2021-08-21,183.59,184.48,176.52,179.63,644225.29965,116558250.5422969,231587
2021-08-22,179.57,189.6,178.38,185.91,935874.98336,172606192.8561075,340705
2021-08-23,185.85,191.94,183.61,187.01,877311.28336,164959040.9977036,318881
2021-08-24,186.98,188.64,172.25,173.42,780692.69421,140949963.0400554,266418
2021-08-25,173.39,179.0,169.06,177.75,617983.0803,108201062.3479691,205048
2021-08-26,177.76,180.18,164.9,167.7,568905.75324,97291305.6699031,157518
2021-08-27,167.7,176.35,165.0,176.2,456121.02531,77989311.7029358,135343
2021-08-28,176.2,177.1,171.3,175.6,316185.26963,54977130.2006168,96146
2021-08-29,175.7,182.6,173.1,174.3,547343.58554,97130374.9152609,165503
2021-08-30,174.4,176.5,166.5,167.3,468119.396,80384494.1281,136025
2021-08-31,167.4,175.4,165.6,171.5,553621.007,94748220.1421,165988
2021-09-01,171.6,182.8,168.5,180.9,692302.294,121596203.584364,213809
2021-09-02,180.9,187.9,179.4,183.3,683639.85445,125801760.5174036,241362
2021-09-03,183.4,217.7,179.8,212.9,2071663.63126,418110896.2347497,709377
2021-09-04,212.9,225.2,208.4,211.9,1448417.53392,313258847.49138325,458953
2021-09-05,212.0,232.56,210.5,232.2,1007949.97992,223656696.2409005,403469
2021-09-06,232.2,232.3,214.8,219.4,1001710.493,224156141.383,313412
2021-09-07,219.4,221.9,162.1,178.5,2026882.59263,390578821.4650719,581890
2021-09-08,178.4,189.0,169.3,179.7,1419232.641,255703914.0537,352790
2021-09-09,179.7,188.6,176.5,180.5,896655.718,164129604.9424,225836
2021-09-10,180.5,187.4,170.7,174.1,721100.842,128840044.1667,198446
2021-09-11,174.1,186.2,173.4,178.6,551963.071,99706178.4928,155726
2021-09-12,178.6,186.2,175.1,183.0,564714.696,102330739.3083,166366
2021-09-13,183.1,240.0,170.7,179.4,5437062.6741,1066384966.600332,1344016
2021-09-14,179.4,189.0,176.1,183.1,1091279.997,197408757.0389,362174
2021-09-15,183.0,192.1,179.6,189.0,745508.059,137697994.3308,213470
2021-09-16,189.1,195.4,181.5,185.2,935286.231,176852389.6626,297580
2021-09-17,185.2,190.5,177.5,180.0,566767.069,103829576.8488,177962
2021-09-18,180.0,185.8,177.9,181.4,372409.224,67815916.0014,108725
2021-09-19,181.3,181.7,172.5,175.6,364865.775,64752004.4224,106682
2021-09-20,175.6,176.0,153.3,157.2,1300459.67767,210410849.2483622,311880
2021-09-21,157.2,162.3,144.7,148.5,988169.63393,153601638.9977284,240425
2021-09-22,148.6,161.8,145.3,161.4,822665.566,127922221.5472,168617
2021-09-23,161.4,165.0,157.1,163.9,559513.522,90086135.1178,127218
2021-09-24,163.9,166.6,141.6,152.1,1236046.28455,186237491.03192952,243188
2021-09-25,152.0,155.9,148.8,151.0,622457.078,94774250.5753,171198
2021-09-26,150.9,153.4,141.9,150.7,837958.065,124574377.2929,193909
2021-09-27,150.7,154.9,144.8,145.0,463173.188,69894991.7023,149102
2021-09-28,145.0,149.0,140.0,140.6,551914.7719,80089909.9230395,167575
2021-09-29,140.5,150.4,139.7,144.7,505249.15568,73600932.012,152576
2021-09-30,144.8,154.5,143.9,153.3,505878.24,76383184.6256,167123
2021-10-01,153.2,168.1,151.1,166.2,701432.917,113134956.7649,255565
2021-10-02,166.1,172.8,164.4,168.9,427845.773,72335144.5985,148076
2021-10-03,168.9,175.0,165.7,170.5,437060.787,74333713.9009,167180
2021-10-04,170.5,170.9,161.3,167.5,586624.931,97383586.2245,152724
2021-10-05,167.5,175.4,166.6,173.8,622714.612,106632729.7082,186522
2021-10-06,173.7,183.0,163.8,178.5,967921.404,170174412.5194,330024
2021-10-07,178.5,187.0,173.4,178.6,866672.447,156304829.0457,267395
2021-10-08,178.6,183.4,174.4,175.9,697493.034,125125424.6659,183091
2021-10-09,175.9,182.9,174.4,179.9,445979.888,80065420.2238,119499
2021-10-10,179.9,184.0,174.0,174.8,559785.153,100526588.5123,162639
2021-10-11,174.8,185.4,172.0,179.1,679614.987,122327312.9136,219432
2021-10-12,179.2,179.2,166.3,172.6,708173.9,121699473.5302,167807
2021-10-13,172.6,179.7,167.6,177.6,657952.562,114214446.173,190801
2021-10-14,177.7,186.7,176.9,181.3,746399.181,135168993.4822,234484
2021-10-15,181.3,193.0,176.4,189.6,1143344.438,211824402.5954,353728
2021-10-16,189.7,192.6,185.0,186.0,576811.605,108844697.3458,151429
2021-10-17,186.0,188.1,176.4,183.7,475002.963,87262505.3058,135575
2021-10-18,183.8,187.6,178.5,185.6,591931.083,108947835.1919,170031
2021-10-19,185.5,191.6,183.1,188.8,598824.688,112333891.5991,190855
2021-10-20,188.8,209.4,185.6,207.3,1121684.82,222585184.1791606,393227
2021-10-21,207.4,214.7,195.2,196.8,1129324.235,231341654.3586,365110
2021-10-22,196.8,201.5,187.9,191.0,731846.105,143275061.182,214426
2021-10-23,191.0,198.0,188.7,196.3,413109.664,80163188.7776,132913
2021-10-24,196.3,199.9,185.2,190.4,568204.06,109098359.2349,172179
2021-10-25,190.4,197.4,189.6,195.5,435121.822,84716413.2221,127222
2021-10-26,195.5,199.4,190.3,197.6,571152.655,111116683.286,210054
2021-10-27,197.5,205.0,171.1,179.3,1380721.926,259457762.2993,451015
2021-10-28,179.2,194.5,177.6,189.8,722390.735,134606102.6475,228824
2021-10-29,189.8,198.7,188.1,196.7,581094.6,112307310.5774,204785
2021-10-30,196.7,197.3,186.6,190.2,415371.62,79709873.3519,139763
2021-10-31,190.2,195.2,186.7,191.9,514684.875,98184786.2762,158261
2021-11-01,191.9,201.2,187.8,197.6,656176.592,127154969.2596,254885
2021-11-02,197.6,204.9,195.1,200.9,589454.742,117904274.5188,234997
2021-11-03,200.9,209.3,197.4,207.3,839855.941,171071614.8041,350887
2021-11-04,207.3,207.3,196.1,202.6,592543.494,119417154.6377,209962
2021-11-05,202.6,203.3,196.7,198.9,454701.028,90965420.0931,156790
2021-11-06,198.9,201.1,191.0,197.6,420636.051,82377992.1963,150287
2021-11-07,197.6,202.1,196.9,202.0,351383.08,70064882.6889,119484
2021-11-08,202.1,229.7,202.0,229.0,1380080.247,299667456.992,589935
2021-11-09,229.0,274.6,226.5,262.0,3256268.81184,830585795.1065484,1299197
2021-11-10,262.0,295.7,251.6,260.4,3733558.8607,1027166414.2170992,1471691
2021-11-11,260.3,274.2,250.5,262.3,1666490.106,436992713.8862,609450
2021-11-12,262.2,282.7,243.7,251.2,2414623.352,636618307.4809,785094
2021-11-13,251.1,264.2,245.2,257.7,1167201.211,295930996.2662,387911
2021-11-14,257.7,279.7,248.4,279.3,1358747.997,356511979.1264,498337
2021-11-15,279.3,281.5,259.0,263.0,1155933.609,312897146.7494,463687
2021-11-16,263.0,263.3,222.5,230.2,2396155.13,575835892.2584,790004
2021-11-17,230.4,235.4,217.6,229.6,1422751.183,324060464.2185,348559
2021-11-18,229.6,232.4,199.4,204.2,1689641.574,362559775.049,417681
2021-11-19,204.1,221.3,199.5,217.9,1040819.801,219957203.1715,299488
2021-11-20,217.9,227.8,212.4,226.8,841347.754,186040012.5484,278042
2021-11-21,226.8,230.8,219.6,221.1,698329.313,156766613.2712,206097
2021-11-22,221.2,221.7,205.2,209.1,865031.634,184972331.9398,240554
2021-11-23,209.1,218.8,205.1,216.2,709895.649,149838005.8464,212316
2021-11-24,216.2,217.7,205.9,212.2,586526.86,123647612.4483,189606
2021-11-25,212.2,229.8,210.7,222.9,892094.61,197840663.6525,288169
2021-11-26,223.0,224.9,190.0,195.7,1536691.461,307420496.6228,437470
2021-11-27,195.7,201.0,190.6,195.1,524367.982,103233598.0005,156659
2021-11-28,195.0,199.9,182.0,199.5,723846.344,137946609.3333,192383
2021-11-29,199.5,209.5,194.9,205.5,810923.688,163787693.9557,227226
2021-11-30,205.5,219.9,197.4,207.8,1032919.457,215010598.694,322903
2021-12-01,207.8,217.8,205.1,208.8,674057.314,142795136.8794,209245
2021-12-02,208.7,210.1,199.9,203.5,562121.73,114943226.9878,187258
2021-12-03,203.5,208.1,179.3,188.0,825086.4,161401372.4958,260547
2021-12-04,188.0,189.3,129.3,162.7,2758066.76925,430175287.17576414,577143
2021-12-05,162.7,165.0,148.0,156.3,1075867.598,168034594.2961,248262
2021-12-06,156.3,164.5,141.3,161.3,1097434.113,164472107.1477,249060
2021-12-07,161.3,165.8,158.2,161.8,672241.01,108575445.0966,183660
2021-12-08,161.8,170.3,155.8,165.1,890527.252,145257241.2209,216193
2021-12-09,165.2,167.1,151.1,151.3,648228.982,102345205.1354,169131
2021-12-10,151.4,159.8,147.5,148.3,704610.428,107815013.6248,172247
2021-12-11,148.4,159.5,145.7,158.0,558649.677,86140097.8902,143677
2021-12-12,158.0,162.9,153.2,159.0,382460.669,60315415.8381,109609
2021-12-13,158.9,159.9,142.7,144.6,628722.159,94940352.5681,177278
2021-12-14,144.6,151.9,142.9,150.4,511641.769,75616666.3361,168947
2021-12-15,150.3,155.0,141.7,153.6,611833.278,91447343.3403,190593
2021-12-16,153.5,156.7,148.5,148.9,434853.361,66670043.8163,129930
2021-12-17,148.9,150.3,141.2,144.1,472455.023,69220576.7976,148515
2021-12-18,144.1,150.3,142.8,148.6,300448.219,44331088.4219,97325
2021-12-19,148.6,161.1,147.6,153.2,738406.682,114153907.2822,185920
2021-12-20,153.2,157.4,145.2,152.6,550918.769,83033544.9229,167266
2021-12-21,152.7,156.4,149.1,154.7,375493.205,57592242.2859,116971
2021-12-22,154.8,160.2,152.9,155.4,414964.85,64939175.3963,135642
2021-12-23,155.4,165.2,153.0,163.6,521673.021,82928184.3903,158956
2021-12-24,163.6,166.8,160.1,161.2,410835.441,67167600.745,130945
2021-12-25,161.2,163.6,157.3,157.8,456068.094,73267865.9072,107574
2021-12-26,157.8,158.4,152.6,155.7,887961.059,137926395.7056,189278
2021-12-27,155.8,161.3,154.4,155.9,463944.984,73323596.7208,137691
2021-12-28,155.9,156.0,144.5,145.7,679901.014,102064945.0072,176380
2021-12-29,145.6,151.0,143.9,145.5,444947.628,65838630.9247,123757
2021-12-30,145.5,150.0,142.7,148.0,318121.046,46772529.0142,89290
2021-12-31,147.9,152.7,143.7,146.3,344892.41,51199866.6548,109825
2022-01-01,146.2,151.0,146.1,150.8,225155.54,33479057.5221,71058
2022-01-02,150.8,153.4,147.8,151.2,228350.087,34351559.7419,76697
2022-01-03,151.1,151.2,146.0,148.5,291038.873,43407161.3608,98334
2022-01-04,148.4,151.7,145.2,146.5,331705.663,49331426.6989,102746
2022-01-05,146.5,150.0,129.8,135.4,601964.057,85762767.2411,179121
2022-01-06,135.3,138.1,132.4,135.9,531427.357,71938065.6187,131399
2022-01-07,135.9,136.5,125.9,131.4,733975.31191,96720732.5891626,188649
2022-01-08,131.4,134.8,124.8,129.4,450291.35478,58767538.4008487,120442
2022-01-09,129.4,132.6,127.7,130.9,321828.343,41975958.0877,81126
2022-01-10,130.8,131.5,120.7,126.5,621002.30603,78374235.1079836,139018
2022-01-11,126.6,133.5,125.7,131.6,396300.22,51358756.3249,98375
2022-01-12,131.6,142.3,130.8,141.9,387745.567,52843604.3844,114015
2022-01-13,142.0,142.4,134.6,136.7,462389.154,63884795.9332,119269
2022-01-14,136.7,146.7,135.8,144.7,588107.752,83337246.4487,143988
2022-01-15,144.7,150.7,144.0,147.7,461786.036,68234093.5595,126411
2022-01-16,147.6,149.0,143.2,146.4,323952.665,47287761.5219,89758
2022-01-17,146.4,153.9,144.1,151.2,809014.895,120962062.7796,225768
2022-01-18,151.1,153.4,138.6,141.5,605404.359,87107198.8397,161058
2022-01-19,141.4,143.0,133.2,136.2,437642.165,59855431.9064,118375
2022-01-20,136.2,142.9,128.8,129.7,404805.365,55766928.6231,115355
2022-01-21,129.6,131.1,109.8,114.5,1024703.15234,123808200.9253654,240712
2022-01-22,114.5,117.0,96.3,108.4,1345786.1907,144289988.675799,295547
2022-01-23,108.4,112.8,105.6,112.3,588082.317,63983936.7643,135293
2022-01-24,112.3,112.3,97.5,109.5,1098206.519,113950869.2282,209267
2022-01-25,109.6,109.9,105.1,107.8,589373.563,63516664.0674,122810
2022-01-26,107.9,116.5,104.6,106.9,774954.382,85331363.8692,160638
2022-01-27,107.0,110.0,102.8,106.9,563991.766,60013921.5619,114479
2022-01-28,106.8,110.0,105.2,109.4,463842.238,49790123.0935,94096
2022-01-29,109.5,112.4,107.5,110.8,345775.899,37997380.4202,77714
2022-01-30,110.9,112.2,107.0,108.6,276376.291,30340456.354,70578
2022-01-31,108.5,111.3,104.3,109.5,447814.467,48109443.4869,95978
2022-02-01,109.4,116.9,108.2,115.0,597661.679,66796954.7952,124770
2022-02-02,115.1,116.0,107.3,108.3,512026.267,57495574.7136,107790
2022-02-03,108.3,111.1,105.4,111.0,380748.903,41132466.1185,81522
2022-02-04,110.9,121.5,108.7,121.3,649501.138,74351265.4302,143781
2022-02-05,121.3,123.8,118.8,121.7,442597.015,53774959.8168,115713
2022-02-06,121.8,128.0,120.5,127.6,415141.018,51542305.8607,108071
2022-02-07,127.5,139.9,125.0,137.4,694509.795,92105249.6786,185910
2022-02-08,137.4,142.9,130.4,133.7,974024.21,132891819.2365,238817
2022-02-09,133.6,141.0,132.0,140.1,615072.437,84741693.6644,147776
2022-02-10,140.0,143.8,134.0,134.6,722895.221,100340243.7827,188869
2022-02-11,134.5,134.8,124.8,125.6,536508.563,70466834.063,129933
2022-02-12,125.6,127.6,120.8,126.7,328295.304,40919324.5828,85358
2022-02-13,126.7,128.9,123.5,125.6,261891.161,33078037.6212,66008
2022-02-14,125.6,127.0,121.4,124.6,311463.001,38694309.5128,80407
2022-02-15,124.6,132.6,123.9,131.5,372015.055,48211845.5129,94771
2022-02-16,131.6,131.8,125.4,127.7,325088.116,41742888.5302,82753
2022-02-17,127.8,129.0,114.8,116.3,535445.236,65410011.7566,107541
2022-02-18,116.3,123.6,114.1,114.9,686552.347,81135471.4649,131631
2022-02-19,114.9,117.2,113.0,115.5,361933.434,41745042.79,71126
2022-02-20,115.5,115.8,108.4,110.6,468241.931,51881763.9404,86952
2022-02-21,110.6,114.5,102.0,102.8,631230.777,69230266.9777,126976
2022-02-22,102.7,107.9,100.2,107.4,537388.743,55907200.3844,89509
2022-02-23,107.4,111.5,104.9,105.4,432495.97,46926473.0808,81927
2022-02-24,105.3,111.0,90.0,104.1,1288797.47718,126673943.9984597,208770
2022-02-25,104.2,110.7,101.5,109.2,604602.878,63749774.8699,102495
2022-02-26,109.2,115.0,106.6,108.2,456598.44,50384457.7545,87279
2022-02-27,108.1,110.2,101.1,102.9,417924.626,44260691.3584,85785
2022-02-28,102.9,113.9,101.2,113.7,574622.74,61304491.8012,113098
2022-03-01,113.7,116.0,109.4,112.5,601477.274,67746418.444,125001
2022-03-02,112.5,114.7,109.1,110.3,513465.217,57357362.6786,104563
2022-03-03,110.3,113.0,107.9,111.7,638112.361,70741338.9202,110468
2022-03-04,111.7,112.7,99.0,101.0,635993.785,67300008.6318,116519
2022-03-05,101.0,105.4,99.4,104.9,298763.798,30659201.6284,63042
2022-03-06,104.9,106.0,100.6,101.1,312844.282,32298062.1464,74773
2022-03-07,101.1,103.9,96.2,98.4,518690.842,51890085.1185,101187
2022-03-08,98.3,102.6,97.8,100.7,489539.231,49167183.0775,90845
2022-03-09,100.8,109.3,100.4,106.9,548748.759,58288002.1566,106394
2022-03-10,106.9,107.1,99.5,102.5,544448.846,55842763.5875,98671
2022-03-11,102.6,107.0,99.6,104.6,462322.473,47911162.6248,87955
2022-03-12,104.6,108.0,104.5,105.6,273690.902,29034015.0906,58957
2022-03-13,105.5,107.4,101.0,101.7,267778.849,28038489.8458,58024
2022-03-14,101.7,106.4,100.8,105.6,461259.961,47902773.1175,86211
2022-03-15,105.5,108.6,102.4,106.8,455884.752,48097564.7259,79734
2022-03-16,106.9,112.2,105.6,111.4,627565.504,68133199.1295,119038
2022-03-17,111.3,111.7,108.5,110.2,315598.565,34775865.187,57496
2022-03-18,110.2,113.0,107.7,111.9,362061.811,39952210.6632,63255
2022-03-19,111.8,117.3,111.4,116.8,455077.798,51624315.6948,76056
2022-03-20,116.8,118.5,111.3,114.9,456736.029,52366931.9051,86233
2022-03-21,114.9,116.8,113.1,116.0,414783.622,47735273.588,75476
2022-03-22,116.1,123.7,115.6,122.7,613158.765,73997003.7879,130875
2022-03-23,122.7,124.5,118.5,122.4,404116.575,48865241.8013,91626
2022-03-24,122.5,127.7,120.0,126.5,494673.517,61177615.6988,112977
2022-03-25,126.4,127.3,121.5,123.9,388911.114,48635050.6202,90860
2022-03-26,124.0,125.6,121.9,124.8,222339.521,27547807.8954,54400
2022-03-27,124.8,129.8,123.2,129.7,360946.115,45525649.2539,87042
2022-03-28,129.7,132.6,126.7,127.6,485087.181,63427481.586,115694
2022-03-29,127.6,132.0,127.0,130.1,402240.888,52122445.0861,93018
2022-03-30,130.0,134.1,125.8,131.1,469285.075,61290275.3357,113830
2022-03-31,131.1,132.9,121.1,123.8,925439.976,117415876.0708,165734
2022-04-01,123.9,126.4,119.1,124.8,459214.201,56578287.7728,96660
2022-04-02,124.8,128.3,123.5,124.8,446188.67,56300292.0541,92441
2022-04-03,124.9,129.5,123.6,128.7,304078.019,38542464.3452,72138
2022-04-04,128.8,128.9,121.2,124.8,459946.591,57331197.0139,89264
2022-04-05,124.8,127.3,122.5,122.7,266800.707,33319919.9394,59272
2022-04-06,122.8,123.2,111.4,111.7,609814.446,71461742.4465,116507
2022-04-07,111.6,115.0,110.1,114.1,302722.598,34242742.7388,63737
2022-04-08,114.0,115.3,109.6,110.7,361955.502,40979150.2351,73798
2022-04-09,110.7,113.0,110.0,112.7,192659.628,21464020.9253,42130
2022-04-10,112.7,114.5,110.0,110.3,201089.865,22626041.2357,45274
2022-04-11,110.3,110.7,101.8,102.4,440456.851,46593421.7785,82493
2022-04-12,102.5,105.8,101.7,104.8,298962.751,31062167.4041,60340
2022-04-13,104.9,110.8,103.9,110.5,389766.945,42071491.6931,71509
2022-04-14,110.6,112.4,105.9,107.3,323593.487,35265161.0566,56538
2022-04-15,107.3,112.9,107.0,111.0,303062.025,33513216.8892,57270
2022-04-16,111.0,114.9,110.1,114.3,256441.818,28781162.2526,50115
2022-04-17,114.3,115.1,108.2,108.8,275657.857,31058754.5692,51536
2022-04-18,108.8,111.5,105.2,111.3,433957.577,46807603.8617,68148
2022-04-19,111.3,114.2,110.6,113.8,267982.503,30065024.3289,57327
2022-04-20,113.8,114.2,110.7,111.9,317572.869,35699408.6602,60619
2022-04-21,111.9,114.5,105.4,106.8,374445.22,41592571.9631,70993
2022-04-22,106.8,108.7,104.7,105.4,307003.595,32866235.4761,55003
2022-04-23,105.4,107.2,104.4,105.1,151820.201,16105353.4593,35654
2022-04-24,105.2,105.9,103.5,104.6,188484.103,19754621.9896,37022
2022-04-25,104.6,104.9,98.3,104.6,464513.108,47191487.1271,77161
2022-04-26,104.6,105.4,96.3,98.6,370089.57,37650909.2033,66716
2022-04-27,98.6,102.0,97.7,100.5,295862.61,29614413.7469,56245
2022-04-28,100.6,105.8,99.7,103.3,543891.391,55551406.2732,81507
2022-04-29,103.3,104.5,98.4,100.4,394065.385,39856752.5465,68460
2022-04-30,100.3,101.6,93.5,95.8,343937.913,33938296.3876,58217
2022-05-01,95.9,100.0,94.4,99.3,295463.925,28780882.3112,53743
2022-05-02,99.3,101.9,98.3,100.7,330388.68,33033440.2501,56631
2022-05-03,100.7,101.4,97.4,99.4,307980.668,30784594.2034,52421
2022-05-04,99.3,107.1,99.0,106.3,475753.421,49031775.2604,85432
2022-05-05,106.3,106.9,94.8,96.8,586614.195,58837204.1368,102432
2022-05-06,96.8,98.4,92.9,96.7,494007.711,47414482.9426,82469
2022-05-07,96.7,97.4,92.6,94.3,298037.215,28514206.6194,49389
2022-05-08,94.3,95.8,91.5,93.9,441180.21,41242686.1644,69508
2022-05-09,93.8,94.9,75.2,76.2,1075917.38183,90805313.6444129,154330
2022-05-10,76.2,85.0,73.3,80.2,1335840.74274,106955429.216176,171078
2022-05-11,80.1,82.8,64.2,66.6,2156656.19047,160599149.8843953,244446
2022-05-12,66.7,69.9,54.4,64.5,2076325.53921,128073010.0872073,260361
2022-05-13,64.4,73.2,63.2,67.9,1132719.666,78702634.7715,135558
2022-05-14,67.8,70.3,64.2,68.9,556982.007,37397191.7505,78273
2022-05-15,68.8,71.8,65.9,71.6,508046.555,34770176.7869,68165
2022-05-16,71.5,71.6,64.9,67.3,577142.751,38763543.749,77970
2022-05-17,67.2,73.9,67.1,73.2,639716.3,45399826.3005,87587
2022-05-18,73.1,74.4,65.7,66.0,701726.501,48778844.3157,91515
2022-05-19,65.9,72.7,64.6,72.1,690029.823,47612565.5462,89205
2022-05-20,72.1,73.5,66.7,68.6,755303.038,52665391.8079,86663
2022-05-21,68.6,70.7,67.9,69.8,274675.04,19073308.2698,37804
2022-05-22,69.8,72.6,69.4,71.7,290794.185,20705466.6139,39400
2022-05-23,71.6,74.0,68.3,69.1,613835.768,43935236.7129,78135
2022-05-24,69.0,70.8,67.0,70.2,492877.962,34106232.6075,65839
2022-05-25,70.3,71.7,67.9,68.2,414049.811,28692099.7793,50965
2022-05-26,68.2,68.9,60.4,63.5,730443.128,46950352.3473,76407
2022-05-27,63.4,64.1,60.9,61.6,739704.085,46191185.5631,80053
2022-05-28,61.6,64.0,61.3,63.0,336506.622,21113190.1241,38679
2022-05-29,63.1,64.4,61.8,63.6,315852.358,19960282.9372,34773
2022-05-30,63.7,69.8,63.2,69.1,612046.039,40865010.5571,61473
2022-05-31,69.1,69.8,66.7,68.4,445048.542,30451799.9475,53475
2022-06-01,68.4,70.6,61.7,62.7,634020.203,42132794.6582,70322
2022-06-02,62.7,64.8,62.1,64.5,371742.76,23541582.2528,44212
2022-06-03,64.4,64.9,61.4,62.6,281679.966,17678930.5995,38236
2022-06-04,62.6,64.4,61.3,63.7,187841.045,11791410.554,28043
2022-06-05,63.8,63.9,61.7,63.2,194186.313,12227283.6743,27729
2022-06-06,63.2,66.7,62.9,64.5,374528.282,24363636.7292,44510
2022-06-07,64.5,65.5,60.1,63.8,493587.564,30891911.6656,59052
2022-06-08,63.9,64.5,61.1,61.3,460948.577,28818270.3946,52011
2022-06-09,61.4,62.4,59.2,60.3,295546.594,18052292.2995,40960
2022-06-10,60.2,60.4,55.6,56.7,505271.348,29336776.3474,57264
2022-06-11,56.6,57.8,51.6,52.2,588679.33839,32101780.9911705,62307
2022-06-12,52.2,52.6,47.3,47.9,751665.40626,37630273.7692817,72751
2022-06-13,47.9,48.3,41.0,43.5,1585014.73295,69492583.1850455,150859
2022-06-14,43.5,46.5,40.3,46.15,1538135.285,68389720.41595,168405
2022-06-15,46.16,50.98,41.66,50.65,2010453.14,90706924.35179,241857
2022-06-16,50.66,51.22,44.02,44.78,1636635.976,76714502.97653,199624
2022-06-17,44.8,48.43,44.41,47.6,1207287.632,56300871.00346,155707
2022-06-18,47.6,48.4,41.46,47.18,1913775.171,86791488.48097,225479
2022-06-19,47.17,56.45,44.91,54.29,2451326.02,122958586.37944,335312
2022-06-20,54.3,54.77,51.31,52.77,1979924.021,104013698.59808,280734
2022-06-21,52.76,55.71,51.86,53.52,1381554.785,73862649.34498,194509
2022-06-22,53.53,53.55,50.41,52.13,927893.846,48138975.73304,133598
2022-06-23,52.15,56.77,51.9,55.74,994973.172,54544530.38474,137295
2022-06-24,55.72,57.34,54.4,55.84,730614.764,40862718.05002,104529
2022-06-25,55.85,59.76,54.59,58.88,618227.012,35253057.17888,98725
2022-06-26,58.89,60.5,56.6,56.61,518719.077,30465277.71815,89424
2022-06-27,56.6,58.62,54.82,55.86,397024.694,22527859.72806,70251
2022-06-28,55.89,57.0,52.57,52.68,428561.798,23479250.32321,79733
2022-06-29,52.71,54.45,51.36,53.68,451898.813,23840747.42029,82127
2022-06-30,53.68,54.0,50.15,53.84,505134.988,26122598.20536,92537
2022-07-01,53.84,56.28,50.04,51.19,606167.187,31622453.00844,114090
2022-07-02,51.21,51.65,49.77,50.55,395349.861,20021258.01033,67673
2022-07-03,50.55,52.22,49.11,50.95,319754.383,16103424.41233,62001
2022-07-04,50.94,52.43,49.7,52.26,428499.128,21800275.14044,64441
2022-07-05,52.24,52.48,47.95,49.7,567147.955,28355698.23961,95986
2022-07-06,49.7,51.2,48.96,50.34,369984.007,18515142.03745,64786
2022-07-07,50.36,52.64,49.77,52.15,478416.357,24387960.55634,68871
2022-07-08,52.17,53.99,50.75,51.35,539059.048,28201267.25365,80903
2022-07-09,51.35,54.8,51.33,54.09,369622.829,19445502.96595,57598
2022-07-10,54.09,55.07,50.65,52.12,793607.197,42213636.14422,106476
2022-07-11,52.12,52.25,48.26,48.71,458088.601,23212879.64453,69902
2022-07-12,48.7,49.37,47.28,47.33,466284.497,22544582.82015,66128
2022-07-13,47.32,49.73,46.41,49.56,601519.056,28891898.55488,81503
2022-07-14,49.54,51.75,47.96,51.32,522186.191,25957558.67544,68358
2022-07-15,51.32,52.78,50.61,51.78,544118.253,28064711.07596,79879
2022-07-16,51.76,55.56,51.07,55.08,437141.035,23272735.81587,74916
2022-07-17,55.07,57.02,54.33,55.76,488379.926,27120519.1573,88065
2022-07-18,55.76,59.56,55.23,58.6,704809.589,40596652.37876,122628
2022-07-19,58.59,59.63,55.83,57.9,648764.405,37299676.90348,118862
2022-07-20,57.9,61.73,56.4,57.2,823588.205,48485663.58355,146845
2022-07-21,57.2,58.65,55.15,58.02,495146.27,28110078.90323,94986
2022-07-22,58.03,59.18,55.5,56.09,504430.421,29131839.96785,88629
2022-07-23,56.09,57.24,54.5,56.32,359887.479,20083777.46006,66205
2022-07-24,56.32,59.78,56.32,58.39,353168.581,20557439.17097,73235
2022-07-25,58.39,59.02,53.89,54.0,480171.674,26979482.87699,87866
