TIMESTAMP,RLC_OPEN_PRICE_USDT,RLC_HIGH_PRICE_USDT,RLC_LOW_PRICE_USDT,RLC_CLOSE_PRICE_USDT,RLC_FIRST_TRADE_PRICE_USDT,RLC_HIGH_TRADE_PRICE_USDT,RLC_LOW_TRADE_PRICE_USDT,RLC_LAST_TRADE_PRICE_USDT,RLC_TOTAL_TRADE_COUNT,RLC_TOTAL_TRADES_BUY,RLC_TOTAL_TRADES_SELL,RLC_VOLUME_USDT,RLC_QUOTE_VOLUME,RLC_VOLUME_BUY,RLC_QUOTE_VOLUME_BUY,RLC_VOLUME_SELL,RLC_QUOTE_VOLUME_SELL
2020-12-08,0.9737,0.975,0.8913,0.9272,0.9737,0.975,0.8913,0.9272,7526,3438,4088,1010471.59,944394.099662,432374.05,404619.557351,578097.54,539774.542311
2020-12-09,0.9272,0.962,0.8695,0.9228,0.9258,0.962,0.8695,0.9228,7381,3546,3835,1010130.02,931463.723705,472339.91,435417.794291,537790.11,496045.929414
2020-12-10,0.9228,0.9282,0.8643,0.8643,0.9246,0.9282,0.8643,0.8643,5770,2854,2916,771636.03,686402.629644,382384.89,340598.947249,389251.14,345803.682395
2020-12-11,0.8643,0.8699,0.8044,0.8358,0.8682,0.8699,0.8044,0.8358,5981,2955,3026,846457.61,707280.207641,401013.28,335224.760202,445444.33,372055.447439
2020-12-12,0.8358,0.8792,0.8349,0.8731,0.8358,0.8792,0.8349,0.8731,4732,2365,2367,662403.52,568026.74754,333356.51,286316.235412,329047.01,281710.512128
2020-12-13,0.8731,0.9112,0.873,0.8951,0.8732,0.9112,0.873,0.8951,3898,2132,1766,509596.79,454475.575728,296298.91,264417.491097,213297.88,190058.084631
2020-12-14,0.8951,0.94,0.8652,0.922,0.8952,0.94,0.8652,0.922,4625,1987,2638,603924.68,540510.653423,255883.65,229615.185316,348041.03,310895.468107
2020-12-15,0.922,0.9815,0.8968,0.9592,0.922,0.9815,0.8968,0.9592,8756,4800,3956,1422922.3,1341540.799474,766717.45,723851.309059,656204.85,617689.490415
2020-12-16,0.9592,0.9874,0.9307,0.9378,0.9581,0.9874,0.9307,0.9378,8245,3920,4325,1123224.44,1071464.26464,510454.29,487108.451123,612770.15,584355.813517
2020-12-17,0.9378,1.0387,0.9314,1.018,0.9388,1.0387,0.9314,1.018,17096,8494,8602,2308722.13,2282857.570067,1126009.37,1112662.516207,1182712.76,1170195.05386
2020-12-18,1.018,1.05,0.9869,1.0049,1.0177,1.05,0.9869,1.0049,12815,6466,6349,1581981.49,1613967.996743,797414.8,813171.723283,784566.69,800796.27346
2020-12-19,1.0049,1.066,0.9867,0.9942,1.0061,1.066,0.9867,0.9942,10863,5566,5297,1304727.13,1341925.476284,591027.45,608927.918738,713699.68,732997.557546
2020-12-20,0.9942,0.9942,0.9116,0.9237,0.9932,0.9941,0.9116,0.9237,10346,4864,5482,1339932.72,1285067.608111,605366.28,580906.704776,734566.44,704160.903335
2020-12-21,0.9237,0.9345,0.8651,0.896,0.9235,0.9345,0.8651,0.896,12009,6487,5522,1773901.28,1599767.454516,981288.25,887110.443565,792613.03,712657.010951
2020-12-22,0.896,0.9222,0.8355,0.8888,0.8961,0.9222,0.8355,0.8888,7577,3700,3877,1099194.91,968404.784546,547344.63,482963.969758,551850.28,485440.814788
2020-12-23,0.8888,0.9013,0.6708,0.7275,0.8868,0.9013,0.6708,0.7275,9891,4684,5207,1523125.47,1202022.723734,695069.31,547535.718942,828056.16,654487.004792
2020-12-24,0.7275,0.8356,0.6777,0.8143,0.7284,0.8356,0.6777,0.8143,10233,5209,5024,1473311.1,1113989.875699,754635.18,573585.756195,718675.92,540404.119504
2020-12-25,0.8143,0.854,0.7696,0.7797,0.818,0.854,0.7696,0.7797,7367,3088,4279,960022.65,773462.014458,442674.38,357235.087004,517348.27,416226.927454
2020-12-26,0.7797,0.8186,0.74,0.7734,0.7816,0.8186,0.74,0.7734,6878,3403,3475,1004408.22,783336.834935,512258.44,400363.86131,492149.78,382972.973625
2020-12-27,0.7734,0.84,0.7255,0.7957,0.7739,0.84,0.7255,0.7957,9500,4845,4655,1444968.06,1131436.552668,780013.98,612051.386508,664954.08,519385.16616
2020-12-28,0.7957,0.8685,0.7855,0.8045,0.798,0.8685,0.7855,0.8045,8381,4145,4236,1354330.08,1129616.596017,637548.32,532993.326083,716781.76,596623.269934
2020-12-29,0.8045,0.8232,0.7255,0.7656,0.805,0.8232,0.7255,0.7656,10177,5029,5148,1620138.06,1243407.289254,742081.61,570681.094485,878056.45,672726.194769
2020-12-30,0.7656,0.7711,0.7137,0.7512,0.7672,0.7711,0.7137,0.7512,6204,3045,3159,916415.76,678704.594081,455659.85,337761.652368,460755.91,340942.941713
2020-12-31,0.7512,0.7622,0.7103,0.7323,0.751,0.7622,0.7103,0.7323,5726,2828,2898,770174.33,565490.965498,369675.38,271403.670088,400498.95,294087.29541
2021-01-01,0.7323,0.7974,0.7219,0.7482,0.7315,0.7974,0.7219,0.7482,8179,4061,4118,1169271.31,892225.893338,610655.62,465719.069409,558615.69,426506.823929
2021-01-02,0.7482,0.7531,0.7031,0.713,0.748,0.7531,0.7031,0.713,10238,4868,5370,1586327.43,1154931.236832,678372.1,494427.330749,907955.33,660503.906083
2021-01-03,0.713,0.8053,0.7121,0.794,0.7141,0.8053,0.7121,0.794,14086,7171,6915,2126753.21,1604140.766794,1125289.91,848505.122617,1001463.3,755635.644177
2021-01-04,0.794,0.88,0.715,0.8232,0.7923,0.88,0.715,0.8232,19088,9303,9785,2674309.76,2131452.234378,1337985.08,1069753.005638,1336324.68,1061699.22874
2021-01-05,0.8232,0.8941,0.7638,0.8518,0.8235,0.8941,0.7638,0.8518,18637,9084,9553,2829695.16,2391970.581826,1402657.36,1183843.203212,1427037.8,1208127.378614
2021-01-06,0.8518,1.0599,0.8228,1.0319,0.8537,1.0599,0.8228,1.0319,27686,14388,13298,3985848.01,3829595.531119,2081826.27,1999020.973781,1904021.74,1830574.557338
2021-01-07,1.0319,1.3668,1.0227,1.0929,1.0328,1.3668,1.0227,1.0929,52108,28572,23536,6236202.24,7532835.98058,3334088.49,4024428.788148,2902113.75,3508407.192432
2021-01-08,1.0929,1.32,0.9636,1.159,1.0929,1.32,0.9636,1.159,44633,22655,21978,6308468.89,7228630.222664,3290530.3,3778942.576416,3017938.59,3449687.646248
2021-01-09,1.159,1.4521,1.1268,1.3357,1.1591,1.4521,1.1268,1.3357,39825,20376,19449,4590211.35,6070313.830683,2392840.41,3164467.476129,2197370.94,2905846.354554
2021-01-10,1.3357,1.3994,1.0523,1.1664,1.3356,1.3994,1.0523,1.1664,38979,19530,19449,5300327.2,6541529.984751,2527866.94,3128483.58557,2772460.26,3413046.399181
2021-01-11,1.1664,1.1712,0.8263,0.9554,1.1672,1.1712,0.8263,0.9554,39134,18995,20139,7155425.5,6879658.42081,3674531.07,3527650.988925,3480894.43,3352007.431885
2021-01-12,0.9554,1.0498,0.9,0.9391,0.9568,1.0498,0.9,0.9391,17510,8564,8946,2703333.09,2618197.453709,1319667.62,1277318.953698,1383665.47,1340878.500011
2021-01-13,0.9391,1.0596,0.8834,1.0201,0.9354,1.0596,0.8834,1.0201,19513,9755,9758,3099458.34,3005411.76659,1603175.39,1553074.05664,1496282.95,1452337.70995
2021-01-14,1.0201,1.0853,0.9676,1.0393,1.0223,1.0853,0.9676,1.0393,17800,8704,9096,2601217.12,2682972.354893,1275294.99,1319357.310295,1325922.13,1363615.044598
2021-01-15,1.0393,1.149,0.97,1.0818,1.0403,1.149,0.97,1.0818,22708,11536,11172,2950496.38,3157747.468031,1481831.01,1585993.290002,1468665.37,1571754.178029
2021-01-16,1.0818,1.239,1.0564,1.1348,1.0841,1.239,1.0564,1.1348,20453,10326,10127,2611335.68,2998275.781207,1348091.68,1550566.247407,1263244.0,1447709.5338
2021-01-17,1.1348,1.2423,1.0431,1.208,1.1344,1.2423,1.0431,1.208,21091,10478,10613,2442388.39,2788465.433838,1173311.96,1342922.92035,1269076.43,1445542.513488
2021-01-18,1.208,1.3,1.1205,1.2718,1.2047,1.3,1.1205,1.2718,24059,12840,11219,2861724.76,3519491.572377,1554108.56,1918850.983553,1307616.2,1600640.588824
2021-01-19,1.2718,1.298,1.1246,1.128,1.2721,1.298,1.1246,1.128,20424,10343,10081,2206218.65,2663421.487705,1090790.13,1316206.606854,1115428.52,1347214.880851
2021-01-20,1.128,1.372,1.0852,1.353,1.1309,1.372,1.0852,1.353,45760,23747,22013,6767569.05,8241328.517911,3452188.45,4217266.512963,3315380.6,4024062.004948
2021-01-21,1.353,1.4122,1.1033,1.1194,1.3532,1.4122,1.1033,1.1194,42902,22741,20161,5686555.61,7308182.45348,2792977.21,3603630.944029,2893578.4,3704551.509451
2021-01-22,1.1194,1.2377,1.0396,1.1846,1.1231,1.2377,1.0396,1.1846,24284,12377,11907,2594700.27,3014468.846926,1404603.97,1635445.847492,1190096.3,1379022.999434
2021-01-23,1.1846,1.3786,1.169,1.3289,1.1837,1.3786,1.169,1.3289,29250,15799,13451,3024844.54,3915085.261388,1645206.82,2127108.118524,1379637.72,1787977.142864
2021-01-24,1.3289,1.3679,1.2515,1.2946,1.3295,1.3679,1.2515,1.2946,20405,10359,10046,1782484.72,2340145.762756,871463.61,1145132.229219,911021.11,1195013.533537
2021-01-25,1.2946,1.5294,1.2935,1.3605,1.2946,1.5294,1.2935,1.3605,39580,20464,19116,3752013.7,5330631.009153,1979020.81,2805205.580056,1772992.89,2525425.429097
2021-01-26,1.3605,1.4618,1.2801,1.343,1.3583,1.4618,1.2801,1.343,26967,13806,13161,3167030.74,4353831.111003,1642266.9,2262569.715767,1524763.84,2091261.395236
2021-01-27,1.343,1.3453,1.122,1.1562,1.3426,1.3453,1.122,1.1562,31752,15672,16080,3538976.51,4267673.268656,1834827.14,2214317.647726,1704149.37,2053355.62093
2021-01-28,1.1562,1.2947,1.1256,1.1785,1.1562,1.2947,1.1256,1.1785,28867,14447,14420,3071280.78,3770751.223895,1593785.54,1959309.604474,1477495.24,1811441.619421
2021-01-29,1.1785,1.28,1.15,1.1952,1.1772,1.28,1.15,1.1952,30951,16007,14944,2669435.22,3227553.095739,1328214.32,1608962.731988,1341220.9,1618590.363751
2021-01-30,1.1952,1.28,1.1423,1.2678,1.1941,1.28,1.1423,1.2678,29437,15375,14062,2711013.97,3322659.242851,1417727.98,1742796.398882,1293285.99,1579862.843969
2021-01-31,1.2678,1.3512,1.166,1.1915,1.2678,1.3512,1.166,1.1915,31506,15923,15583,2690465.48,3396335.640094,1472793.29,1863536.634639,1217672.19,1532799.005455
2021-02-01,1.1915,1.3027,1.156,1.253,1.1931,1.3027,1.156,1.253,27178,13870,13308,2461463.04,3028816.745703,1308631.73,1609181.92207,1152831.31,1419634.823633
2021-02-02,1.253,1.3726,1.2156,1.2982,1.2517,1.3726,1.2156,1.2982,31533,16647,14886,3898436.27,5147493.045737,2302386.18,3044914.282792,1596050.09,2102578.762945
2021-02-03,1.2982,1.3989,1.2682,1.359,1.3001,1.3989,1.2682,1.359,22291,11117,11174,2197109.73,2936860.233695,1114976.12,1489110.304819,1082133.61,1447749.928876
2021-02-04,1.359,1.5112,1.291,1.4616,1.3615,1.5112,1.291,1.4616,45706,23811,21895,5242081.42,7341386.825039,2790385.82,3915658.127385,2451695.6,3425728.697654
2021-02-05,1.4616,1.5887,1.4125,1.556,1.4568,1.5887,1.4125,1.556,53409,27309,26100,6011526.63,9088833.581027,3057140.21,4623775.549838,2954386.42,4465058.031189
2021-02-06,1.556,1.6749,1.46,1.4874,1.5576,1.6749,1.46,1.4874,53930,27943,25987,6451330.31,10017569.378155,3489136.38,5442021.559994,2962193.93,4575547.818161
2021-02-07,1.4874,1.5743,1.3701,1.4772,1.4887,1.5743,1.3701,1.4772,38126,19343,18783,4086757.02,6049124.016692,2141913.85,3187148.210317,1944843.17,2861975.806375
2021-02-08,1.4772,1.63,1.4343,1.5397,1.4802,1.63,1.4343,1.5397,35872,18494,17378,3621698.08,5615348.677728,1872236.86,2907060.613532,1749461.22,2708288.064196
2021-02-09,1.5397,1.75,1.499,1.6894,1.5396,1.75,1.499,1.6894,49717,25908,23809,4603059.77,7638410.819871,2313832.66,3837393.605736,2289227.11,3801017.214135
2021-02-10,1.6894,1.899,1.57,1.8005,1.6893,1.899,1.57,1.8005,78313,37861,40452,8967860.21,15941412.536036,4465314.23,7939019.425477,4502545.98,8002393.110559
2021-02-11,1.8005,1.95,1.7439,1.8499,1.8022,1.95,1.7439,1.8499,47603,24196,23407,4325879.66,8037700.469753,2332805.5,4333399.053142,1993074.16,3704301.416611
2021-02-12,1.8499,2.14,1.7502,2.0182,1.8493,2.14,1.7502,2.0182,60698,31780,28918,5870674.06,11396880.375404,3210784.46,6254307.659368,2659889.6,5142572.716036
2021-02-13,2.0182,2.2728,1.8382,2.227,2.0182,2.2728,1.8382,2.227,62971,31966,31005,5386842.39,11001779.06963,2830604.26,5780819.835071,2556238.13,5220959.234559
2021-02-14,2.227,2.5972,2.0568,2.2991,2.2263,2.5972,2.0568,2.2991,94434,47623,46811,8855049.12,20800935.729364,4485597.25,10530417.603332,4369451.87,10270518.126032
2021-02-15,2.2991,2.5052,1.95,2.0781,2.3065,2.5052,1.95,2.0781,66302,32387,33915,6681240.58,14645447.628601,3262784.17,7189415.733288,3418456.41,7456031.895313
2021-02-16,2.0781,2.18,1.887,1.9742,2.0867,2.18,1.887,1.9742,43227,21457,21770,4591343.83,9427438.793367,2242153.83,4607663.815059,2349190.0,4819774.978308
2021-02-17,1.9742,2.2255,1.7609,2.1131,1.9771,2.2255,1.7609,2.1131,56237,28707,27530,6007196.13,12326440.327661,3388999.61,7016227.662511,2618196.52,5310212.66515
2021-02-18,2.1131,2.27,2.0853,2.1233,2.1198,2.27,2.0853,2.1233,47668,24445,23223,3981702.39,8588470.795512,2273853.08,4903555.35895,1707849.31,3684915.436562
2021-02-19,2.1233,2.2982,1.9882,2.143,2.1233,2.2982,1.9882,2.143,46619,23205,23414,4188642.14,9014719.902269,2101279.04,4527938.795345,2087363.1,4486781.106924
2021-02-20,2.143,2.2403,1.8607,1.9634,2.143,2.2403,1.8607,1.9634,48318,22525,25793,3365187.85,7073456.23309,1614621.34,3403736.140286,1750566.51,3669720.092804
2021-02-21,1.9634,2.3558,1.9168,2.1978,1.9715,2.3558,1.9168,2.1978,70583,36064,34519,7308788.4,16142018.502003,3809455.38,8418527.903526,3499333.02,7723490.598477
2021-02-22,2.1978,2.202,1.5433,1.8419,2.1976,2.202,1.5433,1.8419,61010,29256,31754,6898724.94,12936699.740092,3402265.08,6376182.498161,3496459.86,6560517.241931
2021-02-23,1.8419,1.8601,1.153,1.431,1.8463,1.8601,1.153,1.431,55673,26685,28988,9063909.44,13233479.994365,4502683.48,6595618.846219,4561225.96,6637861.148146
2021-02-24,1.431,1.5654,1.3285,1.4329,1.4306,1.5654,1.3285,1.4329,37498,18196,19302,4746042.65,7013819.788223,2373969.93,3507958.596782,2372072.72,3505861.191441
2021-02-25,1.4329,1.5797,1.3108,1.331,1.4371,1.5797,1.3108,1.331,30539,14586,15953,3592762.42,5230851.084668,1723474.14,2512350.696086,1869288.28,2718500.388582
2021-02-26,1.331,1.4499,1.1971,1.3314,1.3306,1.4499,1.1971,1.3314,25591,12689,12902,3528006.35,4660994.928998,1698231.16,2244774.300279,1829775.19,2416220.628719
2021-02-27,1.3314,1.5379,1.3291,1.4366,1.3323,1.5379,1.3291,1.4366,32854,16576,16278,4368766.71,6307123.086781,2358957.39,3425213.433376,2009809.32,2881909.653405
2021-02-28,1.4366,1.52,1.2136,1.2983,1.4372,1.52,1.2136,1.2983,22609,11225,11384,2478338.62,3248473.878833,1306619.12,1713152.558901,1171719.5,1535321.319932
2021-03-01,1.2983,1.4332,1.2944,1.4032,1.3025,1.4332,1.2944,1.4032,15987,8093,7894,1632291.6,2235238.896729,858546.62,1176775.861249,773744.98,1058463.03548
2021-03-02,1.4032,1.4738,1.3069,1.3637,1.4052,1.4738,1.3069,1.3637,23822,11181,12641,2439432.08,3416050.490889,1117355.31,1565758.04545,1322076.77,1850292.445439
2021-03-03,1.3637,1.6696,1.3432,1.58,1.3649,1.6696,1.3432,1.58,36008,18716,17292,4632245.95,7131504.128367,2498014.51,3846370.668353,2134231.44,3285133.460014
2021-03-04,1.58,1.7074,1.51,1.6264,1.58,1.7074,1.51,1.6264,38120,18573,19547,4072382.78,6591618.305983,2207773.59,3571582.569084,1864609.19,3020035.736899
2021-03-05,1.6264,1.6848,1.4991,1.6349,1.6246,1.6848,1.4991,1.6349,29204,14420,14784,2926288.35,4655233.797982,1563038.29,2488734.716585,1363250.06,2166499.081397
2021-03-06,1.6349,1.7536,1.5902,1.7423,1.639,1.7536,1.5902,1.7423,31297,15707,15590,2893212.03,4884214.295861,1501866.19,2538459.961871,1391345.84,2345754.33399
2021-03-07,1.7423,1.945,1.7266,1.9434,1.7423,1.945,1.7266,1.9434,43129,21456,21673,4127153.98,7507310.26325,2101994.74,3831563.302895,2025159.24,3675746.960355
2021-03-08,1.9434,2.1,1.7669,2.0684,1.9449,2.1,1.7669,2.0684,57415,29377,28038,5573608.44,10741876.683826,3142098.48,6041025.001334,2431509.96,4700851.682492
2021-03-09,2.0684,2.147,1.9396,1.9924,2.0698,2.147,1.9396,1.9924,42060,21870,20190,3025731.12,6143570.070227,1634711.34,3324536.35012,1391019.78,2819033.720107
2021-03-10,1.9924,2.39,1.91,2.1387,1.9955,2.39,1.91,2.1387,85367,44866,40501,7975587.93,17522482.856545,4440070.81,9741514.15047,3535517.12,7780968.706075
2021-03-11,2.1387,2.5349,2.0395,2.5299,2.1387,2.5349,2.0395,2.5299,64846,33820,31026,5317146.69,12330214.311929,2805223.81,6498870.889018,2511922.88,5831343.422911
2021-03-12,2.5299,2.5945,2.2217,2.3066,2.5271,2.5945,2.2217,2.3066,60056,31365,28691,4613145.33,11064706.239888,2447462.61,5877781.540177,2165682.72,5186924.699711
2021-03-13,2.3066,2.52,2.2301,2.403,2.3065,2.52,2.2301,2.403,41704,21071,20633,3063471.14,7336267.354147,1510669.24,3618667.215639,1552801.9,3717600.138508
2021-03-14,2.403,2.4429,2.2173,2.22,2.4056,2.4429,2.2173,2.22,42181,21184,20997,2830523.84,6613941.174019,1456453.74,3408710.428664,1374070.1,3205230.745355
2021-03-15,2.22,2.3846,2.0611,2.2994,2.2204,2.3846,2.0611,2.2994,42904,22007,20897,3338079.67,7432364.122974,1804070.58,4017049.676461,1534009.09,3415314.446513
2021-03-16,2.2994,2.8299,2.1518,2.7556,2.3003,2.8299,2.1518,2.7556,68009,34589,33420,5016188.73,12723842.974294,2675934.56,6779456.664939,2340254.17,5944386.309355
2021-03-17,2.7556,2.7909,2.2983,2.4463,2.7556,2.7909,2.2983,2.4463,75837,38565,37272,5738868.07,14119819.056237,2606962.21,6388148.024104,3131905.86,7731671.032133
2021-03-18,2.4463,2.4645,2.2753,2.2781,2.4468,2.4645,2.2753,2.2781,37021,17419,19602,3235601.26,7722016.166692,1518911.42,3635209.64744,1716689.84,4086806.519252
2021-03-19,2.2781,2.4278,2.2195,2.3176,2.2818,2.4278,2.2195,2.3176,24592,11935,12657,2026598.43,4756372.35481,1032648.88,2425394.563961,993949.55,2330977.790849
2021-03-20,2.3176,2.4218,2.1833,2.2025,2.3181,2.4218,2.1833,2.2025,23722,11328,12394,1714830.57,3981443.42524,885171.02,2056380.580131,829659.55,1925062.845109
2021-03-21,2.2025,2.252,2.0618,2.1655,2.2025,2.252,2.0618,2.1655,26000,13638,12362,1917967.84,4135445.892763,938544.21,2023698.401623,979423.63,2111747.49114
2021-03-22,2.1655,2.3334,2.0441,2.0626,2.1625,2.3334,2.0441,2.0626,47830,23887,23943,4087594.81,9056343.890651,2185348.61,4847810.157061,1902246.2,4208533.73359
2021-03-23,2.0626,2.1726,1.9806,1.9921,2.0621,2.1726,1.9806,1.9921,23688,11286,12402,1953381.95,4029858.735798,954581.08,1971223.177609,998800.87,2058635.558189
2021-03-24,1.9921,2.2485,1.8301,1.9015,1.9925,2.2485,1.8301,1.9015,34997,17805,17192,2966370.55,6172842.758517,1553875.94,3230632.149376,1412494.61,2942210.609141
2021-03-25,1.9015,1.9226,1.7015,1.794,1.8982,1.9226,1.7015,1.794,40152,18409,21743,4178998.66,7527488.351949,2068525.41,3726477.428386,2110473.25,3801010.923563
2021-03-26,1.794,2.2,1.791,2.0931,1.791,2.2,1.791,2.0931,37554,20150,17404,4047265.22,8159262.641849,2095604.63,4218251.103174,1951660.59,3941011.538675
2021-03-27,2.0931,2.29,1.9774,2.2192,2.094,2.29,1.9774,2.2192,36580,18700,17880,3419390.3,7344889.068491,1723389.33,3704105.312465,1696000.97,3640783.756026
2021-03-28,2.2192,2.45,2.1818,2.3638,2.2198,2.45,2.1818,2.3638,49822,24632,25190,4585848.77,10655417.299274,2406381.62,5591357.932189,2179467.15,5064059.367085
2021-03-29,2.3638,2.4505,2.2165,2.4214,2.3658,2.4505,2.2165,2.4214,41361,20981,20380,3851682.63,9024274.12982,2146909.65,5030930.363113,1704772.98,3993343.766707
2021-03-30,2.4214,2.63,2.3887,2.4887,2.4216,2.63,2.3887,2.4887,40392,21200,19192,2953527.8,7428598.601125,1518917.67,3823751.939513,1434610.13,3604846.661612
2021-03-31,2.4887,2.7196,2.2601,2.6626,2.4871,2.7196,2.2601,2.6626,53543,26853,26690,4365509.1,10987528.664755,2315566.46,5839272.11722,2049942.64,5148256.547535
2021-04-01,2.6626,2.8,2.5487,2.585,2.6636,2.8,2.5487,2.585,38982,19411,19571,2486738.73,6666211.494633,1290356.95,3462094.925255,1196381.78,3204116.569378
2021-04-02,2.585,2.886,2.5437,2.7712,2.5873,2.886,2.5437,2.7712,50427,26306,24121,3754111.61,10373797.435989,2008147.25,5551212.632265,1745964.36,4822584.803724
2021-04-03,2.7712,2.7832,2.4434,2.5274,2.7784,2.7832,2.4434,2.5274,52403,23305,29098,4478920.61,11827869.731004,2493623.87,6600629.661816,1985296.74,5227240.069188
2021-04-04,2.5274,3.0775,2.4865,3.0534,2.5274,3.0775,2.4865,3.0534,66418,34559,31859,4920634.15,14024189.961308,2642307.34,7540940.909677,2278326.81,6483249.051631
2021-04-05,3.0534,3.1614,2.8224,2.973,3.0518,3.1614,2.8224,2.973,47495,23617,23878,3201347.19,9615808.990288,1596533.15,4796113.660533,1604814.04,4819695.329755
2021-04-06,2.973,3.2231,2.8651,2.9849,2.9725,3.2231,2.8651,2.9849,45210,22270,22940,2814195.52,8609143.123055,1378133.74,4230758.894121,1436061.78,4378384.228934
2021-04-07,2.9849,3.0327,2.608,2.6962,2.9799,3.0327,2.608,2.6962,46100,22578,23522,3402099.7,9456073.635282,1672237.59,4647818.280365,1729862.11,4808255.354917
2021-04-08,2.6962,2.966,2.6577,2.8548,2.7003,2.966,2.6577,2.8548,32364,16470,15894,2050528.47,5836324.109426,1023745.64,2915071.143106,1026782.83,2921252.96632
2021-04-09,2.8548,3.078,2.8229,2.9003,2.8476,3.078,2.8229,2.9003,30681,15252,15429,2032755.95,6008714.661572,1010336.67,2987187.27221,1022419.28,3021527.389362
2021-04-10,2.9003,2.986,2.6773,2.7337,2.9001,2.986,2.6773,2.7337,26871,13459,13412,1732461.75,4928562.610492,847680.98,2415318.804899,884780.77,2513243.805593
2021-04-11,2.7337,2.8626,2.6768,2.7488,2.7362,2.8626,2.6768,2.7488,24229,12135,12094,1386419.26,3856783.268276,671412.1,1867455.181238,715007.16,1989328.087038
2021-04-12,2.7488,2.8948,2.6174,2.658,2.7508,2.8948,2.6174,2.658,26922,13464,13458,1509260.6,4140488.973926,721556.23,1980547.767776,787704.37,2159941.20615
2021-04-13,2.658,2.679,2.5215,2.6232,2.6567,2.679,2.5215,2.6232,27174,14253,12921,1630178.42,4220476.507231,835758.12,2164521.867086,794420.3,2055954.640145
2021-04-14,2.6232,2.698,2.4242,2.5486,2.6231,2.698,2.4242,2.5486,40022,20317,19705,2526728.74,6458842.27391,1302210.71,3335514.872589,1224518.03,3123327.401321
2021-04-15,2.5486,2.7753,2.4964,2.7192,2.5523,2.7753,2.4964,2.7192,37642,19584,18058,2417377.66,6452985.188123,1298794.73,3469871.167169,1118582.93,2983114.020954
2021-04-16,2.7192,2.9784,2.4452,2.8999,2.7244,2.9784,2.4452,2.8999,66259,33297,32962,4538176.61,12414173.847261,2379430.16,6516106.578726,2158746.45,5898067.268535
2021-04-17,2.8999,3.0517,2.7217,2.7689,2.8947,3.0517,2.7217,2.7689,45051,24273,20778,2837062.47,8209595.001186,1446699.01,4196543.483758,1390363.46,4013051.517428
2021-04-18,2.7689,2.7876,1.85,2.3674,2.769,2.7876,1.85,2.3674,75014,35167,39847,5643966.1,12869738.813425,2678064.3,6111352.769056,2965901.8,6758386.044369
2021-04-19,2.3674,2.7927,2.1446,2.5801,2.3675,2.7927,2.1446,2.5801,74615,36519,38096,6590217.28,16143118.795149,3032733.88,7380292.389421,3557483.4,8762826.405728
2021-04-20,2.5801,2.9224,2.3749,2.7562,2.5798,2.9224,2.3749,2.7562,127871,66774,61097,9949298.81,26677013.009386,5061199.23,13584106.244467,4888099.58,13092906.764919
2021-04-21,2.7562,3.0287,2.5157,2.5313,2.7615,3.0287,2.5157,2.5313,97460,48863,48597,8428987.1,23601394.776723,4177162.81,11692107.661264,4251824.29,11909287.115459
2021-04-22,2.5313,2.5982,2.1692,2.1989,2.5322,2.5982,2.1692,2.1989,52100,24343,27757,4073548.42,10031149.394653,1981863.16,4871362.389222,2091685.26,5159787.005431
2021-04-23,2.1989,2.2448,1.7458,2.0185,2.1971,2.2448,1.7458,2.0185,44522,22689,21833,5140062.31,9902860.121581,2611623.15,5032846.059634,2528439.16,4870014.061947
2021-04-24,2.0185,2.1664,1.8366,1.8529,2.019,2.1664,1.8366,1.8529,35918,18061,17857,3599242.25,7241641.156276,1829835.89,3683275.785711,1769406.36,3558365.370565
2021-04-25,1.8529,2.2199,1.8263,2.136,1.8546,2.2199,1.8263,2.136,53527,25213,28314,5164013.53,10684141.022266,2597278.38,5382747.399229,2566735.15,5301393.623037
2021-04-26,2.136,3.0,2.1023,2.8753,2.1385,3.0,2.1023,2.8753,104626,51154,53472,10570813.0,27088532.010344,4550816.99,11610967.193601,6019996.01,15477564.816743
2021-04-27,2.8753,3.2855,2.8559,2.9745,2.8742,3.2855,2.8559,2.9745,109098,57202,51896,8409781.12,26010828.560069,4122053.8,12770255.537392,4287727.32,13240573.022677
2021-04-28,2.9745,3.148,2.6979,2.7347,2.9781,3.148,2.6979,2.7347,98604,55440,43164,7529808.29,21790248.957261,4122156.02,11938991.619195,3407652.27,9851257.338066
2021-04-29,2.7347,2.7875,2.5879,2.7462,2.7374,2.7875,2.5879,2.7462,44887,22460,22427,3075538.14,8311073.653108,1546820.07,4184543.006102,1528718.07,4126530.647006
2021-04-30,2.7462,3.175,2.668,3.0418,2.7515,3.175,2.668,3.0418,92441,49770,42671,6384644.95,19359446.39008,3310532.04,10026188.523056,3074112.91,9333257.867024
2021-05-01,3.0418,3.1335,2.8651,3.0622,3.0373,3.1335,2.8651,3.0622,42138,20916,21222,2927462.91,8823709.49046,1399968.17,4218714.661369,1527494.74,4604994.829091
2021-05-02,3.0622,3.4699,2.8734,3.4223,3.0699,3.4699,2.8734,3.4223,64891,33740,31151,4172071.79,13393646.073424,2099305.14,6753884.913647,2072766.65,6639761.159777
2021-05-03,3.4223,3.4857,3.2647,3.2876,3.4295,3.4857,3.2647,3.2876,50258,23864,26394,2971617.81,10102533.230665,1426135.66,4853445.518312,1545482.15,5249087.712353
