TIMESTAMP,MOL36008_OPEN_PRICE_USD,MOL36008_HIGH_PRICE_USD,MOL36008_LOW_PRICE_USD,MOL36008_CLOSE_PRICE_USD,MOL36008_VOLUME_USD,MOL36008_DIVIDENDS_USD,MOL36008_STOCK_SPLITS_USD
2025-05-09 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-10 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-11 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-12 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-13 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-14 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-15 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-16 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-17 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-18 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-19 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-20 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-21 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-22 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-23 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-24 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-25 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-26 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-27 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-28 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-29 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-30 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-05-31 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,0.0003100000030826777,1,0.0,0.0
2025-06-01 00:00:00+00:00,0.00031012759427540004,0.00031019310699775815,0.0003100131289102137,0.0003100888279732317,0,0.0,0.0
