TIMESTAMP,LLD_OPEN_PRICE_USD,LLD_HIGH_PRICE_USD,LLD_LOW_PRICE_USD,LLD_CLOSE_PRICE_USD,LLD_VOLUME_USD,LLD_DIVIDENDS_USD,LLD_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,1.8270330429077148,2.025599956512451,1.81535804271698,2.025599956512451,11909,0.0,0.0
2025-05-09 00:00:00+00:00,2.025599956512451,2.1284029483795166,2.0248661041259766,2.1284019947052,23405,0.0,0.0
2025-05-10 00:00:00+00:00,2.1284019947052,2.2117719650268555,2.1139259338378906,2.2117719650268555,29064,0.0,0.0
2025-05-11 00:00:00+00:00,2.2117719650268555,2.2769999504089355,2.1968770027160645,2.2485780715942383,29091,0.0,0.0
2025-05-12 00:00:00+00:00,2.2485780715942383,2.268202066421509,2.073632001876831,2.0967090129852295,37753,0.0,0.0
2025-05-13 00:00:00+00:00,2.0967090129852295,2.210732936859131,2.058703899383545,2.1992080211639404,15700,0.0,0.0
2025-05-14 00:00:00+00:00,2.1992080211639404,2.209346055984497,2.166032075881958,2.205476999282837,16384,0.0,0.0
2025-05-15 00:00:00+00:00,2.205476999282837,2.2091989517211914,2.109999895095825,2.1233739852905273,23230,0.0,0.0
2025-05-16 00:00:00+00:00,2.1233739852905273,2.166146993637085,2.1231489181518555,2.150131940841675,11417,0.0,0.0
2025-05-17 00:00:00+00:00,2.150131940841675,2.154149055480957,2.1030170917510986,2.1219370365142822,22040,0.0,0.0
2025-05-18 00:00:00+00:00,2.1219370365142822,2.173624038696289,2.076380968093872,2.145900011062622,47833,0.0,0.0
2025-05-19 00:00:00+00:00,2.145900011062622,2.1465580463409424,2.056828022003174,2.125917911529541,15664,0.0,0.0
2025-05-20 00:00:00+00:00,2.125917911529541,2.1796419620513916,2.0997109413146973,2.1040260791778564,13928,0.0,0.0
2025-05-21 00:00:00+00:00,2.1040260791778564,2.159528970718384,2.103163003921509,2.1298298835754395,14404,0.0,0.0
2025-05-22 00:00:00+00:00,2.1298298835754395,2.2881789207458496,2.1298298835754395,2.2259750366210938,52887,0.0,0.0
2025-05-23 00:00:00+00:00,2.2259750366210938,2.282027006149292,2.1634719371795654,2.1637580394744873,33792,0.0,0.0
2025-05-24 00:00:00+00:00,2.1637580394744873,2.197148084640503,2.1611380577087402,2.169260025024414,10318,0.0,0.0
2025-05-25 00:00:00+00:00,2.169260025024414,2.172866106033325,2.119075059890747,2.1529200077056885,17700,0.0,0.0
2025-05-26 00:00:00+00:00,2.1529200077056885,2.1644089221954346,2.107712984085083,2.114716053009033,12041,0.0,0.0
2025-05-27 00:00:00+00:00,2.114716053009033,2.1905899047851562,2.0987110137939453,2.154330015182495,18769,0.0,0.0
2025-05-28 00:00:00+00:00,2.154330015182495,2.157397985458374,2.1016969680786133,2.1380460262298584,30531,0.0,0.0
2025-05-29 00:00:00+00:00,2.1380460262298584,2.152864933013916,2.053757905960083,2.0605990886688232,11976,0.0,0.0
2025-05-30 00:00:00+00:00,2.0605990886688232,2.0625429153442383,1.997894048690796,2.0000131130218506,20137,0.0,0.0
2025-05-31 00:00:00+00:00,2.0000131130218506,2.0311479568481445,1.9826459884643555,2.0278079509735107,11751,0.0,0.0
2025-06-01 00:00:00+00:00,2.0278077125549316,2.0278217792510986,1.9831799268722534,2.0111289024353027,10756,0.0,0.0
