,XRP
CKC,0.4287103312550238
ZOOM,0.4348263093999606
LAMB,0.4492268441199357
DEM,0.45331039485015856
ACOIN,0.45428442000893005
VAL,0.455585690800533
KURT,0.4760245343832439
SILK,0.4889744194324174
KIN,0.4938417711103796
BLAZR,0.5326314015780815
SXC,0.5418977615075342
CANN,0.5430590509966395
BTCS,0.5498388996101574
ICOB,0.5547214390956527
FOREX,0.5616394004164421
IRL,0.5643060447498279
NXS,0.5680789202858654
TAB,0.579298664197163
SIGNA,0.5885146471024694
HVCO,0.5946113036986185
NEVA,0.602128119149014
BOLI,0.610790942500373
MNTC,0.6122579662912092
SWT,0.6133118316358546
WINGS,0.6224246221041494
CARBON,0.6485467273445644
CRW,0.6561528621508141
WYZ,0.6612420190248222
LOG,0.6619301127790321
NEWB,0.6714704280235787
XWC,0.6740331742920735
NXT,0.6757975603841656
LMC,0.6814600137326569
SKR,0.6839918268175728
AMBER,0.684593428712518
CF,0.6859722378749292
PTOY,0.6867965614434508
SLS,0.7073877660310756
XCP,0.7159553938069614
GLC,0.7245515542424513
ALIAS,0.7343693526790754
MCN,0.7435852165271736
MST,0.751223236216287
AXIOM,0.7825378917210734
LDOGE,0.7866890786690419
BSTY,0.8027655521148424
PAK,0.8151009739549813
ZENI,0.8209655001833982
MAY,0.8251669044149825
DCY,0.8313602592326761
XPM,0.8332613394191539
LUN,0.8440640406421613
42,0.8507578805208069
HBN,0.8531553602003541
QTZ,0.8546062743033149
ADC,0.8586271816065955
XPTX,0.8802718994650424
IXC,0.8967311141963713
ARGUS,0.899065167859635
ZER,0.9036340659940271
PIE,0.9041919082801441
XBC,0.9067651980812237
ILC,0.9077171365001561
CLAM,0.9078825574246608
POT,0.9139153314544293
HMQ,0.9253277775221611
BS,0.9271423214990084
FRC,0.9278655295782451
XBY,0.9278844426986022
WC,0.9293682513125091
CLOAK,0.9341379551638492
BIS,0.9380878743434183
SIB,0.938995444738876
SWIFT,0.9414250974874862
XST,0.9483668203553238
TES,0.955331508388324
DGC,0.9568265704982559
HNC,0.9576940082519194
LUNC,0.9629712681632793
CNT,0.965326712285305
RBIES,0.9653845578556342
BRIT,0.9677117594548978
GCC,0.9693781552009706
OK,0.9791120793507413
SONG,0.9800071359173114
RDD,0.9832721024614677
INF,0.9941075327202145
BTA,0.9957042965345076
PASC,0.9960946147262294
LOOK,0.9983075380859306
