,XMR
IOTA,0.284204025890979
CYT,0.2814402468417414
OK,0.2810219628634245
NXS,0.2810037377604474
SXC,0.2804871096471641
CLUB,0.2802379347925837
AMS,0.2798533316588707
LUNC,0.2784728347401762
LBC,0.277877326236345
XST,0.277875058514363
RBY,0.2756710037834334
LAMB,0.2753797163852856
CNT,0.2736659352742051
PASC,0.2732002265605097
GBYTE,0.2709683473480723
LDOGE,0.2693976306389437
NMC,0.2687764764362099
RDD,0.2664732411575841
BCN,0.265813160324362
CARBON,0.2654581056429004
FTC,0.2654136516082138
SLS,0.2645164943668786
XBC,0.2630697769344581
ZCL,0.2611066052648088
XMS,0.2608246579251441
WGR,0.2598165928117674
NVC,0.2586956661592485
XTO,0.2580005151879794
PTOY,0.2576396989697324
XCP,0.256684760191428
VERI,0.2561744989199347
SWIFT,0.255797134933365
TECH,0.253464717824054
VAL,0.2510504205485079
SWT,0.2459724688121282
SP,0.2422448979591836
CLOAK,0.2394520121471625
DCY,0.2367611888618924
PLU,0.2346003734439862
CSC,0.2324674450948837
XPTX,0.2299556915768709
TES,0.2282599140211566
XPX,0.2241170932146603
NOBL,0.223427952167777
ALIAS,0.2208391703890964
XWC,0.2169993597516386
POT,0.2143228573984829
HUSH,0.2141468539520913
KIN,0.2104770949274317
GLC,0.2077430125803261
PHR,0.2060569194779887
BTCS,0.202392144799569
AMBER,0.198111352285753
ZUR,0.193241697706013
LKY,0.1928591749644381
JLP,0.1898087029242114
IXC,0.1892354487322511
BCDN,0.1855518569099403
SKULL,0.1836203042639507
AGRS,0.1831820668325912
HNC,0.1803289883072433
PAK,0.1798834939027312
FOREX,0.178101458972989
CETI,0.1691379224113499
BTA,0.1687184881603642
PUT,0.1664842235310046
ZER,0.1649452977487593
WDC,0.1647854356552698
DEM,0.1582933715721301
BSTY,0.155133163075619
BIS,0.1550371626414028
LOG,0.1520693017534291
IFC,0.1498504522894647
CKC,0.145902191640999
ILC,0.1449996006344679
DGC,0.1444456130767278
SIGNA,0.1403281846159632
COOL,0.1398670344809182
LOOK,0.1377656496214923
BOLI,0.1364680688538794
INF,0.1177594375968885
NYC,0.112885359545835
SHND,0.1079396896318481
EQB,0.107804068225608
SILK,0.1054738758304177
DIME,0.1048969325264153
SKR,0.1035572289711308
MNTC,0.1025180688372048
HBD,0.0896696462443456
USDT,0.0806523824594546
QTZ,0.0802631527658629
LMC,0.0752410881291238
BS,0.0650098229144109
DCT,0.064661835674271
WC,0.0547228886988764
OZO,0.0514833593765373
PZM,0.0491098537129754
BTB,0.0439147184000816
WYZ,0.0388166211990152
PIE,0.0381479092599537
ZOOM,0.028733142684913
IRL,0.021967272150691
BRIT,0.0159706329028519
MCN,0.0119634987245121
RRT,0.0111942714359987
TAB,0.0083933330081593
JKC,-0.0336134453781512
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
