,XMR
DGC,0.2289223219862653
BTA,0.2268129925047999
DCY,0.2241855028676787
BRIT,0.2209672142072474
IFC,0.2195370180868617
FOREX,0.2114538727868442
SHND,0.2057856089822675
PUT,0.2048497444030529
WDC,0.2024386124702868
CETI,0.1987396428988213
COOL,0.1976049938896646
BSTY,0.1966241772865575
DIME,0.1931394379057158
USDT,0.1926490389027527
LOOK,0.1915224583435064
SIGNA,0.1905305605645798
SKULL,0.1870861691955705
EQB,0.1809696682911235
PIE,0.1742795959786956
ILC,0.1677540158790595
HNC,0.1605896544177644
NYC,0.1597007995951301
WYZ,0.1579695921218976
LMC,0.1508419697343962
JKC,0.1504201680672268
MCN,0.1444157588588084
TAB,0.1325484672323658
SILK,0.1319795906931639
INF,0.1246726246782868
QTZ,0.1139741933949106
MNTC,0.1116119476702019
OZO,0.105704826193394
IRL,0.0902895913901049
BS,0.0887787794690239
PZM,0.0834598762239031
DCT,0.0815188894617569
ZOOM,0.0794968818308628
RRT,0.0529142499320916
BTB,0.0478688482590959
LKY,0.0475960170697012
WC,-0.068722061357146
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
