,XMR
TAJ,0.3743324917992856
TRST,0.3737926880165222
LTCR,0.3728215167146457
BITS,0.3726297898891706
EUC,0.372093582319705
ICON,0.3720262435265617
KURT,0.3713131294892395
EVIL,0.3660431042288772
MST,0.3638752326977936
MAY,0.3632170955443958
LUNC,0.3625890090768199
BLU,0.3622752678072085
WGR,0.3611999907765905
RBT,0.3607866095056961
PXC,0.359350607286921
ARGUS,0.3592764276888497
NMC,0.3566070385423043
EDRC,0.3564882441606455
CYT,0.3556804105369524
IOTA,0.354888914245016
SANDG,0.3544036355931301
AMS,0.3532523153273612
MOTO,0.3469456939036457
START,0.3467505417010397
FRC,0.3460674031671
GBYTE,0.3450823173184857
EFL,0.3448501014968326
NETKO,0.3422783493350618
PASC,0.3419450575561411
KOBO,0.3418265880011534
OK,0.338492515248921
42,0.3379299561964232
SP,0.336938775510204
ENT,0.3347479095472517
SLS,0.332339909655439
CRW,0.3251654299940657
AMBER,0.3222824288938958
HMQ,0.3209339599757159
XST,0.3193047507944481
ZCL,0.3155882623462869
RBY,0.313348340414865
FTC,0.3118248951037333
XMS,0.309914120482591
ZET,0.3089577827148763
CNT,0.3079152898638724
HVCO,0.3070239890302339
CLAM,0.3022842195484678
NEVA,0.3013195874672675
BCN,0.3006299636860889
PTOY,0.2976072585815353
SWIFT,0.2961544260248114
NVC,0.2953317862230021
XDN,0.2944327464049304
CLUB,0.2913720221672973
BLK,0.2912712268718969
LDOGE,0.2888489655930081
PLU,0.2881066532073537
XPM,0.2872230803263583
SWT,0.2855828912972527
POT,0.2831430883518515
VERI,0.2827768388391605
LANA,0.2823786003232314
KIN,0.2688134392064463
XPTX,0.2665863699354498
XCP,0.266193411010281
CSC,0.2659392222078479
DCY,0.2643548149432249
BTCS,0.2610957416707576
JLP,0.2610035056422539
TECH,0.2605447657683811
PHR,0.2546790035532733
ALIAS,0.252061335436161
XPX,0.2518316337557927
SXC,0.2517623608633819
XWC,0.2509716056631476
XBY,0.2448634613636709
BCDN,0.2446548814444051
CLOAK,0.2416912619261392
LOG,0.2395417940946455
JKC,0.2394957983193277
DEM,0.2381648575812213
CKC,0.2366689654484038
RDD,0.2362358305219658
XBC,0.2361740997515337
ZER,0.2327418429701792
GLC,0.2316815704881441
AGRS,0.2245863513177745
HUSH,0.2213848942813553
IXC,0.2194251397108721
TES,0.2161757812165724
BOLI,0.2133508863582208
HNC,0.2133206915816587
CARBON,0.2101158880565237
PAK,0.2074362251123131
NOBL,0.2050856120623562
ILC,0.2022820400837068
DGC,0.199902259525102
IFC,0.196183991793183
BIS,0.1951183760614613
SKULL,0.1923326148027858
FOREX,0.1893102800732788
SIGNA,0.1889998527071194
BSTY,0.1886525875932198
SKR,0.1879543094496365
HBD,0.1818855974334499
SHND,0.1709778668754536
PUT,0.1707583358308634
BTA,0.1681724333651031
CETI,0.1631988037636304
WDC,0.1571763262088235
DIME,0.1484966437327458
ZUR,0.1472074623012142
EQB,0.1408926665608097
MCN,0.1399609577822314
NYC,0.1388645020471171
PIE,0.1381390338664145
LOOK,0.123001706264579
MNTC,0.1128535995617205
XTO,0.1103581852865114
INF,0.1077806557326044
BTB,0.1069706455704467
SILK,0.1039977498437338
OZO,0.1009418171758977
QTZ,0.1005700641187012
PZM,0.0988027322877491
ZOOM,0.0881887595070726
IRL,0.0776175605596001
TAB,0.0750972032639957
COOL,0.0700042542104932
BS,0.0594292369731767
DCT,0.0378307160477014
LMC,0.0313337959544257
RRT,0.0313042452677724
WC,0.0243468764929017
USDT,0.0237949156334225
BRIT,0.0225243843050667
LKY,0.0197439544807965
WYZ,-0.0303247055692328
NEOS,-1.0
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
