,XMR
OPAL,0.3759013888166695
PPC,0.3754451770515826
EUC,0.3740693320014417
BITS,0.3729928744202487
TAJ,0.3717480338173382
BERN,0.3715924538834312
LTCR,0.3710298421266669
XHI,0.3667879203267472
TRST,0.3641076637640212
EFL,0.362957917261088
BLU,0.3617833606017566
ICON,0.3610515988931685
KURT,0.3608004244394898
MAY,0.3606479927956475
LBC,0.3600772761670382
EDRC,0.3577059923273162
LAMB,0.3567026177497397
MST,0.3556943672558029
LUNC,0.3556478353983821
PXC,0.3549793607668802
ARGUS,0.3539574464491606
42,0.3529211665628602
MAID,0.3528842025789937
RBT,0.3526679723575916
FRC,0.3507524156168513
MOTO,0.3498935564037049
ENT,0.3490402245203997
CYT,0.3459402409414055
START,0.3447725089626597
NETKO,0.3402961221770655
KOBO,0.3398709870422399
AMS,0.3381051251736451
SANDG,0.3367640744233835
GBYTE,0.3356762858603086
SLS,0.3352597908128718
IOTA,0.3347302623316183
OK,0.3341759310519697
WGR,0.3336322568997532
CLAM,0.3327688461286371
HMQ,0.3325311590035661
NMC,0.3303211457432192
XST,0.3252233881063899
XPM,0.3240038922879419
PASC,0.3239814967792159
CRW,0.3238690470000632
FTC,0.3198683816168979
HVCO,0.3176141941534002
NEVA,0.3169401163966626
RBY,0.3110436644910052
SP,0.3105867346938775
CNT,0.3067395677738793
SXC,0.3053617116703713
ZCL,0.304976225010662
XDN,0.3029467529635558
CLUB,0.3029260797393804
BLK,0.3016502414457898
SWIFT,0.3000903273144181
BCN,0.2998385371730229
XMS,0.2990656022182694
LANA,0.2979850013539151
NVC,0.2949718682816081
PTOY,0.293800846286999
SWT,0.2899428717061456
VERI,0.2783363976547183
AMBER,0.2766485200956833
TECH,0.2751076669708654
LDOGE,0.2749007164245072
XBY,0.2721943107007059
XPTX,0.2705741276502696
RDD,0.2692039707300188
PLU,0.2680672643474733
JLP,0.2660158811102207
KIN,0.260478738289853
POT,0.2597551764310967
BTCS,0.2578365538059833
XCP,0.2577253430926239
CSC,0.2546141136430118
ALIAS,0.251098147504611
CLOAK,0.2500078557600436
NEOS,0.25
DCY,0.2475539154123258
XBC,0.2470220492037781
XPX,0.2446608501177073
CARBON,0.2424007776870058
XWC,0.2403793815900662
HUSH,0.2398012275513489
BCDN,0.2387125501347443
PHR,0.2361808559131305
GLC,0.2359509467990452
NOBL,0.2358091361405276
DEM,0.23509120269353
IXC,0.2285041298897169
TES,0.2263706076406003
AGRS,0.2228236306526858
ZER,0.2211548932666561
LOG,0.2187437412660944
CKC,0.2176320618187499
PAK,0.2145250276864784
BOLI,0.2110268397020518
BIS,0.199690384339062
FOREX,0.1926334321036431
HNC,0.1914115063720111
DGC,0.1912289694994021
IFC,0.1907719726202942
SKULL,0.1894895213666491
HBD,0.1855690031173652
BTA,0.1837826548607108
BSTY,0.1833062711156262
ZUR,0.181973969100304
SKR,0.1814903147032271
ILC,0.1796428728374659
CETI,0.1789953307283217
XTO,0.1785736108465886
PUT,0.1782047775653915
SIGNA,0.1774414505878807
WDC,0.1707661368908283
SHND,0.163821455748119
DIME,0.1488191256332836
JKC,0.1456582633053221
LOOK,0.1434022294100967
EQB,0.1417043189644344
NYC,0.1351950855045903
PIE,0.1214489748264685
COOL,0.1183540546832843
INF,0.1149585381353571
MNTC,0.1137708575340068
SILK,0.1119238691789375
MCN,0.1075840887599047
QTZ,0.0960012141203055
OZO,0.0893529682176089
PZM,0.0825676555793546
USDT,0.0821758374932886
BTB,0.0772339689722163
LMC,0.0742155519395744
LKY,0.0725817923186344
TAB,0.0720550116500256
ZOOM,0.0715703256638701
BS,0.0673834957693643
BRIT,0.0673133210271939
IRL,0.0672644690436326
DCT,0.0511670322933746
RRT,0.0313495085930417
WYZ,0.0301687570696653
WC,0.0079611411630833
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
