,LTC
CLOAK,0.1024158490803594
AMS,0.1011613307154118
GCC,0.0996980687697414
QTZ,0.0994424948774393
XPTX,0.0968425658521176
DEM,0.0964494742151427
SIB,0.0962074568133944
MST,0.0961935484183438
XWC,0.0952434378749371
DCY,0.0889573989024285
LANA,0.0885634243209957
SLS,0.0884090872324987
MAY,0.0868940240204206
XBY,0.0868559670444059
ARGUS,0.085898377475866
TECH,0.0857715173564152
XBC,0.0828994833650018
ACES,0.0819181786911795
WINGS,0.0818595000965193
VIDZ,0.0796808517307602
MOTO,0.0796607329121104
DCT,0.0793870043778351
EQB,0.0727374115540331
DGC,0.072188428210311
ADC,0.070582631974139
POT,0.070465717449603
SIGNA,0.0690423212708444
LDOGE,0.0680075983489868
BRIT,0.067894124125891
BITS,0.0615886525028696
WYZ,0.0598166482003603
BIS,0.0597656062079432
XPM,0.0583022721272735
LOG,0.0539916674529095
IXC,0.0519889768272686
KURT,0.0516167722505241
FRC,0.0508267988744112
NETKO,0.0481783325301191
ZOOM,0.0433936314220977
PAK,0.0422902636798091
HNC,0.0408040706713061
CKC,0.0396192558377637
NXT,0.0394872206789144
NYC,0.0389783399757356
IFC,0.0383898901518131
BOLI,0.0350037354471401
SWIFT,0.0342449767611724
PIE,0.0330874271450027
TAB,0.0325772184756799
SHND,0.0325445988280754
SXC,0.0282920484466198
BTB,0.0277426709473127
OK,0.0269473353281098
PHR,0.0225458652936348
ILC,0.0220865830041403
UNIT,0.0208445883017165
SONG,0.0193793285775212
PASC,0.0186270378912614
BS,0.0183525642091231
ZUR,0.017336667799998
SILK,0.0142040280852401
ALIAS,0.0120819337607706
LOOK,0.0116632062334632
PUT,0.0110201669991544
CARBON,0.0098446712931339
WC,0.0040425706309007
WDC,0.0036250361441865
RRT,0.0016483407939322
BTA,0.0008140460430714
RDD,-0.0020161440899573
NEVA,-0.0029573014713572
INF,-0.0032419754268735
CNT,-0.0134859109577082
MNTC,-0.0135260075666294
EFL,-0.0156301650946296
OZO,-0.0348672414008311
TRST,-0.0489877139340389
LMC,-0.0958079338926962
NEOS,-0.6918639001591791
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
