,LTC
RBT,0.1198246742444807
LKY,0.1076278839173984
CANN,0.1067912030376436
START,0.1050777014256433
TAJ,0.1036495955998957
QBC,0.1008934127734704
SANDG,0.0989307046719142
BSTY,0.0968806800194851
PTOY,0.0944779787868829
BCN,0.0940396796468687
CLAM,0.0936941547464488
MST,0.0927693800241298
ICON,0.092621985670876
BLAZR,0.0901074852214114
LANA,0.0899320047646087
ILC,0.0868138963044798
HUSH,0.0865575788576877
PUT,0.0864479838158448
OZO,0.0816930529833194
NVC,0.0813611123429346
DEM,0.080364090008501
XWC,0.0794682997850803
QTZ,0.0775059169901811
GCC,0.0760658419161569
ARGUS,0.0758747695308315
LOG,0.0752493452684577
DIME,0.0750162570071358
PZM,0.0745814416822629
LDOGE,0.0721958679928738
HVCO,0.0695826492983582
POT,0.0686311700219108
MAY,0.067863625675434
TRST,0.0676095398634466
MOTO,0.0673761562678784
INF,0.0671725120150257
XPTX,0.0667168829989919
ICOB,0.0657965397396783
BITS,0.0655134701432307
ADC,0.0631137545337467
CLOAK,0.0627071981053817
SWT,0.0626231753304422
BRIT,0.0595291249258635
ZER,0.0580698937901364
ZOOM,0.0577733741426461
IFC,0.0576576277421271
SIB,0.0571193346648382
DCT,0.0559563691167014
BOLI,0.0546035038427102
TAB,0.0539852177792554
IRL,0.050383182531101
PAK,0.0492259195529909
SWIFT,0.0487252279937217
RBIES,0.047736471115519
PIE,0.0459670449002817
PHR,0.0434822809886518
XBY,0.0434348620899563
HNC,0.0424408703805736
ALIAS,0.041625331668948
USDT,0.039714753057841
OK,0.0378758275549053
SXC,0.0371127745006335
FRC,0.035595281555477
SLS,0.0329375846058512
IXC,0.0305534207669666
UNIT,0.0284919649584068
SILK,0.0271890075375073
KURT,0.0269147365314804
BTB,0.0255647382827205
JKC,0.0241852639754936
PASC,0.0223276917057972
BIS,0.0219572057342651
NXT,0.0214006780866348
XST,0.0212711985062742
BS,0.0208222233596508
CNT,0.0188575483539562
CKC,0.0185087534445111
RRT,0.0179515804827601
LMC,0.0164286257811079
SONG,0.0159186611210618
ZUR,0.0085363558372992
LOOK,0.0067124579313452
NYC,0.0057953503775451
RDD,0.003846487446296
MCN,0.0025975353844425
BTA,0.0025789183329818
NETKO,0.0020889214825317
CARBON,-0.0001807504318355
SHND,-0.0023220857603632
ACES,-0.0045905929588607
MNTC,-0.0062728187442539
EFL,-0.00937594043902
NEVA,-0.0111952818898345
WDC,-0.013748937619978
WC,-0.0565540961894568
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
