TIMESTAMP,FORK29312_OPEN_PRICE_USD,FORK29312_HIGH_PRICE_USD,FORK29312_LOW_PRICE_USD,FORK29312_CLOSE_PRICE_USD,FORK29312_VOLUME_USD,FORK29312_DIVIDENDS_USD,FORK29312_STOCK_SPLITS_USD
2025-01-02 00:00:00+00:00,,,,0.0,395,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,251,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,296,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,361,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,677,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,181,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1501,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,165,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,661,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,149,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,355,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,3721,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1578,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,5893,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,258,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,385,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,307,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,324,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1185,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,310,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,458,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,699,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,815,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1170,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,291,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,990,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,171,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,631,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,4481,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,10625,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,720,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,4043,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,291,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,534,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,1673,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,4273,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,1643,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,3652,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,5669,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,790,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1682,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,784,0.0,0.0
2025-06-01 00:00:00+00:00,9.072039119928377e-09,9.276376999878266e-09,8.902031112256736e-09,8.902031112256736e-09,823,0.0,0.0
