TIMESTAMP,BCDN_CLOSE_PRICE_USD,BCDN_OPEN_PRICE_USD,BCDN_HIGH_PRICE_USD,BCDN_LOW_PRICE_USD
2020-12-04,0.001149,0.001078,0.001152,0.001078
2020-12-05,0.000999,0.001149,0.001161,0.000999
2020-12-06,0.001003,0.000999,0.001004,0.000999
2020-12-07,0.001004,0.001003,0.001008,0.001003
2020-12-08,0.001091,0.001004,0.001157,0.001004
2020-12-09,0.001025,0.001091,0.001104,0.001005
2020-12-10,0.001134,0.001025,0.001161,0.001017
2020-12-11,0.001095,0.001134,0.00125,0.000995
2020-12-12,0.001061,0.001095,0.00115,0.001
2020-12-13,0.001235,0.001061,0.001238,0.001052
2020-12-14,0.001206,0.001235,0.001248,0.001171
2020-12-15,0.00136,0.001206,0.001378,0.001168
2020-12-16,0.00131,0.00136,0.00141,0.0012
2020-12-17,0.001339,0.00131,0.001365,0.0012
2020-12-18,0.001293,0.001339,0.00136,0.001225
2020-12-19,0.001294,0.001293,0.001334,0.00122
2020-12-20,0.00135,0.001294,0.0015,0.00126
2020-12-21,0.001678,0.00135,0.0018,0.001239
2020-12-22,0.001441,0.001678,0.001708,0.001363
2020-12-23,0.001309,0.001441,0.001525,0.001304
2020-12-24,0.001259,0.001309,0.001436,0.001227
2020-12-25,0.001404,0.001259,0.001517,0.001228
2020-12-26,0.001431,0.001404,0.001489,0.001318
2020-12-27,0.001446,0.001431,0.001499,0.001335
2020-12-28,0.001359,0.001446,0.001497,0.00135
2020-12-29,0.001338,0.001359,0.001381,0.001257
2020-12-30,0.001339,0.001338,0.001354,0.001299
2020-12-31,0.00117,0.001339,0.001339,0.001125
2021-01-01,0.001331,0.00117,0.001409,0.001128
2021-01-02,0.001377,0.001327,0.001408,0.00131
2021-01-03,0.001394,0.001377,0.001409,0.001285
2021-01-04,0.00126,0.001395,0.001397,0.0012
2021-01-05,0.001288,0.00126,0.001368,0.001211
2021-01-06,0.00132,0.001288,0.001407,0.001276
2021-01-07,0.001271,0.00132,0.001378,0.001271
2021-01-08,0.001358,0.001271,0.001393,0.001271
2021-01-09,0.001288,0.001358,0.001369,0.001268
2021-01-10,0.001395,0.001288,0.001464,0.001288
2021-01-11,0.001159,0.001395,0.001399,0.001066
2021-01-12,0.001111,0.001159,0.001328,0.001065
2021-01-13,0.001182,0.001111,0.001255,0.001096
2021-01-14,0.001148,0.001182,0.00124,0.001097
2021-01-15,0.001135,0.001148,0.001186,0.001065
2021-01-16,0.001151,0.001132,0.001172,0.001092
2021-01-17,0.001091,0.001151,0.001173,0.001072
2021-01-18,0.001136,0.001091,0.001177,0.001071
2021-01-19,0.001098,0.001136,0.001156,0.00107
2021-01-20,0.001128,0.001098,0.001128,0.001075
2021-01-21,0.001086,0.001128,0.001128,0.001069
2021-01-22,0.001113,0.001086,0.0012,0.001069
2021-01-23,0.00107,0.001113,0.001113,0.001069
2021-01-24,0.001099,0.00107,0.001159,0.00107
2021-01-25,0.001154,0.001099,0.001172,0.001099
2021-01-26,0.001068,0.001154,0.001154,0.001065
2021-01-27,0.001134,0.001068,0.001303,0.001065
2021-01-28,0.001178,0.001134,0.001185,0.001081
2021-01-29,0.00122,0.001178,0.0014,0.001094
2021-01-30,0.001233,0.00122,0.001326,0.001193
2021-01-31,0.00132,0.001233,0.001324,0.001221
2021-02-01,0.001197,0.00132,0.00132,0.001134
2021-02-02,0.001187,0.001197,0.00128,0.001161
2021-02-03,0.001236,0.001187,0.001239,0.001083
2021-02-04,0.0011,0.001236,0.00125,0.001086
2021-02-05,0.001155,0.0011,0.001211,0.001087
2021-02-06,0.001181,0.001155,0.001211,0.001088
2021-02-07,0.001155,0.001181,0.001211,0.001101
2021-02-08,0.00118,0.001155,0.00118,0.00113
2021-02-09,0.001289,0.00118,0.0013,0.001152
2021-02-10,0.001299,0.001289,0.0013,0.001252
2021-02-11,0.001361,0.001299,0.0014,0.001278
2021-02-12,0.0016,0.001361,0.0016,0.001361
2021-02-13,0.001714,0.0016,0.002305,0.0016
2021-02-14,0.001994,0.001714,0.00201,0.001646
2021-02-15,0.001935,0.001994,0.002223,0.001372
2021-02-16,0.001843,0.001935,0.002,0.0014
2021-02-17,0.001658,0.001843,0.001843,0.001501
2021-02-18,0.001783,0.001658,0.00186,0.001627
2021-02-19,0.001702,0.001783,0.001785,0.001575
2021-02-20,0.001585,0.001702,0.001772,0.001575
2021-02-21,0.001584,0.001585,0.001677,0.001584
2021-02-22,0.001606,0.001584,0.001633,0.001584
2021-02-23,0.00158,0.001606,0.001626,0.001362
2021-02-24,0.001602,0.00158,0.001735,0.001449
2021-02-25,0.001666,0.001602,0.00171,0.001554
2021-02-26,0.0015,0.001666,0.001666,0.001365
2021-02-27,0.001514,0.0015,0.001514,0.001499
2021-02-28,0.001397,0.001514,0.001514,0.001362
2021-03-01,0.001497,0.001397,0.001499,0.001382
2021-03-02,0.001472,0.001497,0.001497,0.001458
2021-03-03,0.001402,0.001472,0.001532,0.001402
2021-03-04,0.001465,0.001402,0.001759,0.001402
2021-03-05,0.00147,0.001465,0.0017,0.001465
2021-03-06,0.001451,0.00147,0.001483,0.001398
2021-03-07,0.001453,0.001451,0.001453,0.001405
2021-03-08,0.00144,0.001453,0.001454,0.001403
2021-03-09,0.001414,0.00144,0.00144,0.001366
2021-03-10,0.001429,0.001414,0.001431,0.001379
2021-03-11,0.001364,0.001429,0.001598,0.001201
2021-03-12,0.001402,0.001364,0.001514,0.001364
2021-03-13,0.001513,0.001402,0.001698,0.001402
2021-03-14,0.001596,0.001513,0.001597,0.001467
2021-03-15,0.001693,0.001596,0.0019,0.001472
2021-03-16,0.001985,0.001693,0.002069,0.001681
2021-03-17,0.001856,0.001985,0.002005,0.001737
2021-03-18,0.00169,0.001856,0.001856,0.001689
2021-03-19,0.001805,0.00169,0.001923,0.00169
2021-03-20,0.001898,0.001805,0.001985,0.0018
2021-03-21,0.001969,0.001898,0.001969,0.001744
2021-03-22,0.001773,0.001969,0.00197,0.001745
2021-03-23,0.00175,0.001773,0.001773,0.001745
2021-03-24,0.001612,0.00175,0.001772,0.001523
2021-03-25,0.00155,0.001612,0.001613,0.001527
2021-03-26,0.001861,0.00155,0.00197,0.00155
2021-03-27,0.001799,0.001861,0.001969,0.001681
2021-03-28,0.001618,0.001799,0.001799,0.001522
2021-03-29,0.001836,0.001618,0.001965,0.001614
2021-03-30,0.001812,0.001836,0.001964,0.001812
2021-03-31,0.001786,0.001812,0.001959,0.001757
2021-04-01,0.001895,0.001786,0.001966,0.001786
2021-04-02,0.002358,0.001895,0.002887,0.001888
2021-04-03,0.002325,0.002358,0.002688,0.002243
2021-04-04,0.002284,0.002325,0.002499,0.001918
2021-04-05,0.002486,0.002284,0.002498,0.002061
2021-04-06,0.0027,0.002486,0.002979,0.002418
2021-04-07,0.002482,0.0027,0.002979,0.0023
2021-04-08,0.002566,0.002482,0.002721,0.002481
2021-04-09,0.003277,0.002566,0.003281,0.002566
2021-04-10,0.003156,0.003277,0.003277,0.003033
2021-04-11,0.003131,0.003156,0.003156,0.002742
2021-04-12,0.00302,0.003131,0.003152,0.002955
2021-04-13,0.002738,0.00302,0.00303,0.002592
2021-04-14,0.002963,0.002738,0.003136,0.002601
2021-04-15,0.003121,0.002963,0.003156,0.002926
2021-04-16,0.00327,0.003121,0.003277,0.002749
2021-04-17,0.00279,0.00327,0.00333,0.002628
2021-04-18,0.002474,0.00279,0.002846,0.00208
2021-04-19,0.002507,0.002474,0.003084,0.002377
2021-04-20,0.002561,0.002507,0.002723,0.002431
2021-04-21,0.002591,0.002561,0.002726,0.002514
2021-04-22,0.002474,0.002591,0.002775,0.002432
2021-04-23,0.002046,0.002474,0.002506,0.001859
2021-04-24,0.001818,0.002046,0.002067,0.0015
2021-04-25,0.001612,0.001818,0.002284,0.001612
2021-04-26,0.001803,0.001612,0.001986,0.001612
2021-04-27,0.001934,0.001803,0.002075,0.001802
2021-04-28,0.002104,0.001934,0.002197,0.001867
2021-04-29,0.002018,0.002104,0.0022,0.0019
2021-04-30,0.001875,0.002018,0.002189,0.001875
2021-05-01,0.002123,0.001875,0.002156,0.001875
2021-05-02,0.001933,0.002123,0.00215,0.001933
2021-05-03,0.002201,0.001933,0.00226,0.001875
2021-05-04,0.002018,0.002201,0.002292,0.001875
2021-05-05,0.002199,0.002018,0.002382,0.001876
2021-05-06,0.002567,0.002199,0.002755,0.002166
2021-05-07,0.002552,0.002567,0.003,0.00246
2021-05-08,0.002718,0.002552,0.002878,0.0024
2021-05-09,0.00254,0.002718,0.002718,0.0025
2021-05-10,0.002208,0.00254,0.002628,0.002202
2021-05-11,0.002358,0.002208,0.0028,0.001899
2021-05-12,0.001802,0.002358,0.002501,0.001802
2021-05-13,0.002135,0.001802,0.002567,0.001777
2021-05-14,0.002387,0.002135,0.002499,0.002135
2021-05-15,0.002045,0.002387,0.002387,0.001855
2021-05-16,0.002047,0.002045,0.002499,0.001856
2021-05-17,0.001704,0.002047,0.002326,0.001515
2021-05-18,0.00193,0.001704,0.002391,0.001704
2021-05-19,0.001649,0.00193,0.001953,0.001302
2021-05-20,0.001591,0.001649,0.001777,0.00145
2021-05-21,0.001578,0.001591,0.001626,0.00131
2021-05-22,0.001418,0.001578,0.001587,0.00131
2021-05-23,0.001096,0.001418,0.001575,0.001
2021-05-24,0.001144,0.001096,0.001328,0.000831
2021-05-25,0.001232,0.001144,0.00132,0.00098
2021-05-26,0.001317,0.001232,0.00133,0.00101
2021-05-27,0.001178,0.001317,0.0016,0.001052
2021-05-28,0.001051,0.001178,0.001224,0.00105
2021-05-29,0.000951,0.001051,0.001163,0.00095
2021-05-30,0.001163,0.000951,0.001186,0.00095
2021-05-31,0.001078,0.001163,0.001163,0.00095
2021-06-01,0.001096,0.001078,0.001097,0.000952
2021-06-02,0.001098,0.001096,0.001124,0.001052
2021-06-03,0.00115,0.001098,0.001262,0.000961
2021-06-04,0.00102,0.00115,0.00115,0.000986
2021-06-05,0.001035,0.00102,0.001099,0.000979
2021-06-06,0.001079,0.001035,0.001079,0.001035
2021-06-07,0.00097,0.001079,0.001083,0.00097
2021-06-08,0.000864,0.00097,0.001043,0.000864
2021-06-09,0.000968,0.000864,0.001089,0.000864
2021-06-10,0.001019,0.000968,0.001033,0.000942
2021-06-11,0.001051,0.001019,0.001074,0.001012
2021-06-12,0.001037,0.001051,0.001051,0.001037
2021-06-13,0.001033,0.001037,0.001037,0.001033
2021-06-14,0.00104,0.001033,0.00104,0.001012
2021-06-15,0.001,0.00104,0.00104,0.001
2021-06-16,0.001037,0.001,0.001037,0.001
2021-06-17,0.001018,0.001037,0.00104,0.001
2021-06-18,0.001016,0.001018,0.001018,0.001003
2021-06-19,0.000985,0.001016,0.001016,0.000985
2021-06-20,0.000984,0.000985,0.000985,0.000984
2021-06-21,0.000835,0.000984,0.00101,0.000623
2021-06-22,0.000504,0.000835,0.000835,0.00038
2021-06-23,0.000966,0.000504,0.000966,0.000504
2021-06-24,0.000681,0.000966,0.00099,0.000675
2021-06-25,0.000876,0.000681,0.000876,0.000681
2021-06-26,0.000836,0.000876,0.000876,0.000836
2021-06-27,0.000648,0.000836,0.000836,0.000648
2021-06-28,0.000812,0.000648,0.000836,0.000648
2021-06-29,0.000823,0.000812,0.000849,0.000812
2021-06-30,0.000847,0.000823,0.000847,0.000823
2021-07-01,0.000849,0.000847,0.000849,0.000847
2021-07-02,0.000699,0.000849,0.000849,0.000699
2021-07-03,0.000819,0.000699,0.000819,0.000699
2021-07-04,0.000839,0.000819,0.000839,0.000819
2021-07-05,0.000659,0.000839,0.000839,0.000648
2021-07-06,0.000839,0.000659,0.000839,0.000649
2021-07-07,0.000839,0.000839,0.000839,0.000839
2021-07-08,0.000801,0.000839,0.000839,0.000655
2021-07-09,0.000669,0.000801,0.000838,0.000666
2021-07-10,0.000836,0.000669,0.000836,0.000669
2021-07-11,0.000838,0.000836,0.000838,0.000676
2021-07-12,0.000838,0.000838,0.000838,0.000689
2021-07-13,0.000837,0.000838,0.000838,0.000679
2021-07-14,0.000838,0.000837,0.000838,0.000837
2021-07-15,0.000715,0.000838,0.000838,0.00069
2021-07-16,0.0008,0.000715,0.0008,0.00069
2021-07-17,0.00069,0.0008,0.0008,0.000507
2021-07-18,0.00069,0.00069,0.00069,0.000549
2021-07-19,0.000615,0.00069,0.000747,0.000529
2021-07-20,0.000513,0.000615,0.000615,0.000454
2021-07-21,0.000458,0.000513,0.000549,0.000458
2021-07-22,0.000555,0.000458,0.000555,0.000458
2021-07-23,0.000524,0.000555,0.000555,0.000524
2021-07-24,0.000523,0.000524,0.000524,0.000523
2021-07-25,0.000523,0.000524,0.000525,0.000523
2021-07-26,0.000537,0.000523,0.000839,0.000523
2021-07-27,0.000677,0.000537,0.000812,0.00053
2021-07-28,0.00071,0.000677,0.00071,0.000593
2021-07-29,0.000704,0.00071,0.00071,0.000704
2021-07-30,0.000712,0.000704,0.000712,0.000574
2021-07-31,0.000722,0.000712,0.000761,0.000653
2021-08-01,0.000681,0.000722,0.000761,0.000681
2021-08-02,0.000681,0.000681,0.000681,0.000681
2021-08-03,0.000681,0.000681,0.000681,0.000681
2021-08-04,0.000757,0.000681,0.000757,0.000681
2021-08-05,0.000756,0.000757,0.000757,0.000756
2021-08-06,0.000754,0.000756,0.000756,0.000718
2021-08-07,0.000839,0.000754,0.000839,0.000684
2021-08-08,0.000758,0.000839,0.000999,0.000758
2021-08-09,0.000824,0.000758,0.000963,0.000722
2021-08-10,0.000775,0.000824,0.000824,0.000775
2021-08-11,0.000925,0.000775,0.000978,0.00075
2021-08-12,0.000772,0.000925,0.000925,0.000761
2021-08-13,0.000975,0.000772,0.000976,0.000772
2021-08-14,0.000865,0.000975,0.000999,0.000851
2021-08-15,0.000861,0.000865,0.001181,0.000787
2021-08-16,0.000787,0.000861,0.000936,0.000787
2021-08-17,0.000857,0.000787,0.000857,0.000757
2021-08-18,0.000758,0.000857,0.000872,0.000757
2021-08-19,0.00076,0.000758,0.000884,0.000758
2021-08-20,0.000884,0.00076,0.000884,0.00076
2021-08-21,0.000884,0.000884,0.000884,0.000833
2021-08-22,0.000854,0.000884,0.0015,0.000757
2021-08-23,0.000972,0.000854,0.00158,0.000792
2021-08-24,0.001359,0.000972,0.003333,0.000807
2021-08-25,0.001101,0.001359,0.001577,0.001
2021-08-26,0.00117,0.001101,0.001192,0.001014
2021-08-27,0.001204,0.00117,0.002326,0.000959
2021-08-28,0.001249,0.001204,0.001249,0.001107
2021-08-29,0.001103,0.001249,0.001319,0.00109
2021-08-30,0.001347,0.001103,0.001408,0.001103
2021-08-31,0.001293,0.001347,0.001347,0.001094
2021-09-01,0.0013,0.001293,0.001351,0.001164
2021-09-02,0.001315,0.0013,0.001351,0.001212
2021-09-03,0.00118,0.001315,0.001315,0.001131
2021-09-04,0.001348,0.00118,0.00202,0.00118
2021-09-05,0.001276,0.001348,0.001419,0.001252
2021-09-06,0.001336,0.001276,0.001359,0.001252
2021-09-07,0.001203,0.001336,0.001382,0.0012
2021-09-08,0.001276,0.001203,0.001299,0.001174
2021-09-09,0.001202,0.001276,0.001419,0.001174
2021-09-10,0.001557,0.001202,0.001899,0.00118
2021-09-11,0.001588,0.001557,0.001664,0.001418
2021-09-12,0.001465,0.001588,0.001591,0.001258
2021-09-13,0.001472,0.001465,0.001549,0.001203
2021-09-14,0.001437,0.001472,0.0015,0.001216
2021-09-15,0.001283,0.001437,0.001437,0.001094
2021-09-16,0.001348,0.001283,0.001357,0.001119
2021-09-17,0.001244,0.001348,0.001348,0.001125
2021-09-18,0.001243,0.001244,0.001244,0.001107
2021-09-19,0.001198,0.001243,0.001243,0.001005
2021-09-20,0.001006,0.001198,0.001198,0.001005
2021-09-21,0.001094,0.001006,0.00111,0.001006
2021-09-22,0.0011,0.001094,0.001108,0.001094
2021-09-23,0.001097,0.0011,0.001101,0.001096
2021-09-24,0.001085,0.001097,0.001097,0.001
2021-09-25,0.001045,0.001085,0.001085,0.000951
2021-09-26,0.001021,0.001045,0.001045,0.000984
2021-09-27,0.001028,0.001021,0.001028,0.000989
2021-09-28,0.000835,0.001028,0.001028,0.000835
2021-09-29,0.000835,0.000835,0.000835,0.000827
2021-09-30,0.000832,0.000835,0.000835,0.000813
2021-10-01,0.000892,0.000832,0.000905,0.000768
2021-10-02,0.000805,0.000892,0.000892,0.000781
2021-10-03,0.000808,0.000805,0.000889,0.000805
2021-10-04,0.000867,0.000808,0.000875,0.000808
2021-10-05,0.000867,0.000867,0.000867,0.000864
2021-10-06,0.00081,0.000867,0.000867,0.00075
2021-10-07,0.000753,0.00081,0.000811,0.00075
2021-10-08,0.000805,0.000753,0.000805,0.000753
2021-10-09,0.000809,0.000805,0.000828,0.000804
2021-10-10,0.000787,0.000809,0.000817,0.000751
2021-10-11,0.000874,0.000787,0.000975,0.000786
2021-10-12,0.000961,0.000874,0.000979,0.000817
2021-10-13,0.000915,0.000961,0.000961,0.000834
2021-10-14,0.000811,0.000915,0.000915,0.000811
2021-10-15,0.00089,0.000811,0.00089,0.000706
2021-10-16,0.00089,0.00089,0.000908,0.000802
2021-10-17,0.000951,0.00089,0.000951,0.000814
2021-10-18,0.00094,0.000951,0.000951,0.000939
2021-10-19,0.000861,0.00094,0.000978,0.000802
2021-10-20,0.000873,0.000861,0.000883,0.000836
2021-10-21,0.000856,0.000873,0.000916,0.000761
2021-10-22,0.000878,0.000856,0.000905,0.000803
2021-10-23,0.000887,0.000878,0.000926,0.000813
2021-10-24,0.000841,0.000887,0.000887,0.000805
2021-10-25,0.000807,0.000841,0.000847,0.000806
2021-10-26,0.000795,0.000807,0.000846,0.000788
2021-10-27,0.000763,0.000795,0.000808,0.000732
2021-10-28,0.000794,0.000763,0.000854,0.00075
2021-10-29,0.000926,0.000794,0.00108,0.000794
2021-10-30,0.001004,0.000926,0.001063,0.000892
2021-10-31,0.000977,0.001004,0.001068,0.000963
2021-11-01,0.00103,0.000977,0.001073,0.000941
2021-11-02,0.001059,0.00103,0.001062,0.001002
2021-11-03,0.001123,0.001059,0.0012,0.001043
2021-11-04,0.001066,0.001123,0.001131,0.001046
2021-11-05,0.001172,0.001066,0.0012,0.001019
2021-11-06,0.001049,0.001174,0.001185,0.000981
2021-11-07,0.001081,0.001049,0.001158,0.00102
2021-11-08,0.001104,0.001081,0.001115,0.001042
2021-11-09,0.001181,0.001104,0.001212,0.001056
2021-11-10,0.001184,0.001181,0.001333,0.001149
2021-11-11,0.001135,0.001184,0.001253,0.00104
2021-11-12,0.001148,0.001135,0.001194,0.001082
2021-11-13,0.001127,0.001148,0.001195,0.001077
2021-11-14,0.001127,0.001127,0.001222,0.001068
2021-11-15,0.001135,0.001127,0.0012,0.001112
2021-11-16,0.001036,0.001135,0.001144,0.000975
2021-11-17,0.001042,0.001036,0.001127,0.001009
2021-11-18,0.001042,0.001042,0.001131,0.000937
2021-11-19,0.001092,0.001042,0.00114,0.001012
2021-11-20,0.001081,0.001092,0.0016,0.001002
2021-11-21,0.001087,0.001081,0.00115,0.001054
2021-11-22,0.001144,0.001087,0.0014,0.001079
2021-11-23,0.001044,0.001144,0.001201,0.000962
2021-11-24,0.001053,0.001054,0.001119,0.001036
2021-11-25,0.001166,0.001053,0.001235,0.000982
2021-11-26,0.000785,0.001165,0.001188,0.000713
2021-11-27,0.000801,0.000785,0.000823,0.000781
2021-11-28,0.000801,0.000801,0.000814,0.000781
2021-11-29,0.000816,0.000801,0.000827,0.000779
2021-11-30,0.00088,0.000816,0.000896,0.000813
2021-12-01,0.000839,0.00088,0.00156,0.000802
2021-12-02,0.000914,0.000839,0.000989,0.000835
2021-12-03,0.000905,0.000914,0.000935,0.000844
2021-12-04,0.000794,0.000905,0.000907,0.000793
2021-12-05,0.000837,0.000794,0.001003,0.00079
2021-12-06,0.000838,0.000837,0.000908,0.000789
2021-12-07,0.000843,0.000838,0.0014,0.000799
2021-12-08,0.000902,0.000843,0.000952,0.000818
2021-12-09,0.00088,0.000902,0.000924,0.000857
2021-12-10,0.000962,0.00088,0.001287,0.000861
2021-12-11,0.000964,0.000962,0.000998,0.000933
2021-12-12,0.000986,0.000964,0.001197,0.000907
2021-12-13,0.000949,0.00098,0.000993,0.000913
2021-12-14,0.00091,0.000949,0.000954,0.000906
2021-12-15,0.000923,0.00091,0.000949,0.000906
2021-12-16,0.000942,0.000924,0.000951,0.000906
2021-12-17,0.000924,0.000942,0.000945,0.000906
2021-12-18,0.00084,0.000924,0.000935,0.0008
2021-12-19,0.000869,0.00084,0.001326,0.000803
2021-12-20,0.000892,0.000869,0.001189,0.000854
2021-12-21,0.001019,0.000892,0.001181,0.000854
2021-12-22,0.000954,0.001019,0.001041,0.000944
2021-12-23,0.000875,0.000954,0.001042,0.000875
2021-12-24,0.000912,0.000875,0.000956,0.000852
2021-12-25,0.000854,0.000912,0.000912,0.000816
2021-12-26,0.000867,0.000854,0.000876,0.000815
2021-12-27,0.000904,0.000867,0.00114,0.000815
2021-12-28,0.000838,0.000904,0.000932,0.000838
2021-12-29,0.000854,0.000838,0.00087,0.0008
2021-12-30,0.000839,0.000854,0.0011,0.000805
2021-12-31,0.000819,0.000839,0.000871,0.000818
2022-01-01,0.000832,0.000819,0.000946,0.000811
2022-01-02,0.000871,0.000832,0.00109,0.00083
2022-01-03,0.00086,0.000871,0.000876,0.00085
2022-01-04,0.000849,0.00086,0.000896,0.000849
2022-01-05,0.000832,0.000849,0.000853,0.000826
2022-01-06,0.000801,0.000832,0.000844,0.000801
2022-01-07,0.000838,0.000801,0.000839,0.000801
2022-01-08,0.000803,0.000838,0.000838,0.000803
2022-01-09,0.00083,0.000803,0.00085,0.000803
2022-01-10,0.000823,0.00083,0.000917,0.000808
2022-01-11,0.000851,0.000823,0.000869,0.000823
2022-01-12,0.000851,0.000851,0.001,0.00081
2022-01-13,0.000863,0.000851,0.000896,0.000837
2022-01-14,0.000872,0.000863,0.001017,0.000849
2022-01-15,0.000867,0.000872,0.000927,0.000846
2022-01-16,0.000847,0.000867,0.000873,0.000827
2022-01-17,0.000828,0.000847,0.000968,0.000823
2022-01-18,0.000836,0.000828,0.000866,0.000824
2022-01-19,0.000835,0.000836,0.00084,0.000827
2022-01-20,0.000836,0.000835,0.00085,0.00083
2022-01-21,0.00079,0.000836,0.000849,0.000785
2022-01-22,0.000703,0.00079,0.00079,0.000634
2022-01-23,0.000719,0.000703,0.000759,0.000651
2022-01-24,0.000739,0.000719,0.000806,0.000643
2022-01-25,0.000726,0.000739,0.000797,0.000708
2022-01-26,0.00075,0.000726,0.000787,0.000709
2022-01-27,0.000732,0.00075,0.000774,0.000725
2022-01-28,0.000742,0.000732,0.000778,0.000713
2022-01-29,0.000749,0.000742,0.000762,0.000703
2022-01-30,0.00076,0.000749,0.0008,0.00074
2022-01-31,0.000857,0.00076,0.000945,0.000741
2022-02-01,0.000786,0.000857,0.000888,0.000757
2022-02-02,0.000802,0.000789,0.00084,0.000765
2022-02-03,0.000813,0.000802,0.000835,0.000787
2022-02-04,0.000821,0.000813,0.000831,0.000795
2022-02-05,0.000812,0.000821,0.000834,0.000808
2022-02-06,0.000827,0.000812,0.000841,0.000808
2022-02-07,0.000822,0.000827,0.000835,0.000803
2022-02-08,0.000796,0.000822,0.000833,0.000793
2022-02-09,0.000809,0.000796,0.000811,0.000759
2022-02-10,0.000794,0.000809,0.000818,0.000783
2022-02-11,0.000798,0.000794,0.000819,0.000783
2022-02-12,0.000798,0.000798,0.000813,0.000782
2022-02-13,0.000795,0.000798,0.000809,0.000781
2022-02-14,0.000813,0.000795,0.000927,0.000786
2022-02-15,0.000843,0.000813,0.000882,0.000802
2022-02-16,0.00078,0.000844,0.000867,0.000751
2022-02-17,0.000751,0.00078,0.00078,0.000751
2022-02-18,0.000706,0.000751,0.00087,0.000701
2022-02-19,0.00072,0.000706,0.000839,0.000705
2022-02-20,0.000701,0.00072,0.000721,0.000701
2022-02-21,0.000681,0.000701,0.000701,0.000681
2022-02-22,0.000681,0.000681,0.000689,0.000681
2022-02-23,0.000713,0.000681,0.000714,0.000671
2022-02-24,0.000745,0.000713,0.000764,0.000697
2022-02-25,0.000781,0.000745,0.000786,0.000725
2022-02-26,0.000796,0.000781,0.000808,0.00077
2022-02-27,0.000794,0.000796,0.000808,0.00077
2022-02-28,0.000783,0.000794,0.000803,0.000769
2022-03-01,0.000784,0.000783,0.0008,0.000756
2022-03-02,0.000774,0.000784,0.000793,0.000766
2022-03-03,0.000777,0.000774,0.000785,0.000766
2022-03-04,0.00075,0.000777,0.00081,0.000745
2022-03-05,0.000711,0.00075,0.000789,0.000708
2022-03-06,0.000724,0.000711,0.000744,0.000706
2022-03-07,0.000695,0.000724,0.000731,0.00069
2022-03-08,0.000701,0.000695,0.000717,0.000642
2022-03-09,0.000726,0.000701,0.000728,0.000688
2022-03-10,0.000719,0.000726,0.000733,0.000706
2022-03-11,0.000552,0.000719,0.000723,0.0003
2022-03-12,0.000537,0.000552,0.00059,0.000522
2022-03-13,0.000508,0.000537,0.000552,0.000504
2022-03-14,0.000485,0.000508,0.000509,0.000469
2022-03-15,0.000465,0.000485,0.000523,0.000442
2022-03-16,0.000441,0.000465,0.000465,0.000415
2022-03-17,0.000517,0.000441,0.000555,0.00044
2022-03-18,0.000507,0.000517,0.000521,0.000494
2022-03-19,0.000499,0.000507,0.000534,0.000499
2022-03-20,0.0005,0.000499,0.000528,0.000458
2022-03-21,0.000487,0.0005,0.000541,0.000479
2022-03-22,0.00049,0.000487,0.000518,0.000475
2022-03-23,0.000486,0.00049,0.000492,0.000472
2022-03-24,0.000499,0.000486,0.00051,0.00048
2022-03-25,0.000518,0.000499,0.000524,0.000493
2022-03-26,0.000503,0.000518,0.00052,0.00049
2022-03-27,0.000535,0.000503,0.000538,0.000501
2022-03-28,0.000535,0.000535,0.00066,0.00052
2022-03-29,0.000542,0.000535,0.000562,0.000531
2022-03-30,0.000563,0.000542,0.000563,0.000524
2022-03-31,0.000517,0.000563,0.000563,0.000517
2022-04-01,0.000597,0.000517,0.000597,0.000517
2022-04-02,0.000559,0.000597,0.000597,0.000534
2022-04-03,0.000542,0.000559,0.000562,0.000517
2022-04-04,0.000561,0.000542,0.000587,0.000535
2022-04-05,0.000547,0.000561,0.000567,0.000539
2022-04-06,0.000504,0.000547,0.000547,0.000498
2022-04-07,0.000521,0.000504,0.000522,0.000493
2022-04-08,0.000514,0.000521,0.000525,0.000506
2022-04-09,0.000525,0.000514,0.000556,0.0005
2022-04-10,0.000537,0.000525,0.000553,0.000505
2022-04-11,0.000499,0.000537,0.000544,0.000498
2022-04-12,0.000493,0.000499,0.000509,0.000488
2022-04-13,0.000515,0.000493,0.000525,0.00049
2022-04-14,0.000512,0.000515,0.000529,0.000502
2022-04-15,0.000496,0.000512,0.000528,0.000488
2022-04-16,0.000501,0.000496,0.000505,0.000487
2022-04-17,0.0005,0.000501,0.000511,0.000493
2022-04-18,0.000501,0.0005,0.000504,0.000474
2022-04-19,0.000505,0.000501,0.00051,0.000497
2022-04-20,0.000496,0.000505,0.000515,0.000495
2022-04-21,0.000476,0.000496,0.0005,0.000469
2022-04-22,0.000473,0.000476,0.000483,0.000461
2022-04-23,0.000474,0.000473,0.000482,0.00046
2022-04-24,0.000471,0.000474,0.000477,0.000466
2022-04-25,0.000478,0.000471,0.000481,0.000449
2022-04-26,0.000452,0.000478,0.000481,0.000449
2022-04-27,0.00046,0.000452,0.000467,0.000445
2022-04-28,0.000466,0.00046,0.000474,0.000447
2022-04-29,0.000446,0.000466,0.000468,0.000444
2022-04-30,0.000417,0.000446,0.000455,0.000412
2022-05-01,0.000429,0.000417,0.000433,0.00041
2022-05-02,0.000433,0.000429,0.000435,0.000425
