TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,ETH_MARKET_CAP_USD_PER_ETHERSCAN,ETH_SUPPLY_PER_ETHERSCAN,ETH_VOLUME_USD_PER_CMC,ETH_MARKET_CAP_USD_PER_CMC
2020-11-26,569.38,577.14,481.0,519.83,59092639107.92063,113591632.59375,31104004592.48,58930920928.50098
2020-11-27,519.83,530.62,493.72,518.68,58941671919.32094,113604980.28125,16831105702.97,58789344388.97764
2020-11-28,518.59,547.94,506.59,537.52,61125719655.15093,113618691.15625,14770243833.19,61152393529.21103
2020-11-29,537.5,576.9,530.32,576.3,65452169646.0,113632238.96875,15017517758.17,65424084296.28932
2020-11-30,576.32,616.85,570.07,616.66,70021796012.79187,113645918.15625,20276867832.97,69873714778.47928
2020-12-01,616.65,635.7,560.0,585.26,66630600312.90281,113659642.29014428,27178964464.9,66754367842.12409
2020-12-02,585.26,604.93,575.0,596.89,68005934739.673134,113673372.70288467,16883292129.41,68015797685.32552
2020-12-03,596.88,623.44,585.82,615.85,70093406160.9203,113687343.10235864,16146190946.43,70110808537.54408
2020-12-04,615.84,620.0,565.82,567.24,64544038535.77281,113701155.48178346,16337589996.9,64734997134.67744
2020-12-05,567.24,597.11,560.88,596.8,67878967749.82344,113715056.44664584,13498010566.22,67840334209.49024
2020-12-06,596.82,607.5,583.0,601.54,68497816086.721886,113729075.57227702,11290893016.09,68452719868.01412
2020-12-07,601.59,603.15,584.22,591.28,67261577774.16,113742890.15403816,10720480961.53,67315962016.45056
2020-12-08,591.27,595.0,549.22,554.94,63112978623.673134,113756772.415101,14398919320.07,63113292236.578674
2020-12-09,554.92,578.08,530.43,573.09,65238936501.76,113770889.32790384,15855915839.91,65242758700.21787
2020-12-10,573.2,575.7,548.11,558.99,63530753838.13125,113784625.00222376,11672582039.83,63680254164.81796
2020-12-11,558.99,560.8,535.5,544.43,61920138396.78562,113798562.32698132,11098819124.36,62108208317.23196
2020-12-12,544.46,574.0,543.1,568.04,64672544894.69813,113812517.07186034,8534557897.35,64706942225.99528
2020-12-13,568.09,595.0,563.22,590.7,67236601350.62,113826378.6801242,9070377861.78,67115726662.02899
2020-12-14,590.81,591.48,575.6,586.29,66747167953.18594,113840407.09248614,8125837101.54,66708003325.04708
2020-12-15,586.29,597.2,578.58,588.64,67076118075.32343,113854329.14310612,9326645839.95,67096668321.69698
2020-12-16,588.78,640.0,580.71,637.18,72614409774.83437,113868383.2793878,15817248372.94,72436347872.16913
2020-12-17,637.18,676.25,625.76,642.7,73240282368.89876,113882437.64036828,25479532147.2,73206412680.50867
2020-12-18,642.71,664.61,629.4,653.85,74546161357.62657,113896380.53752446,15756303982.87,74575304994.55286
2020-12-19,653.76,669.95,645.42,658.03,75027695171.90938,113910388.15533492,12830893777.76,75095087629.00385
2020-12-20,658.05,661.39,621.01,638.18,72697961282.15155,113924481.2484108,13375855441.56,72711065644.97649
2020-12-21,638.1,648.0,595.9,607.58,69257934329.53438,113938479.8973888,14419493620.66,69475834114.53963
2020-12-22,607.68,637.73,588.0,636.45,72608083503.15094,113952448.24333356,14745890080.16,72336758959.73206
2020-12-23,636.41,638.44,551.28,585.56,66693336572.71094,113966655.50989906,15261413038.26,66517758494.159546
2020-12-24,585.48,615.02,565.43,612.31,69786342297.065,113980534.05284616,14317413702.73,69704465559.66194
2020-12-25,612.31,634.24,604.28,626.82,71448455775.25406,113994448.25501923,13520927699.53,71400061459.62726
2020-12-26,626.78,652.91,615.26,637.44,72510397199.43655,114008688.86612386,14761125202.37,72483025274.85342
2020-12-27,637.44,717.13,625.0,685.11,77981254659.55687,114022708.3328272,26093552820.75,77828069141.04636
2020-12-28,685.1,748.09,681.04,730.41,83191262063.2578,114036887.34564416,24222565862.36,83282601744.92747
2020-12-29,730.4,740.78,689.2,732.0,83424478850.95781,114050716.85769942,18710683199.36,83420334908.86484
2020-12-30,732.0,758.74,716.62,752.17,85827201845.19907,114064815.04747082,17294574209.51,85722581848.92598
2020-12-31,752.17,755.74,722.0,736.42,84083035459.30782,114078848.9487858,13926846860.64,84156810764.80739
2021-01-01,736.42,749.0,714.29,728.91,83345797602.68126,114092930.79989296,13652004358.41,83318539689.41852
2021-01-02,728.91,787.69,714.91,774.56,88410069826.11562,114107152.6246392,19740771179.24,88367612520.27962
2021-01-03,774.44,1011.07,768.71,978.28,111674117595.15656,114121189.8632044,45200463368.21,111309985610.90729
2021-01-04,978.33,1162.97,890.0,1041.43,119044591224.34875,114135244.92768204,56945985762.69,118709509271.5964
2021-01-05,1041.45,1134.6,974.45,1099.56,125910171319.85532,114149409.15334344,41535932781.27,125545618320.15996
2021-01-06,1100.16,1213.0,1057.26,1208.42,138184397274.0628,114163494.52819552,44699914188.33,137786204516.8729
2021-01-07,1208.75,1289.0,1131.0,1224.87,139902685963.45312,114177428.59284164,40468027279.67,139921813991.6793
2021-01-08,1224.86,1273.75,1065.0,1216.93,138946650054.08063,114191654.84369849,44334826666.29,139769385933.2377
2021-01-09,1216.72,1304.37,1171.36,1276.0,146154483689.65125,114205677.09325616,33233105360.85,146280792179.4133
2021-01-10,1276.0,1348.33,1170.0,1254.25,143403609074.38623,114219817.65048867,40616938052.61,144147690008.65298
2021-01-11,1254.24,1260.0,915.0,1087.01,124306959317.17218,114233984.34065229,60733630300.41,124508608481.94814
2021-01-12,1087.0,1150.02,1006.33,1050.16,119943422475.73875,114248182.9787446,37494601691.6,119187795979.95863
2021-01-13,1050.36,1137.65,987.48,1129.89,129074171803.2675,114262408.53633772,30109792795.21,129175741557.3657
2021-01-14,1129.79,1247.55,1086.7,1231.62,140774067138.49533,114276364.90960568,33410915928.96,139212433451.90207
2021-01-15,1231.89,1256.98,1069.42,1168.53,133586272548.35687,114290617.27446522,35972039309.64,133902070140.85233
2021-01-16,1168.48,1298.0,1151.77,1227.83,140397256378.26877,114304745.15085612,32319240157.31,140969419371.64862
2021-01-17,1227.83,1269.02,1165.0,1232.45,141009312961.47717,114318858.62547186,29258032819.26,140601384429.81976
2021-01-18,1232.5,1260.75,1182.58,1258.45,143835726858.1472,114333022.20813508,25817455559.91,143716601983.39554
2021-01-19,1258.52,1438.3,1251.49,1365.36,156352788157.73282,114347213.57954924,47195935190.08,157454089944.8793
2021-01-20,1365.36,1407.93,1235.42,1376.99,157526195767.10156,114361450.46096995,46784030909.23,158042129137.30182
2021-01-21,1376.72,1390.0,1086.0,1110.96,127098098351.0928,114375539.70831016,45932464754.21,128249677791.2402
2021-01-22,1111.98,1273.79,1042.31,1232.62,141187725829.5,114389673.38877589,43918338506.41,141409699225.45984
2021-01-23,1232.61,1272.44,1195.9,1233.6,141151851722.41562,114403881.73485497,27253895441.49,140794949837.6558
2021-01-24,1233.46,1398.83,1220.0,1392.51,159282149896.0547,114418036.75368436,36418163553.77,159184556292.11795
2021-01-25,1392.19,1475.0,1293.69,1317.88,150837446389.3659,114432240.62013316,43565777745.19,151516304275.35352
2021-01-26,1317.6,1378.49,1244.56,1365.97,156547571771.25064,114446466.14188796,41572917750.46,155269118236.95306
2021-01-27,1366.54,1373.9,1207.0,1239.03,142066422315.40967,114460516.44354811,39394416989.54,143401382572.9306
2021-01-28,1238.93,1360.0,1217.23,1329.69,152299658440.35938,114474731.6211274,34637234789.36,152494242714.12
2021-01-29,1329.44,1436.9,1285.35,1379.5,157851524119.48032,114488812.67663746,53611955258.83,158238360146.48
2021-01-30,1379.56,1406.0,1326.41,1378.05,157895060516.27658,114502787.06781588,30616574234.27,157523498333.17
2021-01-31,1378.04,1380.74,1281.12,1312.55,150453068832.7144,114517198.85270448,25198853580.84,150543956657.31
2021-02-01,1312.45,1377.99,1269.99,1374.17,157385364012.97034,114531395.45284136,29210670919.95,156750867717.37
2021-02-02,1374.09,1547.9,1360.28,1511.87,173358852410.40936,114545605.38422409,45437142800.95,173505318778.83
2021-02-03,1511.93,1669.35,1508.39,1664.49,190938321473.31183,114559793.84278144,41874566399.41,190213812447.49
2021-02-04,1664.67,1695.2,1554.44,1595.67,182968512579.84,114574086.00165586,44396871835.92,182660183410.38
2021-02-05,1595.53,1760.49,1591.0,1719.19,197199003804.3288,114588193.26163292,40108628453.57,196873128686.52
2021-02-06,1718.95,1743.67,1642.94,1676.35,192371581097.9656,114602404.80532864,39873420647.74,192221649234.01
2021-02-07,1676.35,1693.0,1490.46,1611.62,185004140364.6075,114616750.67383114,39889440150.91,184955254624.65
2021-02-08,1611.46,1775.57,1563.89,1750.15,200866020870.47345,114630911.24830636,48012285955.92,200147673570.58
2021-02-09,1749.68,1821.88,1708.49,1769.13,203087842007.0172,114645118.32612392,44180727528.56,202625894958.75
2021-02-10,1769.14,1837.86,1680.0,1740.78,199782209924.7188,114659414.39402844,41916084617.36,199922942887.56
2021-02-11,1740.76,1819.0,1703.44,1785.62,204928756088.69656,114673669.19300906,36021495261.76,204480686290.95
2021-02-12,1785.83,1864.88,1739.88,1840.26,211505076824.4612,114687963.05345392,37905036865.18,211353402277.61
2021-02-13,1840.24,1871.72,1765.0,1814.96,208392654657.73123,114702070.08552496,35359490534.52,208004282357.62
2021-02-14,1815.25,1850.0,1784.11,1800.42,206752364652.3425,114716427.9071356,31439114899.57,206994111569.56
2021-02-15,1800.03,1835.72,1655.67,1779.25,204074675872.5937,114730659.62599564,38955610883.41,204117703893.71
2021-02-16,1779.33,1827.28,1724.0,1781.99,204492060859.2028,114744854.87882084,34269369268.19,204288110917.07
2021-02-17,1781.99,1855.0,1733.01,1849.88,212352468619.6931,114759197.810908,35955412703.36,212042961268.08
2021-02-18,1849.7,1950.5,1849.69,1939.61,222527331992.20407,114773382.65385748,28255902968.57,222277377811.22
2021-02-19,1938.91,1972.82,1891.0,1955.0,224603179498.62656,114787822.15103716,26268814252.82,224910293533.88
2021-02-20,1955.46,2042.34,1803.14,1913.0,219769736301.4725,114802084.0368346,34696091102.23,220274162486.18
2021-02-21,1912.9,1976.31,1883.01,1933.53,222093283265.76065,114816364.05038609,23626547717.45,222144116573.88
2021-02-22,1933.54,1936.29,1551.0,1777.58,204090585043.1372,114830627.26042904,42409646035.86,204538978050.14
2021-02-23,1777.42,1782.39,1355.0,1577.89,181169339130.50528,114844957.62172388,52029864712.8,180251030148.47
2021-02-24,1577.79,1712.7,1500.2,1623.39,186584323584.09528,114859199.24926928,31329000537.33,186743952485.76
2021-02-25,1623.16,1671.59,1459.16,1481.75,170153394092.74124,114873508.0627444,24481681872.94,169442679395.07
2021-02-26,1482.08,1562.25,1400.0,1444.59,166064706321.92188,114887888.85359149,31435997880.72,166055498546.28
2021-02-27,1444.56,1529.0,1425.0,1458.13,167707075859.62845,114902183.76670028,20742103232.83,167675937684.41
2021-02-28,1458.27,1468.75,1293.18,1419.18,163402133777.85562,114916432.57066044,27637026080.32,162650415374.44
2021-03-01,1418.67,1572.0,1409.91,1569.86,180527580421.2028,114930693.17682068,24032838645.35,179746905786.0
2021-03-02,1570.0,1602.9,1455.52,1486.78,171033817008.85345,114945134.9574104,22523669721.96,171484736319.43
2021-03-03,1486.79,1656.94,1475.47,1567.69,180243711015.1204,114959291.9828511,22674780680.02,181069778316.08
2021-03-04,1567.68,1624.87,1506.36,1539.23,176785360789.36215,114973695.22920382,22906118717.5,177191062441.39
2021-03-05,1539.22,1548.96,1441.66,1528.31,175815530841.8828,114988066.53748272,21067146936.62,176219185802.23
2021-03-06,1528.08,1671.58,1513.03,1650.35,189828593694.6188,115002514.1934701,22746262366.33,190201808027.03
2021-03-07,1650.68,1734.16,1630.35,1726.16,198455456817.736,115016801.27646448,23809935410.13,198088541069.55
2021-03-08,1726.46,1843.59,1664.96,1833.18,210913006349.60748,115031155.33009508,27630991157.89,210939589076.28
2021-03-09,1833.22,1870.77,1798.2,1870.51,215263438683.5781,115045423.52696908,23461244507.45,214795762867.79
2021-03-10,1870.5,1877.69,1757.0,1795.12,206494941336.54968,115059807.07823512,25154173185.07,206899711010.48
2021-03-11,1795.28,1846.7,1725.0,1825.78,210133758888.7444,115073963.62490644,24013132909.37,210032453963.74
2021-03-12,1825.78,1841.88,1719.72,1766.1,203338590404.15903,115088293.14290604,22435821312.49,203835039480.31
2021-03-13,1766.13,1944.3,1727.75,1922.35,221010728142.7244,115102682.52001794,25014689475.38,221411849362.86
2021-03-14,1922.35,1933.1,1836.0,1848.1,212696794507.6716,115117154.93894896,19344589210.88,213370626929.98
2021-03-15,1848.1,1891.76,1730.0,1793.48,206524178509.296,115131412.38733846,26244738809.78,206162475255.56
2021-03-16,1793.99,1819.5,1711.68,1805.12,207792551545.5562,115145796.25045182,23828509589.87,207943962561.62
2021-03-17,1805.01,1838.88,1741.18,1823.58,209818471531.73843,115160158.02381337,24512917348.17,209864815743.11
2021-03-18,1823.58,1850.0,1759.04,1776.08,204448084618.66492,115174516.13657445,23263845503.55,205216840693.76
2021-03-19,1775.92,1840.61,1733.47,1809.1,208340156487.695,115188868.619553,21249297710.05,209243467429.34
2021-03-20,1809.01,1868.83,1800.86,1806.1,207873130895.65408,115203287.8947525,22677674970.21,208693780293.25
2021-03-21,1806.57,1817.16,1747.0,1782.98,205415839407.9256,115217483.09761004,22977404620.4,205906557856.47
2021-03-22,1783.23,1807.51,1655.15,1680.97,193706206766.936,115231822.21577892,23599296128.83,194773638865.65
2021-03-23,1681.17,1721.17,1650.0,1668.08,192190274055.64407,115246202.5694318,21998237965.46,193335618290.57
2021-03-24,1668.2,1740.86,1536.92,1581.84,182370034640.45624,115260552.43759878,31228051472.9,183540070276.94
2021-03-25,1581.88,1622.0,1549.4,1585.74,182979005921.4244,115274931.06455448,29650328700.52,183786054251.84
2021-03-26,1585.83,1699.93,1585.79,1698.84,195852824703.2316,115289358.15023687,22548516548.46,196191139867.26
2021-03-27,1698.84,1732.67,1666.41,1712.63,197494720989.3131,115303690.16444764,18102277710.2,197787142643.22
2021-03-28,1712.52,1725.66,1661.4,1687.01,194383284280.3293,115318037.6873776,16599472937.88,194913443083.05
2021-03-29,1687.16,1841.0,1677.85,1816.74,209359425362.065,115332444.98577188,22796570547.55,209726738382.24
2021-03-30,1816.76,1859.13,1786.3,1840.46,212256588238.8188,115346861.86556686,22512781703.33,212788788570.88
2021-03-31,1840.41,1947.29,1768.15,1919.37,221236476414.65125,115361136.27351724,30226902620.88,221151811159.17
2021-04-01,1919.37,1984.77,1885.02,1968.05,226864666818.2221,115375498.77358492,30914259795.49,227970125751.28
2021-04-02,1968.05,2146.0,1948.48,2133.69,246123557325.47937,115389764.93865512,34862511022.26,247132282843.96
2021-04-03,2133.69,2138.12,1996.3,2008.52,231706018598.3409,115404186.78930376,32011518870.67,233921770621.82
2021-04-04,2008.59,2091.83,1975.24,2075.69,239510578617.7081,115418669.53983702,26006501901.85,241411837678.01
2021-04-05,2075.7,2130.64,2002.15,2107.38,243127221886.5709,115433044.67811894,28889391170.41,243143128759.79
2021-04-06,2107.43,2151.0,2044.65,2112.21,243681743740.1247,115447392.98984712,29222865881.1,244382061190.03
2021-04-07,2112.22,2129.01,1930.01,1963.47,226621371961.01312,115461550.30175388,36116271935.34,227414944866.5
2021-04-08,1963.46,2084.61,1947.35,2080.46,240140484025.64343,115475861.87241,25312956528.95,241000078757.85
2021-04-09,2080.39,2100.0,2047.57,2066.87,238488066389.3578,115490093.5662636,19812472091.89,239127946688.06
2021-04-10,2067.19,2200.0,2058.0,2133.49,246280365294.5756,115504565.15975544,24986243611.44,246523420884.8
2021-04-11,2133.49,2165.02,2113.4,2151.36,248239359823.74808,115518997.8695612,19692836132.1,249059103191.91
2021-04-12,2151.42,2203.46,2102.0,2137.69,246796613330.0316,115533413.9978141,21727936609.45,246975320275.94
2021-04-13,2137.86,2318.0,2135.53,2299.19,265399195936.02185,115547745.98166004,29456642939.44,265458239569.45
2021-04-14,2299.19,2447.29,2281.33,2432.6,280810907667.7969,115562045.84728564,35592822986.38,281183637540.49
2021-04-15,2432.59,2543.47,2400.0,2514.04,290685320852.7437,115576385.08895835,32325606817.2,290918491377.43
2021-04-16,2514.04,2548.29,2300.0,2422.67,280766526624.5141,115590637.3017542,36196928256.13,280884355081.89
2021-04-17,2422.38,2495.0,2310.0,2317.6,267757920920.59595,115604951.43712404,32349808977.72,270861474696.88
2021-04-18,2317.65,2340.0,1946.8,2235.64,258888058444.55,115619356.50158328,50696368717.74,258444691650.46
2021-04-19,2235.65,2300.0,2080.0,2161.12,249952079280.105,115633542.94883664,34060654971.43,250277144256.91
2021-04-20,2161.12,2346.62,2055.0,2330.03,269520494589.6016,115648116.856563,39433483315.46,269259968844.18
2021-04-21,2330.26,2469.54,2235.16,2357.06,272457490318.93845,115662571.78711867,38899067643.43,273282959377.17
2021-04-22,2357.06,2644.47,2303.44,2397.94,278602067209.1275,115676847.10380472,53575904723.67,277797467178.94
2021-04-23,2397.94,2442.89,2107.0,2367.39,273917144271.40408,115691181.35231708,55413933925.0,273212191168.81
2021-04-24,2367.39,2368.74,2154.8,2213.35,256248733734.7475,115705589.2028142,31854226935.79,255676477656.12
2021-04-25,2214.08,2356.64,2168.0,2320.49,268485907712.0656,115719995.34572797,31814355546.06,267780847560.75
2021-04-26,2320.44,2542.8,2303.64,2532.6,293119416581.32806,115734364.98909992,35208325408.13,293069092285.99
2021-04-27,2532.06,2680.0,2480.29,2666.13,308538117634.6809,115748724.50104336,32275969214.68,307950352777.12
2021-04-28,2666.13,2760.0,2559.44,2748.24,318171774862.0378,115763155.84509,34269031076.26,317645696234.41
2021-04-29,2748.23,2798.0,2668.0,2757.04,319082179535.4856,115777517.99434336,32578127989.62,318896956050.5
2021-04-30,2757.04,2798.3,2723.09,2772.42,321143683647.97125,115791816.81975605,29777179888.68,320822874720.79
2021-05-01,2772.42,2954.28,2743.41,2944.77,341063340276.95624,115806260.00010794,28726205271.99,340840444354.06
2021-05-02,2944.83,2985.0,2852.26,2949.56,341845807415.7544,115820587.77267672,28032013046.65,341593133885.94
2021-05-03,2949.33,3454.0,2949.32,3431.04,397202639389.4916,115835035.8569468,49174290211.7,397069786479.46
2021-05-04,3431.04,3527.0,3160.0,3239.01,375128529814.0134,115849463.14410408,62402045157.94,376577399573.76
2021-05-05,3239.01,3549.34,3200.23,3524.26,407710093501.3556,115863942.03528434,48334198382.53,407777080466.0
2021-05-06,3524.33,3605.4,3376.47,3489.73,404233516047.8431,115878311.6416,44300394787.61,404131394792.06
2021-05-07,3489.74,3587.0,3353.23,3479.53,403379654976.9413,115892659.07837376,39607240514.89,403465702897.42
2021-05-08,3479.79,3958.33,3449.27,3910.26,453483798032.3828,115907047.3956282,50208491286.48,451905650093.71
2021-05-09,3910.26,3983.65,3726.08,3923.95,454788371081.82935,115921411.24318388,50568290277.97,454991994900.07
2021-05-10,3923.95,4208.0,3650.0,3945.88,457084060877.2656,115935924.97548652,62691789006.63,457761219806.87
2021-05-11,3946.63,4180.22,3771.64,4173.45,484342396108.51495,115950310.44240248,52679737865.42,482881900490.93
2021-05-12,4173.46,4372.72,3701.58,3823.21,441535475473.949,115964677.19871156,69023382175.45,438585075673.54
2021-05-13,3810.15,4034.77,3500.0,3717.91,430893371259.81775,115979265.4304441,78398214538.75,430445282301.28
2021-05-14,3717.92,4173.28,3691.35,4075.01,473589608408.2669,115993672.99896853,48174271215.31,472663570788.42
2021-05-15,4075.02,4134.05,3632.0,3646.68,422307942614.2388,116008141.71953706,42422321751.05,421619090682.82
2021-05-16,3646.24,3879.0,3343.06,3582.1,415650815759.2944,116022544.58813104,47359478733.83,415801534961.9
2021-05-17,3581.81,3587.06,3102.0,3282.51,380292150271.5141,116036911.76023944,54061732773.88,380482843865.21
2021-05-18,3282.25,3565.71,3240.0,3375.07,391572418894.9797,116051357.8137788,40416525218.24,391850295263.05
2021-05-19,3375.08,3441.73,1888.0,2438.92,283238155319.1421,116065759.5102502,84482912776.49,285298709244.81
2021-05-20,2438.92,2990.05,2155.0,2768.62,321531393875.65875,116080255.08259164,67610826679.69,322857390498.81
2021-05-21,2767.87,2938.54,2101.0,2430.98,282488653516.6894,116094592.6051048,53774070802.37,281879243639.06
2021-05-22,2430.98,2485.0,2145.0,2294.87,266419455032.4704,116109057.92242163,42089937660.13,266263966983.58
2021-05-23,2295.45,2381.57,1728.74,2096.39,243429448648.7603,116123472.2193382,56005721976.73,244704904961.26
2021-05-24,2096.63,2675.0,2079.94,2648.43,307287197049.53723,116137940.89821936,53697121740.17,306684156289.66
2021-05-25,2647.92,2750.0,2378.54,2705.11,314135420140.4172,116152219.2795168,49558333255.67,314033309034.22
2021-05-26,2705.1,2910.0,2643.0,2884.94,335226768892.7119,116166575.2090146,42499766019.91,335196485645.87
2021-05-27,2884.82,2889.74,2633.68,2742.23,318268538829.2475,116180925.1526031,33373635282.74,317571010584.69
2021-05-28,2742.23,2762.45,2327.38,2412.1,279990205239.9262,116195390.6839712,39999114804.5,280864129342.71
2021-05-29,2412.34,2574.27,2204.1,2278.74,264493870187.21188,116209895.69403024,33773720220.19,264600384052.02
2021-05-30,2278.74,2476.42,2180.53,2385.98,277100710486.6941,116224312.98640692,25876619427.51,277492990926.56
2021-05-31,2385.82,2720.0,2271.44,2706.15,314340908643.8156,116238687.8263636,31007383150.37,315217277482.81
2021-06-01,2706.15,2740.0,2523.74,2634.57,305883274607.336,116253128.02990736,27363223089.54,305798597367.09
2021-06-02,2634.31,2802.99,2550.0,2706.22,314314222000.66125,116267678.475878,27723267358.58,314266256163.17
2021-06-03,2706.21,2891.95,2662.4,2857.25,331713028524.8672,116282037.56467932,30038207401.87,331608133101.08
2021-06-04,2857.25,2860.0,2552.0,2689.51,312604216076.8109,116296615.31861466,34173841610.91,312256566094.89
2021-06-05,2689.54,2816.87,2552.23,2627.73,305506002583.74,116310949.36465552,30496672724.27,305598725248.73
2021-06-06,2627.63,2745.0,2614.0,2711.92,314979538654.41724,116325538.27627312,25311639413.72,315453931557.78
2021-06-07,2711.92,2847.55,2570.0,2592.05,301319431308.41504,116339927.8139085,30600111276.75,300985400826.16
2021-06-08,2592.05,2620.99,2304.91,2507.23,291605269334.3372,116354401.04438068,41909736777.66,292557075207.19
2021-06-09,2507.43,2626.63,2405.28,2610.18,303425453447.9025,116368813.21656296,36075832186.41,303147462062.01
2021-06-10,2610.2,2624.46,2425.11,2471.09,287293735165.8237,116383187.40872411,28753626390.06,287286991033.16
2021-06-11,2471.01,2497.99,2321.37,2354.01,273786954931.9716,116397642.83709,24832564195.39,273631367134.69
2021-06-12,2354.09,2454.53,2256.22,2370.74,275507861295.1431,116412046.06653552,25724364409.83,275838937026.5
2021-06-13,2370.64,2548.41,2308.41,2509.33,291828216928.7156,116426491.721072,27092945369.98,291673894434.5
2021-06-14,2509.33,2609.17,2461.0,2580.77,300284076668.08624,116441011.04591344,26964576331.1,295112636977.77
2021-06-15,2580.58,2640.0,2507.7,2543.54,295838978101.9875,116455604.20761266,29005279218.65,303650794387.71
2021-06-16,2543.55,2556.19,2351.18,2367.89,275412096757.8031,116469954.43318552,24101926180.22,275405856979.43
2021-06-17,2368.02,2460.5,2306.0,2373.28,275980393755.3684,116484477.82762066,21871633186.2,275942664676.82
2021-06-18,2373.28,2378.0,2139.0,2234.09,259869913894.99216,116498809.00870454,22752818387.52,259654503060.1
2021-06-19,2234.09,2278.82,2161.67,2164.67,252108454133.28217,116513290.75703377,18765854895.91,253490067194.04
2021-06-20,2165.34,2280.01,2040.68,2243.47,261097260078.4125,116527776.94355704,22535930423.06,261416943133.97
2021-06-21,2243.49,2260.16,1865.54,1885.49,219726699263.7165,116542017.27316424,33745173824.91,219790202019.87
2021-06-22,1885.27,1998.0,1700.48,1879.28,218930368753.996,116556547.66316038,35547251725.26,218244605870.43
2021-06-23,1879.29,2045.0,1821.95,1968.14,229097612764.186,116571007.09783328,28408659206.49,231625292666.93
2021-06-24,1967.95,2036.61,1884.79,1989.52,231575820853.4616,116585385.54255888,20272845769.47,231509317649.28
2021-06-25,1989.53,2019.99,1791.22,1808.82,210789395123.0616,116599591.99819264,22774334997.86,211131091601.59
2021-06-26,1808.97,1852.8,1717.32,1829.64,213220786663.83688,116614063.76737437,20637542360.58,213021180909.06
2021-06-27,1829.84,1984.5,1804.26,1982.28,230993900113.3678,116628556.972042,19885474742.15,230473556118.35
2021-06-28,1982.27,2145.0,1960.52,2084.41,242723595995.2688,116643126.44975522,25514602840.62,242239400957.8
2021-06-29,2084.42,2245.0,2073.57,2165.33,252281844921.706,116657540.42611456,24815124419.32,251715870101.04
2021-06-30,2165.46,2287.78,2087.99,2275.68,265188622470.9819,116672065.80406216,25828056267.87,265001225920.83
2021-07-01,2275.68,2275.93,2073.12,2106.41,245777178666.9528,116686374.38635968,29061701792.69,246278235669.23
2021-07-02,2106.41,2160.0,2018.5,2154.13,251208043906.47656,116700871.63556384,31796212553.95,250552745326.39
2021-07-03,2153.95,2240.0,2112.01,2226.99,259573467833.5632,116715279.07032904,17433361640.79,259447545607.53
2021-07-04,2226.99,2389.93,2189.58,2322.69,270803823109.20844,116729803.30667897,18787107473.09,270621669241.05
2021-07-05,2322.69,2324.64,2157.32,2196.53,256081273909.81216,116744297.7211632,20103794829.49,256297846064.35
2021-07-06,2196.85,2350.0,2193.0,2322.5,270791648208.31216,116758832.54565528,20891861314.44,271028619181.2
2021-07-07,2322.51,2409.0,2291.9,2316.57,270180248915.07004,116773278.70951736,22398345285.1,269950094549.35
2021-07-08,2316.25,2325.6,2084.79,2116.33,246584020758.8641,116787818.20825556,23188123688.61,247225603541.86
2021-07-09,2116.32,2189.4,2046.51,2146.99,250246348224.0847,116802236.35417923,23029574602.03,250363856990.67
2021-07-10,2146.99,2194.82,2074.16,2110.69,246169413314.6072,116816779.13608985,17581542471.47,246276605890.49
2021-07-11,2110.68,2174.0,2081.02,2140.45,249694901432.94528,116831213.71638893,14705386137.51,249601597225.15
2021-07-12,2140.54,2167.83,2006.68,2031.58,237173230216.0625,116845561.50986916,17768129077.0,237619933340.13
2021-07-13,2031.57,2047.35,1918.0,1940.15,226433795670.9216,116859844.26785952,16621628658.11,226371110382.25
2021-07-14,1940.44,2019.18,1865.0,1994.58,232715760964.5319,116874302.44938748,17342819679.14,232727182406.46
2021-07-15,1994.41,2042.88,1881.0,1919.51,223866845048.0672,116888831.71774893,15688092552.34,223049018142.77
2021-07-16,1919.54,1965.0,1850.0,1876.26,219092669413.1109,116903192.915957,14884569146.97,219480196483.44
2021-07-17,1876.47,1919.19,1844.45,1899.59,221791871152.27124,116917517.654221,13364282075.86,221657905577.44
2021-07-18,1899.5,1993.79,1877.1,1891.64,220883175452.3188,116931939.23753405,13791868728.03,221300983040.97
2021-07-19,1891.65,1919.0,1805.0,1818.73,212342764025.83124,116946370.7314381,14157735481.02,212189036786.93
2021-07-20,1818.73,1841.34,1706.0,1786.03,208620661911.49625,116960706.7354407,17368597636.35,208735078073.53
2021-07-21,1786.03,2035.23,1747.55,1995.5,232990341873.33936,116975239.70222676,21253359756.19,232520574469.63
2021-07-22,1995.5,2046.0,1947.62,2024.56,236492988322.9156,116989691.3980868,17495480331.39,236545322692.78
2021-07-23,2024.27,2130.9,1993.22,2124.25,248298227929.29407,117004036.95220947,16200392492.01,248204064165.49
2021-07-24,2124.26,2199.5,2105.58,2184.75,255384400669.2656,117018601.10646516,16057446600.95,255761140995.34
2021-07-25,2184.9,2197.41,2105.93,2189.79,256390305095.2569,117033023.61817722,14566483636.23,256042010286.39
2021-07-26,2189.82,2433.65,2171.57,2228.08,260430920487.9703,117047353.93822652,29614324232.79,260978030148.04
2021-07-27,2227.81,2319.26,2150.5,2299.49,269027722171.1019,117061571.56325068,23067480378.3,268599779831.34
2021-07-28,2299.47,2345.0,2243.15,2300.9,268957405838.79,117075816.06956258,18991302378.06,268421055913.65
