TIMESTAMP,STEEM_CLOSE_PRICE_USD,STEEM_OPEN_PRICE_USD,STEEM_HIGH_PRICE_USD,STEEM_LOW_PRICE_USD
2020-10-03,0.15722,0.15446,0.15925,0.1536
2020-10-04,0.15646,0.15722,0.15722,0.15426
2020-10-05,0.15772,0.15646,0.15893,0.15392
2020-10-06,0.15241,0.15772,0.15798,0.15184
2020-10-07,0.15158,0.15241,0.15298,0.14768
2020-10-08,0.15884,0.15158,0.15921,0.14984
2020-10-09,0.16569,0.15884,0.16742,0.15661
2020-10-10,0.17068,0.1658,0.17905,0.16556
2020-10-11,0.16853,0.17051,0.17167,0.16721
2020-10-12,0.17058,0.16853,0.17468,0.16432
2020-10-13,0.16707,0.17058,0.17245,0.16631
2020-10-14,0.15963,0.16707,0.16797,0.15686
2020-10-15,0.15953,0.15963,0.16124,0.15693
2020-10-16,0.15629,0.15953,0.16017,0.15351
2020-10-17,0.15647,0.15629,0.15795,0.15537
2020-10-18,0.1567,0.15647,0.1575,0.15573
2020-10-19,0.15665,0.1567,0.15986,0.15422
2020-10-20,0.15347,0.15665,0.15765,0.15215
2020-10-21,0.15717,0.15347,0.15982,0.15329
2020-10-22,0.1613,0.15717,0.1645,0.15647
2020-10-23,0.16044,0.1613,0.16443,0.15834
2020-10-24,0.16076,0.1604,0.16219,0.15831
2020-10-25,0.1582,0.16074,0.16236,0.15672
2020-10-26,0.15391,0.1582,0.15923,0.1503
2020-10-27,0.15528,0.15391,0.15813,0.15186
2020-10-28,0.15083,0.15528,0.15882,0.14845
2020-10-29,0.14962,0.15083,0.1527,0.14714
2020-10-30,0.14431,0.14962,0.15133,0.14151
2020-10-31,0.14429,0.14435,0.14817,0.14395
2020-11-01,0.1414,0.14427,0.14486,0.13956
2020-11-02,0.14063,0.1414,0.14394,0.13506
2020-11-03,0.13545,0.14063,0.14063,0.13015
2020-11-04,0.13699,0.13545,0.13959,0.13108
2020-11-05,0.14102,0.13699,0.14414,0.13432
2020-11-06,0.15052,0.14102,0.1516,0.1404
2020-11-07,0.14252,0.15052,0.15407,0.1379
2020-11-08,0.14626,0.14257,0.14789,0.14204
2020-11-09,0.14639,0.14626,0.14876,0.14072
2020-11-10,0.15108,0.14639,0.15168,0.14521
2020-11-11,0.15114,0.15108,0.1549,0.14825
2020-11-12,0.14859,0.15114,0.15173,0.14668
2020-11-13,0.15104,0.14859,0.15387,0.14768
2020-11-14,0.14862,0.15104,0.15207,0.14604
2020-11-15,0.14557,0.14855,0.14942,0.1441
2020-11-16,0.14936,0.14557,0.15131,0.14478
2020-11-17,0.15006,0.14936,0.15309,0.14846
2020-11-18,0.16042,0.15006,0.17481,0.14895
2020-11-19,0.14915,0.16042,0.16077,0.14816
2020-11-20,0.15503,0.14915,0.15634,0.14915
2020-11-21,0.16365,0.15491,0.16738,0.15038
2020-11-22,0.16146,0.16365,0.16828,0.15359
2020-11-23,0.17007,0.16146,0.17007,0.15939
2020-11-24,0.19273,0.17007,0.19337,0.16963
2020-11-25,0.19102,0.19273,0.21338,0.18143
2020-11-26,0.16741,0.19102,0.19568,0.1567
2020-11-27,0.16464,0.16741,0.17354,0.15876
2020-11-28,0.17524,0.16518,0.17781,0.16339
2020-11-29,0.17112,0.17533,0.17662,0.16946
2020-11-30,0.17615,0.17112,0.1771,0.16642
2020-12-01,0.19618,0.17615,0.24309,0.16861
2020-12-02,0.2031,0.19618,0.22632,0.18679
2020-12-03,0.19611,0.2031,0.20723,0.19338
2020-12-04,0.17849,0.19611,0.19703,0.17697
2020-12-05,0.18688,0.17849,0.18725,0.17777
2020-12-06,0.18336,0.18678,0.18778,0.18002
2020-12-07,0.18094,0.18336,0.18382,0.17773
2020-12-08,0.17834,0.18094,0.19314,0.17782
2020-12-09,0.17409,0.17834,0.18041,0.16306
2020-12-10,0.16694,0.17409,0.17421,0.16409
2020-12-11,0.16106,0.16694,0.1674,0.15859
2020-12-12,0.17039,0.16092,0.1729,0.15995
2020-12-13,0.16964,0.17059,0.1737,0.16623
2020-12-14,0.1721,0.16964,0.17692,0.16899
2020-12-15,0.17834,0.1721,0.17949,0.16989
2020-12-16,0.17908,0.17834,0.18028,0.16812
2020-12-17,0.1765,0.17908,0.1818,0.17258
2020-12-18,0.18553,0.1765,0.20365,0.17354
2020-12-19,0.19142,0.18536,0.20249,0.18386
2020-12-20,0.18269,0.19114,0.19162,0.18129
2020-12-21,0.17197,0.18269,0.18616,0.16615
2020-12-22,0.16825,0.17197,0.17304,0.16425
2020-12-23,0.14742,0.16825,0.17148,0.14537
2020-12-24,0.1597,0.14742,0.16035,0.14463
2020-12-25,0.15939,0.1597,0.16552,0.1546
2020-12-26,0.16051,0.15954,0.16326,0.15522
2020-12-27,0.15701,0.16051,0.16492,0.15338
2020-12-28,0.16036,0.15701,0.16382,0.15629
2020-12-29,0.15956,0.16036,0.16248,0.15209
2020-12-30,0.1567,0.15956,0.15997,0.15369
2020-12-31,0.15515,0.1567,0.15745,0.15103
2021-01-01,0.1608,0.15515,0.16318,0.15484
2021-01-02,0.16318,0.16138,0.18115,0.16099
2021-01-03,0.16124,0.1635,0.1635,0.15431
2021-01-04,0.15904,0.16124,0.16689,0.14592
2021-01-05,0.16508,0.15904,0.16628,0.15186
2021-01-06,0.18377,0.16508,0.18619,0.15952
2021-01-07,0.18361,0.18377,0.19362,0.17806
2021-01-08,0.18304,0.18361,0.1885,0.16782
2021-01-09,0.1996,0.18274,0.20518,0.1784
2021-01-10,0.19881,0.19968,0.23103,0.18078
2021-01-11,0.17354,0.19881,0.19912,0.1589
2021-01-12,0.17059,0.17354,0.18357,0.16556
2021-01-13,0.18217,0.17059,0.18386,0.16374
2021-01-14,0.18365,0.18217,0.18771,0.17709
2021-01-15,0.1771,0.18365,0.1854,0.16828
2021-01-16,0.18303,0.17697,0.18934,0.17682
2021-01-17,0.19968,0.18265,0.20826,0.17738
2021-01-18,0.21023,0.19968,0.22785,0.18837
2021-01-19,0.20266,0.21023,0.21231,0.20142
2021-01-20,0.20167,0.20266,0.20915,0.1866
2021-01-21,0.17917,0.20167,0.20203,0.17397
2021-01-22,0.1845,0.17917,0.18636,0.16457
2021-01-23,0.18208,0.1845,0.1853,0.17605
2021-01-24,0.18524,0.18202,0.18887,0.17989
2021-01-25,0.18066,0.18524,0.19069,0.17904
2021-01-26,0.18158,0.18066,0.18309,0.17311
2021-01-27,0.16921,0.18158,0.1835,0.16281
2021-01-28,0.17895,0.16921,0.18091,0.16617
2021-01-29,0.18692,0.17895,0.22315,0.17788
2021-01-30,0.19138,0.18711,0.19835,0.17989
2021-01-31,0.18566,0.19138,0.19328,0.18098
2021-02-01,0.19332,0.18566,0.19401,0.18183
2021-02-02,0.20011,0.19332,0.20068,0.18784
2021-02-03,0.21394,0.20011,0.21611,0.19733
2021-02-04,0.20536,0.21394,0.21754,0.20036
2021-02-05,0.26435,0.20536,0.27064,0.20349
2021-02-06,0.2386,0.26415,0.27163,0.23023
2021-02-07,0.22374,0.23852,0.24201,0.21223
2021-02-08,0.24629,0.22374,0.24767,0.22341
2021-02-09,0.26316,0.24629,0.26375,0.24222
2021-02-10,0.28905,0.26316,0.29498,0.25635
2021-02-11,0.34615,0.28905,0.35666,0.27387
2021-02-12,0.35287,0.34615,0.36506,0.32432
2021-02-13,0.39397,0.35261,0.39397,0.33078
2021-02-14,0.3784,0.39434,0.40643,0.36405
2021-02-15,0.4221,0.3784,0.48704,0.34908
2021-02-16,0.43904,0.4221,0.48748,0.41037
2021-02-17,0.45805,0.43904,0.45805,0.38804
2021-02-18,0.5,0.45805,0.51085,0.43517
2021-02-19,0.50754,0.5,0.52119,0.44659
2021-02-20,0.467,0.51005,0.51205,0.45134
2021-02-21,0.52553,0.467,0.62402,0.46212
2021-02-22,0.45057,0.52553,0.54827,0.39783
2021-02-23,0.35044,0.45057,0.45165,0.28898
2021-02-24,0.37134,0.35044,0.38835,0.33594
2021-02-25,0.36814,0.37134,0.46267,0.36316
2021-02-26,0.44326,0.36814,0.47637,0.34315
2021-02-27,0.44388,0.44118,0.4902,0.42678
2021-02-28,0.41467,0.44293,0.46127,0.37717
2021-03-01,0.43431,0.41467,0.43464,0.39681
2021-03-02,0.42078,0.43431,0.43466,0.39891
2021-03-03,0.44075,0.42078,0.44738,0.41533
2021-03-04,0.43241,0.44075,0.45987,0.41631
2021-03-05,0.43049,0.43241,0.43404,0.39879
2021-03-06,0.4426,0.42896,0.44325,0.41128
2021-03-07,0.46217,0.44282,0.47968,0.44282
2021-03-08,0.45945,0.46217,0.46357,0.43361
2021-03-09,0.47225,0.45945,0.47225,0.44693
2021-03-10,0.45656,0.47225,0.47225,0.43727
2021-03-11,0.45026,0.45656,0.45705,0.43264
2021-03-12,0.46277,0.45026,0.4974,0.44044
2021-03-13,0.48744,0.46476,0.49048,0.43423
2021-03-14,0.46842,0.48744,0.48744,0.44955
2021-03-15,0.4442,0.46842,0.48349,0.41759
2021-03-16,0.4562,0.4442,0.45635,0.42174
2021-03-17,0.47528,0.4562,0.47528,0.42947
2021-03-18,0.47925,0.47528,0.50206,0.45865
2021-03-19,0.5657,0.47925,0.58046,0.4631
2021-03-20,0.5473,0.56508,0.63559,0.54162
2021-03-21,0.55648,0.54939,0.56312,0.51676
2021-03-22,0.724,0.55648,0.83391,0.54176
2021-03-23,0.75844,0.724,0.84875,0.72323
2021-03-24,0.64125,0.75844,0.76102,0.63586
2021-03-25,0.61748,0.64125,0.67016,0.58827
2021-03-26,0.68757,0.61748,0.68757,0.61653
2021-03-27,0.72067,0.68839,0.72637,0.66261
2021-03-28,0.77663,0.72247,0.85289,0.7192
2021-03-29,0.93714,0.77663,1.00145,0.73416
2021-03-30,1.13353,0.93714,1.26552,0.91729
2021-03-31,1.20723,1.13353,1.23821,1.06085
2021-04-01,1.1559,1.20723,1.25754,1.10866
2021-04-02,1.19794,1.1559,1.27912,1.07607
2021-04-03,1.06414,1.19794,1.26181,1.03186
2021-04-04,1.11415,1.05961,1.12507,1.03931
2021-04-05,1.04484,1.11415,1.12347,1.01322
2021-04-06,0.98434,1.04484,1.04885,0.92677
2021-04-07,0.9066,0.98434,1.10745,0.80476
2021-04-08,1.03225,0.9066,1.05848,0.87869
2021-04-09,1.23547,1.03225,1.31943,1.00924
2021-04-10,1.41417,1.2455,1.43519,1.175
2021-04-11,1.30601,1.41417,1.42075,1.20642
2021-04-12,1.25269,1.30601,1.35223,1.20495
2021-04-13,1.24143,1.25269,1.25808,1.14636
2021-04-14,1.16614,1.24143,1.29765,1.10822
2021-04-15,1.26977,1.16614,1.26977,1.15363
2021-04-16,1.28589,1.26977,1.29833,1.12983
2021-04-17,1.19215,1.28479,1.28479,1.17816
2021-04-18,1.04211,1.19155,1.23779,0.91614
2021-04-19,0.98024,1.04211,1.14631,0.94106
2021-04-20,0.95116,0.98024,0.99831,0.83682
2021-04-21,0.93861,0.95116,1.00444,0.91063
2021-04-22,0.76981,0.93861,0.94699,0.7666
2021-04-23,0.70848,0.76981,0.76981,0.57375
2021-04-24,0.75727,0.70921,0.78109,0.66227
2021-04-25,0.75957,0.77658,0.8442,0.69924
2021-04-26,0.86851,0.75957,0.87115,0.7402
2021-04-27,0.92488,0.86851,0.94331,0.85559
2021-04-28,0.87281,0.92488,0.93657,0.82758
2021-04-29,0.84226,0.87281,0.87548,0.81135
2021-04-30,0.88466,0.84226,0.89541,0.83163
2021-05-01,0.89313,0.88466,0.95653,0.85212
2021-05-02,0.92218,0.89226,0.9508,0.87676
2021-05-03,0.93489,0.92218,0.97857,0.91406
2021-05-04,0.813,0.93489,0.93489,0.80262
2021-05-05,0.92787,0.813,0.92787,0.79837
2021-05-06,1.20751,0.92787,1.23541,0.89869
2021-05-07,1.1463,1.20751,1.35395,1.0515
2021-05-08,1.2622,1.1422,1.42386,1.14192
2021-05-09,1.21503,1.26355,1.26355,1.11039
2021-05-10,1.01816,1.21503,1.21658,0.97089
2021-05-11,1.08735,1.01816,1.08792,0.9509
2021-05-12,0.86768,1.08735,1.15877,0.86768
2021-05-13,0.88259,0.86768,0.92231,0.81008
2021-05-14,0.94555,0.88259,0.96429,0.86655
2021-05-15,0.84785,0.94583,0.95013,0.8443
2021-05-16,0.83558,0.84792,0.91596,0.78439
2021-05-17,0.7463,0.83558,0.83785,0.70237
2021-05-18,0.80815,0.7463,0.86457,0.74179
2021-05-19,0.66796,0.80815,1.02408,0.56409
2021-05-20,0.75899,0.66796,0.83352,0.64209
2021-05-21,0.66187,0.75899,0.78214,0.58418
2021-05-22,0.61345,0.6633,0.66887,0.57191
2021-05-23,0.50764,0.61462,0.63961,0.40729
2021-05-24,0.58769,0.50764,0.58769,0.46529
2021-05-25,0.63465,0.58769,0.66194,0.55603
2021-05-26,0.66974,0.63465,0.68629,0.63402
2021-05-27,0.62543,0.66974,0.68123,0.6054
2021-05-28,0.55726,0.62543,0.62607,0.52682
2021-05-29,0.51435,0.55617,0.57297,0.49292
2021-05-30,0.53115,0.51469,0.54394,0.4836
2021-05-31,0.56173,0.53115,0.56414,0.49846
2021-06-01,0.54802,0.56173,0.57079,0.52796
2021-06-02,0.55938,0.54802,0.56968,0.53381
2021-06-03,0.58617,0.55938,0.58617,0.54953
2021-06-04,0.53978,0.58617,0.58716,0.51122
2021-06-05,0.52951,0.54018,0.55859,0.51912
2021-06-06,0.55693,0.5295,0.58276,0.52526
2021-06-07,0.51108,0.55693,0.5892,0.50818
2021-06-08,0.4928,0.51108,0.51905,0.44814
2021-06-09,0.5056,0.4928,0.50785,0.45922
2021-06-10,0.49359,0.5056,0.51309,0.47972
2021-06-11,0.45448,0.49359,0.51324,0.45117
2021-06-12,0.39517,0.45444,0.47024,0.38347
2021-06-13,0.43826,0.3957,0.4522,0.37399
2021-06-14,0.44226,0.43826,0.45612,0.42178
2021-06-15,0.43135,0.44226,0.44226,0.42312
2021-06-16,0.40817,0.43135,0.43224,0.40324
2021-06-17,0.40091,0.40817,0.42089,0.39506
2021-06-18,0.36521,0.40091,0.40095,0.3504
2021-06-19,0.34462,0.36578,0.37754,0.34181
2021-06-20,0.33226,0.34395,0.34395,0.30794
2021-06-21,0.24069,0.33226,0.33244,0.23993
2021-06-22,0.21454,0.24069,0.25638,0.18587
2021-06-23,0.23535,0.21454,0.24012,0.20271
2021-06-24,0.26161,0.23535,0.26188,0.23318
2021-06-25,0.23561,0.26161,0.27169,0.23303
2021-06-26,0.24122,0.23515,0.24555,0.2212
2021-06-27,0.25078,0.24288,0.25078,0.2376
2021-06-28,0.28352,0.25078,0.28813,0.24552
2021-06-29,0.31707,0.28352,0.33721,0.28352
2021-06-30,0.39068,0.31707,0.43582,0.31707
2021-07-01,0.35221,0.39068,0.39142,0.33627
2021-07-02,0.36091,0.35221,0.36311,0.34299
2021-07-03,0.3763,0.36135,0.38398,0.35645
2021-07-04,0.38471,0.3763,0.39038,0.37443
2021-07-05,0.37706,0.38471,0.38471,0.35326
2021-07-06,0.38313,0.37706,0.38486,0.37126
2021-07-07,0.41571,0.38313,0.4827,0.38287
2021-07-08,0.36526,0.41571,0.41571,0.36101
2021-07-09,0.37026,0.36526,0.37041,0.3412
2021-07-10,0.39229,0.37023,0.42514,0.37023
2021-07-11,0.42591,0.39259,0.44837,0.39259
2021-07-12,0.40954,0.42591,0.42654,0.39758
2021-07-13,0.41874,0.40954,0.45788,0.40316
2021-07-14,0.39564,0.41874,0.42016,0.3664
2021-07-15,0.39072,0.39564,0.44359,0.38135
2021-07-16,0.36899,0.39072,0.39462,0.35144
2021-07-17,0.36803,0.36743,0.37111,0.34712
2021-07-18,0.36082,0.36803,0.39801,0.35255
2021-07-19,0.34427,0.36082,0.38776,0.33109
2021-07-20,0.32166,0.34427,0.34474,0.29355
2021-07-21,0.35286,0.32166,0.35292,0.30533
2021-07-22,0.37597,0.35286,0.3854,0.34311
2021-07-23,0.38083,0.37597,0.38091,0.3579
2021-07-24,0.37555,0.38138,0.38138,0.369
2021-07-25,0.38738,0.37895,0.38854,0.36847
2021-07-26,0.39948,0.38738,0.43029,0.38281
2021-07-27,0.45012,0.39948,0.45012,0.39948
2021-07-28,0.43778,0.45012,0.45012,0.41799
2021-07-29,0.47561,0.43778,0.47893,0.42073
2021-07-30,0.48943,0.47561,0.50259,0.44086
2021-07-31,0.50768,0.48819,0.50876,0.4716
2021-08-01,0.48641,0.50808,0.50808,0.46955
2021-08-02,0.49432,0.48641,0.49586,0.47409
2021-08-03,0.47101,0.49432,0.49742,0.46138
2021-08-04,0.48748,0.47101,0.48787,0.45924
2021-08-05,0.4998,0.48748,0.50268,0.4693
2021-08-06,0.51627,0.4998,0.51694,0.48739
2021-08-07,0.54367,0.51668,0.54424,0.51668
2021-08-08,0.52408,0.54412,0.56522,0.51328
2021-08-09,0.53662,0.52408,0.53812,0.49187
2021-08-10,0.5351,0.53662,0.53778,0.51586
2021-08-11,0.5574,0.5351,0.56629,0.53016
2021-08-12,0.52997,0.5574,0.57816,0.51797
2021-08-13,0.5674,0.52997,0.56812,0.52479
2021-08-14,0.59412,0.5674,0.61546,0.56444
2021-08-15,0.59638,0.59463,0.60751,0.56787
2021-08-16,0.5864,0.59638,0.60109,0.57701
2021-08-17,0.53932,0.5864,0.58798,0.53653
2021-08-18,0.52953,0.53932,0.54859,0.51619
2021-08-19,0.54628,0.52953,0.54652,0.51038
2021-08-20,0.56583,0.54628,0.56747,0.54062
2021-08-21,0.56717,0.56611,0.57839,0.55786
2021-08-22,0.56552,0.56641,0.57828,0.54949
2021-08-23,0.59455,0.56552,0.63611,0.56148
2021-08-24,0.59065,0.59455,0.66429,0.5789
2021-08-25,0.60504,0.59065,0.60519,0.55456
2021-08-26,0.56004,0.60504,0.6157,0.55386
2021-08-27,0.58701,0.56004,0.58787,0.54378
2021-08-28,0.57454,0.58681,0.58928,0.57129
2021-08-29,0.58561,0.57482,0.59049,0.55988
2021-08-30,0.56441,0.58561,0.58561,0.562
2021-08-31,0.58106,0.56441,0.61129,0.56335
2021-09-01,0.61426,0.58106,0.61983,0.56727
2021-09-02,0.61286,0.61426,0.61945,0.60172
2021-09-03,0.6525,0.61286,0.65925,0.60379
2021-09-04,0.75075,0.6545,0.82109,0.65294
2021-09-05,0.70342,0.75075,0.75711,0.66959
2021-09-06,0.71526,0.70342,0.72188,0.68772
2021-09-07,0.59523,0.71526,0.73699,0.54289
2021-09-08,0.58591,0.59523,0.61011,0.52049
2021-09-09,0.61799,0.58591,0.62128,0.58048
2021-09-10,0.65119,0.61799,0.65276,0.58091
2021-09-11,0.62556,0.64888,0.64888,0.60009
2021-09-12,0.63842,0.62556,0.64253,0.60399
2021-09-13,0.59501,0.63842,0.66039,0.5625
2021-09-14,0.60918,0.59501,0.60918,0.5821
2021-09-15,0.65294,0.60918,0.67424,0.60918
2021-09-16,0.62918,0.65294,0.65294,0.62112
2021-09-17,0.63381,0.62918,0.65364,0.61702
2021-09-18,0.63351,0.63357,0.63809,0.62326
2021-09-19,0.60156,0.63351,0.63351,0.5984
2021-09-20,0.50343,0.60156,0.6164,0.49229
2021-09-21,0.46522,0.50343,0.51276,0.45599
2021-09-22,0.51503,0.46522,0.5172,0.4477
2021-09-23,0.52535,0.51503,0.52535,0.49587
2021-09-24,0.49272,0.52535,0.52804,0.45114
2021-09-25,0.48507,0.49336,0.49509,0.46739
2021-09-26,0.48338,0.48528,0.50361,0.4576
2021-09-27,0.46349,0.48338,0.49759,0.46349
2021-09-28,0.42541,0.46349,0.46442,0.42451
2021-09-29,0.43184,0.42541,0.44511,0.42131
2021-09-30,0.46826,0.43184,0.47493,0.43043
2021-10-01,0.51348,0.46826,0.51348,0.46202
2021-10-02,0.52504,0.51348,0.5357,0.50903
2021-10-03,0.54337,0.52502,0.57399,0.52502
2021-10-04,0.55564,0.54337,0.5899,0.53066
2021-10-05,0.57492,0.55564,0.5835,0.53689
2021-10-06,0.65634,0.57492,0.78235,0.56942
2021-10-07,0.62964,0.65634,0.67493,0.62154
2021-10-08,0.63727,0.62964,0.6477,0.60409
2021-10-09,0.62445,0.63935,0.64168,0.61071
2021-10-10,0.60837,0.62445,0.65047,0.60414
2021-10-11,0.62098,0.60837,0.62479,0.59869
2021-10-12,0.58543,0.62098,0.62155,0.56697
2021-10-13,0.62227,0.58543,0.62285,0.58413
2021-10-14,0.63582,0.62227,0.63855,0.61459
2021-10-15,0.58446,0.63582,0.64119,0.5697
2021-10-16,0.58283,0.58446,0.59244,0.57271
2021-10-17,0.572,0.58247,0.58526,0.55888
2021-10-18,0.55676,0.572,0.57406,0.53994
2021-10-19,0.57391,0.55676,0.58333,0.55473
2021-10-20,0.58449,0.57391,0.58548,0.5524
2021-10-21,0.57027,0.58449,0.58961,0.56227
2021-10-22,0.58252,0.57027,0.59239,0.56757
2021-10-23,0.59626,0.58252,0.62212,0.58252
2021-10-24,0.57704,0.59595,0.59595,0.56462
2021-10-25,0.58675,0.57704,0.58816,0.57121
2021-10-26,0.57685,0.58675,0.59336,0.574
2021-10-27,0.52395,0.57685,0.58359,0.51026
2021-10-28,0.55996,0.52395,0.56669,0.51575
2021-10-29,0.57654,0.55996,0.58052,0.55619
2021-10-30,0.59344,0.57654,0.59352,0.56494
2021-10-31,0.62048,0.59307,0.62189,0.58083
2021-11-01,0.60603,0.62048,0.62078,0.58194
2021-11-02,0.6374,0.60603,0.63794,0.59339
2021-11-03,0.62115,0.6374,0.63892,0.59852
2021-11-04,0.62646,0.62115,0.71038,0.61848
2021-11-05,0.61562,0.62646,0.62755,0.60684
2021-11-06,0.60664,0.61524,0.61524,0.59315
2021-11-07,0.61322,0.60664,0.61425,0.6
2021-11-08,0.61681,0.61322,0.62357,0.60111
2021-11-09,0.61219,0.61681,0.61948,0.60635
2021-11-10,0.59227,0.61219,0.64534,0.57853
2021-11-11,0.59786,0.59227,0.6047,0.58076
2021-11-12,0.58504,0.59786,0.59786,0.57134
2021-11-13,0.59208,0.58467,0.59387,0.5808
2021-11-14,0.58835,0.59208,0.59961,0.57888
2021-11-15,0.59911,0.58835,0.6055,0.58116
2021-11-16,0.61148,0.59911,0.6373,0.5636
2021-11-17,0.6379,0.61148,0.6379,0.57993
2021-11-18,0.57289,0.6379,0.65182,0.56356
2021-11-19,0.58996,0.57289,0.59094,0.56402
2021-11-20,0.61104,0.59059,0.62071,0.58465
2021-11-21,0.60123,0.61403,0.62604,0.59988
2021-11-22,0.57738,0.60123,0.60437,0.57496
2021-11-23,0.60213,0.57738,0.61886,0.57339
2021-11-24,0.61943,0.60213,0.65328,0.5861
2021-11-25,0.66313,0.61943,0.67694,0.60346
2021-11-26,0.66783,0.66313,0.79355,0.63745
2021-11-27,0.67973,0.67088,0.69691,0.64605
2021-11-28,0.72597,0.6799,0.78653,0.6799
2021-11-29,0.7022,0.72597,0.7355,0.67811
2021-11-30,0.64758,0.7022,0.7022,0.64047
2021-12-01,0.6516,0.64758,0.66763,0.63779
2021-12-02,0.63072,0.6516,0.67531,0.60938
2021-12-03,0.57709,0.63072,0.63264,0.56834
2021-12-04,0.49336,0.57771,0.57841,0.39816
2021-12-05,0.4677,0.49336,0.50841,0.43588
2021-12-06,0.4904,0.4677,0.49671,0.423
2021-12-07,0.49469,0.4904,0.50513,0.48586
2021-12-08,0.51387,0.49469,0.51815,0.46924
2021-12-09,0.46522,0.51387,0.51977,0.4599
2021-12-10,0.44156,0.46522,0.47775,0.44008
2021-12-11,0.46175,0.44089,0.46318,0.43165
2021-12-12,0.46246,0.46106,0.4697,0.45108
2021-12-13,0.41639,0.46246,0.4682,0.40413
2021-12-14,0.41876,0.41639,0.42514,0.39118
2021-12-15,0.42791,0.41876,0.43365,0.38915
2021-12-16,0.42024,0.42791,0.43686,0.4191
2021-12-17,0.42405,0.42024,0.44972,0.41682
2021-12-18,0.42978,0.42428,0.43267,0.41219
2021-12-19,0.426,0.43018,0.43678,0.42412
2021-12-20,0.40928,0.426,0.42642,0.39708
2021-12-21,0.42274,0.40928,0.42689,0.40462
2021-12-22,0.4327,0.42274,0.4396,0.42149
2021-12-23,0.46015,0.4327,0.47546,0.4262
2021-12-24,0.45,0.46015,0.46582,0.44786
2021-12-25,0.45814,0.45,0.46067,0.44911
2021-12-26,0.46445,0.45814,0.46948,0.44764
2021-12-27,0.46123,0.46445,0.47481,0.45631
2021-12-28,0.42796,0.46123,0.47087,0.42494
2021-12-29,0.41276,0.42796,0.43504,0.41094
2021-12-30,0.42625,0.41276,0.442,0.41007
2021-12-31,0.42491,0.42625,0.43388,0.41385
2022-01-01,0.4327,0.42487,0.43502,0.42439
2022-01-02,0.47231,0.4327,0.47717,0.43098
2022-01-03,0.45404,0.47231,0.475,0.44467
2022-01-04,0.44014,0.45404,0.45512,0.43603
2022-01-05,0.41047,0.44014,0.44901,0.40004
2022-01-06,0.40707,0.41047,0.41638,0.38991
2022-01-07,0.38741,0.40707,0.41372,0.37634
2022-01-08,0.38058,0.38741,0.39705,0.36721
2022-01-09,0.38954,0.38058,0.39663,0.37645
2022-01-10,0.45941,0.38954,0.52035,0.38954
2022-01-11,0.42763,0.45941,0.45941,0.40087
2022-01-12,0.42738,0.42763,0.43501,0.40905
2022-01-13,0.41004,0.42738,0.43008,0.40703
2022-01-14,0.41581,0.41004,0.41641,0.401
2022-01-15,0.41789,0.41581,0.42188,0.41208
2022-01-16,0.41624,0.41771,0.41954,0.41066
2022-01-17,0.40794,0.41624,0.41724,0.399
2022-01-18,0.40106,0.40794,0.4094,0.38616
2022-01-19,0.38428,0.40106,0.40123,0.3767
2022-01-20,0.37302,0.38428,0.39891,0.37206
2022-01-21,0.31953,0.37302,0.37515,0.31528
2022-01-22,0.2917,0.31893,0.33043,0.27107
2022-01-23,0.30192,0.29173,0.30408,0.28502
2022-01-24,0.28802,0.30192,0.31122,0.25439
2022-01-25,0.28977,0.28802,0.29263,0.27219
2022-01-26,0.2947,0.28977,0.31029,0.28385
2022-01-27,0.30026,0.2947,0.30078,0.28135
2022-01-28,0.31182,0.30026,0.31182,0.29223
2022-01-29,0.32321,0.31358,0.33232,0.31358
2022-01-30,0.31622,0.32424,0.33258,0.30804
2022-01-31,0.31729,0.31622,0.31797,0.29791
2022-02-01,0.31656,0.31729,0.32155,0.31084
2022-02-02,0.31993,0.31656,0.3476,0.31401
2022-02-03,0.33811,0.31993,0.41213,0.31567
2022-02-04,0.3521,0.33811,0.35488,0.32858
2022-02-05,0.3749,0.3521,0.37614,0.35023
2022-02-06,0.37198,0.37459,0.38476,0.35667
2022-02-07,0.37911,0.37198,0.38217,0.36218
2022-02-08,0.36504,0.37911,0.38189,0.35056
2022-02-09,0.3684,0.36504,0.37165,0.35464
2022-02-10,0.35189,0.3684,0.37406,0.3503
2022-02-11,0.33856,0.35189,0.35978,0.33018
2022-02-12,0.3339,0.33913,0.34841,0.32552
2022-02-13,0.33796,0.33481,0.35181,0.32733
2022-02-14,0.33447,0.33796,0.3447,0.32473
2022-02-15,0.35298,0.33447,0.35354,0.33277
2022-02-16,0.35395,0.35298,0.35996,0.34414
2022-02-17,0.32678,0.35395,0.35485,0.32571
2022-02-18,0.3254,0.32678,0.33497,0.32093
2022-02-19,0.32004,0.32527,0.32782,0.31138
2022-02-20,0.30399,0.32004,0.32907,0.3016
2022-02-21,0.28487,0.30399,0.31688,0.28403
2022-02-22,0.2953,0.28487,0.2953,0.26775
2022-02-23,0.30648,0.2953,0.33592,0.29423
2022-02-24,0.29498,0.30648,0.30708,0.26491
2022-02-25,0.31784,0.29498,0.31924,0.28972
2022-02-26,0.32897,0.31889,0.33071,0.3146
2022-02-27,0.31561,0.32942,0.3332,0.31167
2022-02-28,0.33996,0.31561,0.3445,0.31034
2022-03-01,0.34503,0.33996,0.34602,0.33155
2022-03-02,0.33333,0.34503,0.34533,0.32437
