TIMESTAMP,CRO_OPEN_PRICE_USD,CRO_HIGH_PRICE_USD,CRO_LOW_PRICE_USD,CRO_CLOSE_PRICE_USD
2020-08-11,0.1685,0.1695,0.1577,0.1598
2020-08-12,0.1598,0.163,0.1576,0.1612
2020-08-13,0.1612,0.1628,0.1569,0.1611
2020-08-14,0.1611,0.166,0.1611,0.1645
2020-08-15,0.1645,0.1685,0.1638,0.1678
2020-08-16,0.1678,0.1689,0.1657,0.1684
2020-08-17,0.1684,0.1743,0.167,0.1721
2020-08-18,0.172,0.173,0.1664,0.1693
2020-08-19,0.1693,0.1694,0.1616,0.1632
2020-08-20,0.1632,0.1651,0.163,0.1636
2020-08-21,0.1637,0.1957,0.163,0.1672
2020-08-22,0.1671,0.1704,0.1668,0.1693
2020-08-23,0.1694,0.1719,0.1676,0.1715
2020-08-24,0.1715,0.1758,0.1705,0.1753
2020-08-25,0.1753,0.1758,0.1666,0.1687
2020-08-26,0.1687,0.1716,0.1673,0.1704
2020-08-27,0.1704,0.1729,0.1666,0.1685
2020-08-28,0.1686,0.1738,0.1682,0.1727
2020-08-29,0.1726,0.1746,0.172,0.1742
2020-08-30,0.1742,0.1777,0.1733,0.1765
2020-08-31,0.1766,0.1806,0.1764,0.1785
2020-09-01,0.1786,0.1839,0.1772,0.1837
2020-09-02,0.1837,0.184,0.1717,0.1737
2020-09-03,0.1737,0.1747,0.1588,0.1619
2020-09-04,0.1619,0.1622,0.1498,0.1574
2020-09-05,0.1574,0.158,0.1469,0.1497
2020-09-06,0.1497,0.1525,0.1477,0.1519
2020-09-07,0.1519,0.1523,0.1444,0.1475
2020-09-08,0.1475,0.1515,0.1447,0.1473
2020-09-09,0.1474,0.1526,0.145,0.1512
2020-09-10,0.1512,0.1537,0.15,0.1511
2020-09-11,0.1511,0.161,0.1489,0.1602
2020-09-12,0.1602,0.1643,0.1597,0.1638
2020-09-13,0.164,0.1653,0.1599,0.1607
2020-09-14,0.1607,0.1699,0.1601,0.1696
2020-09-15,0.1696,0.172,0.1674,0.1701
2020-09-16,0.1702,0.1712,0.1669,0.1694
2020-09-17,0.1694,0.17,0.1641,0.1666
2020-09-18,0.1665,0.1686,0.1647,0.1665
2020-09-19,0.1666,0.1693,0.1655,0.1675
2020-09-20,0.1674,0.1679,0.1301,0.157
2020-09-21,0.157,0.161,0.1508,0.1526
2020-09-22,0.1526,0.1535,0.1507,0.1534
2020-09-23,0.1535,0.1536,0.1471,0.1481
2020-09-24,0.1479,0.1539,0.147,0.1534
2020-09-25,0.1533,0.1553,0.1522,0.1548
2020-09-26,0.1549,0.1559,0.1532,0.154
2020-09-27,0.154,0.1554,0.1522,0.1537
2020-09-28,0.1538,0.157,0.1538,0.1555
2020-09-29,0.1555,0.1558,0.1518,0.1526
2020-09-30,0.1527,0.1543,0.1513,0.1515
2020-10-01,0.1515,0.1549,0.1475,0.1491
2020-10-02,0.1492,0.1503,0.1457,0.1459
2020-10-03,0.1459,0.1476,0.1459,0.1473
2020-10-04,0.1473,0.1488,0.1465,0.1482
2020-10-05,0.1482,0.1497,0.1478,0.1493
2020-10-06,0.1494,0.1502,0.1462,0.1468
2020-10-07,0.1469,0.1481,0.1465,0.1477
2020-10-08,0.1477,0.1514,0.1459,0.1508
2020-10-09,0.1507,0.1531,0.1497,0.1526
2020-10-10,0.1526,0.1581,0.1523,0.1555
2020-10-11,0.1555,0.156,0.1532,0.1538
2020-10-12,0.1538,0.157,0.1518,0.1567
2020-10-13,0.1567,0.1568,0.1468,0.1479
2020-10-14,0.1479,0.1481,0.1378,0.1385
2020-10-15,0.1385,0.1406,0.1378,0.1393
2020-10-16,0.1394,0.1399,0.1354,0.1365
2020-10-17,0.1365,0.1367,0.1335,0.1337
2020-10-18,0.1337,0.1343,0.1212,0.1215
2020-10-19,0.1215,0.1217,0.107,0.1102
2020-10-20,0.1102,0.1109,0.1061,0.1063
2020-10-21,0.1063,0.1079,0.1012,0.1028
2020-10-22,0.1028,0.104,0.09763,0.09778
2020-10-23,0.09778,0.1014,0.09255,0.101
2020-10-24,0.101,0.1047,0.1007,0.1022
2020-10-25,0.1022,0.1053,0.09704,0.0972
2020-10-26,0.0972,0.09882,0.09529,0.09602
2020-10-27,0.09603,0.09985,0.09567,0.09914
2020-10-28,0.09913,0.1,0.08927,0.09003
2020-10-29,0.09003,0.09198,0.0894,0.09028
2020-10-30,0.09033,0.09125,0.08461,0.08502
2020-10-31,0.08505,0.08656,0.08348,0.08564
2020-11-01,0.08566,0.08673,0.08541,0.08545
2020-11-02,0.08545,0.08689,0.08102,0.08104
2020-11-03,0.08103,0.08115,0.07404,0.07878
2020-11-04,0.07878,0.07986,0.07597,0.07779
2020-11-05,0.07779,0.07966,0.07707,0.07866
2020-11-06,0.07872,0.08062,0.07741,0.07864
2020-11-07,0.07866,0.08065,0.07311,0.07361
2020-11-08,0.07361,0.07661,0.0725,0.07464
2020-11-09,0.07466,0.07531,0.06915,0.0703
2020-11-10,0.07036,0.07202,0.069,0.07062
2020-11-11,0.07062,0.07136,0.06969,0.0713
2020-11-12,0.07127,0.073,0.07016,0.07172
2020-11-13,0.07193,0.07278,0.06949,0.07074
2020-11-14,0.07075,0.07095,0.0678,0.06802
2020-11-15,0.06801,0.06891,0.06404,0.06418
2020-11-16,0.06418,0.0667,0.06351,0.06582
2020-11-17,0.06578,0.06829,0.0645,0.0652
2020-11-18,0.06521,0.06783,0.06308,0.06577
2020-11-19,0.06576,0.06745,0.06479,0.06687
2020-11-20,0.06687,0.07759,0.0662,0.07689
2020-11-21,0.07689,0.0788,0.07249,0.07337
2020-11-22,0.07331,0.07391,0.06912,0.07217
2020-11-23,0.07213,0.0739,0.0696,0.07355
2020-11-24,0.07353,0.08187,0.0718,0.08183
2020-11-25,0.08182,0.083,0.07816,0.07835
2020-11-26,0.07838,0.07891,0.061,0.06378
2020-11-27,0.06378,0.06541,0.06181,0.06401
2020-11-28,0.06393,0.066,0.0632,0.06524
2020-11-29,0.06519,0.06739,0.0644,0.06613
2020-11-30,0.06613,0.07049,0.0654,0.06985
2020-12-01,0.06989,0.07099,0.0642,0.06629
2020-12-02,0.06629,0.0674,0.0646,0.06683
2020-12-03,0.06682,0.06704,0.06525,0.06607
2020-12-04,0.06608,0.067,0.06332,0.06348
2020-12-05,0.06346,0.065,0.06259,0.064
2020-12-06,0.06401,0.0653,0.06285,0.06368
2020-12-07,0.06371,0.0645,0.06293,0.0638
2020-12-08,0.0638,0.06499,0.06109,0.06145
2020-12-09,0.06139,0.06139,0.05728,0.06044
2020-12-10,0.06045,0.06161,0.05873,0.0593
2020-12-11,0.05929,0.05944,0.05685,0.05915
2020-12-12,0.05911,0.05985,0.05844,0.05972
2020-12-13,0.05963,0.06199,0.05905,0.06058
2020-12-14,0.06058,0.06139,0.0597,0.06097
2020-12-15,0.06098,0.06325,0.06044,0.06168
2020-12-16,0.06164,0.06469,0.06085,0.06435
2020-12-17,0.06444,0.06995,0.06391,0.06691
2020-12-18,0.0669,0.06791,0.06401,0.06421
2020-12-19,0.06421,0.0676,0.06401,0.0666
2020-12-20,0.06659,0.06849,0.06442,0.06651
2020-12-21,0.0665,0.06845,0.05595,0.05996
2020-12-22,0.05996,0.06187,0.05876,0.05933
2020-12-23,0.05937,0.06186,0.05501,0.05599
2020-12-24,0.05599,0.05679,0.05344,0.05665
2020-12-25,0.05659,0.06016,0.05628,0.05791
2020-12-26,0.05791,0.06062,0.05749,0.05939
2020-12-27,0.05934,0.06047,0.05525,0.05729
2020-12-28,0.05729,0.06051,0.0565,0.05919
2020-12-29,0.05919,0.05984,0.05564,0.05773
2020-12-30,0.05772,0.06203,0.05749,0.0594
2020-12-31,0.05889,0.05972,0.05625,0.05865
2021-01-01,0.05872,0.05946,0.05806,0.05922
2021-01-02,0.05919,0.07089,0.0587,0.06232
2021-01-03,0.0624,0.06249,0.05839,0.06002
2021-01-04,0.06002,0.0722,0.05806,0.06391
2021-01-05,0.06399,0.06666,0.06122,0.06618
2021-01-06,0.06618,0.07853,0.0617,0.07639
2021-01-07,0.07638,0.07927,0.07209,0.07834
2021-01-08,0.07836,0.08815,0.07159,0.08014
2021-01-09,0.08013,0.08497,0.0764,0.08364
2021-01-10,0.08368,0.08754,0.07,0.07765
2021-01-11,0.07764,0.07937,0.05831,0.06362
2021-01-12,0.06358,0.07012,0.0626,0.06461
2021-01-13,0.06473,0.07222,0.06356,0.07099
2021-01-14,0.07099,0.07624,0.06985,0.0758
2021-01-15,0.07595,0.07734,0.06582,0.07143
2021-01-16,0.07138,0.08012,0.07098,0.07589
2021-01-17,0.07591,0.08378,0.07381,0.08003
2021-01-18,0.08034,0.08627,0.07686,0.08496
2021-01-19,0.08463,0.08823,0.08229,0.08805
2021-01-20,0.08804,0.0884,0.07839,0.08262
2021-01-21,0.08267,0.08474,0.07069,0.0719
2021-01-22,0.07192,0.07515,0.06579,0.07397
2021-01-23,0.07397,0.07534,0.06949,0.07219
2021-01-24,0.07251,0.07509,0.07066,0.07209
2021-01-25,0.07205,0.076,0.07026,0.07115
2021-01-26,0.07109,0.07141,0.06712,0.07038
2021-01-27,0.07044,0.07207,0.0624,0.06518
2021-01-28,0.06518,0.0703,0.06452,0.07009
2021-01-29,0.07009,0.07547,0.06547,0.0676
2021-01-30,0.06761,0.0686,0.06462,0.06609
2021-01-31,0.06607,0.06631,0.06025,0.06172
2021-02-01,0.06173,0.06284,0.05944,0.06108
2021-02-02,0.06075,0.06374,0.06031,0.06271
2021-02-03,0.06267,0.06788,0.06237,0.06717
2021-02-04,0.06716,0.06862,0.06325,0.06452
2021-02-05,0.06453,0.06826,0.06377,0.06811
2021-02-06,0.0681,0.07011,0.06603,0.06924
2021-02-07,0.06929,0.06929,0.0638,0.06562
2021-02-08,0.06562,0.07014,0.06447,0.06924
2021-02-09,0.06927,0.07351,0.06851,0.07313
2021-02-10,0.07315,0.0769,0.0696,0.0751
2021-02-11,0.07506,0.08195,0.07351,0.0803
2021-02-12,0.08028,0.08924,0.08001,0.08867
2021-02-13,0.08858,0.09422,0.08697,0.09137
2021-02-14,0.09133,0.09611,0.08864,0.09055
2021-02-15,0.09056,0.09236,0.07912,0.08722
2021-02-16,0.08724,0.08948,0.08213,0.08353
2021-02-17,0.08352,0.1011,0.08325,0.09959
2021-02-18,0.09958,0.1193,0.09877,0.1188
2021-02-19,0.1188,0.1393,0.1127,0.1364
2021-02-20,0.1364,0.151,0.1331,0.1388
2021-02-21,0.1387,0.1429,0.1352,0.1399
2021-02-22,0.14,0.271,0.1326,0.2237
2021-02-23,0.2237,0.2249,0.1382,0.1554
2021-02-24,0.1552,0.1793,0.1521,0.1561
2021-02-25,0.1561,0.1772,0.1559,0.1611
2021-02-26,0.161,0.161,0.1429,0.1497
2021-02-27,0.1497,0.1561,0.1464,0.1497
2021-02-28,0.1497,0.1511,0.127,0.1352
2021-03-01,0.135,0.1503,0.1339,0.1468
2021-03-02,0.1469,0.1581,0.1446,0.1508
2021-03-03,0.1509,0.1611,0.1506,0.155
2021-03-04,0.1549,0.1611,0.1452,0.1483
2021-03-05,0.1483,0.1519,0.1413,0.1508
2021-03-06,0.1508,0.1548,0.1473,0.1532
2021-03-07,0.1532,0.1586,0.1524,0.1573
2021-03-08,0.1574,0.161,0.1533,0.1574
2021-03-09,0.1582,0.1701,0.1574,0.1697
2021-03-10,0.17,0.1763,0.1606,0.1739
2021-03-11,0.1739,0.197,0.1679,0.1902
2021-03-12,0.1902,0.2003,0.1829,0.1876
2021-03-13,0.1877,0.1986,0.1768,0.1956
2021-03-14,0.1957,0.1985,0.1819,0.187
2021-03-15,0.1869,0.1896,0.1663,0.1754
2021-03-16,0.1754,0.1919,0.166,0.1905
2021-03-17,0.1903,0.1961,0.1794,0.1924
2021-03-18,0.1925,0.2262,0.1924,0.2189
2021-03-19,0.2188,0.242,0.2097,0.242
2021-03-20,0.2423,0.248,0.217,0.2184
2021-03-21,0.2182,0.2222,0.2058,0.22
2021-03-22,0.22,0.2261,0.2089,0.2115
2021-03-23,0.2119,0.2168,0.1948,0.207
2021-03-24,0.2071,0.2325,0.2037,0.2062
2021-03-25,0.2059,0.2089,0.193,0.1982
2021-03-26,0.1982,0.2081,0.1963,0.2049
2021-03-27,0.2049,0.2077,0.1973,0.2025
2021-03-28,0.2025,0.2028,0.1939,0.1958
2021-03-29,0.1958,0.2191,0.1953,0.2121
2021-03-30,0.2121,0.2217,0.2111,0.2141
2021-03-31,0.2141,0.2163,0.2021,0.2081
2021-04-01,0.2081,0.2168,0.2061,0.2092
2021-04-02,0.2092,0.2175,0.2073,0.2143
2021-04-03,0.2144,0.2243,0.2057,0.2064
2021-04-04,0.2066,0.2138,0.2005,0.2133
2021-04-05,0.2137,0.2224,0.2066,0.2167
2021-04-06,0.2168,0.2241,0.2047,0.208
2021-04-07,0.2078,0.2168,0.1798,0.1885
2021-04-08,0.1886,0.2029,0.1851,0.2019
2021-04-09,0.2013,0.2119,0.2009,0.2112
2021-04-10,0.2112,0.2278,0.2084,0.2127
2021-04-11,0.2128,0.221,0.2096,0.2103
2021-04-12,0.2103,0.2165,0.203,0.2076
2021-04-13,0.2076,0.2248,0.2065,0.2222
2021-04-14,0.2228,0.2413,0.2211,0.2364
2021-04-15,0.2365,0.246,0.2307,0.245
2021-04-16,0.2452,0.2467,0.2257,0.2377
2021-04-17,0.2376,0.2514,0.2321,0.2384
2021-04-18,0.2385,0.2401,0.1902,0.2072
2021-04-19,0.2074,0.2107,0.1931,0.1973
2021-04-20,0.1973,0.1975,0.1781,0.1975
2021-04-21,0.1976,0.2022,0.1927,0.1976
2021-04-22,0.1978,0.1982,0.1759,0.1776
2021-04-23,0.1777,0.1787,0.1409,0.171
2021-04-24,0.1707,0.1745,0.166,0.1686
2021-04-25,0.1687,0.1755,0.1627,0.1641
2021-04-26,0.164,0.1869,0.1637,0.1827
2021-04-27,0.1827,0.1952,0.1819,0.1951
2021-04-28,0.195,0.1974,0.183,0.1854
2021-04-29,0.1849,0.1882,0.1799,0.1824
2021-04-30,0.1825,0.1964,0.1813,0.1962
2021-05-01,0.1962,0.1982,0.1903,0.1913
2021-05-02,0.1913,0.1945,0.1852,0.1865
2021-05-03,0.1865,0.1939,0.1843,0.1862
2021-05-04,0.1863,0.1879,0.1661,0.1689
2021-05-05,0.1689,0.1836,0.1647,0.1806
2021-05-06,0.1806,0.1928,0.1805,0.1865
2021-05-07,0.1863,0.1938,0.1818,0.1893
2021-05-08,0.1893,0.1939,0.1829,0.1832
2021-05-09,0.1831,0.1831,0.1712,0.1767
2021-05-10,0.1767,0.185,0.158,0.1607
2021-05-11,0.1606,0.1775,0.1502,0.1733
2021-05-12,0.1732,0.1789,0.1672,0.1714
2021-05-13,0.1714,0.1718,0.1471,0.1583
2021-05-14,0.1583,0.1698,0.1554,0.162
2021-05-15,0.162,0.1671,0.1533,0.1584
2021-05-16,0.1584,0.1658,0.1456,0.1494
2021-05-17,0.1494,0.155,0.1388,0.1424
2021-05-18,0.1424,0.1514,0.1398,0.1469
2021-05-19,0.1469,0.1491,0.09811,0.1253
2021-05-20,0.1253,0.1331,0.1139,0.1268
2021-05-21,0.1269,0.1406,0.1094,0.1179
2021-05-22,0.1179,0.1242,0.1139,0.1191
2021-05-23,0.1191,0.1209,0.0878,0.09326
2021-05-24,0.09327,0.1238,0.09327,0.1208
2021-05-25,0.1208,0.1293,0.1184,0.1223
2021-05-26,0.1223,0.1378,0.1217,0.1283
2021-05-27,0.1278,0.1366,0.1243,0.1303
2021-05-28,0.1303,0.1303,0.1109,0.1118
2021-05-29,0.1118,0.1194,0.1079,0.1107
2021-05-30,0.1108,0.1156,0.1067,0.1129
2021-05-31,0.1129,0.1261,0.1115,0.1238
2021-06-01,0.1238,0.1272,0.119,0.1215
2021-06-02,0.1216,0.1318,0.1208,0.1308
2021-06-03,0.1308,0.1358,0.1288,0.1322
2021-06-04,0.1322,0.1336,0.1183,0.1225
2021-06-05,0.1225,0.1267,0.1161,0.1162
2021-06-06,0.1166,0.1241,0.1164,0.124
2021-06-07,0.124,0.1286,0.1171,0.1181
2021-06-08,0.1181,0.1183,0.1072,0.115
2021-06-09,0.1149,0.122,0.1103,0.1209
2021-06-10,0.121,0.1244,0.1149,0.1169
2021-06-11,0.1171,0.1211,0.1152,0.1165
2021-06-12,0.1165,0.1184,0.11,0.1129
2021-06-13,0.1129,0.1221,0.1106,0.1202
2021-06-14,0.1202,0.1222,0.1161,0.1184
2021-06-15,0.1185,0.12,0.1151,0.1163
2021-06-16,0.1163,0.1227,0.1143,0.1153
2021-06-17,0.1153,0.1166,0.1115,0.1125
2021-06-18,0.1125,0.1144,0.1037,0.1053
2021-06-19,0.1053,0.1112,0.1033,0.1095
2021-06-20,0.1095,0.1095,0.1005,0.1067
2021-06-21,0.1067,0.1081,0.09204,0.09206
2021-06-22,0.09208,0.0949,0.08044,0.08823
2021-06-23,0.08831,0.09536,0.08675,0.09532
2021-06-24,0.09532,0.1018,0.09285,0.1013
2021-06-25,0.1013,0.1032,0.09452,0.09506
2021-06-26,0.09501,0.097,0.08968,0.09339
2021-06-27,0.09345,0.1038,0.09333,0.1005
2021-06-28,0.1003,0.1094,0.1002,0.1089
2021-06-29,0.1088,0.1188,0.1076,0.1164
2021-06-30,0.1163,0.1165,0.1093,0.1128
2021-07-01,0.1128,0.1166,0.1108,0.1122
2021-07-02,0.1122,0.114,0.1085,0.1101
2021-07-03,0.1101,0.1194,0.11,0.1176
2021-07-04,0.1176,0.1248,0.1168,0.1248
2021-07-05,0.1249,0.1249,0.1131,0.1155
2021-07-06,0.1155,0.1265,0.1148,0.1182
2021-07-07,0.1182,0.1227,0.1167,0.1195
2021-07-08,0.1195,0.12,0.1114,0.1119
2021-07-09,0.1119,0.1201,0.1102,0.12
2021-07-10,0.12,0.1205,0.1163,0.1169
2021-07-11,0.117,0.1307,0.1168,0.1306
2021-07-12,0.1306,0.1312,0.1215,0.1218
2021-07-13,0.1218,0.1279,0.1208,0.1274
2021-07-14,0.1274,0.1277,0.119,0.1224
2021-07-15,0.1224,0.1239,0.1116,0.1133
2021-07-16,0.1133,0.1171,0.1072,0.1112
2021-07-17,0.1112,0.114,0.1098,0.1127
2021-07-18,0.1127,0.1149,0.1119,0.1135
2021-07-19,0.1134,0.1136,0.1052,0.1053
2021-07-20,0.1053,0.1063,0.09834,0.1012
2021-07-21,0.1012,0.1117,0.1006,0.1078
2021-07-22,0.1078,0.112,0.1077,0.11
2021-07-23,0.1099,0.1135,0.109,0.1108
2021-07-24,0.1108,0.1147,0.1108,0.1137
2021-07-25,0.1137,0.1167,0.1128,0.1146
2021-07-26,0.1146,0.125,0.1143,0.1158
2021-07-27,0.1157,0.1208,0.1149,0.1198
2021-07-28,0.1198,0.1253,0.1176,0.1208
2021-07-29,0.1208,0.1233,0.119,0.1217
2021-07-30,0.1217,0.1272,0.12,0.1264
2021-07-31,0.1264,0.1297,0.1257,0.1297
2021-08-01,0.1297,0.1326,0.1269,0.1278
2021-08-02,0.1278,0.1278,0.1211,0.1233
2021-08-03,0.1233,0.1249,0.1177,0.1189
2021-08-04,0.119,0.1279,0.1186,0.1267
2021-08-05,0.1268,0.1305,0.1191,0.1295
2021-08-06,0.1296,0.1336,0.1267,0.1306
2021-08-07,0.1305,0.1411,0.1305,0.1391
2021-08-08,0.139,0.1421,0.1348,0.1372
2021-08-09,0.1372,0.1421,0.1328,0.1403
2021-08-10,0.1403,0.1445,0.1396,0.1431
2021-08-11,0.143,0.1503,0.1417,0.1487
2021-08-12,0.1488,0.1491,0.1376,0.1382
2021-08-13,0.1381,0.1516,0.1365,0.1511
2021-08-14,0.1511,0.1535,0.1465,0.149
2021-08-15,0.149,0.1511,0.1454,0.1506
2021-08-16,0.1506,0.1552,0.1467,0.1481
2021-08-17,0.1481,0.1532,0.142,0.142
2021-08-18,0.1421,0.1444,0.1392,0.1414
2021-08-19,0.1414,0.1472,0.1402,0.147
2021-08-20,0.147,0.1553,0.1465,0.1541
2021-08-21,0.1543,0.1559,0.1511,0.1553
2021-08-22,0.1553,0.1577,0.1529,0.1545
2021-08-23,0.1545,0.1603,0.1544,0.159
2021-08-24,0.159,0.1643,0.153,0.1534
2021-08-25,0.1534,0.1562,0.15,0.1557
2021-08-26,0.1557,0.1587,0.1475,0.1503
2021-08-27,0.1503,0.1575,0.1461,0.1563
2021-08-28,0.1563,0.1573,0.154,0.1552
2021-08-29,0.1552,0.16,0.1546,0.159
2021-08-30,0.159,0.1607,0.1535,0.1573
2021-08-31,0.1573,0.1575,0.1505,0.1526
2021-09-01,0.1526,0.1609,0.151,0.1589
2021-09-02,0.1589,0.1683,0.1589,0.1639
2021-09-03,0.1639,0.1696,0.1594,0.1663
2021-09-04,0.1663,0.1739,0.1647,0.1716
2021-09-05,0.1716,0.1868,0.1706,0.1867
2021-09-06,0.1866,0.2019,0.1838,0.2008
2021-09-07,0.2007,0.2045,0.1606,0.1653
2021-09-08,0.1653,0.1713,0.1567,0.1669
2021-09-09,0.1669,0.1834,0.1664,0.1804
2021-09-10,0.1804,0.1854,0.1675,0.1684
2021-09-11,0.1683,0.1782,0.1675,0.1763
2021-09-12,0.1763,0.1847,0.1756,0.1794
2021-09-13,0.1794,0.1856,0.1666,0.1749
2021-09-14,0.1749,0.1818,0.1738,0.1812
2021-09-15,0.1812,0.188,0.1809,0.1874
2021-09-16,0.1874,0.1923,0.1865,0.1895
2021-09-17,0.1895,0.1993,0.1879,0.1895
2021-09-18,0.1896,0.1953,0.1877,0.1889
2021-09-19,0.1889,0.1905,0.1845,0.1866
2021-09-20,0.1866,0.187,0.164,0.1661
2021-09-21,0.166,0.167,0.1519,0.157
2021-09-22,0.157,0.1693,0.1516,0.1652
2021-09-23,0.1652,0.1717,0.1631,0.1714
2021-09-24,0.1715,0.1716,0.1497,0.161
2021-09-25,0.1609,0.1611,0.1548,0.1569
2021-09-26,0.1569,0.1605,0.1493,0.1604
2021-09-27,0.1604,0.1629,0.1555,0.1565
2021-09-28,0.1565,0.1577,0.1465,0.1492
2021-09-29,0.1492,0.1533,0.1448,0.1475
2021-09-30,0.1475,0.1579,0.1475,0.1572
2021-10-01,0.1572,0.1727,0.1568,0.172
2021-10-02,0.1719,0.1779,0.1706,0.1768
2021-10-03,0.1768,0.1832,0.1718,0.1789
2021-10-04,0.1789,0.1821,0.1725,0.1774
2021-10-05,0.1774,0.1821,0.1765,0.1813
2021-10-06,0.1813,0.1882,0.1757,0.1868
2021-10-07,0.1868,0.189,0.1841,0.1871
2021-10-08,0.1871,0.1969,0.1843,0.1912
2021-10-09,0.1912,0.1938,0.1887,0.1907
2021-10-10,0.1907,0.1931,0.1872,0.1881
2021-10-11,0.1881,0.1937,0.1858,0.1911
2021-10-12,0.1912,0.1923,0.1754,0.1814
2021-10-13,0.1814,0.1864,0.1784,0.1859
2021-10-14,0.1859,0.1892,0.184,0.1875
2021-10-15,0.1875,0.1908,0.1831,0.1865
2021-10-16,0.1865,0.1929,0.1859,0.1896
2021-10-17,0.1896,0.1899,0.1818,0.1847
2021-10-18,0.1847,0.1896,0.179,0.1843
2021-10-19,0.1844,0.1863,0.1815,0.1857
2021-10-20,0.1857,0.1911,0.183,0.1884
2021-10-21,0.1884,0.1975,0.1851,0.1856
2021-10-22,0.1856,0.1942,0.1826,0.1829
2021-10-23,0.1829,0.191,0.1828,0.1893
2021-10-24,0.1893,0.1953,0.1877,0.1914
2021-10-25,0.1914,0.2014,0.1897,0.1975
2021-10-26,0.1974,0.2077,0.1971,0.2032
2021-10-27,0.2032,0.2069,0.1855,0.1886
2021-10-28,0.1886,0.2076,0.1846,0.2019
2021-10-29,0.2019,0.2288,0.2006,0.2268
2021-10-30,0.2268,0.245,0.2143,0.2143
2021-10-31,0.2142,0.2305,0.2067,0.2115
2021-11-01,0.2115,0.2152,0.2024,0.2118
2021-11-02,0.2118,0.263,0.2113,0.2507
2021-11-03,0.251,0.2679,0.2433,0.2585
2021-11-04,0.2585,0.3139,0.2555,0.2857
2021-11-05,0.2858,0.3973,0.2817,0.3756
2021-11-06,0.3754,0.3808,0.3169,0.3363
2021-11-07,0.3363,0.362,0.3271,0.3471
2021-11-08,0.3471,0.414,0.3469,0.3941
2021-11-09,0.395,0.4054,0.3446,0.3546
2021-11-10,0.3546,0.3659,0.3187,0.3276
2021-11-11,0.3276,0.3492,0.3224,0.3457
2021-11-12,0.3457,0.359,0.3338,0.3523
2021-11-13,0.3523,0.4265,0.3519,0.3918
2021-11-14,0.3918,0.4374,0.3841,0.4322
2021-11-15,0.4319,0.5196,0.4305,0.4505
2021-11-16,0.4501,0.4563,0.3885,0.4167
2021-11-17,0.4167,0.6139,0.3759,0.519
2021-11-18,0.5198,0.5897,0.4753,0.4933
2021-11-19,0.4933,0.5649,0.482,0.5618
2021-11-20,0.5618,0.5842,0.5344,0.5818
2021-11-21,0.5822,0.8248,0.5636,0.7852
2021-11-22,0.7863,0.7876,0.6589,0.7336
2021-11-23,0.7344,0.9264,0.7129,0.895
2021-11-24,0.893,0.9888,0.8229,0.8799
2021-11-25,0.8793,0.9146,0.7392,0.797
2021-11-26,0.7966,0.8137,0.643,0.7045
2021-11-27,0.7046,0.8212,0.6792,0.7905
2021-11-28,0.7897,0.7925,0.685,0.7338
2021-11-29,0.7343,0.7721,0.7034,0.724
2021-11-30,0.7235,0.7237,0.6651,0.6893
2021-12-01,0.6892,0.7761,0.6854,0.7116
2021-12-02,0.7122,0.7218,0.6792,0.6904
2021-12-03,0.6896,0.7026,0.587,0.6291
2021-12-04,0.629,0.6445,0.497,0.6044
2021-12-05,0.6048,0.6147,0.5387,0.5613
2021-12-06,0.5617,0.6031,0.5103,0.596
2021-12-07,0.5963,0.6554,0.5905,0.5978
2021-12-08,0.5979,0.625,0.5861,0.6092
2021-12-09,0.6095,0.621,0.5593,0.5725
2021-12-10,0.5729,0.597,0.5523,0.5544
2021-12-11,0.5544,0.5825,0.5387,0.5718
2021-12-12,0.5719,0.622,0.5712,0.6018
2021-12-13,0.6018,0.6053,0.524,0.5373
2021-12-14,0.5368,0.551,0.5206,0.5437
2021-12-15,0.5433,0.567283,0.513857,0.553032
2021-12-16,0.553332,0.571142,0.539508,0.543363
2021-12-17,0.543363,0.543863,0.509853,0.52521
2021-12-18,0.52521,0.538615,0.511253,0.52501
2021-12-19,0.52481,0.540262,0.513205,0.523161
2021-12-20,0.522861,0.523009,0.480048,0.493148
2021-12-21,0.493097,0.533013,0.492848,0.532213
2021-12-22,0.532213,0.548519,0.525158,0.54057
2021-12-23,0.540516,0.611945,0.529706,0.597298
2021-12-24,0.597339,0.685943,0.589194,0.625775
2021-12-25,0.625775,0.665733,0.615808,0.646859
2021-12-26,0.646859,0.650025,0.603341,0.627814
2021-12-27,0.628014,0.650925,0.618709,0.631289
2021-12-28,0.631289,0.631489,0.55201,0.564856
2021-12-29,0.564713,0.581816,0.5482,0.555111
2021-12-30,0.555311,0.568614,0.538908,0.55241
2021-12-31,0.552711,0.585559,0.546755,0.558856
2022-01-01,0.558956,0.583917,0.555644,0.581216
2022-01-02,0.581116,0.588959,0.572357,0.585117
2022-01-03,0.585717,0.588418,0.554055,0.564756
2022-01-04,0.565357,0.5754,0.545991,0.5539
2022-01-05,0.553989,0.5591,0.479452,0.49735
2022-01-06,0.49725,0.514949,0.484352,0.50395
2022-01-07,0.504832,0.505349,0.463307,0.465453
2022-01-08,0.465253,0.483252,0.441456,0.4579
2022-01-09,0.4579,0.4777,0.4483,0.4644
2022-01-10,0.4648,0.4718,0.428657,0.4429
2022-01-11,0.4429,0.465547,0.438756,0.458646
2022-01-12,0.4584,0.495399,0.457746,0.486294
2022-01-13,0.486394,0.493447,0.455482,0.457929
