TIMESTAMP,PEPECHAIN_OPEN_PRICE_USD,PEPECHAIN_HIGH_PRICE_USD,PEPECHAIN_LOW_PRICE_USD,PEPECHAIN_CLOSE_PRICE_USD,PEPECHAIN_VOLUME_USD,PEPECHAIN_DIVIDENDS_USD,PEPECHAIN_STOCK_SPLITS_USD
2024-01-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,551,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,16958,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,179,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,11227,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,3955,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,2470,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,556,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,294,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,3633,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
