Time,None,8MB,BIP100,BIP101,BU
2010-07-21 00:00:00 UTC,207.0,,,,
2010-07-22 00:00:00 UTC,176.0,,,,
2010-07-23 00:00:00 UTC,194.0,,,,
2010-07-24 00:00:00 UTC,189.0,,,,
2010-07-25 00:00:00 UTC,231.0,,,,
2010-07-26 00:00:00 UTC,243.0,,,,
2010-07-27 00:00:00 UTC,166.0,,,,
2010-07-28 00:00:00 UTC,159.0,,,,
2010-07-29 00:00:00 UTC,180.0,,,,
2010-07-30 00:00:00 UTC,182.0,,,,
2010-07-31 00:00:00 UTC,203.0,,,,
2010-08-01 00:00:00 UTC,239.0,,,,
2010-08-02 00:00:00 UTC,242.0,,,,
2010-08-03 00:00:00 UTC,227.0,,,,
2010-08-04 00:00:00 UTC,243.0,,,,
2010-08-05 00:00:00 UTC,218.0,,,,
2010-08-06 00:00:00 UTC,147.0,,,,
2010-08-07 00:00:00 UTC,155.0,,,,
2010-08-08 00:00:00 UTC,199.0,,,,
2010-08-09 00:00:00 UTC,190.0,,,,
2010-08-10 00:00:00 UTC,191.0,,,,
2010-08-11 00:00:00 UTC,233.0,,,,
2010-08-12 00:00:00 UTC,217.0,,,,
2010-08-13 00:00:00 UTC,215.0,,,,
2010-08-14 00:00:00 UTC,281.0,,,,
2010-08-15 00:00:00 UTC,207.0,,,,
2010-08-16 00:00:00 UTC,147.0,,,,
2010-08-17 00:00:00 UTC,129.0,,,,
2010-08-18 00:00:00 UTC,133.0,,,,
2010-08-19 00:00:00 UTC,135.0,,,,
2010-08-20 00:00:00 UTC,193.0,,,,
2010-08-21 00:00:00 UTC,173.0,,,,
2010-08-22 00:00:00 UTC,212.0,,,,
2010-08-23 00:00:00 UTC,213.0,,,,
2010-08-24 00:00:00 UTC,215.0,,,,
2010-08-25 00:00:00 UTC,216.0,,,,
2010-08-26 00:00:00 UTC,210.0,,,,
2010-08-27 00:00:00 UTC,171.0,,,,
2010-08-28 00:00:00 UTC,170.0,,,,
2010-08-29 00:00:00 UTC,162.0,,,,
2010-08-30 00:00:00 UTC,149.0,,,,
2010-08-31 00:00:00 UTC,184.0,,,,
2010-09-01 00:00:00 UTC,157.0,,,,
2010-09-02 00:00:00 UTC,156.0,,,,
2010-09-03 00:00:00 UTC,164.0,,,,
2010-09-04 00:00:00 UTC,181.0,,,,
2010-09-05 00:00:00 UTC,165.0,,,,
2010-09-06 00:00:00 UTC,158.0,,,,
2010-09-07 00:00:00 UTC,160.0,,,,
2010-09-08 00:00:00 UTC,165.0,,,,
2010-09-09 00:00:00 UTC,135.0,,,,
2010-09-10 00:00:00 UTC,177.0,,,,
2010-09-11 00:00:00 UTC,160.0,,,,
2010-09-12 00:00:00 UTC,177.0,,,,
2010-09-13 00:00:00 UTC,171.0,,,,
2010-09-14 00:00:00 UTC,203.0,,,,
2010-09-15 00:00:00 UTC,169.0,,,,
2010-09-16 00:00:00 UTC,219.0,,,,
2010-09-17 00:00:00 UTC,208.0,,,,
2010-09-18 00:00:00 UTC,237.0,,,,
2010-09-19 00:00:00 UTC,209.0,,,,
2010-09-20 00:00:00 UTC,203.0,,,,
2010-09-21 00:00:00 UTC,172.0,,,,
2010-09-22 00:00:00 UTC,174.0,,,,
2010-09-23 00:00:00 UTC,234.0,,,,
2010-09-24 00:00:00 UTC,228.0,,,,
2010-09-25 00:00:00 UTC,207.0,,,,
2010-09-26 00:00:00 UTC,205.0,,,,
2010-09-27 00:00:00 UTC,229.0,,,,
2010-09-28 00:00:00 UTC,212.0,,,,
2010-09-29 00:00:00 UTC,164.0,,,,
2010-09-30 00:00:00 UTC,146.0,,,,
2010-10-01 00:00:00 UTC,154.0,,,,
2010-10-02 00:00:00 UTC,100.0,,,,
2010-10-03 00:00:00 UTC,122.0,,,,
2010-10-04 00:00:00 UTC,153.0,,,,
2010-10-05 00:00:00 UTC,126.0,,,,
2010-10-06 00:00:00 UTC,171.0,,,,
2010-10-07 00:00:00 UTC,160.0,,,,
2010-10-08 00:00:00 UTC,154.0,,,,
2010-10-09 00:00:00 UTC,158.0,,,,
2010-10-10 00:00:00 UTC,178.0,,,,
2010-10-11 00:00:00 UTC,159.0,,,,
2010-10-12 00:00:00 UTC,155.0,,,,
2010-10-13 00:00:00 UTC,176.0,,,,
2010-10-14 00:00:00 UTC,205.0,,,,
2010-10-15 00:00:00 UTC,177.0,,,,
2010-10-16 00:00:00 UTC,258.0,,,,
2010-10-17 00:00:00 UTC,270.0,,,,
2010-10-18 00:00:00 UTC,249.0,,,,
2010-10-19 00:00:00 UTC,256.0,,,,
2010-10-20 00:00:00 UTC,264.0,,,,
2010-10-21 00:00:00 UTC,186.0,,,,
2010-10-22 00:00:00 UTC,154.0,,,,
2010-10-23 00:00:00 UTC,175.0,,,,
2010-10-24 00:00:00 UTC,205.0,,,,
2010-10-25 00:00:00 UTC,203.0,,,,
2010-10-26 00:00:00 UTC,241.0,,,,
2010-10-27 00:00:00 UTC,213.0,,,,
2010-10-28 00:00:00 UTC,219.0,,,,
2010-10-29 00:00:00 UTC,223.0,,,,
2010-10-30 00:00:00 UTC,252.0,,,,
2010-10-31 00:00:00 UTC,179.0,,,,
2010-11-01 00:00:00 UTC,177.0,,,,
2010-11-02 00:00:00 UTC,176.0,,,,
2010-11-03 00:00:00 UTC,190.0,,,,
2010-11-04 00:00:00 UTC,201.0,,,,
2010-11-05 00:00:00 UTC,219.0,,,,
2010-11-06 00:00:00 UTC,218.0,,,,
2010-11-07 00:00:00 UTC,241.0,,,,
2010-11-08 00:00:00 UTC,275.0,,,,
2010-11-09 00:00:00 UTC,217.0,,,,
2010-11-10 00:00:00 UTC,203.0,,,,
2010-11-11 00:00:00 UTC,219.0,,,,
2010-11-12 00:00:00 UTC,169.0,,,,
2010-11-13 00:00:00 UTC,223.0,,,,
2010-11-14 00:00:00 UTC,256.0,,,,
2010-11-15 00:00:00 UTC,200.0,,,,
2010-11-16 00:00:00 UTC,197.0,,,,
2010-11-17 00:00:00 UTC,247.0,,,,
2010-11-18 00:00:00 UTC,257.0,,,,
2010-11-19 00:00:00 UTC,150.0,,,,
2010-11-20 00:00:00 UTC,116.0,,,,
2010-11-21 00:00:00 UTC,140.0,,,,
2010-11-22 00:00:00 UTC,163.0,,,,
2010-11-23 00:00:00 UTC,140.0,,,,
2010-11-24 00:00:00 UTC,177.0,,,,
2010-11-25 00:00:00 UTC,181.0,,,,
2010-11-26 00:00:00 UTC,194.0,,,,
2010-11-27 00:00:00 UTC,180.0,,,,
2010-11-28 00:00:00 UTC,172.0,,,,
2010-11-29 00:00:00 UTC,209.0,,,,
2010-11-30 00:00:00 UTC,202.0,,,,
2010-12-01 00:00:00 UTC,188.0,,,,
2010-12-02 00:00:00 UTC,188.0,,,,
2010-12-03 00:00:00 UTC,189.0,,,,
2010-12-04 00:00:00 UTC,229.0,,,,
2010-12-05 00:00:00 UTC,239.0,,,,
2010-12-06 00:00:00 UTC,241.0,,,,
2010-12-07 00:00:00 UTC,239.0,,,,
2010-12-08 00:00:00 UTC,238.0,,,,
2010-12-09 00:00:00 UTC,223.0,,,,
2010-12-10 00:00:00 UTC,147.0,,,,
2010-12-11 00:00:00 UTC,175.0,,,,
2010-12-12 00:00:00 UTC,171.0,,,,
2010-12-13 00:00:00 UTC,141.0,,,,
2010-12-14 00:00:00 UTC,171.0,,,,
2010-12-15 00:00:00 UTC,196.0,,,,
2010-12-16 00:00:00 UTC,173.0,,,,
2010-12-17 00:00:00 UTC,166.0,,,,
2010-12-18 00:00:00 UTC,161.0,,,,
2010-12-19 00:00:00 UTC,184.0,,,,
2010-12-20 00:00:00 UTC,159.0,,,,
2010-12-21 00:00:00 UTC,195.0,,,,
2010-12-22 00:00:00 UTC,158.0,,,,
2010-12-23 00:00:00 UTC,145.0,,,,
2010-12-24 00:00:00 UTC,148.0,,,,
2010-12-25 00:00:00 UTC,168.0,,,,
2010-12-26 00:00:00 UTC,145.0,,,,
2010-12-27 00:00:00 UTC,166.0,,,,
2010-12-28 00:00:00 UTC,169.0,,,,
2010-12-29 00:00:00 UTC,165.0,,,,
2010-12-30 00:00:00 UTC,169.0,,,,
2010-12-31 00:00:00 UTC,162.0,,,,
2011-01-01 00:00:00 UTC,181.0,,,,
2011-01-02 00:00:00 UTC,175.0,,,,
2011-01-03 00:00:00 UTC,156.0,,,,
2011-01-04 00:00:00 UTC,141.0,,,,
2011-01-05 00:00:00 UTC,154.0,,,,
2011-01-06 00:00:00 UTC,141.0,,,,
2011-01-07 00:00:00 UTC,164.0,,,,
2011-01-08 00:00:00 UTC,170.0,,,,
2011-01-09 00:00:00 UTC,163.0,,,,
2011-01-10 00:00:00 UTC,162.0,,,,
2011-01-11 00:00:00 UTC,172.0,,,,
2011-01-12 00:00:00 UTC,167.0,,,,
2011-01-13 00:00:00 UTC,188.0,,,,
2011-01-14 00:00:00 UTC,181.0,,,,
2011-01-15 00:00:00 UTC,157.0,,,,
2011-01-16 00:00:00 UTC,174.0,,,,
2011-01-17 00:00:00 UTC,181.0,,,,
2011-01-18 00:00:00 UTC,141.0,,,,
2011-01-19 00:00:00 UTC,169.0,,,,
2011-01-20 00:00:00 UTC,186.0,,,,
2011-01-21 00:00:00 UTC,174.0,,,,
2011-01-22 00:00:00 UTC,165.0,,,,
2011-01-23 00:00:00 UTC,170.0,,,,
2011-01-24 00:00:00 UTC,188.0,,,,
2011-01-25 00:00:00 UTC,156.0,,,,
2011-01-26 00:00:00 UTC,180.0,,,,
2011-01-27 00:00:00 UTC,160.0,,,,
2011-01-28 00:00:00 UTC,158.0,,,,
2011-01-29 00:00:00 UTC,161.0,,,,
2011-01-30 00:00:00 UTC,156.0,,,,
2011-01-31 00:00:00 UTC,170.0,,,,
2011-02-01 00:00:00 UTC,164.0,,,,
2011-02-02 00:00:00 UTC,158.0,,,,
2011-02-03 00:00:00 UTC,160.0,,,,
2011-02-04 00:00:00 UTC,194.0,,,,
2011-02-05 00:00:00 UTC,179.0,,,,
2011-02-06 00:00:00 UTC,177.0,,,,
2011-02-07 00:00:00 UTC,203.0,,,,
2011-02-08 00:00:00 UTC,168.0,,,,
2011-02-09 00:00:00 UTC,192.0,,,,
2011-02-10 00:00:00 UTC,186.0,,,,
2011-02-11 00:00:00 UTC,186.0,,,,
2011-02-12 00:00:00 UTC,196.0,,,,
2011-02-13 00:00:00 UTC,198.0,,,,
2011-02-14 00:00:00 UTC,196.0,,,,
2011-02-15 00:00:00 UTC,225.0,,,,
2011-02-16 00:00:00 UTC,232.0,,,,
2011-02-17 00:00:00 UTC,231.0,,,,
2011-02-18 00:00:00 UTC,212.0,,,,
2011-02-19 00:00:00 UTC,161.0,,,,
2011-02-20 00:00:00 UTC,198.0,,,,
2011-02-21 00:00:00 UTC,194.0,,,,
2011-02-22 00:00:00 UTC,211.0,,,,
2011-02-23 00:00:00 UTC,243.0,,,,
2011-02-24 00:00:00 UTC,207.0,,,,
2011-02-25 00:00:00 UTC,225.0,,,,
2011-02-26 00:00:00 UTC,276.0,,,,
2011-02-27 00:00:00 UTC,244.0,,,,
2011-02-28 00:00:00 UTC,150.0,,,,
2011-03-01 00:00:00 UTC,130.0,,,,
2011-03-02 00:00:00 UTC,168.0,,,,
2011-03-03 00:00:00 UTC,186.0,,,,
2011-03-04 00:00:00 UTC,221.0,,,,
2011-03-05 00:00:00 UTC,277.0,,,,
2011-03-06 00:00:00 UTC,274.0,,,,
2011-03-07 00:00:00 UTC,211.0,,,,
2011-03-08 00:00:00 UTC,187.0,,,,
2011-03-09 00:00:00 UTC,160.0,,,,
2011-03-10 00:00:00 UTC,110.0,,,,
2011-03-11 00:00:00 UTC,130.0,,,,
2011-03-12 00:00:00 UTC,140.0,,,,
2011-03-13 00:00:00 UTC,117.0,,,,
2011-03-14 00:00:00 UTC,112.0,,,,
2011-03-15 00:00:00 UTC,112.0,,,,
2011-03-16 00:00:00 UTC,136.0,,,,
2011-03-17 00:00:00 UTC,141.0,,,,
2011-03-18 00:00:00 UTC,120.0,,,,
2011-03-19 00:00:00 UTC,115.0,,,,
2011-03-20 00:00:00 UTC,137.0,,,,
2011-03-21 00:00:00 UTC,148.0,,,,
2011-03-22 00:00:00 UTC,119.0,,,,
2011-03-23 00:00:00 UTC,157.0,,,,
2011-03-24 00:00:00 UTC,152.0,,,,
2011-03-25 00:00:00 UTC,173.0,,,,
2011-03-26 00:00:00 UTC,138.0,,,,
2011-03-27 00:00:00 UTC,143.0,,,,
2011-03-28 00:00:00 UTC,168.0,,,,
2011-03-29 00:00:00 UTC,163.0,,,,
2011-03-30 00:00:00 UTC,156.0,,,,
2011-03-31 00:00:00 UTC,201.0,,,,
2011-04-01 00:00:00 UTC,176.0,,,,
2011-04-02 00:00:00 UTC,180.0,,,,
2011-04-03 00:00:00 UTC,175.0,,,,
2011-04-04 00:00:00 UTC,178.0,,,,
2011-04-05 00:00:00 UTC,194.0,,,,
2011-04-06 00:00:00 UTC,148.0,,,,
2011-04-07 00:00:00 UTC,147.0,,,,
2011-04-08 00:00:00 UTC,166.0,,,,
2011-04-09 00:00:00 UTC,156.0,,,,
2011-04-10 00:00:00 UTC,173.0,,,,
2011-04-11 00:00:00 UTC,163.0,,,,
2011-04-12 00:00:00 UTC,163.0,,,,
2011-04-13 00:00:00 UTC,194.0,,,,
2011-04-14 00:00:00 UTC,160.0,,,,
2011-04-15 00:00:00 UTC,136.0,,,,
2011-04-16 00:00:00 UTC,173.0,,,,
2011-04-17 00:00:00 UTC,180.0,,,,
2011-04-18 00:00:00 UTC,148.0,,,,
2011-04-19 00:00:00 UTC,154.0,,,,
2011-04-20 00:00:00 UTC,144.0,,,,
2011-04-21 00:00:00 UTC,147.0,,,,
2011-04-22 00:00:00 UTC,176.0,,,,
2011-04-23 00:00:00 UTC,172.0,,,,
2011-04-24 00:00:00 UTC,162.0,,,,
2011-04-25 00:00:00 UTC,192.0,,,,
2011-04-26 00:00:00 UTC,195.0,,,,
2011-04-27 00:00:00 UTC,183.0,,,,
2011-04-28 00:00:00 UTC,164.0,,,,
2011-04-29 00:00:00 UTC,200.0,,,,
2011-04-30 00:00:00 UTC,189.0,,,,
2011-05-01 00:00:00 UTC,179.0,,,,
2011-05-02 00:00:00 UTC,197.0,,,,
2011-05-03 00:00:00 UTC,196.0,,,,
2011-05-04 00:00:00 UTC,197.0,,,,
2011-05-05 00:00:00 UTC,219.0,,,,
2011-05-06 00:00:00 UTC,218.0,,,,
2011-05-07 00:00:00 UTC,214.0,,,,
2011-05-08 00:00:00 UTC,219.0,,,,
2011-05-09 00:00:00 UTC,239.0,,,,
2011-05-10 00:00:00 UTC,183.0,,,,
2011-05-11 00:00:00 UTC,191.0,,,,
2011-05-12 00:00:00 UTC,169.0,,,,
2011-05-13 00:00:00 UTC,207.0,,,,
2011-05-14 00:00:00 UTC,242.0,,,,
2011-05-15 00:00:00 UTC,220.0,,,,
2011-05-16 00:00:00 UTC,247.0,,,,
2011-05-17 00:00:00 UTC,257.0,,,,
2011-05-18 00:00:00 UTC,288.0,,,,
2011-05-19 00:00:00 UTC,171.0,,,,
2011-05-20 00:00:00 UTC,220.0,,,,
2011-05-21 00:00:00 UTC,220.0,,,,
2011-05-22 00:00:00 UTC,252.0,,,,
2011-05-23 00:00:00 UTC,286.0,,,,
2011-05-24 00:00:00 UTC,299.0,,,,
2011-05-25 00:00:00 UTC,307.0,,,,
2011-05-26 00:00:00 UTC,296.0,,,,
2011-05-27 00:00:00 UTC,167.0,,,,
2011-05-28 00:00:00 UTC,155.0,,,,
2011-05-29 00:00:00 UTC,180.0,,,,
2011-05-30 00:00:00 UTC,154.0,,,,
2011-05-31 00:00:00 UTC,150.0,,,,
2011-06-01 00:00:00 UTC,188.0,,,,
2011-06-02 00:00:00 UTC,190.0,,,,
2011-06-03 00:00:00 UTC,202.0,,,,
2011-06-04 00:00:00 UTC,224.0,,,,
2011-06-05 00:00:00 UTC,208.0,,,,
2011-06-06 00:00:00 UTC,233.0,,,,
2011-06-07 00:00:00 UTC,170.0,,,,
2011-06-08 00:00:00 UTC,185.0,,,,
2011-06-09 00:00:00 UTC,222.0,,,,
2011-06-10 00:00:00 UTC,223.0,,,,
2011-06-11 00:00:00 UTC,252.0,,,,
2011-06-12 00:00:00 UTC,233.0,,,,
2011-06-13 00:00:00 UTC,227.0,,,,
2011-06-14 00:00:00 UTC,247.0,,,,
2011-06-15 00:00:00 UTC,279.0,,,,
2011-06-16 00:00:00 UTC,180.0,,,,
2011-06-17 00:00:00 UTC,186.0,,,,
2011-06-18 00:00:00 UTC,197.0,,,,
2011-06-19 00:00:00 UTC,223.0,,,,
2011-06-20 00:00:00 UTC,234.0,,,,
2011-06-21 00:00:00 UTC,253.0,,,,
2011-06-22 00:00:00 UTC,260.0,,,,
2011-06-23 00:00:00 UTC,240.0,,,,
2011-06-24 00:00:00 UTC,216.0,,,,
2011-06-25 00:00:00 UTC,143.0,,,,
2011-06-26 00:00:00 UTC,149.0,,,,
2011-06-27 00:00:00 UTC,169.0,,,,
2011-06-28 00:00:00 UTC,160.0,,,,
2011-06-29 00:00:00 UTC,172.0,,,,
2011-06-30 00:00:00 UTC,191.0,,,,
2011-07-01 00:00:00 UTC,173.0,,,,
2011-07-02 00:00:00 UTC,169.0,,,,
2011-07-03 00:00:00 UTC,165.0,,,,
2011-07-04 00:00:00 UTC,170.0,,,,
2011-07-05 00:00:00 UTC,139.0,,,,
2011-07-06 00:00:00 UTC,157.0,,,,
2011-07-07 00:00:00 UTC,131.0,,,,
2011-07-08 00:00:00 UTC,165.0,,,,
2011-07-09 00:00:00 UTC,149.0,,,,
2011-07-10 00:00:00 UTC,137.0,,,,
2011-07-11 00:00:00 UTC,157.0,,,,
2011-07-12 00:00:00 UTC,141.0,,,,
2011-07-13 00:00:00 UTC,191.0,,,,
2011-07-14 00:00:00 UTC,144.0,,,,
2011-07-15 00:00:00 UTC,162.0,,,,
2011-07-16 00:00:00 UTC,157.0,,,,
2011-07-17 00:00:00 UTC,170.0,,,,
2011-07-18 00:00:00 UTC,170.0,,,,
2011-07-19 00:00:00 UTC,142.0,,,,
2011-07-20 00:00:00 UTC,149.0,,,,
2011-07-21 00:00:00 UTC,152.0,,,,
2011-07-22 00:00:00 UTC,151.0,,,,
2011-07-23 00:00:00 UTC,146.0,,,,
2011-07-24 00:00:00 UTC,166.0,,,,
2011-07-25 00:00:00 UTC,165.0,,,,
2011-07-26 00:00:00 UTC,176.0,,,,
2011-07-27 00:00:00 UTC,174.0,,,,
2011-07-28 00:00:00 UTC,155.0,,,,
2011-07-29 00:00:00 UTC,164.0,,,,
2011-07-30 00:00:00 UTC,152.0,,,,
2011-07-31 00:00:00 UTC,175.0,,,,
2011-08-01 00:00:00 UTC,165.0,,,,
2011-08-02 00:00:00 UTC,154.0,,,,
2011-08-03 00:00:00 UTC,157.0,,,,
2011-08-04 00:00:00 UTC,129.0,,,,
2011-08-05 00:00:00 UTC,140.0,,,,
2011-08-06 00:00:00 UTC,122.0,,,,
2011-08-07 00:00:00 UTC,126.0,,,,
2011-08-08 00:00:00 UTC,136.0,,,,
2011-08-09 00:00:00 UTC,146.0,,,,
2011-08-10 00:00:00 UTC,152.0,,,,
2011-08-11 00:00:00 UTC,137.0,,,,
2011-08-12 00:00:00 UTC,131.0,,,,
2011-08-13 00:00:00 UTC,130.0,,,,
2011-08-14 00:00:00 UTC,132.0,,,,
2011-08-15 00:00:00 UTC,129.0,,,,
2011-08-16 00:00:00 UTC,147.0,,,,
2011-08-17 00:00:00 UTC,136.0,,,,
2011-08-18 00:00:00 UTC,144.0,,,,
2011-08-19 00:00:00 UTC,131.0,,,,
2011-08-20 00:00:00 UTC,152.0,,,,
2011-08-21 00:00:00 UTC,160.0,,,,
2011-08-22 00:00:00 UTC,169.0,,,,
2011-08-23 00:00:00 UTC,155.0,,,,
2011-08-24 00:00:00 UTC,134.0,,,,
2011-08-25 00:00:00 UTC,135.0,,,,
2011-08-26 00:00:00 UTC,147.0,,,,
2011-08-27 00:00:00 UTC,122.0,,,,
2011-08-28 00:00:00 UTC,116.0,,,,
2011-08-29 00:00:00 UTC,138.0,,,,
2011-08-30 00:00:00 UTC,146.0,,,,
2011-08-31 00:00:00 UTC,155.0,,,,
2011-09-01 00:00:00 UTC,129.0,,,,
2011-09-02 00:00:00 UTC,156.0,,,,
2011-09-03 00:00:00 UTC,145.0,,,,
2011-09-04 00:00:00 UTC,134.0,,,,
2011-09-05 00:00:00 UTC,156.0,,,,
2011-09-06 00:00:00 UTC,151.0,,,,
2011-09-07 00:00:00 UTC,136.0,,,,
2011-09-08 00:00:00 UTC,129.0,,,,
2011-09-09 00:00:00 UTC,154.0,,,,
2011-09-10 00:00:00 UTC,133.0,,,,
2011-09-11 00:00:00 UTC,125.0,,,,
2011-09-12 00:00:00 UTC,133.0,,,,
2011-09-13 00:00:00 UTC,142.0,,,,
2011-09-14 00:00:00 UTC,146.0,,,,
2011-09-15 00:00:00 UTC,156.0,,,,
2011-09-16 00:00:00 UTC,119.0,,,,
2011-09-17 00:00:00 UTC,134.0,,,,
2011-09-18 00:00:00 UTC,158.0,,,,
2011-09-19 00:00:00 UTC,127.0,,,,
2011-09-20 00:00:00 UTC,140.0,,,,
2011-09-21 00:00:00 UTC,146.0,,,,
2011-09-22 00:00:00 UTC,148.0,,,,
2011-09-23 00:00:00 UTC,133.0,,,,
2011-09-24 00:00:00 UTC,129.0,,,,
2011-09-25 00:00:00 UTC,137.0,,,,
2011-09-26 00:00:00 UTC,134.0,,,,
2011-09-27 00:00:00 UTC,133.0,,,,
2011-09-28 00:00:00 UTC,147.0,,,,
2011-09-29 00:00:00 UTC,125.0,,,,
2011-09-30 00:00:00 UTC,122.0,,,,
2011-10-01 00:00:00 UTC,143.0,,,,
2011-10-02 00:00:00 UTC,121.0,,,,
2011-10-03 00:00:00 UTC,145.0,,,,
2011-10-04 00:00:00 UTC,112.0,,,,
2011-10-05 00:00:00 UTC,145.0,,,,
2011-10-06 00:00:00 UTC,128.0,,,,
2011-10-07 00:00:00 UTC,138.0,,,,
2011-10-08 00:00:00 UTC,119.0,,,,
2011-10-09 00:00:00 UTC,127.0,,,,
2011-10-10 00:00:00 UTC,123.0,,,,
2011-10-11 00:00:00 UTC,93.0,,,,
2011-10-12 00:00:00 UTC,120.0,,,,
2011-10-13 00:00:00 UTC,97.0,,,,
2011-10-14 00:00:00 UTC,139.0,,,,
2011-10-15 00:00:00 UTC,134.0,,,,
2011-10-16 00:00:00 UTC,119.0,,,,
2011-10-17 00:00:00 UTC,118.0,,,,
2011-10-18 00:00:00 UTC,120.0,,,,
2011-10-19 00:00:00 UTC,133.0,,,,
2011-10-20 00:00:00 UTC,115.0,,,,
2011-10-21 00:00:00 UTC,121.0,,,,
2011-10-22 00:00:00 UTC,98.0,,,,
2011-10-23 00:00:00 UTC,108.0,,,,
2011-10-24 00:00:00 UTC,127.0,,,,
2011-10-25 00:00:00 UTC,129.0,,,,
2011-10-26 00:00:00 UTC,117.0,,,,
2011-10-27 00:00:00 UTC,100.0,,,,
2011-10-28 00:00:00 UTC,105.0,,,,
2011-10-29 00:00:00 UTC,113.0,,,,
2011-10-30 00:00:00 UTC,111.0,,,,
2011-10-31 00:00:00 UTC,131.0,,,,
2011-11-01 00:00:00 UTC,150.0,,,,
2011-11-02 00:00:00 UTC,154.0,,,,
2011-11-03 00:00:00 UTC,125.0,,,,
2011-11-04 00:00:00 UTC,147.0,,,,
2011-11-05 00:00:00 UTC,146.0,,,,
2011-11-06 00:00:00 UTC,144.0,,,,
2011-11-07 00:00:00 UTC,132.0,,,,
2011-11-08 00:00:00 UTC,149.0,,,,
2011-11-09 00:00:00 UTC,161.0,,,,
2011-11-10 00:00:00 UTC,141.0,,,,
2011-11-11 00:00:00 UTC,119.0,,,,
2011-11-12 00:00:00 UTC,143.0,,,,
2011-11-13 00:00:00 UTC,144.0,,,,
2011-11-14 00:00:00 UTC,143.0,,,,
2011-11-15 00:00:00 UTC,165.0,,,,
2011-11-16 00:00:00 UTC,135.0,,,,
2011-11-17 00:00:00 UTC,139.0,,,,
2011-11-18 00:00:00 UTC,133.0,,,,
2011-11-19 00:00:00 UTC,123.0,,,,
2011-11-20 00:00:00 UTC,143.0,,,,
2011-11-21 00:00:00 UTC,118.0,,,,
2011-11-22 00:00:00 UTC,140.0,,,,
2011-11-23 00:00:00 UTC,134.0,,,,
2011-11-24 00:00:00 UTC,113.0,,,,
2011-11-25 00:00:00 UTC,135.0,,,,
2011-11-26 00:00:00 UTC,120.0,,,,
2011-11-27 00:00:00 UTC,114.0,,,,
2011-11-28 00:00:00 UTC,127.0,,,,
2011-11-29 00:00:00 UTC,138.0,,,,
2011-11-30 00:00:00 UTC,162.0,,,,
2011-12-01 00:00:00 UTC,182.0,,,,
2011-12-02 00:00:00 UTC,146.0,,,,
2011-12-03 00:00:00 UTC,152.0,,,,
2011-12-04 00:00:00 UTC,136.0,,,,
2011-12-05 00:00:00 UTC,158.0,,,,
2011-12-06 00:00:00 UTC,171.0,,,,
2011-12-07 00:00:00 UTC,138.0,,,,
2011-12-08 00:00:00 UTC,164.0,,,,
2011-12-09 00:00:00 UTC,147.0,,,,
2011-12-10 00:00:00 UTC,144.0,,,,
2011-12-11 00:00:00 UTC,152.0,,,,
2011-12-12 00:00:00 UTC,126.0,1.0,,,
2011-12-13 00:00:00 UTC,132.0,,,,
2011-12-14 00:00:00 UTC,153.0,,,,
2011-12-15 00:00:00 UTC,112.0,,,,
2011-12-16 00:00:00 UTC,118.0,,,,
2011-12-17 00:00:00 UTC,150.0,,,,
2011-12-18 00:00:00 UTC,144.0,,,,
2011-12-19 00:00:00 UTC,159.0,,,,
2011-12-20 00:00:00 UTC,134.0,,,,
2011-12-21 00:00:00 UTC,149.0,,,,
2011-12-22 00:00:00 UTC,148.0,,,,
2011-12-23 00:00:00 UTC,142.0,,,,
2011-12-24 00:00:00 UTC,145.0,,,,
2011-12-25 00:00:00 UTC,174.0,,,,
2011-12-26 00:00:00 UTC,177.0,,,,
2011-12-27 00:00:00 UTC,145.0,,,,
2011-12-28 00:00:00 UTC,155.0,,,,
2011-12-29 00:00:00 UTC,138.0,,,,
2011-12-30 00:00:00 UTC,142.0,,,,
2011-12-31 00:00:00 UTC,151.0,,,,
2012-01-01 00:00:00 UTC,153.0,,,,
2012-01-02 00:00:00 UTC,151.0,,,,
2012-01-03 00:00:00 UTC,159.0,,,,
2012-01-04 00:00:00 UTC,148.0,1.0,,,
2012-01-05 00:00:00 UTC,147.0,,,,
2012-01-06 00:00:00 UTC,170.0,1.0,,,
2012-01-07 00:00:00 UTC,184.0,,,,
2012-01-08 00:00:00 UTC,163.0,,,,
2012-01-09 00:00:00 UTC,164.0,,,,
2012-01-10 00:00:00 UTC,141.0,,,,
2012-01-11 00:00:00 UTC,153.0,,,,
2012-01-12 00:00:00 UTC,155.0,,,,
2012-01-13 00:00:00 UTC,140.0,,,,
2012-01-14 00:00:00 UTC,150.0,,,,
2012-01-15 00:00:00 UTC,139.0,,,,
2012-01-16 00:00:00 UTC,175.0,,,,
2012-01-17 00:00:00 UTC,157.0,,,,
2012-01-18 00:00:00 UTC,128.0,,,,
2012-01-19 00:00:00 UTC,150.0,,,,
2012-01-20 00:00:00 UTC,145.0,,,,
2012-01-21 00:00:00 UTC,164.0,,,,
2012-01-22 00:00:00 UTC,136.0,,,,
2012-01-23 00:00:00 UTC,170.0,,,,
2012-01-24 00:00:00 UTC,139.0,,,,
2012-01-25 00:00:00 UTC,148.0,,,,
2012-01-26 00:00:00 UTC,138.0,,,,
2012-01-27 00:00:00 UTC,141.0,,,,
2012-01-28 00:00:00 UTC,145.0,,,,
2012-01-29 00:00:00 UTC,167.0,,,,
