TIMESTAMP,SHIBK30442_OPEN_PRICE_USD,SHIBK30442_HIGH_PRICE_USD,SHIBK30442_LOW_PRICE_USD,SHIBK30442_CLOSE_PRICE_USD,SHIBK30442_VOLUME_USD,SHIBK30442_DIVIDENDS_USD,SHIBK30442_STOCK_SPLITS_USD
2024-08-25 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1426,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4799,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,453,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,568,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,797,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1290,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,805,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1304,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,297,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,348,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2581,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1473,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,985,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,345,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,6861,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,7150,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,19094,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,2652,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3293,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1266,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,624,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,444,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,475,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,376,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1389,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,638,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,618,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,356,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,397,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,981,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,807,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,174,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,3096,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,288,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,590,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,967,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,946,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1378,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2130,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,4246,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,456,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,472,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,700,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,773,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,785,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,360,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,474,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,891,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-06-01 00:00:00+00:00,7.946609481557232e-10,7.963665837884548e-10,7.946609481557232e-10,7.963665837884548e-10,6,0.0,0.0
