TIMESTAMP,MSI32128_OPEN_PRICE_USD,MSI32128_HIGH_PRICE_USD,MSI32128_LOW_PRICE_USD,MSI32128_CLOSE_PRICE_USD,MSI32128_VOLUME_USD,MSI32128_DIVIDENDS_USD,MSI32128_STOCK_SPLITS_USD
2025-01-31 00:00:00+00:00,,,,0.0,7510,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,6051,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,6499,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,12441,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,11314,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,6823,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,51524,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,74598,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,53716,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,69819,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,64993,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,53764,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,45479,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,51875,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,52024,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,39599,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,63959,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,63153,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,52771,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,49863,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,70144,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,41124,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,35119,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,37306,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,34443,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,28813,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,31063,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,26553,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,29992,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,29666,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,29368,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,17076,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,24743,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,24853,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,25377,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,25950,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,31101,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,22457,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,21994,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,22363,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,22842,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,23438,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,26015,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,29554,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,32932,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,23885,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,25474,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,27254,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,25970,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,25197,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,25694,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,23765,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,22658,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,26684,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,144978,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,62583,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,39580,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,35870,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,30657,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,28589,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,27176,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,29238,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,22382,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,27609,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,29131,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,23240,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,23276,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,81626,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,81702,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,43497,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,44082,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,40962,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,43359,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,43362,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,35806,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,45465,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,57788,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,17557,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,3896,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,4298,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,16203,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,3950,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,4553,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,361,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-06-01 00:00:00+00:00,2.00074623535329e-09,2.0009103263163297e-09,2.000248633393653e-09,2.0007422385504015e-09,4,0.0,0.0
