TIMESTAMP,LTC_CLOSE_PRICE_USD,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD
2021-09-20,157.0,175.9,175.9,153.8
2021-09-21,148.3,156.9,162.1,145.0
2021-09-22,161.5,148.5,161.8,145.4
2021-09-23,163.8,161.4,164.8,157.3
2021-09-24,152.1,163.8,166.4,141.9
2021-09-25,150.9,152.1,155.8,148.9
2021-09-26,150.8,151.1,153.3,142.1
2021-09-27,145.0,150.6,154.9,145.0
2021-09-28,140.5,145.1,148.8,140.1
2021-09-29,144.9,140.5,150.2,140.0
2021-09-30,153.3,144.6,154.3,143.9
2021-10-01,166.2,153.2,168.1,151.3
2021-10-02,169.0,166.2,172.6,164.7
2021-10-03,170.4,169.0,175.0,165.9
2021-10-04,167.5,170.5,170.8,161.5
2021-10-05,173.8,167.5,175.2,166.7
2021-10-06,178.4,173.8,182.8,164.1
2021-10-07,178.5,178.6,186.9,173.5
2021-10-08,175.8,178.6,183.0,174.8
2021-10-09,179.8,176.0,182.8,174.8
2021-10-10,174.8,179.9,183.8,174.2
2021-10-11,179.3,174.6,185.1,173.3
2021-10-12,172.5,179.2,179.2,166.6
2021-10-13,177.5,172.6,179.6,167.8
2021-10-14,180.6,177.8,185.8,177.0
2021-10-15,189.5,181.4,192.8,176.4
2021-10-16,185.8,189.7,192.5,185.1
2021-10-17,183.7,186.1,187.9,177.5
2021-10-18,185.6,183.8,187.4,178.9
2021-10-19,188.8,185.6,191.4,183.6
2021-10-20,207.4,188.7,209.2,185.7
2021-10-21,196.8,207.3,214.4,195.9
2021-10-22,190.9,196.8,201.4,188.4
2021-10-23,196.3,191.0,197.9,189.0
2021-10-24,190.5,196.2,199.5,185.5
2021-10-25,195.5,190.4,197.3,189.7
2021-10-26,197.5,195.4,199.3,190.6
2021-10-27,179.2,197.6,204.9,172.6
2021-10-28,189.8,179.4,194.4,178.0
2021-10-29,196.4,189.6,198.2,188.3
2021-10-30,190.3,196.8,197.1,187.3
2021-10-31,191.9,190.4,195.0,186.8
2021-11-01,197.6,192.0,200.9,188.1
2021-11-02,200.6,197.6,204.6,195.2
2021-11-03,207.2,200.8,209.2,197.4
2021-11-04,203.0,207.2,207.2,197.0
2021-11-05,199.0,202.6,203.2,196.7
2021-11-06,197.6,198.9,201.1,191.2
2021-11-07,202.0,197.6,202.1,197.1
2021-11-08,228.9,202.2,229.6,202.2
2021-11-09,262.2,228.8,274.5,227.1
2021-11-10,260.5,262.0,295.1,252.7
2021-11-11,262.5,260.1,273.9,251.1
2021-11-12,251.1,262.3,282.6,244.1
2021-11-13,257.7,251.3,263.9,245.4
2021-11-14,279.4,257.9,279.4,248.8
2021-11-15,262.7,279.5,281.1,259.8
2021-11-16,230.2,263.0,263.0,223.0
2021-11-17,229.8,230.3,235.0,219.3
2021-11-18,204.7,229.6,231.9,200.0
2021-11-19,217.9,204.2,220.7,199.8
2021-11-20,226.8,217.9,227.5,213.3
2021-11-21,221.9,226.8,230.1,219.8
2021-11-22,209.1,221.4,221.6,205.6
2021-11-23,216.4,209.2,218.4,205.6
2021-11-24,212.2,216.2,217.7,206.1
2021-11-25,222.7,212.3,229.6,210.7
2021-11-26,195.8,223.1,224.7,190.4
2021-11-27,195.2,195.9,200.7,190.8
2021-11-28,199.6,195.1,199.8,183.5
2021-11-29,205.6,199.6,209.3,195.4
2021-11-30,207.8,205.7,218.9,197.5
2021-12-01,208.8,207.7,217.6,205.6
2021-12-02,203.5,208.7,210.1,200.1
2021-12-03,188.0,203.5,207.5,180.5
2021-12-04,162.9,188.0,189.2,130.3
2021-12-05,156.2,162.7,164.9,148.9
2021-12-06,161.6,156.3,164.3,141.5
2021-12-07,161.9,161.5,165.6,158.5
2021-12-08,165.0,161.9,169.7,156.4
2021-12-09,151.5,165.2,167.1,151.4
2021-12-10,148.4,151.4,159.6,147.9
2021-12-11,157.6,148.3,159.3,146.0
2021-12-12,159.1,158.1,162.4,153.3
2021-12-13,144.5,158.9,159.8,142.9
2021-12-14,150.5,144.6,151.8,143.0
2021-12-15,153.5,150.3,155.0,141.9
2021-12-16,148.9,153.7,156.4,148.6
2021-12-17,144.1,148.8,150.3,141.5
2021-12-18,148.7,144.1,150.2,142.9
2021-12-19,153.3,148.6,160.5,147.6
2021-12-20,152.6,153.2,157.4,145.4
2021-12-21,154.8,152.9,156.3,149.2
2021-12-22,155.4,154.7,160.1,153.1
2021-12-23,163.5,155.4,165.1,153.2
2021-12-24,161.0,163.6,166.7,160.3
2021-12-25,157.7,161.2,163.6,157.7
2021-12-26,155.8,157.8,158.3,153.0
2021-12-27,155.9,155.8,161.1,154.5
2021-12-28,145.7,155.9,155.9,144.7
2021-12-29,145.4,145.9,150.7,144.2
2021-12-30,148.0,145.5,149.9,143.0
2021-12-31,146.3,147.8,152.5,143.8
2022-01-01,150.8,146.3,150.9,146.3
2022-01-02,151.2,150.9,153.2,147.9
2022-01-03,148.4,151.2,151.2,146.0
2022-01-04,146.6,148.6,151.6,145.6
2022-01-05,135.1,146.5,149.8,130.0
2022-01-06,136.1,135.4,137.9,132.6
2022-01-07,131.3,136.1,136.4,126.6
2022-01-08,129.4,131.5,134.7,125.3
2022-01-09,130.8,129.5,132.5,128.0
2022-01-10,126.5,130.8,131.5,121.1
2022-01-11,131.6,126.5,133.4,125.8
2022-01-12,141.9,131.5,142.1,130.9
2022-01-13,136.7,141.9,142.2,134.8
2022-01-14,144.7,136.9,146.3,136.0
2022-01-15,147.7,144.8,150.5,144.2
2022-01-16,146.4,147.7,148.9,143.3
2022-01-17,151.1,146.4,153.5,144.2
2022-01-18,141.4,151.3,153.2,138.8
2022-01-19,136.2,141.7,143.0,133.2
2022-01-20,129.8,136.2,142.9,129.0
2022-01-21,114.7,129.7,131.0,110.7
2022-01-22,108.3,114.4,116.9,96.6
2022-01-23,112.3,108.4,112.6,105.7
2022-01-24,109.5,112.2,112.2,97.9
2022-01-25,107.9,109.5,109.8,105.4
2022-01-26,107.0,107.9,116.5,104.7
2022-01-27,107.0,106.8,109.5,102.9
2022-01-28,109.5,106.9,110.0,105.4
2022-01-29,110.8,109.5,111.9,107.8
2022-01-30,108.6,110.9,112.1,107.0
2022-01-31,109.4,108.6,111.2,104.4
2022-02-01,115.1,109.4,116.8,108.3
2022-02-02,108.3,115.1,116.0,107.5
2022-02-03,110.9,108.3,110.9,105.5
2022-02-04,121.3,111.0,121.3,108.7
2022-02-05,121.8,121.2,123.8,118.9
2022-02-06,127.6,121.8,127.9,120.9
2022-02-07,137.1,127.6,139.8,125.1
2022-02-08,133.5,137.5,142.8,130.5
2022-02-09,140.1,133.8,140.9,132.1
2022-02-10,134.6,140.1,143.8,134.3
2022-02-11,125.8,134.5,134.7,124.9
2022-02-12,126.7,125.4,127.6,121.0
2022-02-13,125.6,126.7,128.8,123.5
2022-02-14,124.5,125.9,126.7,121.5
2022-02-15,131.7,124.7,132.4,123.9
2022-02-16,127.6,131.6,131.6,125.6
2022-02-17,116.3,127.9,129.0,115.1
2022-02-18,114.9,116.4,122.4,114.3
2022-02-19,115.6,114.8,117.1,113.0
2022-02-20,110.6,115.6,115.8,108.6
2022-02-21,102.8,110.6,114.5,102.2
2022-02-22,107.4,103.1,107.7,100.4
2022-02-23,105.4,107.5,111.3,105.0
2022-02-24,104.2,105.3,107.6,91.7
2022-02-25,109.2,104.1,110.6,101.6
2022-02-26,108.2,109.2,114.2,106.6
2022-02-27,102.9,108.2,110.1,101.3
2022-02-28,113.8,102.9,113.9,101.4
2022-03-01,112.5,113.7,115.8,110.2
2022-03-02,110.4,112.5,114.6,109.3
2022-03-03,111.9,110.4,113.0,108.4
2022-03-04,101.1,111.7,112.6,99.1
2022-03-05,104.9,101.0,105.4,99.7
2022-03-06,101.0,104.8,105.8,100.8
2022-03-07,98.4,101.1,103.8,96.4
2022-03-08,100.8,98.5,102.4,97.8
2022-03-09,106.9,100.7,109.2,100.5
2022-03-10,102.6,106.9,107.0,99.9
2022-03-11,104.6,102.6,106.8,99.9
2022-03-12,105.5,104.6,108.0,104.6
2022-03-13,101.7,105.4,107.3,101.1
2022-03-14,105.7,101.6,106.2,100.9
2022-03-15,106.8,105.5,108.6,102.5
2022-03-16,111.4,106.9,111.9,105.7
2022-03-17,110.2,111.2,111.6,108.5
2022-03-18,111.9,110.3,112.9,107.9
2022-03-19,116.9,111.8,117.1,111.5
2022-03-20,114.9,116.7,118.2,111.5
2022-03-21,116.1,115.0,116.8,113.2
2022-03-22,122.7,116.1,123.7,115.6
2022-03-23,122.4,122.7,124.4,118.6
2022-03-24,126.5,122.5,127.7,120.4
2022-03-25,123.9,126.4,127.3,121.8
2022-03-26,124.9,123.9,125.5,122.0
2022-03-27,129.7,124.8,129.7,123.3
2022-03-28,127.3,129.4,132.6,127.3
2022-03-29,130.0,127.5,132.0,127.2
2022-03-30,131.0,130.1,134.0,126.0
2022-03-31,123.8,131.0,132.9,121.5
2022-04-01,124.8,124.1,126.3,119.2
2022-04-02,124.7,124.8,128.3,124.0
2022-04-03,128.8,124.9,129.5,123.9
2022-04-04,124.8,128.8,128.9,121.2
2022-04-05,122.7,124.8,127.2,122.7
2022-04-06,111.6,122.7,123.0,111.6
2022-04-07,114.2,111.5,115.0,110.3
2022-04-08,110.7,114.1,115.2,109.9
2022-04-09,112.8,110.7,112.9,110.0
2022-04-10,110.2,112.7,114.5,110.2
2022-04-11,102.4,110.2,110.7,102.1
2022-04-12,104.8,102.6,105.8,101.9
2022-04-13,110.5,104.9,110.8,104.0
2022-04-14,107.4,110.5,112.3,106.1
2022-04-15,110.9,107.3,112.8,107.1
2022-04-16,114.3,110.9,114.7,110.2
2022-04-17,108.8,114.5,115.1,108.3
2022-04-18,111.3,108.7,111.5,105.5
2022-04-19,113.8,111.3,114.2,110.6
2022-04-20,111.8,113.6,114.1,110.7
2022-04-21,106.9,111.7,114.4,105.6
2022-04-22,105.4,106.7,108.6,105.1
2022-04-23,105.0,105.4,107.2,104.9
2022-04-24,104.5,105.3,105.9,103.7
2022-04-25,104.5,104.6,104.9,98.8
2022-04-26,98.6,104.6,105.4,96.4
2022-04-27,100.6,98.4,101.9,97.8
2022-04-28,103.4,100.6,104.4,99.8
2022-04-29,100.3,103.3,104.3,98.4
2022-04-30,95.9,100.4,101.5,94.0
2022-05-01,99.2,95.8,100.0,94.6
2022-05-02,100.7,99.2,101.7,98.3
2022-05-03,99.4,100.7,101.4,97.5
2022-05-04,106.3,99.3,107.1,99.0
2022-05-05,96.9,106.2,106.9,96.1
2022-05-06,96.8,96.8,98.4,93.1
2022-05-07,94.3,96.6,97.3,92.9
2022-05-08,93.9,94.3,95.7,91.6
2022-05-09,76.3,93.9,94.9,75.8
2022-05-10,80.1,76.9,84.9,73.5
2022-05-11,66.4,80.2,82.7,64.7
2022-05-12,64.3,66.6,69.7,54.9
2022-05-13,67.9,64.4,73.2,63.3
2022-05-14,68.9,68.1,70.3,64.2
2022-05-15,71.6,68.9,71.7,66.0
2022-05-16,67.2,71.6,71.6,65.0
2022-05-17,73.2,67.3,73.9,67.1
2022-05-18,66.0,73.0,74.4,65.8
2022-05-19,72.1,66.1,72.6,64.8
2022-05-20,68.6,72.1,73.4,66.8
2022-05-21,69.8,68.7,70.7,67.9
2022-05-22,71.6,69.8,72.5,69.4
2022-05-23,69.0,71.6,74.0,68.4
2022-05-24,70.2,69.1,70.7,67.0
2022-05-25,68.3,70.3,71.6,68.0
2022-05-26,63.4,68.3,68.8,60.7
2022-05-27,61.5,63.4,64.1,61.0
2022-05-28,63.0,61.6,64.0,61.3
2022-05-29,63.6,63.1,64.4,61.8
2022-05-30,69.0,63.6,69.5,63.3
2022-05-31,68.3,69.1,69.8,66.8
2022-06-01,62.7,68.4,70.5,61.9
2022-06-02,64.5,62.7,64.8,62.1
2022-06-03,62.6,64.5,64.9,61.5
2022-06-04,63.7,62.6,64.3,61.4
2022-06-05,63.2,63.8,63.8,61.7
2022-06-06,64.4,63.2,66.5,62.9
2022-06-07,63.8,64.4,65.5,60.3
2022-06-08,61.4,63.7,64.5,61.2
2022-06-09,60.3,61.4,62.4,59.3
2022-06-10,56.7,60.2,60.4,55.7
2022-06-11,52.1,56.7,57.8,51.8
2022-06-12,48.0,52.2,52.6,47.4
2022-06-13,43.4,47.9,48.3,41.2
2022-06-14,46.25,43.4,46.45,40.4
2022-06-15,50.65,46.14,50.89,41.74
2022-06-16,44.77,50.67,51.18,44.06
2022-06-17,47.64,44.83,48.38,44.46
2022-06-18,47.19,47.61,48.34,41.64
2022-06-19,54.29,47.17,56.05,44.99
2022-06-20,52.79,54.29,54.62,51.36
2022-06-21,53.53,52.76,55.65,51.92
2022-06-22,52.09,53.47,53.47,50.49
2022-06-23,55.72,52.1,56.6,51.96
2022-06-24,55.83,55.75,57.15,54.52
2022-06-25,58.87,55.88,59.66,54.66
2022-06-26,56.63,58.9,60.45,56.63
2022-06-27,55.86,56.59,58.6,54.94
2022-06-28,52.7,55.88,56.9,52.59
2022-06-29,53.63,52.69,54.37,51.41
2022-06-30,53.83,53.71,53.97,50.22
2022-07-01,51.15,53.87,56.15,50.12
2022-07-02,50.55,51.19,51.62,49.87
2022-07-03,50.9,50.59,52.03,49.11
2022-07-04,52.23,50.96,52.38,49.71
2022-07-05,49.76,52.24,52.41,48.02
2022-07-06,50.35,49.7,51.05,48.99
2022-07-07,52.09,50.34,52.6,49.8
2022-07-08,51.27,52.23,53.98,50.81
2022-07-09,54.07,51.34,54.68,51.34
2022-07-10,52.11,54.08,55.04,50.74
2022-07-11,48.7,52.16,52.2,48.33
2022-07-12,47.34,48.59,49.34,47.3
2022-07-13,49.58,47.37,49.66,46.56
2022-07-14,51.29,49.52,51.64,47.99
2022-07-15,51.77,51.3,52.74,50.67
2022-07-16,55.09,51.77,55.46,51.13
2022-07-17,55.7,55.15,57.01,54.47
2022-07-18,58.64,55.75,59.3,55.36
2022-07-19,57.93,58.6,59.47,55.86
2022-07-20,57.17,57.9,61.66,56.45
2022-07-21,58.04,57.17,58.62,55.23
2022-07-22,56.02,58.02,59.16,55.55
2022-07-23,56.35,56.09,57.2,54.51
2022-07-24,58.39,56.32,59.73,56.32
2022-07-25,54.0,58.4,58.91,54.0
2022-07-26,53.92,54.03,54.12,52.02
2022-07-27,59.0,53.88,59.04,53.02
2022-07-28,63.47,59.04,64.17,58.18
2022-07-29,60.62,63.41,64.55,59.77
2022-07-30,60.4,60.66,64.05,59.98
2022-07-31,59.77,60.44,62.96,59.67
2022-08-01,59.47,59.68,60.67,58.28
2022-08-02,58.08,59.49,59.81,56.66
2022-08-03,57.75,58.06,60.12,56.71
2022-08-04,59.67,57.72,60.56,57.62
2022-08-05,62.48,59.64,62.54,59.64
2022-08-06,60.81,62.47,62.5,60.59
2022-08-07,61.11,60.83,62.0,59.92
2022-08-08,62.63,61.07,64.08,60.81
2022-08-09,59.17,62.59,62.85,58.32
2022-08-10,61.6,59.14,62.26,57.75
2022-08-11,61.84,61.6,63.35,61.49
2022-08-12,62.89,61.86,63.06,60.71
2022-08-13,63.8,62.89,65.61,62.65
2022-08-14,63.13,63.81,65.81,62.49
2022-08-15,60.69,63.19,65.31,59.68
2022-08-16,61.29,60.63,61.71,60.04
2022-08-17,60.5,61.32,64.69,59.76
2022-08-18,59.99,60.52,61.66,59.41
2022-08-19,53.99,60.02,60.19,53.36
2022-08-20,54.09,54.06,55.6,52.67
2022-08-21,55.66,54.1,55.98,53.82
2022-08-22,57.24,55.65,57.4,52.32
2022-08-23,57.08,57.23,57.68,53.96
2022-08-24,56.37,57.11,57.5,55.57
2022-08-25,56.63,56.42,57.49,55.83
2022-08-26,52.67,56.62,58.21,52.11
2022-08-27,52.99,52.68,53.39,51.83
2022-08-28,53.38,53.01,55.78,52.48
2022-08-29,55.8,53.4,56.69,52.59
2022-08-30,52.96,55.77,56.15,51.88
2022-08-31,53.81,53.03,55.24,53.03
2022-09-01,57.55,53.84,57.77,53.24
2022-09-02,61.0,57.59,62.19,56.54
2022-09-03,60.14,60.97,62.11,59.56
2022-09-04,60.9,60.15,60.99,58.62
2022-09-05,60.35,60.91,61.57,59.34
2022-09-06,54.1,60.52,62.65,54.06
2022-09-07,57.3,54.11,58.29,53.0
2022-09-08,57.93,57.33,58.56,56.1
2022-09-09,61.15,57.96,61.92,57.71
2022-09-10,63.28,61.15,64.62,60.56
2022-09-11,62.21,63.32,64.41,61.46
2022-09-12,61.37,62.14,63.19,60.13
2022-09-13,59.1,61.38,67.38,58.34
2022-09-14,60.18,59.08,61.1,58.3
2022-09-15,56.33,60.11,60.81,55.87
2022-09-16,55.95,56.38,56.9,54.66
2022-09-17,57.82,55.94,58.39,55.81
2022-09-18,52.63,57.83,57.83,52.54
2022-09-19,52.91,52.65,53.7,50.17
2022-09-20,52.3,52.95,53.68,50.88
2022-09-21,51.14,52.3,55.49,50.27
2022-09-22,53.55,51.09,54.06,50.65
2022-09-23,55.29,53.61,55.32,51.54
2022-09-24,53.43,55.24,55.8,53.21
2022-09-25,52.52,53.43,54.39,52.29
2022-09-26,53.43,52.54,53.72,51.91
2022-09-27,52.65,53.44,55.46,51.89
2022-09-28,53.28,52.67,53.79,51.1
2022-09-29,53.96,53.3,54.12,52.31
2022-09-30,53.49,53.98,55.07,52.87
2022-10-01,52.91,53.46,53.82,52.53
2022-10-02,51.77,52.9,53.45,51.7
2022-10-03,54.17,51.81,54.32,51.63
2022-10-04,55.27,54.17,55.69,53.89
2022-10-05,54.62,55.28,55.28,53.36
2022-10-06,53.53,54.61,55.05,53.37
2022-10-07,52.83,53.52,53.84,52.32
2022-10-08,52.79,52.82,53.53,52.43
2022-10-09,53.93,52.78,53.98,52.7
2022-10-10,52.6,53.89,54.45,52.5
2022-10-11,52.02,52.58,52.58,51.36
2022-10-12,52.23,52.03,52.94,51.69
2022-10-13,51.12,52.21,52.5,48.39
2022-10-14,51.31,51.09,52.57,50.92
2022-10-15,50.39,51.32,51.66,50.32
2022-10-16,51.41,50.34,51.78,50.33
2022-10-17,51.82,51.43,52.13,51.07
2022-10-18,51.88,51.89,52.17,50.75
2022-10-19,50.96,51.86,52.0,50.81
2022-10-20,51.22,50.94,52.03,50.58
2022-10-21,51.6,51.2,51.8,49.7
2022-10-22,52.18,51.66,52.47,51.37
2022-10-23,54.03,52.19,54.03,51.83
2022-10-24,52.54,54.03,54.2,52.11
2022-10-25,55.88,52.54,56.8,52.28
2022-10-26,56.4,55.96,57.56,55.7
2022-10-27,54.73,56.36,56.65,54.55
2022-10-28,54.92,54.69,55.47,53.54
2022-10-29,56.62,54.91,57.48,54.7
2022-10-30,55.35,56.59,57.47,54.73
2022-10-31,55.04,55.35,56.4,54.07
2022-11-01,55.12,55.03,55.9,54.52
2022-11-02,60.86,55.1,62.37,54.71
2022-11-03,61.87,60.73,64.54,60.17
2022-11-04,67.57,61.85,70.21,61.69
2022-11-05,69.39,67.65,71.72,67.11
2022-11-06,68.26,69.29,70.68,67.63
2022-11-07,67.39,68.28,72.94,66.38
2022-11-08,57.82,67.42,68.59,54.33
2022-11-09,50.62,57.68,59.73,48.0
2022-11-10,60.48,50.66,61.22,50.08
2022-11-11,61.45,60.4,64.21,58.58
2022-11-12,59.85,61.62,61.69,58.29
2022-11-13,57.36,59.96,60.29,56.47
2022-11-14,56.62,57.31,59.17,53.61
2022-11-15,58.05,56.7,59.52,56.5
2022-11-16,56.92,58.01,60.16,56.82
2022-11-17,62.19,57.84,63.23,57.04
2022-11-18,62.33,62.96,63.82,61.63
2022-11-19,63.96,63.6,64.4,62.6
2022-11-20,62.1,63.87,64.63,60.49
2022-11-21,61.34,62.12,63.41,59.58
2022-11-22,70.61,61.37,71.11,61.22
2022-11-23,78.99,70.49,81.91,69.66
2022-11-24,78.7,79.04,79.45,75.48
2022-11-25,73.95,78.63,79.15,73.37
2022-11-26,76.46,74.11,79.5,73.91
2022-11-27,74.92,76.38,79.23,74.43
2022-11-28,73.9,74.89,75.31,70.61
2022-11-29,75.77,73.97,77.62,73.53
2022-11-30,79.15,75.8,80.52,75.56
2022-12-01,77.56,79.14,80.52,76.33
2022-12-02,77.98,77.52,78.06,75.47
2022-12-03,76.47,77.93,78.03,75.44
2022-12-04,77.13,76.41,77.45,75.8
2022-12-05,80.18,77.07,83.98,76.86
2022-12-06,79.9,80.21,81.68,77.8
2022-12-07,76.85,79.9,80.38,75.99
2022-12-08,78.28,76.92,78.72,74.57
2022-12-09,76.31,78.32,78.77,75.94
2022-12-10,76.37,76.31,77.4,75.76
2022-12-11,76.55,76.36,78.36,76.29
2022-12-12,76.2,76.46,76.69,73.6
2022-12-13,77.39,76.22,79.76,74.36
2022-12-14,75.29,77.42,79.08,74.43
2022-12-15,72.37,75.3,75.44,71.9
2022-12-16,66.28,72.38,73.53,65.07
2022-12-17,64.89,66.2,67.59,62.83
2022-12-18,64.39,64.89,65.74,63.17
2022-12-19,63.4,64.46,64.93,61.09
2022-12-20,65.62,63.33,66.01,63.11
2022-12-21,65.43,65.64,66.78,64.73
2022-12-22,66.2,65.38,66.7,64.34
2022-12-23,65.74,66.22,66.66,65.0
2022-12-24,65.76,65.75,66.05,65.07
2022-12-25,69.17,65.77,69.6,65.39
2022-12-26,70.77,69.21,70.93,68.63
2022-12-27,68.68,70.77,71.02,67.81
2022-12-28,66.32,68.65,69.45,65.73
2022-12-29,66.66,66.33,67.24,65.58
2022-12-30,67.94,66.67,68.44,66.09
2022-12-31,70.08,67.97,71.03,67.62
2023-01-01,70.91,70.16,71.43,69.05
2023-01-02,74.77,70.95,76.55,70.08
2023-01-03,75.57,74.74,76.33,73.72
2023-01-04,75.41,75.56,77.84,74.5
2023-01-05,74.24,75.46,76.26,73.71
2023-01-06,75.93,74.24,76.45,72.78
2023-01-07,76.34,75.92,76.67,75.55
2023-01-08,78.48,76.41,78.48,75.28
2023-01-09,81.63,78.64,83.41,78.16
2023-01-10,80.83,81.66,82.84,79.53
2023-01-11,84.02,80.83,84.96,79.9
2023-01-12,86.12,83.97,86.13,82.36
2023-01-13,86.26,86.11,87.78,83.64
2023-01-14,87.82,86.17,90.91,85.93
2023-01-15,87.4,87.86,88.59,85.51
2023-01-16,85.91,87.37,89.09,84.53
2023-01-17,86.99,85.9,88.93,84.74
2023-01-18,82.62,87.25,88.36,82.4
2023-01-19,84.2,82.58,84.5,81.82
2023-01-20,90.32,84.21,91.04,83.01
2023-01-21,87.87,90.17,91.49,87.87
2023-01-22,87.57,87.95,90.02,86.61
2023-01-23,89.86,87.56,92.98,87.55
2023-01-24,87.23,89.94,91.28,86.1
2023-01-25,89.34,87.11,91.86,85.56
2023-01-26,87.58,89.39,89.92,86.9
2023-01-27,88.91,87.52,89.21,85.82
2023-01-28,89.67,88.9,89.9,87.16
2023-01-29,94.88,89.85,97.53,89.83
2023-01-30,91.26,94.88,95.97,89.01
2023-01-31,94.14,91.38,96.26,91.38
2023-02-01,100.33,94.07,102.4,93.78
2023-02-02,98.46,100.37,102.11,97.99
2023-02-03,99.87,98.73,100.73,97.52
2023-02-04,98.47,99.97,101.33,98.25
2023-02-05,96.63,98.5,98.88,94.94
2023-02-06,95.9,96.66,97.95,95.15
2023-02-07,100.87,95.94,101.46,95.94
2023-02-08,99.22,100.86,102.3,96.94
2023-02-09,92.06,99.33,99.48,90.01
2023-02-10,93.45,92.03,94.15,91.09
2023-02-11,94.29,93.34,94.81,92.66
2023-02-12,92.49,94.29,94.57,91.13
2023-02-13,91.07,92.51,94.95,88.36
2023-02-14,95.79,91.12,95.89,90.35
2023-02-15,102.85,95.91,102.96,95.06
2023-02-16,98.54,102.76,105.25,98.51
2023-02-17,100.15,98.63,101.65,98.29
2023-02-18,99.72,100.1,101.86,98.94
2023-02-19,97.6,99.7,101.47,96.95
2023-02-20,95.92,97.44,98.55,94.5
2023-02-21,93.81,95.96,96.76,91.77
2023-02-22,95.25,93.9,95.5,91.73
2023-02-23,94.58,95.28,96.25,93.36
2023-02-24,91.58,94.6,95.21,90.17
2023-02-25,93.16,91.59,93.47,90.62
2023-02-26,95.27,93.16,95.52,92.79
2023-02-27,94.07,95.32,96.07,92.6
2023-02-28,93.79,94.09,95.99,93.1
2023-03-01,97.85,93.82,98.19,93.64
2023-03-02,95.34,97.77,98.27,93.92
2023-03-03,90.54,95.31,95.42,86.12
2023-03-04,89.34,90.6,90.83,87.56
2023-03-05,89.93,89.29,91.73,89.19
2023-03-06,87.36,89.92,90.6,86.71
2023-03-07,86.29,87.4,88.94,84.35
2023-03-08,82.76,86.31,86.65,81.7
2023-03-09,76.71,82.69,84.9,75.13
2023-03-10,71.43,76.65,76.81,68.41
2023-03-11,69.22,71.44,73.74,65.1
2023-03-12,76.22,69.21,76.3,67.44
2023-03-13,81.46,76.24,82.92,74.61
2023-03-14,84.0,81.6,88.1,79.24
2023-03-15,76.35,84.0,85.4,75.21
2023-03-16,78.86,76.41,79.75,75.64
2023-03-17,85.51,78.85,85.51,78.2
2023-03-18,83.01,85.57,87.85,82.3
2023-03-19,83.92,83.04,86.18,82.14
2023-03-20,78.02,84.02,84.28,77.78
2023-03-21,82.43,78.08,83.42,76.88
2023-03-22,87.25,82.39,88.07,79.41
2023-03-23,93.68,87.36,94.46,85.6
2023-03-24,93.6,93.6,95.75,89.45
2023-03-25,91.52,93.55,93.97,90.03
2023-03-26,93.4,91.41,94.79,90.64
2023-03-27,89.22,93.32,93.72,87.8
2023-03-28,89.08,89.23,89.55,85.66
2023-03-29,91.3,89.2,92.95,88.98
2023-03-30,89.07,91.28,93.26,86.77
2023-03-31,89.57,89.03,90.22,87.63
2023-04-01,92.56,89.63,94.09,89.38
2023-04-02,92.81,92.53,94.55,90.55
2023-04-03,92.98,92.83,95.77,90.06
2023-04-04,92.53,92.99,93.98,91.59
2023-04-05,92.67,92.49,94.95,91.19
2023-04-06,90.97,92.59,92.59,89.84
2023-04-07,90.58,90.96,91.47,89.23
2023-04-08,89.91,90.61,91.35,89.32
2023-04-09,90.59,89.91,91.01,89.15
2023-04-10,93.79,90.57,94.35,89.86
2023-04-11,94.23,93.84,96.95,93.18
2023-04-12,92.02,94.29,94.65,90.95
2023-04-13,94.19,92.07,94.53,91.7
2023-04-14,96.34,94.17,98.88,93.76
2023-04-15,96.66,96.36,97.29,94.75
2023-04-16,100.03,96.75,102.04,95.1
2023-04-17,98.83,100.0,100.28,97.51
2023-04-18,101.78,98.89,103.1,97.79
2023-04-19,90.5,101.78,101.88,88.95
2023-04-20,90.18,90.23,92.36,87.34
2023-04-21,85.33,90.18,90.81,84.62
2023-04-22,87.0,85.34,87.13,84.81
2023-04-23,86.77,86.93,87.07,84.53
2023-04-24,88.31,86.75,88.98,86.17
2023-04-25,91.0,88.32,91.74,87.22
2023-04-26,88.12,91.03,93.96,84.63
2023-04-27,89.73,88.12,90.59,87.52
2023-04-28,89.63,89.74,90.28,88.03
2023-04-29,91.06,89.71,91.53,89.26
2023-04-30,88.14,91.14,91.38,87.92
2023-05-01,86.76,88.22,88.86,85.22
2023-05-02,88.13,86.73,89.1,86.07
2023-05-03,88.87,88.2,89.81,85.59
2023-05-04,88.37,88.87,89.15,87.48
2023-05-05,88.61,88.41,89.64,86.75
2023-05-06,83.25,88.66,89.24,81.01
2023-05-07,83.44,83.33,84.66,82.98
2023-05-08,77.78,83.24,85.17,75.86
2023-05-09,79.88,77.66,80.06,77.31
2023-05-10,80.94,79.95,82.02,77.5
2023-05-11,80.88,80.98,81.91,78.4
2023-05-12,80.45,81.0,81.46,77.49
2023-05-13,80.25,80.45,81.07,80.02
2023-05-14,83.52,80.18,83.93,79.73
2023-05-15,86.94,83.5,88.43,82.21
2023-05-16,89.86,86.92,90.41,86.21
2023-05-17,93.87,89.99,94.97,89.65
