TIMESTAMP,SPECTRA_OPEN_PRICE_USD,SPECTRA_HIGH_PRICE_USD,SPECTRA_LOW_PRICE_USD,SPECTRA_CLOSE_PRICE_USD,SPECTRA_VOLUME_USD,SPECTRA_DIVIDENDS_USD,SPECTRA_STOCK_SPLITS_USD
2025-05-02 00:00:00+00:00,0.028231000527739525,0.02840700000524521,0.026580000296235085,0.02684199996292591,3849,0.0,0.0
2025-05-03 00:00:00+00:00,0.02684199996292591,0.02684199996292591,0.025717999786138535,0.02579299919307232,2492,0.0,0.0
2025-05-04 00:00:00+00:00,0.02579299919307232,0.025895999744534492,0.023080000653862953,0.02327599935233593,31549,0.0,0.0
2025-05-05 00:00:00+00:00,0.02327599935233593,0.02332800067961216,0.01978199928998947,0.020072000101208687,34815,0.0,0.0
2025-05-06 00:00:00+00:00,0.020072000101208687,0.02024099975824356,0.018494000658392906,0.019084999337792397,27399,0.0,0.0
2025-05-07 00:00:00+00:00,0.019084999337792397,0.019714999943971634,0.018938999623060226,0.01929599978029728,10968,0.0,0.0
2025-05-08 00:00:00+00:00,0.01929599978029728,0.025110000744462013,0.019248999655246735,0.025100000202655792,41303,0.0,0.0
2025-05-09 00:00:00+00:00,0.025100000202655792,0.02668900042772293,0.02424200065433979,0.025325000286102295,30131,0.0,0.0
2025-05-10 00:00:00+00:00,0.025325000286102295,0.029015999287366867,0.025220999494194984,0.02901500090956688,33279,0.0,0.0
2025-05-11 00:00:00+00:00,0.02901500090956688,0.029167000204324722,0.02686999924480915,0.027115000411868095,13846,0.0,0.0
2025-05-12 00:00:00+00:00,0.027115000411868095,0.027340000495314598,0.023893000558018684,0.024159999564290047,58945,0.0,0.0
2025-05-13 00:00:00+00:00,0.024159999564290047,0.025560999289155006,0.022012000903487206,0.023365000262856483,69267,0.0,0.0
2025-05-14 00:00:00+00:00,0.023365000262856483,0.025212999433279037,0.023013999685645103,0.023680999875068665,29591,0.0,0.0
2025-05-15 00:00:00+00:00,0.023680999875068665,0.023900000378489494,0.02105100080370903,0.022088000550866127,48453,0.0,0.0
2025-05-16 00:00:00+00:00,0.022088000550866127,0.022129999473690987,0.019996000453829765,0.02031799964606762,28084,0.0,0.0
2025-05-17 00:00:00+00:00,0.02031799964606762,0.02031799964606762,0.01916700042784214,0.019548999145627022,15620,0.0,0.0
2025-05-18 00:00:00+00:00,0.019548999145627022,0.020678000524640083,0.019474999979138374,0.0200009997934103,18752,0.0,0.0
2025-05-19 00:00:00+00:00,0.0200009997934103,0.020058000460267067,0.01785999909043312,0.019315000623464584,21165,0.0,0.0
2025-05-20 00:00:00+00:00,0.019315000623464584,0.019494999200105667,0.018528999760746956,0.019195999950170517,12541,0.0,0.0
2025-05-21 00:00:00+00:00,0.019195999950170517,0.022677000612020493,0.018463000655174255,0.022671999409794807,71413,0.0,0.0
2025-05-22 00:00:00+00:00,0.022671999409794807,0.024442000314593315,0.022345999255776405,0.023499999195337296,49221,0.0,0.0
2025-05-23 00:00:00+00:00,0.023499999195337296,0.023763999342918396,0.020512999966740608,0.021031999960541725,6026,0.0,0.0
2025-05-24 00:00:00+00:00,0.021031999960541725,0.021290000528097153,0.020387999713420868,0.02043600007891655,1592,0.0,0.0
2025-05-25 00:00:00+00:00,0.02043600007891655,0.02230300009250641,0.02006700076162815,0.021278999745845795,35831,0.0,0.0
2025-05-26 00:00:00+00:00,0.021278999745845795,0.023374000564217567,0.021278999745845795,0.022464999929070473,32981,0.0,0.0
2025-05-27 00:00:00+00:00,0.022464999929070473,0.024197999387979507,0.0215659998357296,0.022749999538064003,41590,0.0,0.0
2025-05-28 00:00:00+00:00,0.022749999538064003,0.02314000017940998,0.021998999640345573,0.023132000118494034,19665,0.0,0.0
2025-05-29 00:00:00+00:00,0.023132000118494034,0.02434699982404709,0.02252800017595291,0.023594999685883522,30764,0.0,0.0
2025-05-30 00:00:00+00:00,0.023594999685883522,0.026336999610066414,0.02206999994814396,0.02500299923121929,50764,0.0,0.0
2025-05-31 00:00:00+00:00,0.02500299923121929,0.029659999534487724,0.023419000208377838,0.023677999153733253,75079,0.0,0.0
2025-06-01 00:00:00+00:00,0.02367793396115303,0.024032382294535637,0.022937092930078506,0.023673372343182564,9141,0.0,0.0
