TIMESTAMP,ARK_CLOSE_PRICE_USD,ARK_OPEN_PRICE_USD,ARK_HIGH_PRICE_USD,ARK_LOW_PRICE_USD
2021-01-10,0.394,0.391,0.439,0.37
2021-01-11,0.357,0.395,0.409,0.301
2021-01-12,0.338,0.357,0.375,0.32
2021-01-13,0.354,0.338,0.383,0.322
2021-01-14,0.397,0.354,0.417,0.344
2021-01-15,0.365,0.397,0.401,0.361
2021-01-16,0.394,0.365,0.431,0.361
2021-01-17,0.406,0.394,0.409,0.369
2021-01-18,0.374,0.406,0.429,0.357
2021-01-19,0.386,0.374,0.388,0.372
2021-01-20,0.373,0.386,0.387,0.373
2021-01-21,0.349,0.377,0.378,0.347
2021-01-22,0.358,0.349,0.362,0.322
2021-01-23,0.354,0.358,0.364,0.351
2021-01-24,0.377,0.354,0.377,0.352
2021-01-25,0.385,0.377,0.431,0.366
2021-01-26,0.378,0.385,0.4,0.354
2021-01-27,0.348,0.378,0.378,0.334
2021-01-28,0.372,0.348,0.372,0.343
2021-01-29,0.341,0.371,0.373,0.334
2021-01-30,0.376,0.339,0.383,0.321
2021-01-31,0.364,0.376,0.38,0.351
2021-02-01,0.378,0.364,0.392,0.362
2021-02-02,0.454,0.378,0.466,0.375
2021-02-03,0.487,0.454,0.538,0.4
2021-02-04,0.529,0.487,0.547,0.467
2021-02-05,0.656,0.529,0.7,0.447
2021-02-06,0.613,0.656,0.664,0.477
2021-02-07,0.565,0.613,0.638,0.533
2021-02-08,0.59,0.565,0.594,0.554
2021-02-09,0.585,0.588,0.591,0.529
2021-02-10,0.598,0.585,0.642,0.542
2021-02-11,0.715,0.598,0.739,0.57
2021-02-12,0.739,0.715,0.763,0.69
2021-02-13,0.744,0.739,0.777,0.699
2021-02-14,0.841,0.742,0.869,0.728
2021-02-15,0.792,0.841,0.867,0.661
2021-02-16,0.766,0.792,0.805,0.746
2021-02-17,0.821,0.766,0.861,0.752
2021-02-18,1.108,0.821,1.176,0.82
2021-02-19,1.094,1.111,1.14,0.969
2021-02-20,1.054,1.091,1.159,1.022
2021-02-21,1.742,1.046,3.0,1.044
2021-02-22,1.646,1.742,2.211,1.33
2021-02-23,1.078,1.646,1.654,0.907
2021-02-24,1.691,1.078,2.013,1.062
2021-02-25,1.41,1.691,1.8,1.306
2021-02-26,1.705,1.41,1.74,1.288
2021-02-27,2.172,1.705,2.88,1.687
2021-02-28,2.175,2.172,2.505,1.559
2021-03-01,1.983,2.175,2.446,1.937
2021-03-02,1.304,1.983,1.986,1.238
2021-03-03,1.35,1.304,1.417,1.276
2021-03-04,1.265,1.35,1.408,1.2
2021-03-05,1.259,1.265,1.325,1.191
2021-03-06,1.425,1.259,1.427,1.222
2021-03-07,1.374,1.425,1.426,1.296
2021-03-08,1.38,1.374,1.389,1.3
2021-03-09,1.421,1.38,1.424,1.334
2021-03-10,1.368,1.418,1.418,1.29
2021-03-11,1.373,1.371,1.417,1.3
2021-03-12,1.55,1.373,1.55,1.338
2021-03-13,1.541,1.55,1.6,1.421
2021-03-14,1.468,1.541,1.56,1.4
2021-03-15,1.369,1.468,1.493,1.28
2021-03-16,1.356,1.369,1.381,1.28
2021-03-17,1.363,1.356,1.367,1.251
2021-03-18,1.377,1.363,1.43,1.343
2021-03-19,1.453,1.377,1.472,1.333
2021-03-20,1.469,1.453,1.739,1.448
2021-03-21,1.675,1.469,1.708,1.458
2021-03-22,1.616,1.675,1.834,1.55
2021-03-23,1.837,1.616,1.837,1.474
2021-03-24,1.587,1.837,1.916,1.56
2021-03-25,1.504,1.587,1.676,1.435
2021-03-26,1.729,1.504,1.78,1.504
2021-03-27,1.778,1.73,1.792,1.688
2021-03-28,1.88,1.776,1.989,1.751
2021-03-29,2.456,1.88,2.675,1.863
2021-03-30,2.989,2.456,3.684,2.302
2021-03-31,2.932,2.989,3.309,2.627
2021-04-01,2.723,2.937,3.001,2.619
2021-04-02,2.764,2.723,2.816,2.5
2021-04-03,2.433,2.764,2.791,2.366
2021-04-04,2.612,2.433,2.677,2.388
2021-04-05,2.489,2.612,2.8,2.406
2021-04-06,2.3,2.489,2.497,2.134
2021-04-07,2.501,2.3,2.501,1.979
2021-04-08,2.708,2.514,2.715,2.217
2021-04-09,3.049,2.708,3.2,2.575
2021-04-10,2.921,3.047,3.41,2.813
2021-04-11,2.734,2.921,2.935,2.509
2021-04-12,2.63,2.734,2.786,2.524
2021-04-13,2.744,2.619,2.767,2.479
2021-04-14,2.474,2.744,2.769,2.402
2021-04-15,2.581,2.474,2.627,2.447
2021-04-16,2.515,2.581,2.594,2.3
2021-04-17,2.391,2.515,2.519,2.307
2021-04-18,2.089,2.391,2.414,1.868
2021-04-19,1.975,2.089,2.322,1.953
2021-04-20,2.027,1.975,2.18,1.711
2021-04-21,1.952,2.027,2.166,1.947
2021-04-22,1.697,1.952,1.997,1.627
2021-04-23,1.528,1.697,1.756,1.292
2021-04-24,1.572,1.528,2.099,1.497
2021-04-25,1.545,1.572,1.699,1.403
2021-04-26,1.799,1.545,1.823,1.54
2021-04-27,2.148,1.799,2.326,1.783
2021-04-28,2.036,2.148,2.211,1.883
2021-04-29,2.002,2.033,2.2,1.901
2021-04-30,2.074,2.002,2.09,1.957
2021-05-01,2.088,2.076,2.148,2.005
2021-05-02,2.037,2.088,2.146,1.947
2021-05-03,2.104,2.04,2.173,2.006
2021-05-04,1.852,2.103,2.109,1.841
2021-05-05,1.98,1.852,2.022,1.835
2021-05-06,2.143,1.98,2.178,1.925
2021-05-07,2.377,2.143,3.0,2.071
2021-05-08,2.456,2.377,2.673,2.278
2021-05-09,2.304,2.454,2.464,2.19
2021-05-10,2.027,2.304,2.477,2.018
2021-05-11,2.113,2.027,2.148,1.877
2021-05-12,1.76,2.113,2.345,1.751
2021-05-13,1.736,1.76,1.835,1.6
2021-05-14,1.814,1.736,1.837,1.686
2021-05-15,1.648,1.814,1.822,1.613
2021-05-16,1.59,1.648,1.768,1.488
2021-05-17,1.405,1.59,1.609,1.346
2021-05-18,2.245,1.405,2.314,1.404
2021-05-19,1.368,2.245,2.789,1.119
2021-05-20,1.498,1.368,1.575,1.152
2021-05-21,1.282,1.498,1.581,1.1
2021-05-22,1.224,1.282,1.382,1.141
2021-05-23,0.999,1.223,1.419,0.847
2021-05-24,1.135,0.999,1.208,0.888
2021-05-25,1.187,1.135,1.309,1.038
2021-05-26,1.32,1.187,1.479,1.141
2021-05-27,1.233,1.315,1.323,1.101
2021-05-28,1.056,1.231,1.234,1.046
2021-05-29,1.114,1.057,1.389,1.053
2021-05-30,1.09,1.114,1.128,1.009
2021-05-31,1.189,1.12,1.26,1.119
2021-06-01,1.195,1.189,1.199,1.122
2021-06-02,1.229,1.195,1.324,1.158
2021-06-03,1.279,1.229,1.312,1.186
2021-06-04,1.171,1.279,1.28,1.123
2021-06-05,1.133,1.165,1.222,1.121
2021-06-06,1.223,1.13,1.477,1.13
2021-06-07,1.197,1.223,1.496,1.188
2021-06-08,1.135,1.197,1.274,1.01
2021-06-09,1.243,1.135,1.4,1.135
2021-06-10,1.176,1.243,1.243,1.152
2021-06-11,1.093,1.174,1.194,1.08
2021-06-12,1.031,1.093,1.096,0.961
2021-06-13,1.113,1.031,1.139,1.009
2021-06-14,1.103,1.113,1.137,1.042
2021-06-15,1.09,1.103,1.118,1.054
2021-06-16,1.056,1.091,1.112,1.041
2021-06-17,1.087,1.056,1.207,1.056
2021-06-18,1.046,1.087,1.188,0.985
2021-06-19,1.005,1.046,1.055,0.987
2021-06-20,0.976,1.005,1.006,0.88
2021-06-21,0.702,0.977,0.985,0.702
2021-06-22,0.664,0.702,0.725,0.568
2021-06-23,0.742,0.664,0.745,0.661
2021-06-24,0.784,0.742,0.795,0.698
2021-06-25,0.706,0.784,0.814,0.693
2021-06-26,0.701,0.707,0.74,0.659
2021-06-27,0.743,0.703,0.748,0.673
2021-06-28,0.775,0.743,0.915,0.678
2021-06-29,0.838,0.773,0.877,0.772
2021-06-30,0.926,0.836,0.96,0.824
2021-07-01,0.904,0.926,0.926,0.838
2021-07-02,0.934,0.904,1.0,0.862
2021-07-03,0.945,0.935,0.948,0.89
2021-07-04,0.994,0.945,1.016,0.945
2021-07-05,1.045,0.994,1.2,0.975
2021-07-06,1.051,1.045,1.067,0.975
2021-07-07,1.039,1.051,1.079,0.991
2021-07-08,0.898,1.04,1.054,0.854
2021-07-09,0.931,0.896,0.943,0.843
2021-07-10,0.945,0.931,1.013,0.91
2021-07-11,0.951,0.945,0.973,0.91
2021-07-12,1.01,0.951,1.032,0.941
2021-07-13,0.947,1.01,1.012,0.926
2021-07-14,0.952,0.946,0.985,0.876
2021-07-15,0.916,0.952,0.959,0.88
2021-07-16,0.863,0.916,0.979,0.832
2021-07-17,0.875,0.862,0.96,0.834
2021-07-18,0.893,0.875,0.906,0.863
2021-07-19,0.867,0.893,0.933,0.831
2021-07-20,0.806,0.867,0.879,0.765
2021-07-21,0.885,0.806,0.886,0.766
2021-07-22,0.884,0.885,0.893,0.831
2021-07-23,0.9,0.884,0.9,0.856
2021-07-24,0.898,0.9,0.915,0.879
2021-07-25,0.923,0.9,0.949,0.869
2021-07-26,0.938,0.923,0.988,0.904
2021-07-27,0.975,0.939,0.98,0.911
2021-07-28,1.009,0.975,1.11,0.966
2021-07-29,1.074,1.009,1.1,0.974
2021-07-30,1.123,1.074,1.124,1.001
2021-07-31,1.21,1.123,1.292,1.119
2021-08-01,1.145,1.209,1.298,1.129
2021-08-02,1.171,1.145,1.173,1.081
2021-08-03,1.137,1.171,1.296,1.063
2021-08-04,1.135,1.134,1.145,1.06
2021-08-05,1.168,1.135,1.273,1.108
2021-08-06,1.214,1.168,1.22,1.133
2021-08-07,1.27,1.214,1.408,1.208
2021-08-08,1.225,1.269,1.278,1.201
2021-08-09,1.246,1.218,1.259,1.173
2021-08-10,1.256,1.245,1.26,1.198
2021-08-11,1.274,1.256,1.353,1.233
2021-08-12,1.217,1.276,1.35,1.152
2021-08-13,1.293,1.217,1.319,1.212
2021-08-14,1.321,1.293,1.376,1.265
2021-08-15,1.322,1.321,1.34,1.263
2021-08-16,1.303,1.323,1.395,1.296
2021-08-17,1.258,1.303,1.311,1.246
2021-08-18,1.22,1.258,1.265,1.179
2021-08-19,1.241,1.22,1.258,1.166
2021-08-20,1.294,1.245,1.3,1.229
2021-08-21,1.288,1.293,1.299,1.25
2021-08-22,1.31,1.288,1.311,1.255
2021-08-23,1.407,1.311,1.448,1.3
2021-08-24,1.464,1.407,1.85,1.347
2021-08-25,1.454,1.464,1.464,1.348
2021-08-26,1.354,1.459,1.486,1.306
2021-08-27,1.39,1.354,1.407,1.28
2021-08-28,1.367,1.389,1.392,1.349
2021-08-29,1.369,1.366,1.378,1.308
2021-08-30,1.322,1.369,1.45,1.303
2021-08-31,1.353,1.322,1.44,1.294
2021-09-01,1.404,1.353,1.41,1.304
2021-09-02,1.434,1.404,1.5,1.381
2021-09-03,1.53,1.436,1.555,1.399
2021-09-04,1.838,1.53,1.869,1.529
2021-09-05,1.756,1.837,1.966,1.685
2021-09-06,1.913,1.753,2.501,1.753
2021-09-07,1.513,1.912,1.914,1.432
2021-09-08,1.612,1.514,1.677,1.4
2021-09-09,1.725,1.612,1.754,1.572
2021-09-10,1.565,1.725,1.8,1.52
2021-09-11,1.643,1.566,1.717,1.504
2021-09-12,1.664,1.643,1.699,1.549
2021-09-13,1.586,1.664,1.667,1.461
2021-09-14,1.731,1.588,1.784,1.539
2021-09-15,2.007,1.733,2.1,1.674
2021-09-16,1.931,2.009,2.387,1.906
2021-09-17,1.783,1.93,1.932,1.725
2021-09-18,1.98,1.781,2.093,1.758
2021-09-19,2.035,1.98,2.4,1.929
2021-09-20,1.72,2.035,2.04,1.641
2021-09-21,1.545,1.717,1.783,1.487
2021-09-22,1.703,1.545,1.779,1.437
2021-09-23,1.693,1.709,1.812,1.656
2021-09-24,1.603,1.693,1.7,1.45
2021-09-25,1.546,1.603,1.638,1.533
2021-09-26,1.462,1.546,1.566,1.39
2021-09-27,1.414,1.461,1.531,1.395
2021-09-28,1.344,1.415,1.435,1.337
2021-09-29,1.356,1.343,1.429,1.302
2021-09-30,1.432,1.357,1.456,1.327
2021-10-01,1.574,1.432,1.578,1.384
2021-10-02,1.527,1.574,1.587,1.511
2021-10-03,1.535,1.526,1.573,1.514
2021-10-04,1.497,1.535,1.568,1.44
2021-10-05,1.496,1.5,1.577,1.46
2021-10-06,1.519,1.496,1.614,1.384
2021-10-07,1.478,1.518,1.58,1.439
2021-10-08,1.562,1.483,1.582,1.48
2021-10-09,1.571,1.561,1.77,1.505
2021-10-10,1.789,1.8,2.485,1.692
2021-10-11,1.665,1.788,1.799,1.647
2021-10-12,1.591,1.665,1.667,1.522
2021-10-13,1.634,1.587,1.672,1.526
2021-10-14,1.68,1.634,1.744,1.626
2021-10-15,1.656,1.68,1.818,1.604
2021-10-16,1.694,1.656,1.76,1.653
2021-10-17,1.656,1.694,1.784,1.615
2021-10-18,1.652,1.656,1.826,1.624
2021-10-19,1.667,1.654,1.728,1.64
2021-10-20,1.745,1.665,1.822,1.662
2021-10-21,1.665,1.745,1.749,1.596
2021-10-22,1.647,1.665,1.721,1.626
2021-10-23,1.661,1.647,1.713,1.635
2021-10-24,1.625,1.661,1.732,1.58
2021-10-25,1.661,1.625,1.715,1.603
2021-10-26,1.592,1.661,1.693,1.588
2021-10-27,1.443,1.596,1.641,1.404
2021-10-28,1.462,1.443,1.506,1.408
2021-10-29,1.516,1.462,1.621,1.458
2021-10-30,1.573,1.519,1.651,1.496
2021-10-31,1.936,1.573,2.027,1.531
2021-11-01,1.976,1.936,2.012,1.764
2021-11-02,2.036,1.974,2.1,1.845
2021-11-03,1.996,2.036,2.038,1.865
2021-11-04,2.019,1.996,2.069,1.978
2021-11-05,1.975,2.019,2.043,1.942
2021-11-06,1.976,1.975,2.003,1.922
2021-11-07,1.973,1.976,1.985,1.925
2021-11-08,1.978,1.973,2.4,1.903
2021-11-09,1.943,1.979,1.981,1.904
2021-11-10,1.836,1.94,1.944,1.809
2021-11-11,1.852,1.832,1.884,1.8
2021-11-12,1.809,1.852,1.858,1.76
2021-11-13,1.873,1.808,1.936,1.803
2021-11-14,1.855,1.875,1.889,1.807
2021-11-15,1.899,1.854,1.948,1.823
2021-11-16,1.794,1.896,1.9,1.666
2021-11-17,1.881,1.794,1.894,1.718
2021-11-18,1.853,1.878,2.021,1.76
2021-11-19,1.866,1.853,1.869,1.672
2021-11-20,1.928,1.866,1.98,1.814
2021-11-21,1.91,1.928,1.939,1.88
2021-11-22,1.797,1.907,1.913,1.747
2021-11-23,1.86,1.797,1.894,1.753
2021-11-24,1.791,1.86,1.869,1.755
2021-11-25,1.849,1.792,1.855,1.765
2021-11-26,2.019,1.848,2.099,1.741
2021-11-27,2.001,2.022,2.041,1.875
2021-11-28,1.918,2.001,2.001,1.796
2021-11-29,1.997,1.918,2.01,1.876
2021-11-30,1.916,1.997,1.998,1.893
2021-12-01,1.891,1.914,1.937,1.868
2021-12-02,1.91,1.891,1.931,1.831
2021-12-03,1.778,1.909,1.919,1.714
2021-12-04,1.445,1.778,1.779,1.133
2021-12-05,1.323,1.443,1.467,1.277
2021-12-06,1.367,1.322,1.398,1.152
2021-12-07,1.376,1.367,1.411,1.332
2021-12-08,1.435,1.376,1.468,1.335
2021-12-09,1.294,1.435,1.459,1.29
2021-12-10,1.206,1.295,1.296,1.203
2021-12-11,1.244,1.205,1.252,1.185
2021-12-12,1.251,1.243,1.27,1.221
2021-12-13,1.108,1.257,1.258,1.08
2021-12-14,1.099,1.106,1.15,1.024
2021-12-15,1.165,1.098,1.186,1.051
2021-12-16,1.164,1.163,1.212,1.161
2021-12-17,1.239,1.164,1.345,1.154
2021-12-18,1.217,1.239,1.242,1.168
2021-12-19,1.202,1.215,1.238,1.179
2021-12-20,1.146,1.202,1.204,1.092
2021-12-21,1.212,1.146,1.23,1.133
2021-12-22,1.215,1.212,1.247,1.201
2021-12-23,1.267,1.214,1.27,1.202
2021-12-24,1.29,1.267,1.44,1.26
2021-12-25,1.298,1.289,1.314,1.269
2021-12-26,1.307,1.303,1.31,1.25
2021-12-27,1.339,1.308,1.368,1.301
2021-12-28,1.209,1.339,1.34,1.201
2021-12-29,1.155,1.21,1.219,1.141
2021-12-30,1.185,1.154,1.224,1.136
2021-12-31,1.152,1.185,1.205,1.131
2022-01-01,1.178,1.153,1.189,1.142
2022-01-02,1.274,1.177,1.439,1.175
2022-01-03,1.293,1.274,1.477,1.268
2022-01-04,1.39,1.293,1.437,1.289
2022-01-05,1.244,1.391,1.394,1.191
2022-01-06,1.2,1.244,1.246,1.144
2022-01-07,1.112,1.197,1.207,1.06
2022-01-08,1.093,1.113,1.28,1.064
2022-01-09,1.118,1.093,1.15,1.062
2022-01-10,1.081,1.118,1.154,0.988
2022-01-11,1.144,1.081,1.163,1.033
2022-01-12,1.17,1.144,1.173,1.071
2022-01-13,1.132,1.169,1.185,1.124
2022-01-14,1.127,1.129,1.144,1.098
2022-01-15,1.15,1.13,1.169,1.113
2022-01-16,1.152,1.149,1.155,1.134
2022-01-17,1.097,1.149,1.155,1.095
2022-01-18,1.061,1.097,1.143,1.046
2022-01-19,1.043,1.062,1.082,1.013
2022-01-20,0.993,1.04,1.087,0.989
2022-01-21,0.872,0.993,1.058,0.852
2022-01-22,0.782,0.872,0.891,0.739
2022-01-23,0.819,0.78,0.825,0.78
2022-01-24,0.78,0.819,0.843,0.7
2022-01-25,0.78,0.781,0.82,0.728
2022-01-26,0.796,0.78,0.858,0.765
2022-01-27,0.83,0.795,0.832,0.783
2022-01-28,0.841,0.83,0.845,0.808
2022-01-29,0.859,0.841,0.87,0.834
2022-01-30,0.862,0.859,0.884,0.847
2022-01-31,0.889,0.862,0.889,0.82
2022-02-01,0.883,0.89,0.893,0.867
2022-02-02,0.903,0.883,1.005,0.866
2022-02-03,0.96,0.902,0.96,0.891
2022-02-04,1.015,0.96,1.108,0.96
2022-02-05,1.045,1.015,1.069,1.015
2022-02-06,1.043,1.045,1.057,1.007
2022-02-07,1.066,1.044,1.075,1.009
2022-02-08,1.025,1.066,1.07,0.978
2022-02-09,1.034,1.025,1.043,0.995
2022-02-10,0.983,1.034,1.051,0.975
2022-02-11,0.949,0.985,1.046,0.947
2022-02-12,0.922,0.948,1.019,0.903
2022-02-13,0.95,0.924,0.962,0.913
2022-02-14,0.969,0.949,0.973,0.918
2022-02-15,1.034,0.969,1.037,0.965
2022-02-16,1.018,1.034,1.038,0.992
2022-02-17,0.933,1.019,1.027,0.926
2022-02-18,0.898,0.933,0.944,0.888
2022-02-19,0.875,0.897,0.908,0.855
2022-02-20,0.835,0.875,0.984,0.825
2022-02-21,0.787,0.834,0.919,0.775
2022-02-22,0.815,0.787,0.824,0.738
2022-02-23,0.788,0.816,0.821,0.78
2022-02-24,0.77,0.787,0.813,0.693
2022-02-25,0.83157,0.776,0.83643,0.766
2022-02-26,0.93784,0.8334,1.08104,0.8334
2022-02-27,0.854,0.94073,0.96317,0.846
2022-02-28,0.916,0.853,0.95,0.848
2022-03-01,0.929,0.916,0.941,0.901
2022-03-02,0.904,0.929,0.938,0.883
2022-03-03,0.895,0.904,0.927,0.882
2022-03-04,0.854,0.896,0.918,0.851
2022-03-05,0.861,0.855,0.868,0.844
2022-03-06,0.852,0.86,0.868,0.834
2022-03-07,0.825,0.853,0.889,0.807
2022-03-08,0.841,0.827,0.861,0.814
2022-03-09,0.9,0.838,0.93,0.838
2022-03-10,0.866,0.9,0.903,0.823
2022-03-11,0.848,0.867,0.868,0.825
2022-03-12,0.847,0.848,0.852,0.839
2022-03-13,0.818,0.846,0.85,0.815
2022-03-14,0.827,0.818,0.831,0.808
2022-03-15,0.813,0.828,0.83,0.791
2022-03-16,0.846,0.814,0.846,0.805
2022-03-17,0.845,0.846,0.85,0.835
2022-03-18,0.864,0.845,0.868,0.827
2022-03-19,0.883,0.864,0.912,0.859
2022-03-20,0.859,0.884,0.894,0.852
2022-03-21,0.875,0.858,0.879,0.85
2022-03-22,0.935,0.875,0.955,0.87
2022-03-23,0.93,0.936,0.942,0.87
2022-03-24,0.916,0.929,0.95,0.912
2022-03-25,0.932,0.915,0.948,0.899
2022-03-26,0.982,0.932,1.013,0.92
2022-03-27,1.062,0.982,1.084,0.98
2022-03-28,1.219,1.062,1.966,1.059
2022-03-29,1.183,1.223,1.249,1.156
2022-03-30,1.194,1.185,1.195,1.13
2022-03-31,1.166,1.194,1.259,1.129
2022-04-01,1.275,1.166,1.277,1.136
2022-04-02,1.246,1.274,1.302,1.224
2022-04-03,1.241,1.246,1.298,1.21
2022-04-04,1.173,1.241,1.249,1.13
2022-04-05,1.134,1.173,1.183,1.117
2022-04-06,0.999,1.134,1.141,0.998
2022-04-07,1.045,0.999,1.075,0.992
2022-04-08,1.002,1.045,1.089,1.0
2022-04-09,1.014,1.003,1.024,0.995
2022-04-10,0.998,1.014,1.016,0.992
2022-04-11,0.952,0.998,1.023,0.942
2022-04-12,1.014,0.952,1.074,0.93
2022-04-13,1.086,1.014,1.1,1.006
2022-04-14,1.032,1.083,1.1,1.029
2022-04-15,1.032,1.032,1.041,0.996
2022-04-16,1.026,1.032,1.125,1.0
2022-04-17,1.032,1.026,1.054,1.0
2022-04-18,1.036,1.034,1.038,0.953
2022-04-19,1.077,1.036,1.077,1.02
2022-04-20,1.073,1.077,1.109,1.021
2022-04-21,1.065,1.074,1.146,1.025
2022-04-22,1.061,1.065,1.449,1.043
2022-04-23,1.096,1.061,1.125,1.058
2022-04-24,1.032,1.096,1.111,1.013
2022-04-25,1.004,1.032,1.041,0.9
2022-04-26,0.912,1.004,1.009,0.901
2022-04-27,0.932,0.913,0.94,0.891
2022-04-28,0.944,0.932,0.956,0.91
2022-04-29,0.891,0.944,0.949,0.87
2022-04-30,0.8,0.888,0.892,0.797
2022-05-01,0.805,0.8,0.812,0.751
2022-05-02,0.79,0.805,0.821,0.758
2022-05-03,0.782,0.79,0.805,0.769
2022-05-04,0.868,0.782,0.875,0.776
2022-05-05,0.801,0.868,0.937,0.793
2022-05-06,0.777,0.801,0.817,0.734
2022-05-07,0.749,0.777,0.8,0.729
2022-05-08,0.705,0.749,0.754,0.694
2022-05-09,0.578,0.704,0.711,0.577
2022-05-10,0.598,0.578,0.64,0.55
2022-05-11,0.443,0.598,0.608,0.424
2022-05-12,0.371,0.443,0.458,0.335
2022-05-13,0.435,0.368,0.468,0.362
2022-05-14,0.477,0.435,0.49,0.418
2022-05-15,0.525,0.477,0.611,0.472
2022-05-16,0.502,0.525,0.526,0.48
2022-05-17,0.538,0.502,0.538,0.49
2022-05-18,0.461,0.538,0.545,0.457
2022-05-19,0.471,0.461,0.481,0.43
2022-05-20,0.459,0.471,0.485,0.451
2022-05-21,0.473,0.459,0.5,0.453
2022-05-22,0.52,0.473,0.545,0.47
2022-05-23,0.516,0.52,0.55,0.502
2022-05-24,0.564,0.516,0.571,0.503
2022-05-25,0.562,0.564,0.564,0.523
2022-05-26,0.528,0.562,0.565,0.496
2022-05-27,0.5,0.528,0.53,0.492
2022-05-28,0.506,0.5,0.523,0.487
2022-05-29,0.519,0.506,0.52,0.487
2022-05-30,0.556,0.519,0.569,0.507
2022-05-31,0.552,0.555,0.576,0.53
2022-06-01,0.704,0.552,0.986,0.541
2022-06-02,0.612,0.704,0.704,0.592
2022-06-03,0.586,0.612,0.65,0.556
2022-06-04,0.594,0.586,0.61,0.559
2022-06-05,0.604,0.594,0.613,0.572
2022-06-06,0.628,0.604,0.682,0.576
2022-06-07,0.592,0.628,0.63,0.524
2022-06-08,0.581,0.592,0.601,0.567
2022-06-09,0.577,0.581,0.627,0.564
2022-06-10,0.527,0.577,0.583,0.512
2022-06-11,0.507,0.527,0.554,0.487
2022-06-12,0.474,0.507,0.51,0.452
2022-06-13,0.386,0.474,0.484,0.378
2022-06-14,0.385,0.386,0.41,0.34
2022-06-15,0.399,0.385,0.409,0.341
2022-06-16,0.391,0.399,0.44,0.379
2022-06-17,0.404,0.391,0.437,0.38
2022-06-18,0.388,0.404,0.43,0.354
2022-06-19,0.394,0.388,0.407,0.349
2022-06-20,0.41,0.394,0.417,0.378
2022-06-21,0.445,0.41,0.463,0.402
2022-06-22,0.43,0.445,0.503,0.419
2022-06-23,0.445,0.43,0.455,0.428
2022-06-24,0.454,0.445,0.459,0.436
2022-06-25,0.447,0.454,0.469,0.438
2022-06-26,0.444,0.447,0.464,0.438
2022-06-27,0.458,0.444,0.489,0.431
2022-06-28,0.457,0.458,0.495,0.454
2022-06-29,0.431,0.457,0.458,0.422
2022-06-30,0.414,0.431,0.432,0.389
2022-07-01,0.421,0.413,0.431,0.4
2022-07-02,0.431,0.421,0.469,0.41
2022-07-03,0.426,0.431,0.435,0.411
2022-07-04,0.424,0.426,0.426,0.407
2022-07-05,0.424,0.424,0.424,0.403
2022-07-06,0.418,0.424,0.436,0.408
2022-07-07,0.434,0.419,0.439,0.416
2022-07-08,0.435,0.434,0.471,0.425
2022-07-09,0.456,0.438,0.474,0.433
2022-07-10,0.443,0.456,0.467,0.442
2022-07-11,0.419,0.443,0.443,0.418
2022-07-12,0.401,0.419,0.421,0.4
2022-07-13,0.402,0.401,0.405,0.38
2022-07-14,0.411,0.403,0.414,0.39
2022-07-15,0.423,0.411,0.45,0.404
2022-07-16,0.441,0.423,0.458,0.418
2022-07-17,0.441,0.439,0.462,0.432
2022-07-18,0.448,0.44,0.46,0.429
2022-07-19,0.466,0.448,0.483,0.445
2022-07-20,0.46,0.465,0.492,0.456
2022-07-21,0.456,0.46,0.477,0.446
2022-07-22,0.444,0.456,0.467,0.443
2022-07-23,0.447,0.444,0.454,0.438
2022-07-24,0.454,0.447,0.485,0.443
2022-07-25,0.428,0.454,0.454,0.424
2022-07-26,0.422,0.428,0.443,0.411
2022-07-27,0.445,0.421,0.445,0.416
2022-07-28,0.453,0.445,0.461,0.441
2022-07-29,0.463,0.453,0.468,0.448
2022-07-30,0.465,0.463,0.473,0.457
2022-07-31,0.49,0.466,0.53,0.461
2022-08-01,0.518,0.49,0.574,0.488
2022-08-02,0.486,0.518,0.521,0.469
2022-08-03,0.485,0.486,0.501,0.467
2022-08-04,0.484,0.485,0.492,0.479
2022-08-05,0.496,0.484,0.498,0.482
2022-08-06,0.506,0.497,0.515,0.496
2022-08-07,0.506,0.506,0.509,0.498
2022-08-08,0.508,0.506,0.515,0.5
2022-08-09,0.494,0.509,0.554,0.487
2022-08-10,0.518,0.494,0.523,0.483
2022-08-11,0.532,0.518,0.553,0.499
2022-08-12,0.54,0.531,0.548,0.521
2022-08-13,0.539,0.54,0.553,0.534
2022-08-14,0.526,0.541,0.545,0.525
2022-08-15,0.535,0.527,0.566,0.525
2022-08-16,0.52,0.534,0.545,0.52
2022-08-17,0.504,0.52,0.525,0.494
2022-08-18,0.501,0.504,0.509,0.5
2022-08-19,0.44,0.501,0.501,0.44
2022-08-20,0.432,0.44,0.464,0.424
2022-08-21,0.441,0.432,0.443,0.432
2022-08-22,0.43,0.441,0.45,0.415
2022-08-23,0.435,0.43,0.436,0.419
2022-08-24,0.435,0.435,0.44,0.424
2022-08-25,0.466,0.434,0.533,0.432
2022-08-26,0.431,0.466,0.5,0.431
2022-08-27,0.416,0.432,0.443,0.41
2022-08-28,0.407,0.416,0.422,0.407
2022-08-29,0.415,0.407,0.415,0.393
2022-08-30,0.41,0.415,0.422,0.404
2022-08-31,0.418,0.41,0.421,0.407
2022-09-01,0.411,0.418,0.421,0.397
2022-09-02,0.406,0.411,0.417,0.406
2022-09-03,0.407,0.409,0.417,0.4
2022-09-04,0.411,0.409,0.412,0.404
2022-09-05,0.406,0.41,0.412,0.398
2022-09-06,0.379,0.406,0.418,0.375
