TIMESTAMP,DACAT_OPEN_PRICE_USD,DACAT_HIGH_PRICE_USD,DACAT_LOW_PRICE_USD,DACAT_CLOSE_PRICE_USD,DACAT_VOLUME_USD,DACAT_DIVIDENDS_USD,DACAT_STOCK_SPLITS_USD
2025-02-25 00:00:00+00:00,,,,0.0,2946,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1413,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,565,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,389,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,823,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,691,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1886,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,212,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,1872,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,909,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,3581,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,7500,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,172,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,1732,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,5033,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,2107,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,941,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,881,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,6780,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,13958,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,332,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,1105,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,567,0.0,0.0
2025-06-01 00:00:00+00:00,4.0268712808710916e-09,4.036712297761369e-09,3.919287117071235e-09,4.036712297761369e-09,919,0.0,0.0
