,ETH
ZENI,0.1916003522168429
BCDN,0.1904483997293131
FOREX,0.1893272069754611
CRW,0.1885469899986971
XQN,0.1868902991318166
HBD,0.1857725187688189
HBN,0.1837358238955786
BERN,0.1835635672776531
VEC2,0.1832425646257971
WBB,0.1776223999685256
TECH,0.1769735499545205
ZYD,0.1769675552916847
ENT,0.176075044389769
XCP,0.1755962505553608
ACOIN,0.1729061802541991
FRN,0.1728453464406952
CREVA,0.1684318001916963
OPAL,0.1683457660052434
IBANK,0.1668408040450572
LUN,0.1657232379692735
CAB,0.165393964519203
VLT,0.1621626682911503
CF,0.1620467417651244
EUC,0.1610028720240441
WINGS,0.1568875216855301
RBY,0.1546117589167352
CSC,0.153876590754199
EDRC,0.1536418396072116
NVC,0.1518051501198941
BCN,0.1509749398036788
XPY,0.1507584677947421
42,0.1493288155246245
PXC,0.141104404574146
CLUB,0.1378297666518909
BLU,0.1378218031198405
HMQ,0.1375249272389168
GLC,0.1328506692203741
AMS,0.1320044534954646
START,0.1257856546513998
SIGNA,0.1254722663056808
KOBO,0.1236883362862411
XPM,0.1221052705196771
LTCR,0.1216005519988379
XBC,0.12004015559658
VIDZ,0.1178526373554231
SANDG,0.117292782695194
RBT,0.1162291024196309
CANN,0.1153699621614391
LANA,0.112365967424539
LKY,0.1096099861077055
TAJ,0.108019082064107
DCY,0.1075953357431707
QBC,0.1058906943199062
RBIES,0.1043362797940012
PTOY,0.1021777332236662
ICON,0.1020185416504904
HUSH,0.1019670443843343
USDT,0.1019203455193961
DGC,0.1000819802326063
LDOGE,0.0990821418445371
ICOB,0.0966973423386503
QTZ,0.0960007027819016
CLOAK,0.0958699972888997
MST,0.0946351236523816
SWT,0.0941179171911898
BSTY,0.0939766381646018
HVCO,0.0936756209823606
MOTO,0.0923260628787414
PZM,0.0910306458154982
XPTX,0.090614111536807
DCT,0.0883889834520905
GCC,0.0877680089666213
DEM,0.0870884323742791
MAY,0.0853265234093056
ARGUS,0.0818618348156612
BLAZR,0.0814764840143452
CLAM,0.0812626107895537
DIME,0.0809200591968697
INF,0.078989268343667
XWC,0.0785338301507352
SXC,0.0777198348677826
ZER,0.0772054468630645
NEOS,0.0762668101583169
SIB,0.0697698183704096
NXT,0.0691463713678629
ZOOM,0.0674052220788025
LOG,0.0639909455794598
PUT,0.0622479109837837
UNIT,0.0617318161824921
MCN,0.0616904854981069
IXC,0.0601750453023501
PAK,0.0583856906843761
HNC,0.0575329026890275
IRL,0.0570564609114798
XST,0.0531332356136789
NETKO,0.051642633347713
KURT,0.0510260782816179
PIE,0.0472725268582701
PHR,0.047238295903729
SLS,0.0437645328628425
ADC,0.0429715694440036
SILK,0.041937337302134
ALIAS,0.0405699442463875
POT,0.0405650759132163
IFC,0.0403837896109339
MNTC,0.038623590615569
ILC,0.0378754640345967
BITS,0.036807921915503
SWIFT,0.0360724858365419
TRST,0.0342386344282849
BOLI,0.0340995782612033
BTB,0.0339442263842067
FRC,0.0325235844268728
OK,0.0308210954167921
RRT,0.0307148590167635
XBY,0.0279066246551738
PASC,0.0257859092620124
BIS,0.0256442892879228
OZO,0.0243954654054009
ACES,0.0209371135972152
ZUR,0.0204657802692373
TAB,0.0183389606591971
CKC,0.0154495474544313
SHND,0.0148353076389224
SONG,0.01242797950616
LOOK,0.012206365090143
CNT,0.011654311641377
CARBON,0.0100708705701152
NEVA,0.0065489048418727
EFL,0.004619134650366
BRIT,0.002203922746322
NYC,0.0020846523896504
RDD,-0.0025696899922531
BTA,-0.0051543517880621
WDC,-0.0070521604441463
BS,-0.0091165471207897
LMC,-0.0160595861349159
WC,-0.039639040569318
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
