,ETH
ARGUS,0.0866778150661381
XBC,0.0859835730216485
DCY,0.0855662051717955
EQB,0.0824091281113837
SIGNA,0.0807453133921312
POT,0.0799305136960875
DGC,0.0785411881366919
XBY,0.0780610991318996
ACES,0.0778219148101369
LKY,0.0676709242715946
KURT,0.0660341311097335
LOG,0.0613002896041141
IXC,0.0582472659109446
XPM,0.0539421752088665
HNC,0.0531742291219312
ZOOM,0.0530264846114452
NETKO,0.0529400884517498
NXT,0.0493050917920788
BIS,0.0492309465080785
ADC,0.0492271802718568
PAK,0.0473680246361142
NYC,0.0468911821337067
BITS,0.04366446653663
FRC,0.0420636700078973
PHR,0.0403902167554332
UNIT,0.039808965370462
SHND,0.0397518632594201
SILK,0.0393097185455045
PIE,0.0299926683155403
SWIFT,0.0299682912106014
OK,0.0281815771431668
ILC,0.0273080058415659
IFC,0.0259974751111052
CKC,0.0257638394041354
ZUR,0.0250779383596103
PASC,0.0238896678230741
RRT,0.0228448955338498
BRIT,0.0225398954555168
CARBON,0.0214373301132707
SONG,0.0203187532832496
BTB,0.0180667894604724
BOLI,0.0171538640384917
ALIAS,0.0164409055752078
BS,0.0123271872428026
LOOK,0.0106904429273174
PUT,0.0083489068861376
WDC,0.0045096240004145
BTA,0.0023677866758354
SXC,-0.0012575122561039
CNT,-0.0039763288417015
NEVA,-0.00656796505212
MNTC,-0.0071910383675119
RDD,-0.0072978816126873
INF,-0.0084040777778393
TAB,-0.0110286573791991
EFL,-0.0127167664918898
WC,-0.0159347247686276
OZO,-0.0289923442274076
TRST,-0.0316914577361853
LMC,-0.0760295840318249
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
