TIMESTAMP,BANANA28886_OPEN_PRICE_USD,BANANA28886_HIGH_PRICE_USD,BANANA28886_LOW_PRICE_USD,BANANA28886_CLOSE_PRICE_USD,BANANA28886_VOLUME_USD,BANANA28886_DIVIDENDS_USD,BANANA28886_STOCK_SPLITS_USD
2024-09-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,795,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,188,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,242,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,106,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-06-01 00:00:00+00:00,5.8419997897400655e-15,5.842189101603777e-15,5.8419997897400655e-15,5.842189101603777e-15,0,0.0,0.0
