TIMESTAMP,XEM_OPEN_PRICE_USDT,XEM_HIGH_PRICE_USDT,XEM_LOW_PRICE_USDT,XEM_CLOSE_PRICE_USDT,XEM_FIRST_TRADE_PRICE_USDT,XEM_HIGH_TRADE_PRICE_USDT,XEM_LOW_TRADE_PRICE_USDT,XEM_LAST_TRADE_PRICE_USDT,XEM_TOTAL_TRADE_COUNT,XEM_TOTAL_TRADES_BUY,XEM_TOTAL_TRADES_SELL,XEM_VOLUME_USDT,XEM_QUOTE_VOLUME,XEM_VOLUME_BUY,XEM_QUOTE_VOLUME_BUY,XEM_VOLUME_SELL,XEM_QUOTE_VOLUME_SELL
2022-08-30,0.0446,0.0481,0.0429,0.0434,0.0447,0.0481,0.0429,0.0434,6384,3564,2820,25425364.0,1155197.991,12877573.0,586991.3399,12547791.0,568206.6511
2022-08-31,0.0434,0.0469,0.0434,0.044,0.0435,0.0469,0.0434,0.044,4681,2502,2179,20009431.0,902832.2988,10344534.0,467486.7997,9664897.0,435345.4991
2022-09-01,0.044,0.0452,0.0421,0.044,0.044,0.0452,0.0421,0.044,5072,2771,2301,32419891.0,1411246.6906,19281592.0,839160.4022,13138299.0,572086.2884
2022-09-02,0.044,0.046,0.0433,0.0441,0.044,0.046,0.0433,0.0441,4319,2389,1930,17338928.0,774103.3064,8480540.0,378736.9753,8858388.0,395366.3311
2022-09-03,0.0441,0.0441,0.043,0.0436,0.044,0.0441,0.043,0.0436,1681,1012,669,6392078.0,277773.2679,3452245.0,149999.3991,2939833.0,127773.8688
2022-09-04,0.0436,0.0443,0.0436,0.0441,0.0437,0.0443,0.0436,0.0441,1376,749,627,5793759.0,254259.7627,2517645.0,110577.8483,3276114.0,143681.9144
2022-09-05,0.0441,0.0451,0.0428,0.0437,0.0442,0.0451,0.0428,0.0437,2644,1450,1194,9710738.0,424970.2525,4557186.0,199587.7759,5153552.0,225382.4766
2022-09-06,0.0437,0.0447,0.0403,0.041,0.0438,0.0447,0.0403,0.041,4319,2198,2121,16929249.0,720653.1099,8300468.0,353407.842,8628781.0,367245.2679
2022-09-07,0.041,0.0435,0.0408,0.0425,0.0411,0.0435,0.0408,0.0425,4923,2801,2122,23102172.0,975254.1193,13756702.0,581789.9243,9345470.0,393464.195
2022-09-08,0.0425,0.0445,0.0423,0.0443,0.0426,0.0445,0.0423,0.0443,3375,1671,1704,17197738.0,744214.802,8012155.0,346875.5733,9185583.0,397339.2287
2022-09-09,0.0443,0.0464,0.0441,0.0463,0.0443,0.0464,0.0441,0.0463,4916,2522,2394,20990252.0,951688.9975,10964007.0,497402.3872,10026245.0,454286.6103
2022-09-10,0.0463,0.0465,0.045,0.0457,0.0463,0.0465,0.045,0.0457,2872,1532,1340,13700816.0,625639.9752,6752292.0,308745.7399,6948524.0,316894.2353
2022-09-11,0.0457,0.0487,0.045,0.0467,0.0457,0.0487,0.045,0.0467,5143,2783,2360,21598130.0,1010438.0779,11402443.0,534657.6432,10195687.0,475780.4347
2022-09-12,0.0467,0.0485,0.046,0.0468,0.0467,0.0485,0.046,0.0468,6153,3402,2751,29351617.0,1388418.7486,13848147.0,655760.7617,15503470.0,732657.9869
2022-09-13,0.0468,0.0483,0.0421,0.0423,0.0468,0.0483,0.0421,0.0423,10856,6169,4687,62717040.0,2801474.8355,38745812.0,1731349.5146,23971228.0,1070125.3209
2022-09-14,0.0423,0.044,0.0418,0.0427,0.0424,0.044,0.0418,0.0427,5996,3397,2599,43249853.0,1850836.2431,24983403.0,1070603.4441,18266450.0,780232.799
2022-09-15,0.0427,0.0427,0.0409,0.041,0.0427,0.0427,0.0409,0.041,3494,1853,1641,18840210.0,787208.8047,9612566.0,401698.6133,9227644.0,385510.1914
2022-09-16,0.041,0.0425,0.0406,0.042,0.041,0.0425,0.0406,0.042,3100,1635,1465,14896840.0,620825.7193,7452382.0,310582.2987,7444458.0,310243.4206
2022-09-17,0.042,0.0443,0.0418,0.0428,0.042,0.0443,0.0418,0.0428,2156,1126,1030,12266327.0,520890.6717,5724533.0,243224.2544,6541794.0,277666.4173
2022-09-18,0.0428,0.0431,0.0392,0.0398,0.0427,0.0431,0.0392,0.0398,3211,1683,1528,15482700.0,642607.4676,7595784.0,316046.4982,7886916.0,326560.9694
2022-09-19,0.0398,0.0413,0.0387,0.0409,0.0398,0.0413,0.0387,0.0409,3592,1815,1777,17082084.0,680264.271,7751056.0,308586.1283,9331028.0,371678.1427
2022-09-20,0.0409,0.0411,0.0393,0.04,0.0408,0.0411,0.0393,0.04,2706,1451,1255,13732614.0,552964.9825,6690155.0,269628.9059,7042459.0,283336.0766
2022-09-21,0.04,0.0417,0.0383,0.0388,0.0401,0.0417,0.0383,0.0388,4178,2221,1957,18217093.0,727390.1942,8778403.0,351023.6935,9438690.0,376366.5007
2022-09-22,0.0388,0.0418,0.0386,0.0413,0.0386,0.0418,0.0386,0.0413,3964,2064,1900,23476720.0,952822.0511,11394858.0,462480.6754,12081862.0,490341.3757
2022-09-23,0.0413,0.0421,0.04,0.0415,0.0413,0.0421,0.04,0.0415,4309,2283,2026,20588134.0,848199.21,10146739.0,418035.8274,10441395.0,430163.3826
2022-09-24,0.0415,0.0424,0.0405,0.0405,0.0416,0.0424,0.0405,0.0405,2237,1090,1147,11325872.0,471363.7317,4899589.0,203910.1812,6426283.0,267453.5505
2022-09-25,0.0405,0.0415,0.0395,0.0398,0.0406,0.0415,0.0395,0.0398,2496,1695,801,8363727.0,340508.4044,4465397.0,182198.7348,3898330.0,158309.6696
2022-09-26,0.0398,0.0403,0.0387,0.0401,0.0398,0.0403,0.0387,0.0401,2583,1356,1227,11884631.0,470741.7489,5483961.0,217320.5285,6400670.0,253421.2204
2022-09-27,0.0401,0.0416,0.0393,0.0402,0.0402,0.0416,0.0393,0.0402,3255,1804,1451,12811909.0,521890.0394,6532518.0,266277.1015,6279391.0,255612.9379
2022-09-28,0.0402,0.0419,0.0389,0.0402,0.0401,0.0419,0.0389,0.0402,3752,1966,1786,14960003.0,600509.9263,7039564.0,282728.5434,7920439.0,317781.3829
2022-09-29,0.0402,0.042,0.04,0.0416,0.0402,0.042,0.04,0.0416,5315,2595,2720,32978733.0,1363363.9845,14451966.0,597198.4402,18526767.0,766165.5443
2022-09-30,0.0416,0.0419,0.0403,0.0407,0.0415,0.0419,0.0403,0.0407,3117,1708,1409,13572942.0,556507.888,6529380.0,267690.1967,7043562.0,288817.6913
2022-10-01,0.0407,0.0419,0.0402,0.0404,0.0408,0.0419,0.0402,0.0404,1862,998,864,7249752.0,297592.5056,3048975.0,125311.554,4200777.0,172280.9516
2022-10-02,0.0404,0.041,0.0393,0.0393,0.0404,0.041,0.0393,0.0393,2063,1071,992,8633168.0,346706.5517,4117627.0,165401.0912,4515541.0,181305.4605
2022-10-03,0.0393,0.0422,0.0389,0.0408,0.0392,0.0422,0.0389,0.0408,4727,2599,2128,23868173.0,974062.1909,12567104.0,512945.7852,11301069.0,461116.4057
2022-10-04,0.0408,0.0421,0.0403,0.0415,0.0408,0.0421,0.0403,0.0415,4192,2066,2126,15558525.0,642889.0868,8312508.0,343498.9115,7246017.0,299390.1753
2022-10-05,0.0415,0.0423,0.0405,0.0416,0.0415,0.0423,0.0405,0.0416,3113,1374,1739,12497067.0,517911.4462,6061989.0,251150.9887,6435078.0,266760.4575
2022-10-06,0.0416,0.0421,0.0406,0.0409,0.0416,0.0421,0.0406,0.0409,1936,1031,905,6766043.0,280369.7651,2852328.0,118179.7421,3913715.0,162190.023
2022-10-07,0.0409,0.0411,0.04,0.0407,0.0408,0.0411,0.04,0.0407,1402,779,623,4775942.0,193347.5833,2303508.0,93323.4752,2472434.0,100024.1081
2022-10-08,0.0407,0.0417,0.0406,0.0412,0.0408,0.0417,0.0406,0.0412,1530,665,865,5870704.0,242068.4315,2672112.0,110070.3827,3198592.0,131998.0488
2022-10-09,0.0412,0.0416,0.0409,0.0414,0.0411,0.0416,0.0409,0.0414,983,486,497,3400414.0,140220.0821,1495990.0,61726.4336,1904424.0,78493.6485
2022-10-10,0.0414,0.0421,0.04,0.04,0.0414,0.0421,0.04,0.04,2194,1185,1009,8897559.0,365519.6605,4216831.0,173810.0879,4680728.0,191709.5726
2022-10-11,0.04,0.0401,0.0389,0.0395,0.0401,0.0401,0.0389,0.0395,2130,1167,963,8611443.0,338822.5025,4673093.0,183924.7145,3938350.0,154897.788
2022-10-12,0.0395,0.0398,0.0392,0.0394,0.0395,0.0398,0.0392,0.0394,1278,643,635,6444020.0,253946.6999,2693855.0,106257.7614,3750165.0,147688.9385
2022-10-13,0.0394,0.0394,0.0358,0.0383,0.0394,0.0394,0.0358,0.0383,4694,2401,2293,17007593.0,635636.5443,8179426.0,305967.7679,8828167.0,329668.7764
2022-10-14,0.0383,0.0394,0.0376,0.038,0.0384,0.0394,0.0376,0.038,1930,1156,774,5839559.0,224722.5806,3008995.0,115646.2625,2830564.0,109076.3181
2022-10-15,0.038,0.0386,0.0378,0.0383,0.038,0.0386,0.0378,0.0383,1147,620,527,2807486.0,107185.5752,1662455.0,63518.5477,1145031.0,43667.0275
2022-10-16,0.0383,0.0393,0.0382,0.0387,0.0383,0.0393,0.0382,0.0387,1957,1033,924,7912463.0,306181.3287,3948448.0,152951.2733,3964015.0,153230.0554
2022-10-17,0.0387,0.0392,0.0384,0.0391,0.0387,0.0392,0.0384,0.0391,2014,1146,868,4872595.0,189003.7378,2440019.0,94790.0488,2432576.0,94213.689
2022-10-18,0.0391,0.0401,0.0383,0.0387,0.0391,0.0401,0.0383,0.0387,3419,1753,1666,10338450.0,406505.8207,5343861.0,210466.4599,4994589.0,196039.3608
2022-10-19,0.0387,0.0389,0.0369,0.0371,0.0388,0.0389,0.0369,0.0371,2132,1109,1023,6126590.0,231851.744,2450764.0,92817.323,3675826.0,139034.421
2022-10-20,0.0371,0.0379,0.0366,0.0368,0.0371,0.0379,0.0366,0.0368,2077,1146,931,7658629.0,285429.4011,3710411.0,138332.9759,3948218.0,147096.4252
2022-10-21,0.0368,0.0374,0.0357,0.0372,0.0369,0.0374,0.0357,0.0372,2218,1099,1119,6359408.0,232584.1474,2981358.0,109043.352,3378050.0,123540.7954
2022-10-22,0.0372,0.0379,0.0368,0.0374,0.0372,0.0379,0.0368,0.0374,1985,1084,901,5464408.0,204265.3906,3302261.0,123759.354,2162147.0,80506.0366
2022-10-23,0.0374,0.0383,0.0372,0.0381,0.0374,0.0383,0.0372,0.0381,1784,774,1010,4672605.0,175551.2676,2270320.0,85412.4609,2402285.0,90138.8067
2022-10-24,0.0381,0.0382,0.037,0.0376,0.0381,0.0382,0.037,0.0376,1600,899,701,4806461.0,180018.9032,1971174.0,73930.7287,2835287.0,106088.1745
2022-10-25,0.0376,0.0392,0.0374,0.0385,0.0376,0.0392,0.0374,0.0385,2600,1266,1334,6903656.0,263996.7912,3959288.0,151329.6556,2944368.0,112667.1356
2022-10-26,0.0385,0.0397,0.0383,0.0393,0.0386,0.0397,0.0383,0.0393,2657,1341,1316,8625201.0,336932.6516,4238934.0,165616.4812,4386267.0,171316.1704
2022-10-27,0.0393,0.0403,0.0388,0.0392,0.0394,0.0403,0.0388,0.0392,3164,1667,1497,10013958.0,395488.6102,5032778.0,198777.6677,4981180.0,196710.9425
2022-10-28,0.0392,0.0401,0.0388,0.0399,0.0391,0.0401,0.0388,0.0399,2034,1065,969,6430969.0,253775.5591,3299475.0,130278.2781,3131494.0,123497.281
2022-10-29,0.0399,0.0409,0.0396,0.04,0.04,0.0409,0.0396,0.04,4319,2396,1923,13603121.0,546241.5568,6754468.0,271521.7254,6848653.0,274719.8314
2022-10-30,0.04,0.0406,0.0389,0.0393,0.0399,0.0406,0.0389,0.0393,2477,1386,1091,7551194.0,300234.0459,3687398.0,146620.1869,3863796.0,153613.859
2022-10-31,0.0393,0.0395,0.0384,0.0391,0.0391,0.0395,0.0384,0.0391,2809,1535,1274,9798835.0,382116.3925,4974237.0,194046.9437,4824598.0,188069.4488
2022-11-01,0.0391,0.04,0.0389,0.039,0.039,0.04,0.0389,0.039,2728,1523,1205,11006046.0,434467.1845,6088003.0,240492.2487,4918043.0,193974.9358
2022-11-02,0.039,0.039,0.0372,0.0378,0.039,0.039,0.0372,0.0378,4062,2114,1948,11032076.0,421562.9384,5342159.0,204272.1507,5689917.0,217290.7877
2022-11-03,0.0378,0.0394,0.0377,0.0389,0.0377,0.0394,0.0377,0.0389,3752,1852,1900,11835709.0,459599.8969,6271638.0,243685.1686,5564071.0,215914.7283
2022-11-04,0.0389,0.0422,0.0388,0.0412,0.0389,0.0422,0.0388,0.0412,10843,5851,4992,39223997.0,1596998.9119,19696646.0,803989.7037,19527351.0,793009.2082
2022-11-05,0.0412,0.0421,0.0403,0.0405,0.0412,0.0421,0.0403,0.0405,5019,2932,2087,17249690.0,713849.2307,9118259.0,377433.4078,8131431.0,336415.8229
2022-11-06,0.0405,0.041,0.0394,0.0394,0.0405,0.041,0.0394,0.0394,2313,1171,1142,8220470.0,332251.246,3943605.0,159547.4581,4276865.0,172703.7879
2022-11-07,0.0394,0.0401,0.0383,0.0393,0.0393,0.0401,0.0383,0.0393,3580,1923,1657,11242570.0,443693.9703,5592196.0,220917.8996,5650374.0,222776.0707
2022-11-08,0.0393,0.0395,0.0301,0.0347,0.0392,0.0395,0.0301,0.0347,13332,6728,6604,45164778.0,1590216.9674,21790246.14,766803.289854,23374531.86,823413.677546
2022-11-09,0.0347,0.035,0.028,0.0291,0.0347,0.035,0.028,0.0291,9455,4595,4860,38619396.0,1227777.6223,17871334.0,569368.8165,20748062.0,658408.8058
2022-11-10,0.0291,0.0353,0.0287,0.0343,0.0291,0.0353,0.0287,0.0343,9467,5230,4237,34731034.0,1128392.9491,17316802.0,562413.9227,17414232.0,565979.0264
2022-11-11,0.0343,0.0349,0.0319,0.0341,0.0342,0.0349,0.0319,0.0341,4690,2373,2317,16872404.0,566387.7449,8083884.0,271265.4437,8788520.0,295122.3012
2022-11-12,0.0341,0.0341,0.0315,0.0319,0.0341,0.0341,0.0315,0.0319,1906,959,947,6215895.0,201036.5961,2560411.0,82527.6887,3655484.0,118508.9074
2022-11-13,0.0319,0.0328,0.0306,0.0315,0.0318,0.0328,0.0306,0.0315,4410,2621,1789,16999164.0,534812.3588,10056630.0,316397.0022,6942534.0,218415.3566
2022-11-14,0.0315,0.0317,0.0293,0.0312,0.0315,0.0317,0.0293,0.0312,3485,1834,1651,10742365.0,328970.9224,5705556.0,174678.251,5036809.0,154292.6714
2022-11-15,0.0312,0.033,0.031,0.0326,0.0313,0.033,0.031,0.0326,2945,1472,1473,9496251.0,303381.3324,5081759.0,162441.456,4414492.0,140939.8764
2022-11-16,0.0326,0.0331,0.0311,0.0317,0.0325,0.0331,0.0311,0.0317,1730,904,826,4984031.0,160233.7168,1901802.0,61276.1033,3082229.0,98957.6135
2022-11-17,0.0317,0.032,0.0312,0.0317,0.0317,0.032,0.0312,0.0317,1292,639,653,3824116.0,120872.9418,1993951.0,63062.8757,1830165.0,57810.0661
2022-11-18,0.0317,0.0321,0.0315,0.0317,0.0316,0.0321,0.0315,0.0317,1263,613,650,6838614.0,217760.0385,4169064.0,132841.0569,2669550.0,84918.9816
2022-11-19,0.0317,0.0348,0.0315,0.0329,0.0317,0.0348,0.0315,0.0329,7127,3441,3686,27600197.0,914171.4474,12718885.0,421763.6537,14881312.0,492407.7937
2022-11-20,0.0329,0.0369,0.0305,0.0307,0.0329,0.0369,0.0305,0.0307,9559,5116,4443,45580097.0,1530320.0186,25231235.0,856523.5551,20348862.0,673796.4635
2022-11-21,0.0307,0.0407,0.0297,0.0324,0.0306,0.0407,0.0297,0.0324,38910,20553,18357,113231873.0,3982948.0254,56700433.0,1992836.8215,56531440.0,1990111.2039
2022-11-22,0.0324,0.0325,0.0303,0.0322,0.0325,0.0325,0.0303,0.0322,4552,2595,1957,18492643.0,579991.4075,9062785.0,284799.2309,9429858.0,295192.1766
2022-11-23,0.0322,0.0332,0.0319,0.0329,0.0322,0.0332,0.0319,0.0329,4809,2537,2272,28470593.0,928798.5832,11778053.0,384332.2085,16692540.0,544466.3747
2022-11-24,0.0329,0.036,0.0329,0.0341,0.0329,0.036,0.0329,0.0341,10254,5701,4553,38153863.0,1305126.1485,20164350.0,689660.8307,17989513.0,615465.3178
2022-11-25,0.0341,0.0342,0.0321,0.0324,0.0341,0.0342,0.0321,0.0324,3466,1941,1525,15501905.0,505091.4799,7584754.0,247209.3547,7917151.0,257882.1252
2022-11-26,0.0324,0.0338,0.0324,0.0326,0.0326,0.0338,0.0324,0.0326,2471,1255,1216,10031530.0,329713.5745,5400005.0,177685.4395,4631525.0,152028.135
2022-11-27,0.0326,0.0329,0.032,0.032,0.0325,0.0329,0.032,0.032,2105,1340,765,6758429.0,219668.737,3670488.0,119421.4712,3087941.0,100247.2658
2022-11-28,0.032,0.0349,0.0308,0.0323,0.0321,0.0349,0.0308,0.0323,13661,7072,6589,51021419.0,1662307.9889,23484371.0,766232.1167,27537048.0,896075.8722
2022-11-29,0.0323,0.0325,0.0315,0.0323,0.0323,0.0325,0.0315,0.0323,3086,1792,1294,13380054.0,429641.1342,6686426.0,214894.6483,6693628.0,214746.4859
2022-11-30,0.0323,0.0335,0.0322,0.033,0.0323,0.0335,0.0322,0.033,5054,1596,3458,17406007.0,568899.1735,8923135.0,291857.4865,8482872.0,277041.687
2022-12-01,0.033,0.0333,0.0326,0.0327,0.033,0.0333,0.0326,0.0327,1873,973,900,10412046.0,342413.2282,4870168.0,160300.0798,5541878.0,182113.1484
2022-12-02,0.0327,0.0331,0.0322,0.0331,0.0327,0.0331,0.0322,0.0331,1835,942,893,9352341.0,305525.2929,4459126.0,145888.2391,4893215.0,159637.0538
2022-12-03,0.0331,0.034,0.0325,0.0326,0.033,0.034,0.0325,0.0326,2216,1112,1104,8428665.0,280217.9118,3790537.0,126297.9996,4638128.0,153919.9122
2022-12-04,0.0326,0.033,0.0324,0.0329,0.0326,0.033,0.0324,0.0329,1094,574,520,4180660.0,136576.1034,1863278.0,60961.1768,2317382.0,75614.9266
2022-12-05,0.0329,0.0333,0.0323,0.0325,0.0329,0.0333,0.0323,0.0325,1558,793,765,7774764.0,255970.1022,3342211.0,110219.0138,4432553.0,145751.0884
2022-12-06,0.0325,0.0329,0.0324,0.0326,0.0325,0.0329,0.0324,0.0326,1494,766,728,5902723.0,192556.3856,2592635.0,84626.8888,3310088.0,107929.4968
2022-12-07,0.0326,0.0341,0.0315,0.032,0.0327,0.0341,0.0315,0.032,6555,3520,3035,38592789.0,1260023.8111,19801786.0,646563.6864,18791003.0,613460.1247
2022-12-08,0.032,0.0328,0.0319,0.0327,0.0321,0.0328,0.0319,0.0327,1750,959,791,7114854.0,229335.3492,3158162.0,101709.6237,3956692.0,127625.7255
2022-12-09,0.0327,0.0342,0.0325,0.0332,0.0327,0.0342,0.0325,0.0332,5703,3027,2676,30273869.0,1005966.7856,15968326.0,530571.1219,14305543.0,475395.6637
2022-12-10,0.0332,0.0334,0.0327,0.0331,0.0332,0.0334,0.0327,0.0331,1362,701,661,6809493.0,225127.5709,2455371.0,81247.3214,4354122.0,143880.2495
2022-12-11,0.0331,0.0338,0.0323,0.0324,0.0332,0.0338,0.0323,0.0324,2157,1227,930,8736547.0,289612.347,4229844.0,140285.9577,4506703.0,149326.3893
2022-12-12,0.0324,0.0347,0.032,0.0338,0.0324,0.0347,0.032,0.0338,9666,4935,4731,42094142.0,1404085.9423,21748680.0,725698.3278,20345462.0,678387.6145
2022-12-13,0.0338,0.0341,0.0322,0.034,0.0338,0.0341,0.0322,0.034,3556,1760,1796,18009614.0,597320.3744,7303068.0,242554.3109,10706546.0,354766.0635
2022-12-14,0.034,0.034,0.0329,0.0334,0.034,0.034,0.0329,0.0334,2958,1531,1427,19268775.0,647053.2951,8731337.0,293569.1634,10537438.0,353484.1317
2022-12-15,0.0334,0.0343,0.0331,0.0332,0.0334,0.0343,0.0331,0.0332,4606,2142,2464,28721906.0,969815.8974,12729887.0,430569.9115,15992019.0,539245.9859
2022-12-16,0.0332,0.0334,0.0294,0.0299,0.0332,0.0334,0.0294,0.0299,4842,2739,2103,20619153.0,650346.2299,9123052.0,285426.6009,11496101.0,364919.629
2022-12-17,0.0299,0.0306,0.0286,0.0304,0.0299,0.0306,0.0286,0.0304,3081,1548,1533,16295336.0,485015.6556,7208451.0,214921.0271,9086885.0,270094.6285
2022-12-18,0.0304,0.034,0.0297,0.0305,0.0305,0.034,0.0297,0.0305,3765,1780,1985,22054869.0,679142.2283,10581123.0,327457.6667,11473746.0,351684.5616
2022-12-19,0.0305,0.0307,0.0283,0.029,0.0305,0.0307,0.0283,0.029,3757,2011,1746,21263584.0,634363.4234,9254506.0,276133.557,12009078.0,358229.8664
2022-12-20,0.029,0.0306,0.0289,0.0303,0.029,0.0306,0.0289,0.0303,3129,1581,1548,18818815.0,565139.5076,9600950.0,288605.2187,9217865.0,276534.2889
2022-12-21,0.0303,0.0303,0.0294,0.0298,0.0302,0.0303,0.0294,0.0298,2214,1109,1105,12509321.0,373834.8575,5826044.0,173976.8508,6683277.0,199858.0067
2022-12-22,0.0298,0.0313,0.0295,0.0304,0.0298,0.0313,0.0295,0.0304,3647,1751,1896,17719664.0,535576.0805,8609145.0,260153.9931,9110519.0,275422.0874
2022-12-23,0.0304,0.0305,0.03,0.0303,0.0304,0.0305,0.03,0.0303,1637,879,758,9088300.0,274669.7626,4267342.0,129031.5509,4820958.0,145638.2117
2022-12-24,0.0303,0.0307,0.03,0.0301,0.0304,0.0307,0.03,0.0301,949,454,495,2710550.0,82483.8817,1276558.0,39008.2303,1433992.0,43475.6514
2022-12-25,0.0301,0.0303,0.0296,0.0298,0.0301,0.0303,0.0296,0.0298,1279,705,574,6131135.0,183743.7185,2651991.0,79848.9734,3479144.0,103894.7451
2022-12-26,0.0298,0.0298,0.0288,0.0294,0.0297,0.0298,0.0288,0.0294,2575,1147,1428,10010483.0,293353.2785,5193594.0,152261.7651,4816889.0,141091.5134
2022-12-27,0.0294,0.0295,0.0287,0.0292,0.0294,0.0295,0.0287,0.0292,1735,901,834,9342173.0,272619.5877,4694716.0,137103.6054,4647457.0,135515.9823
2022-12-28,0.0292,0.0292,0.0276,0.0282,0.0291,0.0292,0.0276,0.0282,3793,2142,1651,16820246.0,476030.5969,8013549.0,226566.57,8806697.0,249464.0269
2022-12-29,0.0282,0.0285,0.0277,0.0281,0.0282,0.0285,0.0277,0.0281,2004,956,1048,10165972.0,285855.7117,4728414.0,133132.0464,5437558.0,152723.6653
2022-12-30,0.0281,0.029,0.0273,0.0283,0.0282,0.029,0.0273,0.0283,2031,1011,1020,9117488.0,254341.2915,4520821.0,126217.1734,4596667.0,128124.1181
2022-12-31,0.0283,0.029,0.028,0.0285,0.0282,0.029,0.028,0.0285,1721,813,908,7936401.0,225790.5037,4215590.0,119980.0415,3720811.0,105810.4622
2023-01-01,0.0285,0.029,0.0282,0.0287,0.0286,0.029,0.0282,0.0287,937,478,459,3987858.0,114262.0203,1946206.0,55767.8448,2041652.0,58494.1755
2023-01-02,0.0287,0.0296,0.0285,0.0293,0.0288,0.0296,0.0285,0.0293,1381,700,681,6291185.0,183649.1028,2618733.0,76383.9551,3672452.0,107265.1477
2023-01-03,0.0293,0.0295,0.029,0.0291,0.0295,0.0295,0.029,0.0291,1307,711,596,6134501.0,179493.3569,2581727.0,75606.3985,3552774.0,103886.9584
2023-01-04,0.0291,0.0299,0.0289,0.0292,0.0291,0.0299,0.0289,0.0292,1993,1063,930,11674002.0,342978.4926,5748760.0,169161.365,5925242.0,173817.1276
2023-01-05,0.0292,0.0295,0.0288,0.0291,0.0292,0.0295,0.0288,0.0291,1561,760,801,12708472.0,370816.7999,5440606.0,158912.4306,7267866.0,211904.3693
2023-01-06,0.0291,0.0292,0.0283,0.0292,0.029,0.0292,0.0283,0.0292,1501,870,631,9004464.0,259930.5817,4384411.0,126667.8882,4620053.0,133262.6935
2023-01-07,0.0292,0.0298,0.029,0.0292,0.0292,0.0298,0.029,0.0292,1483,828,655,10206996.0,299084.8863,7035110.0,206487.2474,3171886.0,92597.6389
2023-01-08,0.0292,0.0301,0.0289,0.03,0.0292,0.0301,0.0289,0.03,1614,781,833,7495681.0,220205.5457,3988330.0,117440.037,3507351.0,102765.5087
2023-01-09,0.03,0.032,0.0298,0.031,0.03,0.032,0.0298,0.031,5686,2859,2827,20335442.0,628831.021,9988487.0,309496.6056,10346955.0,319334.4154
2023-01-10,0.031,0.0318,0.0303,0.0316,0.031,0.0318,0.0303,0.0316,4792,2489,2303,24741008.0,775071.6269,12190199.0,382367.4463,12550809.0,392704.1806
2023-01-11,0.0316,0.032,0.0305,0.0319,0.0317,0.032,0.0305,0.0319,3279,1541,1738,13410091.0,418379.2287,5719878.0,178641.2493,7690213.0,239737.9794
2023-01-12,0.0319,0.0339,0.0311,0.0331,0.032,0.0339,0.0311,0.0331,6015,2975,3040,25076810.0,809599.9133,11543462.0,373703.89,13533348.0,435896.0233
2023-01-13,0.0331,0.0344,0.0326,0.0343,0.0331,0.0344,0.0326,0.0343,3993,2079,1914,18657238.0,619342.4014,8878055.0,294949.4084,9779183.0,324392.993
2023-01-14,0.0343,0.0367,0.0338,0.0357,0.0343,0.0367,0.0338,0.0357,9405,4907,4498,29671201.0,1047761.1669,14167021.0,500233.0127,15504180.0,547528.1542
2023-01-15,0.0357,0.037,0.035,0.0359,0.0358,0.037,0.035,0.0359,7248,3931,3317,24330471.0,874866.7258,12227185.0,440063.4853,12103286.0,434803.2405
2023-01-16,0.0359,0.0383,0.0354,0.0366,0.0358,0.0383,0.0354,0.0366,6916,3604,3312,22933116.0,844508.4072,11606474.0,428659.2863,11326642.0,415849.1209
2023-01-17,0.0366,0.0381,0.0362,0.0369,0.0366,0.0381,0.0362,0.0369,5805,3212,2593,22418164.0,829721.5373,11348268.0,420105.3549,11069896.0,409616.1824
2023-01-18,0.0369,0.0375,0.0337,0.0338,0.0369,0.0375,0.0337,0.0338,6260,3411,2849,25434443.0,904097.3286,11779188.0,418106.1118,13655255.0,485991.2168
2023-01-19,0.0338,0.0352,0.0337,0.0351,0.0338,0.0352,0.0337,0.0351,3512,1683,1829,17594412.0,607708.022,8409781.0,290346.2467,9184631.0,317361.7753
2023-01-20,0.0351,0.0372,0.0349,0.0371,0.0351,0.0372,0.0349,0.0371,4696,2466,2230,21768496.0,777093.9684,12320463.0,440177.77,9448033.0,336916.1984
2023-01-21,0.0371,0.0377,0.0361,0.0366,0.037,0.0377,0.0361,0.0366,6542,2860,3682,20122449.0,745130.4738,9986729.0,369969.1336,10135720.0,375161.3402
2023-01-22,0.0366,0.0381,0.0358,0.0367,0.0365,0.0381,0.0358,0.0367,5050,2668,2382,19904880.0,739522.483,9184748.0,341420.3452,10720132.0,398102.1378
2023-01-23,0.0367,0.0385,0.0366,0.0384,0.0367,0.0385,0.0366,0.0384,8413,4287,4126,35444713.0,1340062.5329,16064385.0,607613.4045,19380328.0,732449.1284
2023-01-24,0.0384,0.0393,0.0361,0.0367,0.0383,0.0393,0.0361,0.0367,12802,4997,7805,35391051.0,1351104.903,15832572.0,605220.6726,19558479.0,745884.2304
2023-01-25,0.0367,0.0398,0.0355,0.0383,0.0367,0.0398,0.0355,0.0383,13716,6183,7533,52482363.0,1975354.052,28397097.0,1069687.98,24085266.0,905666.072
2023-01-26,0.0383,0.0387,0.0372,0.0384,0.0384,0.0387,0.0372,0.0384,4057,2150,1907,19747677.0,751143.0591,9319623.0,354212.9733,10428054.0,396930.0858
2023-01-27,0.0384,0.041,0.0374,0.0397,0.0384,0.041,0.0374,0.0397,9726,5611,4115,34661069.0,1366207.6677,18300120.0,723892.3136,16360949.0,642315.3541
