TIMESTAMP,MSCHINA_OPEN_PRICE_USD,MSCHINA_HIGH_PRICE_USD,MSCHINA_LOW_PRICE_USD,MSCHINA_CLOSE_PRICE_USD,MSCHINA_VOLUME_USD,MSCHINA_DIVIDENDS_USD,MSCHINA_STOCK_SPLITS_USD
2025-03-30 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010800000018207356,0.00010800000018207356,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.0001049999991664663,0.0001049999991664663,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0001049999991664663,0.00010800000018207356,9.7999996796716e-05,0.00010599999950500205,102,0.0,0.0
2025-04-03 00:00:00+00:00,0.00010599999950500205,0.00010800000018207356,0.00010199999815085903,0.0001049999991664663,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0.0001049999991664663,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.0001049999991664663,0.00015500000154133886,9.699999645818025e-05,9.7999996796716e-05,91,0.0,0.0
2025-04-08 00:00:00+00:00,9.7999996796716e-05,0.00015999999595806003,9.699999645818025e-05,0.00010699999984353781,10,0.0,0.0
2025-04-09 00:00:00+00:00,0.00010699999984353781,0.00010800000018207356,0.00010399999882793054,0.0001049999991664663,10,0.0,0.0
2025-04-10 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,9.000000136438757e-05,9.500000305706635e-05,269,0.0,0.0
2025-04-11 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,7.79999973019585e-05,7.79999973019585e-05,237,0.0,0.0
2025-04-12 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.200000254670158e-05,7.200000254670158e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.8000001445179805e-05,5.8000001445179805e-05,64,0.0,0.0
2025-04-16 00:00:00+00:00,5.8000001445179805e-05,7.500000356230885e-05,2.2000000171829015e-05,3.300000025774352e-05,10667,0.0,0.0
2025-04-17 00:00:00+00:00,3.300000025774352e-05,0.0001140000022132881,3.300000025774352e-05,0.00011000000085914508,10018,0.0,0.0
2025-04-18 00:00:00+00:00,0.00011000000085914508,0.00016199999663513154,0.00011000000085914508,0.00014899999951012433,5966,0.0,0.0
2025-04-19 00:00:00+00:00,0.00014899999951012433,0.00016900000628083944,0.00014899999951012433,0.0001630000042496249,850,0.0,0.0
2025-04-20 00:00:00+00:00,0.0001630000042496249,0.00018400000408291817,0.00014200000441633165,0.00018400000408291817,1857,0.0,0.0
2025-04-21 00:00:00+00:00,0.0001849999971454963,0.00033599999733269215,0.0001849999971454963,0.0003260000084992498,6267,0.0,0.0
2025-04-22 00:00:00+00:00,0.0003260000084992498,0.0003260000084992498,0.0002280000044265762,0.00027600000612437725,4918,0.0,0.0
2025-04-23 00:00:00+00:00,0.00027600000612437725,0.0003650000144261867,0.00023999999393709004,0.00036299999919719994,5670,0.0,0.0
2025-04-24 00:00:00+00:00,0.00036299999919719994,0.00045900000259280205,0.00030899999546818435,0.0003549999964889139,94682,0.0,0.0
2025-04-25 00:00:00+00:00,0.0003549999964889139,0.0007559999939985573,0.0002629999944474548,0.0005540000274777412,138791,0.0,0.0
2025-04-26 00:00:00+00:00,0.0005540000274777412,0.0005699999746866524,0.00026199998683296144,0.0003020000003743917,67443,0.0,0.0
2025-04-27 00:00:00+00:00,0.0003020000003743917,0.00039599998854100704,0.00028899998869746923,0.00032699998700991273,69733,0.0,0.0
2025-04-28 00:00:00+00:00,0.00032699998700991273,0.00033000000985339284,0.00026500000967644155,0.00030700000934302807,65233,0.0,0.0
2025-04-29 00:00:00+00:00,0.00030700000934302807,0.00036899998667649925,0.00021899999410379678,0.00032699998700991273,82404,0.0,0.0
2025-04-30 00:00:00+00:00,0.00032699998700991273,0.0003769999893847853,0.000295000005280599,0.0003319999959785491,71456,0.0,0.0
2025-05-01 00:00:00+00:00,0.0003319999959785491,0.0007110000005923212,0.000295000005280599,0.0005450000171549618,163539,0.0,0.0
2025-05-02 00:00:00+00:00,0.0005450000171549618,0.0006000000284984708,0.0003209999995306134,0.0003209999995306134,74697,0.0,0.0
2025-05-03 00:00:00+00:00,0.0003209999995306134,0.0005879999953322113,0.00027099999715574086,0.0002749999985098839,71331,0.0,0.0
2025-05-04 00:00:00+00:00,0.0002749999985098839,0.000311999989207834,0.00019099999917671084,0.00023200000578071922,45862,0.0,0.0
2025-05-05 00:00:00+00:00,0.00023200000578071922,0.0004670000053010881,0.00023200000578071922,0.00028700000257231295,131604,0.0,0.0
2025-05-06 00:00:00+00:00,0.00028700000257231295,0.00040600000647827983,0.00028700000257231295,0.0003530000103637576,122862,0.0,0.0
2025-05-07 00:00:00+00:00,0.0003530000103637576,0.0005680000176653266,0.00026000000070780516,0.000387999985832721,184754,0.0,0.0
2025-05-08 00:00:00+00:00,0.000387999985832721,0.0006910000229254365,0.00035799999022856355,0.0004560000088531524,177759,0.0,0.0
2025-05-09 00:00:00+00:00,0.0004560000088531524,0.000838999985717237,0.0002880000101868063,0.0005050000036135316,701377,0.0,0.0
2025-05-10 00:00:00+00:00,0.0005080000264570117,0.0008909999742172658,0.0004250000056345016,0.0006489999941550195,736092,0.0,0.0
2025-05-11 00:00:00+00:00,0.0006510000093840063,0.0008849999867379665,0.000446999998530373,0.000446999998530373,446776,0.0,0.0
2025-05-12 00:00:00+00:00,0.000446999998530373,0.0005159999709576368,0.0004330000083427876,0.00046300000394694507,15272,0.0,0.0
2025-05-13 00:00:00+00:00,0.00046300000394694507,0.0004720000142697245,0.0004180000105407089,0.00043899999582208693,19446,0.0,0.0
2025-05-14 00:00:00+00:00,0.00043899999582208693,0.0004400000034365803,0.000387999985832721,0.0003910000086762011,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.0003910000086762011,0.000446999998530373,0.00037799999699927866,0.0004330000083427876,20953,0.0,0.0
2025-05-16 00:00:00+00:00,0.00044100001105107367,0.000446999998530373,0.0004140000091865659,0.0004180000105407089,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.0004180000105407089,0.00044100001105107367,0.0003969999961555004,0.00039999998989515007,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.00039999998989515007,0.00044999999227002263,0.00039599998854100704,0.0004079999926034361,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.0004079999926034361,0.00041599999531172216,0.00039599998854100704,0.0004070000140927732,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.0004070000140927732,0.000455000001238659,0.0004030000127386302,0.00045399999362416565,15544,0.0,0.0
2025-05-21 00:00:00+00:00,0.00045399999362416565,0.0005150000215508044,0.0004419999895617366,0.0005119999987073243,7522,0.0,0.0
2025-05-22 00:00:00+00:00,0.0005119999987073243,0.0005300000193528831,0.0004820000031031668,0.0005019999807700515,19349,0.0,0.0
2025-05-23 00:00:00+00:00,0.0005019999807700515,0.0005150000215508044,0.00044999999227002263,0.0004619999963324517,34594,0.0,0.0
2025-05-24 00:00:00+00:00,0.0004619999963324517,0.0004839999892283231,0.00044999999227002263,0.0004689999914262444,35325,0.0,0.0
2025-05-25 00:00:00+00:00,0.00045900000259280205,0.0004729999927803874,0.0004130000015720725,0.00042299999040551484,36601,0.0,0.0
2025-05-26 00:00:00+00:00,0.00042299999040551484,0.0004579999949783087,0.0004199999966658652,0.00044100001105107367,33828,0.0,0.0
2025-05-27 00:00:00+00:00,0.00043399998685345054,0.0004990000161342323,0.00042699999175965786,0.00047500000800937414,36306,0.0,0.0
2025-05-28 00:00:00+00:00,0.00046499999007210135,0.0004769999941345304,0.00039400000241585076,0.0004070000140927732,36850,0.0,0.0
2025-05-29 00:00:00+00:00,0.0004070000140927732,0.00041199999395757914,0.00038300000596791506,0.00039000000106170774,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.00039000000106170774,0.0003969999961555004,0.0003589999978430569,0.0003650000144261867,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0003650000144261867,0.0003650000144261867,0.00033000000985339284,0.00034100000630132854,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.0003409874625504017,0.00037842290475964546,0.0002932095667347312,0.0003105762298218906,15373,0.0,0.0
