TIMESTAMP,GRS_CLOSE_PRICE_USD,GRS_OPEN_PRICE_USD,GRS_HIGH_PRICE_USD,GRS_LOW_PRICE_USD
2019-04-19,0.45444,0.45545,0.45991,0.44106
2019-04-20,0.45473,0.45444,0.46232,0.44423
2019-04-21,0.4368,0.45473,0.45661,0.42381
2019-04-22,0.43551,0.4368,0.44041,0.42672
2019-04-23,0.42872,0.43551,0.44031,0.42693
2019-04-24,0.39863,0.42872,0.43142,0.38527
2019-04-25,0.36699,0.39863,0.40921,0.36203
2019-04-26,0.36761,0.36699,0.37501,0.35016
2019-04-27,0.37358,0.36761,0.37819,0.3627
2019-04-28,0.3761,0.37358,0.38895,0.37235
2019-04-29,0.35718,0.3761,0.3795,0.34485
2019-04-30,0.37711,0.35718,0.37912,0.35503
2019-05-01,0.3769,0.37711,0.38479,0.3724
2019-05-02,0.38412,0.3769,0.39332,0.37225
2019-05-03,0.40387,0.38412,0.40617,0.37731
2019-05-04,0.37825,0.40387,0.40797,0.36215
2019-05-05,0.37374,0.37825,0.37982,0.36431
2019-05-06,0.38562,0.37374,0.39076,0.36089
2019-05-07,0.37405,0.38562,0.39434,0.37325
2019-05-08,0.36158,0.37405,0.37405,0.35587
2019-05-09,0.34349,0.36158,0.37212,0.34327
2019-05-10,0.35941,0.34349,0.37147,0.33569
2019-05-11,0.3743,0.35941,0.38951,0.34747
2019-05-12,0.35781,0.3743,0.39442,0.34288
2019-05-13,0.3515,0.35781,0.37169,0.34687
2019-05-14,0.37487,0.3515,0.37843,0.34761
2019-05-15,0.42625,0.37487,0.43836,0.36934
2019-05-16,0.42358,0.42625,0.47515,0.39178
2019-05-17,0.39895,0.42358,0.42358,0.36553
2019-05-18,0.38344,0.39895,0.39967,0.37419
2019-05-19,0.40701,0.38344,0.40973,0.38153
2019-05-20,0.39802,0.40701,0.40701,0.37619
2019-05-21,0.43276,0.39802,0.45819,0.39116
2019-05-22,0.40908,0.43276,0.45731,0.40276
2019-05-23,0.42682,0.40908,0.43169,0.3935
2019-05-24,0.43653,0.42682,0.50077,0.42405
2019-05-25,0.45416,0.43653,0.46493,0.43166
2019-05-26,0.45011,0.45416,0.49178,0.42836
2019-05-27,0.45554,0.45011,0.4607,0.44038
2019-05-28,0.45188,0.45554,0.45629,0.43664
2019-05-29,0.45394,0.45188,0.46367,0.4389
2019-05-30,0.40651,0.45394,0.46364,0.39923
2019-05-31,0.41872,0.40651,0.42002,0.38694
2019-06-01,0.414,0.41872,0.43041,0.40823
2019-06-02,0.43633,0.414,0.43992,0.41108
2019-06-03,0.4015,0.43633,0.43733,0.39933
2019-06-04,0.3793,0.4015,0.4015,0.36893
2019-06-05,0.39403,0.3793,0.40309,0.37796
2019-06-06,0.40079,0.39403,0.41432,0.37916
2019-06-07,0.4173,0.40079,0.42323,0.39612
2019-06-08,0.42545,0.4173,0.44259,0.40977
2019-06-09,0.40485,0.42545,0.44626,0.39279
2019-06-10,0.44719,0.40485,0.44719,0.3992
2019-06-11,0.47661,0.44719,0.47661,0.42995
2019-06-12,0.46404,0.47661,0.47731,0.45378
2019-06-13,0.44308,0.46404,0.46453,0.437
2019-06-14,0.42822,0.44308,0.4456,0.41393
2019-06-15,0.43315,0.42822,0.43429,0.4173
2019-06-16,0.43501,0.43315,0.44109,0.42435
2019-06-17,0.43337,0.43501,0.43946,0.42759
2019-06-18,0.43516,0.43337,0.44061,0.42179
2019-06-19,0.4363,0.43516,0.43914,0.42738
2019-06-20,0.42451,0.4363,0.43738,0.41748
2019-06-21,0.41979,0.42451,0.42683,0.41091
2019-06-22,0.43077,0.41979,0.43695,0.40368
2019-06-23,0.42237,0.43077,0.43214,0.4188
2019-06-24,0.42578,0.42237,0.42796,0.41114
2019-06-25,0.41848,0.42578,0.43092,0.41207
2019-06-26,0.40954,0.41848,0.42941,0.39204
2019-06-27,0.36832,0.40954,0.41174,0.34737
2019-06-28,0.37668,0.36832,0.38014,0.35822
2019-06-29,0.38,0.37668,0.38261,0.35764
2019-06-30,0.36394,0.38,0.4229,0.36044
2019-07-01,0.37084,0.36394,0.38865,0.35494
2019-07-02,0.36623,0.37084,0.37194,0.34738
2019-07-03,0.36787,0.36623,0.37685,0.35676
2019-07-04,0.35493,0.36787,0.36787,0.35251
