TIMESTAMP,WLSC_OPEN_PRICE_USD,WLSC_HIGH_PRICE_USD,WLSC_LOW_PRICE_USD,WLSC_CLOSE_PRICE_USD,WLSC_VOLUME_USD,WLSC_DIVIDENDS_USD,WLSC_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,0.08292499929666519,0.08613000065088272,0.0771389976143837,0.07762999832630157,73690,0.0,0.0
2025-04-29 00:00:00+00:00,0.07762999832630157,0.0866290032863617,0.07722999900579453,0.08032599836587906,94463,0.0,0.0
2025-04-30 00:00:00+00:00,0.08032599836587906,0.08741000294685364,0.06520800292491913,0.08741000294685364,70159,0.0,0.0
2025-05-01 00:00:00+00:00,0.08741000294685364,0.11152499914169312,0.06552000343799591,0.1000170037150383,76842,0.0,0.0
2025-05-02 00:00:00+00:00,0.1000170037150383,0.10782600194215775,0.07833000272512436,0.07953199744224548,66038,0.0,0.0
2025-05-03 00:00:00+00:00,0.07953199744224548,0.11155799776315689,0.07782799750566483,0.10392200201749802,53492,0.0,0.0
2025-05-04 00:00:00+00:00,0.10392200201749802,0.10533899813890457,0.08080500364303589,0.08411300182342529,48455,0.0,0.0
2025-05-05 00:00:00+00:00,0.08411300182342529,0.10252200067043304,0.06739400327205658,0.08139199763536453,149680,0.0,0.0
2025-05-06 00:00:00+00:00,0.08139199763536453,0.0901160016655922,0.0654970034956932,0.07200100272893906,54126,0.0,0.0
2025-05-07 00:00:00+00:00,0.07200100272893906,0.08649499714374542,0.06520599871873856,0.06522099673748016,53578,0.0,0.0
2025-05-08 00:00:00+00:00,0.06522099673748016,0.0848110020160675,0.06519799679517746,0.08000700175762177,87899,0.0,0.0
2025-05-09 00:00:00+00:00,0.08000700175762177,0.0858059972524643,0.07208800315856934,0.07839599996805191,46455,0.0,0.0
2025-05-10 00:00:00+00:00,0.07839599996805191,0.08580999821424484,0.07250799983739853,0.07989499717950821,49628,0.0,0.0
2025-05-11 00:00:00+00:00,0.07989499717950821,0.08331699669361115,0.07318899780511856,0.07319899648427963,42145,0.0,0.0
2025-05-12 00:00:00+00:00,0.07319899648427963,0.08341299742460251,0.06998799741268158,0.07840300351381302,58715,0.0,0.0
2025-05-13 00:00:00+00:00,0.07840300351381302,0.08002399653196335,0.07549899816513062,0.07651499658823013,95236,0.0,0.0
2025-05-14 00:00:00+00:00,0.07651499658823013,0.08001700043678284,0.07418099790811539,0.08000600337982178,52962,0.0,0.0
2025-05-15 00:00:00+00:00,0.08000600337982178,0.08210600167512894,0.0711980015039444,0.07330600172281265,70160,0.0,0.0
2025-05-16 00:00:00+00:00,0.07330600172281265,0.07892800122499466,0.07119499891996384,0.07451699674129486,59094,0.0,0.0
2025-05-17 00:00:00+00:00,0.07451699674129486,0.0769909992814064,0.0715079978108406,0.07372300326824188,88063,0.0,0.0
2025-05-18 00:00:00+00:00,0.07372300326824188,0.07952599972486496,0.07161500304937363,0.07350700348615646,98303,0.0,0.0
2025-05-19 00:00:00+00:00,0.07350700348615646,0.07940699905157089,0.07210099697113037,0.07451699674129486,86444,0.0,0.0
2025-05-20 00:00:00+00:00,0.07451699674129486,0.0779149979352951,0.07229799777269363,0.07572200149297714,94987,0.0,0.0
2025-05-21 00:00:00+00:00,0.07572200149297714,0.07941199839115143,0.07229399681091309,0.07852300256490707,17044,0.0,0.0
2025-05-22 00:00:00+00:00,0.07852300256490707,0.07852400094270706,0.07236900180578232,0.07239200174808502,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.07239200174808502,0.07239200174808502,0.07239200174808502,0.07239200174808502,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.07239200174808502,0.07239200174808502,0.07239200174808502,0.07239200174808502,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.07239200174808502,0.10003700107336044,0.009995999746024609,0.09997300058603287,2,0.0,0.0
2025-05-26 00:00:00+00:00,0.09997300058603287,0.11934000253677368,0.07550100237131119,0.09702599793672562,32,0.0,0.0
2025-05-27 00:00:00+00:00,0.09702599793672562,0.11912199854850769,0.07571599632501602,0.10283300280570984,1594,0.0,0.0
2025-05-28 00:00:00+00:00,0.10283300280570984,0.10285499691963196,0.07566200196743011,0.07570499926805496,1,0.0,0.0
2025-05-29 00:00:00+00:00,0.07570499926805496,0.07572799921035767,0.07567699998617172,0.07571099698543549,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.07571099698543549,0.07572700083255768,0.0756789967417717,0.0757170021533966,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0757170021533966,0.07573200017213821,0.07570300251245499,0.07572700083255768,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.07572723925113678,0.07604175060987473,0.07572723925113678,0.07602519541978836,19,0.0,0.0
