TIMESTAMP,XMR_CLOSE_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_OPEN_PRICE_USD,XMR_VOLUME_FROM_USD,XMR_VOLUME_TO_USD
2017-08-11,50.54,51.49,48.59,49.39,47295.89,2361971.2
2017-08-12,49.5,51.76,46.06,50.54,72345.3,3502272.99
2017-08-13,47.69,50.14,43.82,49.5,72862.75,3472312.82
2017-08-14,49.91,49.93,46.5,47.69,60462.28,2919312.96
2017-08-15,48.7,50.26,45.3,49.91,73471.99,3497586.43
2017-08-16,48.63,49.05,47.09,48.7,51336.69,2469882.77
2017-08-17,47.26,49.44,47.09,48.63,59672.63,2891656.31
2017-08-18,46.6,49.0,45.55,47.26,71272.47,3397517.94
2017-08-19,55.52,58.31,46.47,46.6,129914.88,6918293.5
2017-08-20,54.95,56.2,51.92,55.52,66983.35,3634763.38
2017-08-21,77.74,98.25,52.67,54.95,564343.02,44213996.29
2017-08-22,90.77,95.77,71.89,77.74,325053.16,27700647.5
2017-08-23,90.42,100.08,85.37,90.77,238117.37,22094328.39
2017-08-24,86.16,94.12,79.26,90.42,190841.24,16253799.73
2017-08-25,108.01,108.8,85.09,86.16,242851.75,23631651.03
2017-08-26,137.65,148.19,104.67,108.01,497909.69,65367163.79
2017-08-27,130.74,139.18,124.24,137.65,151654.9,19934487.88
2017-08-28,144.99,154.88,128.06,130.74,358486.47,50678146.95
2017-08-29,133.21,145.57,127.66,144.99,164552.93,22265187.11
2017-08-30,133.7,137.76,122.44,133.21,132572.22,17100166.02
2017-08-31,141.02,143.67,132.24,133.7,123704.18,17240842.73
2017-09-01,142.84,151.44,136.06,141.02,175421.67,25267550.77
2017-09-02,123.15,143.2,120.74,142.84,159670.19,20747949.83
2017-09-03,126.18,129.52,111.8,123.15,150956.39,18404512.23
2017-09-04,105.29,126.7,100.09,126.18,190910.42,20970913.25
2017-09-05,118.9,122.27,94.81,105.29,163222.35,17968212.63
2017-09-06,122.74,124.74,114.73,118.9,86745.23,10422447.56
2017-09-07,122.18,124.51,116.88,122.74,86168.64,10365263.83
2017-09-08,117.33,135.19,110.75,122.18,183661.87,22265418.99
2017-09-09,116.1,119.13,112.35,117.33,69087.92,7988814.61
2017-09-10,112.58,117.22,103.12,116.1,105708.44,11670799.86
2017-09-11,112.18,115.93,109.26,112.58,52945.54,5952308.58
2017-09-12,111.86,116.24,108.79,112.18,78714.7,8909813.73
2017-09-13,110.21,112.64,101.21,111.86,142145.03,15175059.39
2017-09-14,86.2,119.57,85.53,110.21,273842.08,27151739.42
2017-09-15,100.01,104.96,68.44,86.2,313856.03,27541648.57
2017-09-16,96.4,104.88,92.15,100.01,94313.0,9237613.99
2017-09-17,93.72,97.26,88.88,96.4,139591.66,13093266.5
2017-09-18,101.74,103.52,93.71,93.72,160165.87,16022108.0
2017-09-19,98.28,102.5,94.12,101.74,108902.45,10614882.84
2017-09-20,95.6,98.81,93.02,98.28,101102.98,9711140.73
2017-09-21,85.8,96.29,84.71,95.6,140013.55,12636794.96
2017-09-22,87.81,89.6,84.03,85.8,119435.29,10345200.27
2017-09-23,91.88,92.56,86.77,87.81,92030.74,8283008.63
2017-09-24,89.53,91.92,87.53,91.88,83865.64,7522679.1
2017-09-25,94.1,94.74,88.76,89.53,91845.1,8477249.99
2017-09-26,93.62,95.5,91.81,94.1,80770.1,7581147.81
2017-09-27,102.39,104.72,93.46,93.62,156968.86,15504714.58
2017-09-28,98.03,102.52,96.58,102.39,120851.35,12003443.81
2017-09-29,94.74,98.97,91.2,98.03,149136.1,14094137.31
2017-09-30,96.27,96.95,94.19,94.74,75427.04,7229463.71
2017-10-01,93.58,96.61,92.0,96.27,76035.34,7138842.72
2017-10-02,91.39,94.64,91.01,93.58,77617.98,7160400.5
2017-10-03,92.99,94.74,87.13,91.39,134258.64,12141549.22
2017-10-04,90.24,93.62,88.51,92.99,101604.13,9235269.3
2017-10-05,91.88,92.45,87.78,90.24,93630.86,8433148.5
2017-10-06,91.05,92.82,89.76,91.88,69995.59,6407231.16
2017-10-07,91.61,92.41,89.25,91.05,72419.79,6577399.7
2017-10-08,90.35,92.37,90.07,91.61,75626.01,6894733.55
2017-10-09,85.34,90.35,83.45,90.35,110592.85,9674208.88
2017-10-10,86.46,88.5,84.12,85.34,88996.83,7723301.47
2017-10-11,87.49,88.66,85.73,86.46,60482.7,5269443.47
2017-10-12,86.91,89.05,86.24,87.49,85295.74,7474252.54
2017-10-13,94.82,96.87,85.3,86.91,214454.27,19610292.4
2017-10-14,99.99,103.31,93.55,94.82,124363.27,12004003.51
2017-10-15,94.92,101.07,91.59,99.99,144474.52,13839972.35
2017-10-16,95.81,98.52,93.01,94.92,85813.03,8194924.35
2017-10-17,90.98,96.69,90.5,95.8,103207.38,9682972.55
2017-10-18,89.22,91.21,85.77,91.12,97278.05,8592378.22
2017-10-19,88.39,92.47,87.42,89.17,98492.08,8826822.34
2017-10-20,90.35,92.85,88.0,88.42,93147.33,8411535.49
2017-10-21,88.04,90.4,86.16,90.25,85394.13,7460690.5
2017-10-22,86.51,88.85,85.11,88.04,93340.17,8098363.15
2017-10-23,85.17,86.74,81.71,86.38,101140.67,8573867.41
2017-10-24,88.03,91.92,82.75,85.21,137640.78,12157549.83
2017-10-25,87.08,94.92,85.02,87.94,162732.62,14460485.48
2017-10-26,88.37,89.44,87.07,87.1,55280.3,4878302.44
2017-10-27,86.35,88.76,86.0,88.42,74442.22,6483252.82
2017-10-28,85.73,87.45,85.2,86.32,60412.13,5193449.87
2017-10-29,88.59,90.73,85.67,85.73,152830.23,13346066.93
2017-10-30,88.62,90.79,88.06,88.58,63554.95,5668580.1
2017-10-31,87.31,89.14,87.31,88.73,53569.45,4729790.38
2017-11-01,85.41,87.9,84.44,87.31,66642.9,5743432.58
2017-11-02,83.08,86.19,79.88,85.42,124559.24,10299931.24
2017-11-03,87.44,89.6,82.78,82.95,100505.26,8642935.98
2017-11-04,87.12,87.69,85.03,87.44,60445.84,5213493.62
2017-11-05,86.19,87.92,85.87,87.09,57686.33,5004882.15
2017-11-06,101.0,101.17,85.83,86.15,265450.68,25033578.19
2017-11-07,98.45,103.9,93.35,101.05,205129.09,20352708.44
2017-11-08,112.88,115.89,98.09,98.45,188673.03,19764932.05
2017-11-09,119.84,123.14,111.09,112.88,170512.97,19885244.94
2017-11-10,104.48,121.2,100.01,120.03,206867.29,22709952.23
2017-11-11,118.84,127.24,101.45,104.48,217960.94,25134202.51
2017-11-12,122.96,136.74,108.34,118.84,277967.07,33613128.45
2017-11-13,121.85,135.34,117.16,122.96,170599.06,21288656.03
2017-11-14,121.28,122.87,116.59,121.83,72818.06,8771452.72
2017-11-15,120.67,123.68,117.65,121.28,85519.24,10348808.75
2017-11-16,120.26,127.84,118.18,120.67,121607.45,14865845.59
2017-11-17,126.18,126.18,118.42,120.26,92756.29,11392918.29
2017-11-18,130.59,134.87,122.96,126.11,118098.68,15201354.21
2017-11-19,129.73,133.59,127.11,130.66,70945.13,9265836.39
2017-11-20,136.17,141.9,128.43,129.71,105385.82,14339045.61
2017-11-21,141.84,142.87,131.1,136.15,120858.36,16676719.09
2017-11-22,165.73,172.96,138.91,141.82,251408.98,38954069.78
2017-11-23,157.78,173.62,154.95,165.79,153272.37,24975204.62
2017-11-24,158.44,162.12,154.25,157.78,81145.54,12824780.66
2017-11-25,167.76,170.33,158.31,158.44,106795.51,17596022.09
2017-11-26,162.11,167.83,157.7,167.79,41179.89,6655284.58
2017-11-27,172.29,172.48,157.36,162.21,110153.26,18042077.26
2017-11-28,196.36,196.66,170.64,171.8,204280.64,37338461.5
2017-11-29,167.71,207.8,151.84,196.39,278950.08,51447843.73
2017-11-30,175.18,189.52,151.78,167.7,192243.66,32710249.06
2017-12-01,187.81,189.27,165.48,175.3,91422.66,16362922.45
2017-12-02,199.79,202.56,183.61,187.91,101779.96,19431034.34
2017-12-03,196.33,206.9,183.84,199.79,142123.96,28315511.03
2017-12-04,208.12,208.66,188.13,196.27,86016.83,17082551.44
2017-12-05,246.38,248.14,206.66,208.17,254677.81,57721229.15
2017-12-06,254.94,294.53,231.88,246.38,310396.56,82645897.37
2017-12-07,256.73,277.23,234.19,254.61,197673.85,49951727.79
2017-12-08,261.96,267.25,234.03,256.73,126575.24,31931476.01
2017-12-09,256.31,269.98,241.39,261.91,140607.74,36402962.95
2017-12-10,238.23,256.35,215.5,256.32,147429.15,34934929.32
2017-12-11,274.28,275.21,237.73,238.35,118228.12,30818695.14
2017-12-12,293.25,314.04,274.1,274.28,198727.38,57808401.7
2017-12-13,297.69,326.73,273.3,293.26,197749.91,60056086.77
2017-12-14,319.2,329.02,295.03,297.69,142212.32,44751670.51
2017-12-15,309.37,319.62,284.85,319.22,88568.73,26830791.33
2017-12-16,322.73,329.27,308.2,308.9,101577.08,32482360.97
2017-12-17,344.98,358.91,320.79,322.73,163485.3,55733623.5
2017-12-18,372.75,375.31,321.42,344.99,111634.11,38831608.89
2017-12-19,356.24,392.89,328.79,372.57,216556.57,78696740.13
2017-12-20,467.5,473.21,297.42,356.41,242359.69,97055953.86
2017-12-21,417.08,470.68,375.45,468.16,158787.18,67527342.38
2017-12-22,318.79,421.02,195.93,417.08,273410.93,87598607.96
2017-12-23,343.85,381.99,311.51,318.79,101722.63,36199429.02
2017-12-24,330.12,353.62,281.5,343.85,117744.47,36777267.1
2017-12-25,333.96,349.66,313.02,330.12,58660.37,19511274.75
2017-12-26,357.33,362.26,332.12,333.96,74548.83,26098366.87
2017-12-27,375.87,409.15,342.36,357.33,114281.49,42798003.92
2017-12-28,349.95,376.59,325.25,375.87,81761.16,27881671.11
2017-12-29,349.19,367.77,335.96,349.95,77817.68,27514086.17
2017-12-30,304.06,352.37,288.08,349.22,90295.26,28290138.8
2017-12-31,331.83,340.84,300.76,304.06,42848.89,13835138.11
2018-01-01,338.17,344.89,318.26,331.83,44039.21,14646061.05
2018-01-02,364.44,370.3,334.67,338.08,103400.59,36578459.51
2018-01-03,385.82,389.9,360.52,364.43,75495.42,28386828.77
2018-01-04,372.23,389.2,354.29,385.82,60878.9,22585489.08
2018-01-05,357.3,377.32,341.35,372.27,76579.12,27742040.45
2018-01-06,393.16,394.55,350.58,357.2,94548.05,35523919.39
2018-01-07,400.05,420.3,392.5,393.16,105526.24,43092696.87
2018-01-08,401.36,405.7,349.36,399.99,86861.63,33458815.49
2018-01-09,410.69,448.14,394.01,401.5,140749.4,59766993.03
2018-01-10,403.52,416.99,361.81,410.49,115055.14,45114135.66
2018-01-11,352.95,416.75,340.69,403.52,86527.57,32117986.61
2018-01-12,389.4,392.49,340.49,352.95,51154.07,19004086.67
2018-01-13,416.29,430.18,387.03,389.4,81884.16,33857706.47
2018-01-14,394.46,435.52,374.67,416.2,58132.62,23621776.53
2018-01-15,412.82,444.72,384.78,394.46,92125.6,38569529.31
2018-01-16,313.11,417.73,256.37,412.82,193023.57,65734023.14
2018-01-17,319.17,327.31,237.83,313.11,142820.49,41445492.55
2018-01-18,308.46,345.73,299.87,319.17,82924.47,26904531.75
2018-01-19,363.21,366.01,302.83,308.46,104577.54,34768301.43
2018-01-20,383.12,406.95,355.5,363.21,108610.03,41661152.67
2018-01-21,346.11,388.31,331.17,383.1,67024.49,23845740.59
2018-01-22,314.28,355.91,285.49,346.11,86932.08,27531610.28
2018-01-23,307.09,321.48,284.67,314.28,88524.44,27107026.32
2018-01-24,319.33,324.37,297.99,307.12,43987.05,13767903.06
2018-01-25,316.25,326.45,306.16,319.05,32499.53,10295437.36
2018-01-26,322.54,328.78,289.71,316.26,53811.92,16673612.87
2018-01-27,323.53,333.96,309.7,322.42,41077.57,13276489.0
2018-01-28,333.93,339.43,322.08,323.41,42389.89,14089345.13
2018-01-29,314.87,338.02,310.87,333.98,32784.03,10520475.29
2018-01-30,275.21,315.91,267.84,314.95,76761.05,22263667.7
2018-01-31,273.94,283.34,265.24,275.21,41714.22,11396312.05
2018-02-01,241.75,277.74,230.23,274.16,64250.84,16304272.7
2018-02-02,236.65,251.93,188.54,241.79,124585.58,27925348.32
2018-02-03,252.35,258.52,215.09,236.72,42963.07,10408386.08
2018-02-04,219.37,257.64,213.49,252.38,47994.63,11112379.71
2018-02-05,180.08,221.9,166.4,219.53,118770.11,22599139.14
2018-02-06,210.13,213.23,149.46,180.15,126777.17,22242223.16
2018-02-07,206.51,231.65,190.33,210.13,83305.73,17832615.51
2018-02-08,246.96,254.88,206.31,206.76,63737.44,14957802.56
2018-02-09,257.88,258.31,232.53,246.98,57932.81,14239592.24
2018-02-10,246.84,269.39,240.33,257.76,53872.49,13746566.89
2018-02-11,227.61,246.97,216.88,246.9,49962.53,11507837.0
2018-02-12,246.86,251.7,227.33,227.65,30300.17,7396481.62
2018-02-13,233.75,248.07,228.59,246.86,33614.56,7899992.83
2018-02-14,274.74,274.81,233.11,233.75,71945.72,18584374.4
2018-02-15,295.54,300.84,262.25,274.74,61763.63,17305102.9
2018-02-16,293.31,298.14,275.43,295.54,46436.24,13379737.49
2018-02-17,320.48,330.57,290.25,293.14,68206.77,21526555.66
2018-02-18,294.95,322.43,287.41,320.48,50960.77,15476176.62
2018-02-19,314.39,317.81,293.06,294.95,33739.25,10421948.63
2018-02-20,301.95,320.11,300.88,314.39,42891.31,13422942.21
2018-02-21,308.19,330.5,283.54,301.93,100135.37,30563380.25
2018-02-22,274.82,317.31,273.58,308.19,79887.84,23161848.98
2018-02-23,279.2,295.45,263.46,274.83,71166.89,19685281.18
2018-02-24,268.35,289.46,259.67,279.2,50124.4,13617218.0
2018-02-25,278.51,280.71,263.16,268.33,31844.51,8643504.01
2018-02-26,291.16,296.67,267.15,278.51,50410.81,14205116.0
2018-02-27,300.54,307.9,284.78,291.16,46718.23,14000384.44
2018-02-28,286.18,306.57,284.84,300.54,30282.02,8934609.64
2018-03-01,313.45,315.44,284.06,286.18,39038.4,11781410.27
2018-03-02,343.31,351.57,308.2,313.43,129387.99,42741870.5
2018-03-03,349.91,373.77,342.15,343.31,125482.14,44761930.5
2018-03-04,368.69,369.73,335.93,350.06,72221.01,25429108.99
2018-03-05,370.32,380.09,355.5,368.69,77074.15,28429871.34
2018-03-06,344.26,370.32,338.81,370.32,69603.19,24617080.24
2018-03-07,336.95,363.13,317.46,344.26,118857.77,40424748.93
2018-03-08,275.98,336.96,274.03,336.95,121817.69,36885915.0
2018-03-09,285.23,285.77,241.35,275.98,173714.42,45362657.79
2018-03-10,254.35,293.94,251.49,285.23,91327.31,25309109.12
2018-03-11,280.29,286.02,244.38,254.35,80735.09,21392714.97
2018-03-12,257.76,286.52,249.3,280.27,71753.17,19139333.52
2018-03-13,247.47,265.93,244.67,257.76,79159.26,20019352.98
2018-03-14,215.34,253.09,206.55,247.47,94478.25,21150640.59
2018-03-15,212.27,225.69,197.99,215.34,99350.61,20978611.85
2018-03-16,215.87,222.79,203.08,212.24,79519.3,16873493.71
2018-03-17,197.56,216.85,193.68,215.76,71494.94,14574488.49
2018-03-18,209.43,209.91,175.28,197.56,110414.54,20805588.22
2018-03-19,218.16,223.07,201.67,209.36,84140.83,17960940.78
2018-03-20,223.83,234.06,206.17,218.16,69137.23,15193438.54
2018-03-21,218.58,238.8,213.57,223.79,68547.86,15472572.4
2018-03-22,213.17,224.09,203.22,218.58,55270.43,11774574.24
2018-03-23,215.63,215.8,198.71,213.03,52326.95,10847477.65
2018-03-24,208.61,217.57,207.37,216.07,35482.7,7595959.38
2018-03-25,211.41,215.68,202.82,208.5,35255.22,7348070.51
2018-03-26,197.18,213.82,188.33,211.42,47752.17,9449270.79
2018-03-27,188.0,198.82,184.63,197.0,52015.98,9892995.27
2018-03-28,199.58,202.38,186.22,188.0,50530.76,9883388.04
2018-03-29,176.84,201.38,174.95,199.55,80698.04,15005924.73
2018-03-30,172.83,181.51,163.34,176.84,79178.36,13555059.05
2018-03-31,181.06,183.27,172.07,172.78,35189.61,6306502.87
2018-04-01,176.76,184.06,165.9,181.06,51574.57,9048756.37
2018-04-02,178.7,182.7,175.7,176.68,36488.64,6550516.04
2018-04-03,190.07,192.39,178.66,178.69,45087.8,8419633.37
2018-04-04,171.17,190.45,169.89,190.07,48183.62,8591348.61
2018-04-05,173.54,175.8,165.85,171.12,46043.18,7893788.06
2018-04-06,163.21,176.92,162.95,173.54,38803.92,6571264.59
2018-04-07,171.7,174.73,163.07,163.14,32545.29,5569452.06
2018-04-08,175.79,176.77,170.56,171.62,27886.35,4839171.66
2018-04-09,168.04,181.4,164.65,175.79,40632.35,7009792.68
2018-04-10,168.79,169.82,165.21,168.04,26063.88,4386662.72
2018-04-11,170.04,171.09,165.6,168.72,50594.75,8473489.35
2018-04-12,193.01,193.96,166.66,170.04,84295.68,15299708.62
2018-04-13,189.5,202.87,186.56,193.01,67743.91,13158977.64
2018-04-14,191.76,198.51,188.68,189.5,35133.96,6821091.86
2018-04-15,201.95,206.01,191.76,191.76,50612.12,10107426.97
2018-04-16,195.27,204.41,190.23,201.95,41942.54,8216485.53
2018-04-17,196.77,204.14,194.93,195.27,38915.41,7756495.85
2018-04-18,229.21,233.59,196.38,196.77,122350.82,27321733.63
2018-04-19,238.53,239.48,226.16,229.21,70894.18,16570972.19
2018-04-20,272.73,273.86,238.53,238.53,81964.17,20751255.09
2018-04-21,257.0,273.23,239.2,272.73,55293.41,14242783.37
2018-04-22,270.3,284.75,249.92,256.95,59727.53,16198096.75
2018-04-23,284.16,287.66,269.86,270.3,49355.62,13898714.62
2018-04-24,292.97,298.81,280.54,284.16,73011.31,21318146.11
2018-04-25,256.5,293.11,247.5,293.11,105324.01,28000636.11
2018-04-26,267.93,276.27,248.6,256.5,62503.53,16464166.55
2018-04-27,251.22,268.14,250.46,267.93,50159.81,13054126.57
2018-04-28,261.55,265.05,250.09,251.22,47168.77,12099794.38
2018-04-29,256.0,264.05,242.52,261.53,54578.78,13746409.73
2018-04-30,241.68,259.46,237.59,255.96,65902.02,16340309.17
2018-05-01,239.45,241.89,228.53,241.45,45964.46,10771075.18
2018-05-02,249.84,253.33,238.22,239.45,52203.14,12831632.3
2018-05-03,246.22,258.05,242.2,249.84,85455.69,21266849.43
2018-05-04,241.97,249.34,237.46,246.22,55182.12,13370988.6
2018-05-05,241.34,247.45,239.71,241.98,46690.53,11383036.17
2018-05-06,235.58,243.12,231.76,241.34,41273.54,9778523.91
2018-05-07,233.05,236.15,221.47,235.58,47835.98,10900417.33
2018-05-08,222.93,234.98,219.68,233.05,33955.58,7679138.71
2018-05-09,226.91,233.33,215.63,222.93,42019.64,9432240.03
2018-05-10,216.96,233.59,216.62,226.91,40802.77,9176878.66
2018-05-11,197.08,217.07,196.37,216.96,74321.65,15214395.16
2018-05-12,201.27,205.47,190.93,197.08,49906.01,9876849.14
2018-05-13,207.61,212.71,201.27,201.27,38472.88,7983879.27
2018-05-14,212.92,217.72,196.32,207.61,57603.54,12033018.91
2018-05-15,202.81,218.42,201.07,212.95,49190.6,10354558.65
2018-05-16,198.83,203.47,192.37,202.75,35538.02,7005417.86
2018-05-17,190.98,203.39,190.9,198.65,31798.57,6311362.62
2018-05-18,203.61,212.77,186.3,190.98,66297.43,13030274.26
2018-05-19,197.44,203.92,196.48,203.61,21413.22,4274930.24
2018-05-20,203.5,205.62,196.15,197.44,26897.74,5419667.42
2018-05-21,198.38,204.32,194.54,203.5,20583.7,4102963.17
2018-05-22,175.13,198.75,175.13,198.45,54255.42,10171323.32
2018-05-23,170.98,179.55,165.94,175.13,57761.59,10007780.86
2018-05-24,171.29,177.41,160.88,170.98,55460.41,9329428.88
2018-05-25,164.98,173.85,162.46,171.29,28923.01,4833816.81
2018-05-26,165.16,169.12,163.09,165.04,24684.92,4100228.25
2018-05-27,166.56,170.79,161.24,165.16,28737.06,4728604.82
2018-05-28,149.35,168.54,149.25,166.56,50154.33,7911972.1
2018-05-29,157.25,167.11,146.99,149.35,89884.17,13967494.99
2018-05-30,154.84,161.13,152.74,157.25,35005.41,5495175.53
2018-05-31,155.62,159.09,154.22,154.84,34837.0,5465407.0
2018-06-01,157.72,159.92,153.16,155.62,25488.77,3971385.95
2018-06-02,162.3,167.73,156.36,157.66,43083.46,7016907.19
2018-06-03,168.85,177.25,162.18,162.3,46328.74,7919880.98
2018-06-04,160.19,170.34,157.64,168.85,40807.08,6641474.05
2018-06-05,166.99,169.2,157.4,160.04,44431.07,7271370.17
2018-06-06,164.44,167.77,161.66,167.0,41810.68,6895735.93
2018-06-07,164.15,171.02,162.99,164.44,45018.95,7530347.21
2018-06-08,158.28,165.35,157.02,164.15,41782.89,6691773.13
2018-06-09,154.72,160.09,154.41,158.28,32566.22,5144117.56
2018-06-10,139.56,154.74,132.08,154.72,91749.98,13001340.79
2018-06-11,137.62,140.22,131.53,139.56,26447.84,3606629.5
2018-06-12,125.02,138.13,119.71,137.62,46306.01,5877556.62
2018-06-13,121.67,126.1,109.2,125.02,80572.26,9525049.46
2018-06-14,132.46,134.7,118.45,121.67,71876.03,9248680.41
2018-06-15,121.79,133.29,121.37,132.45,31497.03,3997263.8
2018-06-16,126.25,128.13,119.98,121.79,30100.66,3741863.35
2018-06-17,123.54,126.91,122.83,126.26,9429.17,1178044.11
2018-06-18,126.89,129.42,119.05,123.54,28312.34,3559974.98
2018-06-19,126.04,130.94,123.84,126.89,24126.42,3065529.41
2018-06-20,122.5,126.12,119.34,126.04,20624.28,2519728.29
2018-06-21,123.32,124.15,120.94,122.5,11572.49,1414969.93
2018-06-22,110.06,123.59,106.72,123.32,58886.73,6658114.14
2018-06-23,114.87,150.92,109.62,110.06,33533.07,3883343.97
2018-06-24,120.98,125.21,107.25,114.87,49666.25,5673127.84
2018-06-25,126.71,129.67,120.44,120.98,33341.6,4216903.84
2018-06-26,120.0,129.9,119.77,126.71,29331.06,3676578.86
2018-06-27,128.61,130.84,118.74,120.0,36765.0,4640048.23
2018-06-28,116.47,134.7,113.9,128.61,65402.07,8109123.61
2018-06-29,126.45,127.84,114.52,116.49,38951.86,4676288.85
2018-06-30,130.83,137.68,126.28,126.45,65534.82,8606258.77
2018-07-01,129.84,134.16,124.97,130.83,28697.76,3712245.09
2018-07-02,140.48,143.56,126.92,129.84,56094.41,7626940.76
2018-07-03,138.34,143.94,136.18,140.48,35573.31,4981826.43
2018-07-04,138.32,146.03,136.56,138.34,25469.21,3594269.7
2018-07-05,137.8,140.82,133.67,138.32,35566.18,4899146.1
2018-07-06,133.18,138.49,130.37,137.8,21682.85,2903102.47
2018-07-07,134.0,134.88,129.15,133.14,11656.76,1540428.92
2018-07-08,137.5,139.22,133.41,134.0,19286.2,2639084.85
2018-07-09,135.29,141.44,134.67,137.5,23504.29,3250479.84
2018-07-10,120.63,136.68,105.44,135.29,42199.91,5368746.31
2018-07-11,124.8,135.45,120.63,120.63,40725.38,5082823.73
2018-07-12,120.31,125.61,116.32,124.8,25882.68,3123190.15
2018-07-13,121.72,125.11,114.75,120.33,23250.92,2826316.46
2018-07-14,122.95,124.46,120.42,121.72,6058.35,741815.89
2018-07-15,123.77,126.25,119.36,122.95,16434.06,2025794.77
2018-07-16,135.47,135.96,122.63,123.77,30715.72,4016801.73
2018-07-17,143.83,148.4,134.8,135.47,43783.53,6192574.16
2018-07-18,139.66,149.77,137.63,143.83,24557.75,3554529.46
2018-07-19,139.49,143.88,138.08,139.66,11834.89,1668745.57
2018-07-20,129.98,139.75,128.27,139.49,39960.69,5367423.56
2018-07-21,132.34,132.96,127.15,129.98,10931.86,1416772.51
2018-07-22,127.49,133.74,125.63,132.34,29171.34,3793980.98
2018-07-23,134.58,141.53,123.1,127.49,72259.85,9772126.64
2018-07-24,147.98,149.11,128.48,134.58,43292.56,6141748.02
2018-07-25,143.23,149.4,138.36,147.98,27454.11,3904474.88
2018-07-26,136.42,145.14,135.67,143.23,16223.09,2291574.32
2018-07-27,140.1,142.63,134.77,136.42,10267.56,1419867.01
2018-07-28,140.0,141.92,138.12,140.1,9633.95,1349053.05
2018-07-29,135.67,141.93,134.12,139.99,9959.47,1361721.99
2018-07-30,132.22,136.43,128.66,135.67,14511.28,1922397.69
2018-07-31,122.09,134.47,121.28,132.22,22608.04,2838680.74
2018-08-01,128.37,130.22,119.75,122.09,22122.03,2738953.64
2018-08-02,122.27,130.73,120.22,128.37,13760.07,1730223.85
2018-08-03,120.05,122.61,115.0,122.27,23317.36,2755545.33
2018-08-04,113.89,121.27,112.98,120.05,16652.11,1930929.12
2018-08-05,117.4,117.97,111.52,113.89,13467.3,1547361.55
2018-08-06,113.35,120.89,112.09,117.4,12937.22,1503368.47
2018-08-07,107.61,117.95,107.46,113.4,26157.16,2938253.63
2018-08-08,94.54,107.65,92.91,107.61,51493.55,5121964.35
2018-08-09,100.02,102.26,94.49,94.54,26100.54,2585608.54
2018-08-10,91.48,101.02,90.09,100.02,23999.16,2287568.86
2018-08-11,92.93,97.05,87.13,91.48,57629.44,5303174.12
2018-08-12,93.04,95.57,91.4,92.93,14959.95,1405673.28
2018-08-13,87.78,97.41,87.56,93.04,20396.56,1888589.54
2018-08-14,84.18,87.78,76.61,87.78,58259.63,4734332.9
2018-08-15,89.36,93.98,84.18,84.18,31593.34,2835494.41
2018-08-16,91.28,92.83,86.77,89.36,19945.08,1806894.23
2018-08-17,99.45,101.6,90.61,91.28,27235.27,2638831.52
2018-08-18,98.02,108.36,94.44,99.45,40913.04,4123099.07
2018-08-19,98.59,99.18,94.4,98.02,11295.79,1095767.15
2018-08-20,92.54,102.6,92.5,98.59,29635.16,2912959.97
2018-08-21,94.6,96.59,91.71,92.54,13714.93,1284526.65
2018-08-22,89.64,98.74,87.43,94.6,26237.62,2446017.06
2018-08-23,89.92,91.88,88.49,89.64,8790.11,789437.61
2018-08-24,93.62,94.22,87.78,89.92,11370.07,1033632.09
2018-08-25,92.52,96.63,91.91,93.62,13239.08,1243025.75
2018-08-26,94.71,94.8,90.04,92.52,9439.22,871215.59
2018-08-27,105.19,106.59,93.48,94.71,35382.73,3505304.31
2018-08-28,107.48,108.18,102.28,105.19,22269.31,2342857.31
2018-08-29,103.5,108.64,100.69,107.48,20869.95,2199033.04
2018-08-30,103.14,106.22,97.05,103.5,25802.27,2616149.81
2018-08-31,116.14,118.17,102.67,103.14,86827.2,9640292.27
2018-09-01,120.88,124.71,115.51,116.14,90181.35,10933659.61
2018-09-02,119.91,125.62,116.45,120.88,50210.96,6104081.83
2018-09-03,134.93,137.08,118.92,119.91,78978.56,10312485.02
2018-09-04,138.1,141.89,134.41,134.93,76524.86,10554384.15
2018-09-05,114.76,139.94,113.19,138.1,119118.86,14892846.36
2018-09-06,117.21,118.28,108.12,114.76,80644.2,9111738.07
2018-09-07,110.87,119.79,110.04,117.21,40866.66,4696544.21
2018-09-08,103.81,114.34,101.1,110.86,46738.06,5021294.34
2018-09-09,105.07,110.85,100.49,103.81,35918.0,3826075.07
2018-09-10,105.92,109.27,103.39,105.07,18116.46,1954022.56
2018-09-11,105.14,109.0,101.11,105.92,28162.67,3022198.72
2018-09-12,104.25,105.88,96.6,105.14,41510.79,4189442.13
2018-09-13,112.05,116.51,104.25,104.25,58973.53,6546474.28
2018-09-14,116.58,117.45,109.17,112.05,47052.61,5351831.45
2018-09-15,118.94,122.45,115.93,116.55,33123.21,3959928.88
2018-09-16,117.1,118.96,113.08,118.96,27466.8,3198073.52
2018-09-17,106.07,120.34,106.07,117.1,51720.5,5891536.03
2018-09-18,111.96,113.19,103.31,106.07,36842.88,4044980.94
2018-09-19,109.59,112.72,104.31,111.96,25761.13,2836423.23
2018-09-20,115.83,116.39,109.36,109.59,27621.33,3130962.42
2018-09-21,124.18,124.84,115.77,115.83,51635.3,6232824.34
2018-09-22,122.34,126.04,118.66,124.18,29024.93,3580410.22
