TIMESTAMP,NEOS_CLOSE_PRICE_USD,NEOS_OPEN_PRICE_USD,NEOS_HIGH_PRICE_USD,NEOS_LOW_PRICE_USD
2019-09-26,0.03114,0.03258,0.03264,0.03003
2019-09-27,0.03158,0.03116,0.03187,0.03041
2019-09-28,0.03171,0.03158,0.03208,0.03094
2019-09-29,0.03111,0.03168,0.03176,0.03053
2019-09-30,0.03202,0.03111,0.03219,0.02984
2019-10-01,0.03206,0.03209,0.03283,0.03164
2019-10-02,0.03234,0.03204,0.03237,0.0315
2019-10-03,0.03175,0.03237,0.03245,0.0312
2019-10-04,0.03142,0.03178,0.03178,0.03095
2019-10-05,0.03137,0.03141,0.03157,0.03094
2019-10-06,0.03035,0.03139,0.03146,0.0301
2019-10-07,0.03163,0.03031,0.03204,0.02999
2019-10-08,0.03157,0.03166,0.03214,0.0313
2019-10-09,0.0331,0.03155,0.03344,0.03132
2019-10-10,0.03305,0.0331,0.03337,0.0326
2019-10-11,0.03185,0.03305,0.0338,0.03179
2019-10-12,0.03199,0.03183,0.03236,0.03181
2019-10-13,0.03194,0.03199,0.03259,0.03141
2019-10-14,0.03218,0.03193,0.03232,0.03164
2019-10-15,0.03149,0.03218,0.03237,0.03131
2019-10-16,0.03082,0.03149,0.03154,0.03061
2019-10-17,0.03111,0.03082,0.0313,0.03057
2019-10-18,0.03072,0.03111,0.03128,0.03023
2019-10-19,0.03073,0.03071,0.03119,0.03048
2019-10-20,0.03176,0.03073,0.03205,0.03049
2019-10-21,0.03172,0.03176,0.03205,0.03146
2019-10-22,0.03099,0.03169,0.03201,0.03092
2019-10-23,0.02881,0.03095,0.03105,0.02841
2019-10-24,0.02866,0.02881,0.02895,0.02836
2019-10-25,0.0334,0.02866,0.03375,0.02858
2019-10-26,0.03568,0.03337,0.04022,0.03332
2019-10-27,0.0368,0.03565,0.03774,0.03509
2019-10-28,0.03549,0.03685,0.03825,0.03548
2019-10-29,0.03632,0.03547,0.03675,0.035
2019-10-30,0.03531,0.03631,0.03631,0.03479
2019-10-31,0.03531,0.03533,0.03616,0.03456
2019-11-01,0.03547,0.03532,0.03565,0.0349
2019-11-02,0.03573,0.03548,0.036,0.03534
2019-11-03,0.03535,0.03573,0.03598,0.03489
2019-11-04,0.0361,0.03539,0.03653,0.03506
2019-11-05,0.03574,0.03609,0.03631,0.03533
2019-11-06,0.03591,0.03578,0.03621,0.03558
2019-11-07,0.03542,0.03591,0.03602,0.03508
2019-11-08,0.03375,0.03541,0.0356,0.03357
2019-11-09,0.03387,0.03374,0.03414,0.03357
2019-11-10,0.03476,0.03387,0.03507,0.03366
2019-11-11,0.0336,0.03476,0.03487,0.03317
2019-11-12,0.03387,0.03358,0.03408,0.033
2019-11-13,0.03375,0.03395,0.03395,0.03349
2019-11-14,0.03326,0.03375,0.03382,0.03302
2019-11-15,0.03257,0.03327,0.03375,0.03237
2019-11-16,0.03263,0.03257,0.0328,0.03245
2019-11-17,0.03269,0.03264,0.0331,0.03221
2019-11-18,0.0315,0.03267,0.03268,0.03114
2019-11-19,0.03127,0.03145,0.03157,0.03084
2019-11-20,0.03113,0.03128,0.03152,0.03095
2019-11-21,0.02933,0.03113,0.03125,0.02889
2019-11-22,0.02795,0.02932,0.02958,0.02622
2019-11-23,0.02809,0.02793,0.02821,0.02723
2019-11-24,0.02654,0.02809,0.02816,0.02646
2019-11-25,0.02737,0.02654,0.0282,0.02507
2019-11-26,0.02752,0.02735,0.0282,0.02706
2019-11-27,0.02886,0.02751,0.02937,0.02636
2019-11-28,0.02853,0.02888,0.02935,0.02834
2019-11-29,0.02975,0.02853,0.03018,0.02847
2019-11-30,0.02899,0.02976,0.02995,0.02869
2019-12-01,0.02844,0.02901,0.02901,0.02786
2019-12-02,0.02806,0.02844,0.02853,0.02758
2019-12-03,0.02802,0.02806,0.02842,0.02785
2019-12-04,0.02766,0.02802,0.02969,0.02732
2019-12-05,0.0284,0.02766,0.02871,0.02752
2019-12-06,0.02896,0.02838,0.02902,0.02809
2019-12-07,0.02879,0.02894,0.02914,0.02875
2019-12-08,0.02888,0.02879,0.02906,0.02839
2019-12-09,0.02825,0.02888,0.02936,0.02805
2019-12-10,0.02777,0.0282,0.02842,0.02762
2019-12-11,0.02771,0.02777,0.02796,0.02748
2019-12-12,0.02766,0.02785,0.02795,0.02734
2019-12-13,0.02788,0.02769,0.02805,0.02765
2019-12-14,0.02717,0.0279,0.02794,0.02698
2019-12-15,0.02736,0.02717,0.02765,0.02698
2019-12-16,0.02652,0.02737,0.02747,0.02632
2019-12-17,0.02545,0.02651,0.02667,0.02526
2019-12-18,0.02795,0.02548,0.02839,0.02479
2019-12-19,0.02751,0.02801,0.02827,0.0271
2019-12-20,0.02762,0.02752,0.02774,0.02724
2019-12-21,0.02745,0.02765,0.02765,0.02735
2019-12-22,0.02883,0.02745,0.02883,0.02738
2019-12-23,0.02817,0.02886,0.02955,0.02795
2019-12-24,0.02792,0.02815,0.02855,0.02754
2019-12-25,0.02769,0.02789,0.02796,0.02743
2019-12-26,0.0277,0.0277,0.02855,0.02754
2019-12-27,0.02787,0.0277,0.02794,0.02728
2019-12-28,0.02811,0.02789,0.0283,0.02783
2019-12-29,0.02841,0.02813,0.02891,0.02802
2019-12-30,0.02786,0.02839,0.02847,0.02777
2019-12-31,0.02767,0.02784,0.02813,0.02748
2020-01-01,0.02769,0.02763,0.02788,0.02759
2020-01-02,0.02678,0.02768,0.02773,0.0267
2020-01-03,0.02813,0.02677,0.02845,0.02643
2020-01-04,0.02828,0.0282,0.02844,0.028
2020-01-05,0.02829,0.02828,0.0288,0.02815
2020-01-06,0.02982,0.02827,0.02993,0.02826
2020-01-07,0.03138,0.02985,0.03153,0.02974
2020-01-08,0.03093,0.03133,0.03249,0.03029
2020-01-09,0.03008,0.03096,0.03096,0.02982
2020-01-10,0.03148,0.03005,0.03149,0.02954
2020-01-11,0.03086,0.0315,0.03183,0.03078
2020-01-12,0.03145,0.03087,0.03146,0.03064
2020-01-13,0.03116,0.03146,0.03148,0.03099
2020-01-14,0.03397,0.03118,0.03411,0.03118
2020-01-15,0.03393,0.03381,0.03428,0.03301
2020-01-16,0.03356,0.03397,0.03407,0.03308
2020-01-17,0.03429,0.03355,0.03463,0.03336
2020-01-18,0.0343,0.03429,0.03455,0.03388
2020-01-19,0.03348,0.03428,0.03535,0.03291
2020-01-20,0.03323,0.03346,0.03362,0.03278
2020-01-21,0.0336,0.03328,0.03375,0.03279
2020-01-22,0.03339,0.03361,0.03386,0.0331
2020-01-23,0.03234,0.03341,0.03341,0.03195
2020-01-24,0.03245,0.03234,0.03277,0.03169
2020-01-25,0.0321,0.03245,0.03248,0.03182
2020-01-26,0.03312,0.03207,0.03312,0.03192
2020-01-27,0.03426,0.03316,0.03459,0.03298
2020-01-28,0.03608,0.03428,0.0361,0.03423
2020-01-29,0.03575,0.03611,0.03625,0.03561
2020-01-30,0.03656,0.03577,0.03682,0.03545
2020-01-31,0.03595,0.03658,0.03664,0.03548
2020-02-01,0.03608,0.03595,0.03638,0.03576
2020-02-02,0.03588,0.03608,0.03641,0.03524
2020-02-03,0.03576,0.03588,0.03684,0.03555
2020-02-04,0.03536,0.03577,0.03594,0.03499
2020-02-05,0.03696,0.03536,0.03741,0.03529
2020-02-06,0.03756,0.03697,0.03792,0.03667
2020-02-07,0.03776,0.03759,0.03799,0.03743
2020-02-08,0.03807,0.03774,0.03822,0.03718
2020-02-09,0.03904,0.03805,0.03908,0.038
2020-02-10,0.03789,0.03907,0.03917,0.03759
2020-02-11,0.03933,0.03789,0.03967,0.03738
2020-02-12,0.0397,0.03937,0.04016,0.03935
2020-02-13,0.03937,0.03969,0.04032,0.03887
2020-02-14,0.03975,0.03934,0.03989,0.03888
2020-02-15,0.03809,0.03977,0.03989,0.03774
2020-02-16,0.03821,0.03808,0.03864,0.03713
2020-02-17,0.03728,0.03814,0.03829,0.03638
2020-02-18,0.03907,0.03732,0.03934,0.0369
2020-02-19,0.03693,0.0391,0.0394,0.03605
2020-02-20,0.03688,0.03685,0.03724,0.03627
2020-02-21,0.03723,0.03691,0.0375,0.03681
2020-02-22,0.03712,0.03722,0.03729,0.03676
2020-02-23,0.03828,0.03711,0.03831,0.03711
2020-02-24,0.03715,0.03822,0.03839,0.03649
2020-02-25,0.03583,0.03715,0.03719,0.03567
2020-02-26,0.03382,0.03582,0.03606,0.03326
2020-02-27,0.03386,0.03379,0.03449,0.03281
2020-02-28,0.03343,0.03394,0.03422,0.03251
2020-02-29,0.03281,0.03342,0.03379,0.03281
2020-03-01,0.03284,0.03277,0.03362,0.03242
2020-03-02,0.03424,0.0328,0.03445,0.0327
2020-03-03,0.03367,0.03426,0.03426,0.0333
2020-03-04,0.03364,0.03369,0.034,0.03336
2020-03-05,0.03483,0.03365,0.03517,0.03365
2020-03-06,0.03513,0.03482,0.03522,0.03457
2020-03-07,0.03418,0.03511,0.03527,0.03402
2020-03-08,0.03087,0.03417,0.03417,0.03079
2020-03-09,0.03051,0.03089,0.03139,0.02942
2020-03-10,0.03033,0.03053,0.03131,0.02976
2020-03-11,0.03048,0.03034,0.03066,0.02923
2020-03-12,0.01829,0.03053,0.03061,0.01714
2020-03-13,0.02143,0.01847,0.02262,0.01473
2020-03-14,0.01986,0.02145,0.02165,0.01948
2020-03-15,0.02061,0.01992,0.02281,0.01968
2020-03-16,0.01926,0.02062,0.02062,0.01717
2020-03-17,0.02055,0.01949,0.02112,0.01901
2020-03-18,0.0207,0.0205,0.02088,0.01929
2020-03-19,0.02373,0.02076,0.02458,0.02022
2020-03-20,0.02398,0.0237,0.02643,0.0219
2020-03-21,0.02379,0.02385,0.02473,0.02258
2020-03-22,0.02237,0.02377,0.02459,0.02221
2020-03-23,0.0249,0.02234,0.02528,0.02192
2020-03-24,0.02596,0.02491,0.02616,0.02453
2020-03-25,0.0257,0.02584,0.02666,0.02491
2020-03-26,0.0259,0.02575,0.02604,0.02511
2020-03-27,0.02448,0.02593,0.02626,0.02432
2020-03-28,0.02402,0.02447,0.02447,0.02321
2020-03-29,0.02263,0.02399,0.0241,0.0226
2020-03-30,0.02455,0.02264,0.02534,0.02255
2020-03-31,0.02466,0.02458,0.02505,0.02435
2020-04-01,0.02545,0.02468,0.02561,0.02366
2020-04-02,0.02617,0.02558,0.02766,0.02523
2020-04-03,0.02589,0.02613,0.02704,0.02546
2020-04-04,0.02637,0.02589,0.02677,0.0256
2020-04-05,0.02605,0.02637,0.02648,0.02571
2020-04-06,0.02818,0.02606,0.02818,0.02604
2020-04-07,0.02771,0.02818,0.02863,0.02728
2020-04-08,0.02831,0.02769,0.0285,0.02751
2020-04-09,0.02802,0.02829,0.02834,0.02747
2020-04-10,0.0264,0.02803,0.02804,0.02597
2020-04-11,0.02646,0.0264,0.02667,0.02602
2020-04-12,0.02654,0.02644,0.02757,0.02607
2020-04-13,0.02631,0.0265,0.0265,0.0254
2020-04-14,0.02639,0.02631,0.02681,0.02602
2020-04-15,0.02549,0.02637,0.02663,0.02544
2020-04-16,0.02731,0.02542,0.02763,0.02497
2020-04-17,0.02705,0.02732,0.02746,0.02691
2020-04-18,0.02788,0.02702,0.02801,0.02702
2020-04-19,0.02737,0.02787,0.0279,0.02718
2020-04-20,0.02629,0.02738,0.02771,0.026
2020-04-21,0.0263,0.02626,0.02663,0.02604
2020-04-22,0.02738,0.0263,0.02747,0.02623
2020-04-23,0.02872,0.02738,0.02957,0.02704
2020-04-24,0.02882,0.02878,0.02921,0.02852
2020-04-25,0.02899,0.02883,0.02953,0.0286
2020-04-26,0.02958,0.02899,0.02958,0.02892
2020-04-27,0.02987,0.02967,0.02991,0.02936
2020-04-28,0.0298,0.0299,0.0299,0.02947
2020-04-29,0.03373,0.0298,0.0344,0.02971
2020-04-30,0.0332,0.03379,0.03632,0.0324
2020-05-01,0.03392,0.03316,0.0348,0.03316
2020-05-02,0.03448,0.03393,0.03464,0.03373
2020-05-03,0.03421,0.03452,0.03531,0.03359
2020-05-04,0.03412,0.03422,0.03441,0.0328
2020-05-05,0.03474,0.03413,0.03501,0.03379
2020-05-06,0.0352,0.03473,0.03605,0.03431
2020-05-07,0.03833,0.03508,0.03863,0.03488
2020-05-08,0.03774,0.0384,0.03854,0.03742
2020-05-09,0.03665,0.03771,0.03808,0.03663
2020-05-10,0.0336,0.0367,0.03677,0.0315
2020-05-11,0.03311,0.03354,0.03517,0.03159
2020-05-12,0.03388,0.03291,0.03446,0.03284
2020-05-13,0.03572,0.03385,0.03613,0.03384
2020-05-14,0.03767,0.0358,0.03816,0.03563
2020-05-15,0.03581,0.03767,0.03783,0.03539
2020-05-16,0.03606,0.03583,0.0368,0.03552
2020-05-17,0.03719,0.03606,0.03795,0.03588
2020-05-18,0.03739,0.03724,0.03821,0.03664
2020-05-19,0.03757,0.03742,0.038,0.03653
2020-05-20,0.03657,0.03759,0.03781,0.03598
2020-05-21,0.03476,0.03653,0.0368,0.03392
2020-05-22,0.03525,0.03485,0.03555,0.03443
2020-05-23,0.03527,0.03526,0.03576,0.03493
2020-05-24,0.03362,0.03528,0.03572,0.0336
2020-05-25,0.03419,0.03343,0.03447,0.03333
2020-05-26,0.03397,0.0342,0.03458,0.03348
2020-05-27,0.03534,0.03398,0.03541,0.0339
2020-05-28,0.03679,0.03538,0.03696,0.03506
2020-05-29,0.03622,0.03686,0.03691,0.03597
2020-05-30,0.03725,0.03623,0.03739,0.03592
2020-05-31,0.03638,0.03726,0.03726,0.03619
2020-06-01,0.03919,0.03633,0.03966,0.03627
2020-06-02,0.03666,0.03925,0.03925,0.03597
2020-06-03,0.03715,0.03663,0.03723,0.0363
2020-06-04,0.03764,0.03719,0.03792,0.03644
2020-06-05,0.03705,0.03766,0.03785,0.03701
2020-06-06,0.0372,0.03703,0.03741,0.03668
2020-06-07,0.03745,0.03719,0.03765,0.03614
2020-06-08,0.03759,0.03749,0.03765,0.0371
2020-06-09,0.03757,0.03765,0.03793,0.03687
2020-06-10,0.03797,0.03759,0.03835,0.03733
2020-06-11,0.03576,0.038,0.03825,0.03518
2020-06-12,0.03641,0.03567,0.03672,0.03557
2020-06-13,0.03642,0.03642,0.03651,0.03604
2020-06-14,0.0359,0.03646,0.03646,0.03563
2020-06-15,0.03623,0.03587,0.03647,0.03436
2020-06-16,0.03665,0.03626,0.03683,0.03607
2020-06-17,0.03636,0.03667,0.0367,0.03565
2020-06-18,0.03607,0.03637,0.03642,0.03571
2020-06-19,0.03582,0.03604,0.03624,0.03554
2020-06-20,0.03599,0.03582,0.03613,0.03548
2020-06-21,0.03572,0.036,0.03615,0.0357
2020-06-22,0.03724,0.03571,0.03752,0.03569
2020-06-23,0.03704,0.03729,0.03736,0.03682
2020-06-24,0.03577,0.03703,0.03719,0.03543
2020-06-25,0.03553,0.03573,0.03586,0.03465
2020-06-26,0.0352,0.03552,0.03575,0.03484
2020-06-27,0.03466,0.03521,0.03534,0.03408
2020-06-28,0.0351,0.03465,0.03531,0.0344
2020-06-29,0.0353,0.03506,0.0355,0.03474
2020-06-30,0.03514,0.03532,0.03537,0.0349
2020-07-01,0.03552,0.03516,0.03572,0.03501
2020-07-02,0.03491,0.0355,0.03559,0.0344
2020-07-03,0.03487,0.03491,0.03505,0.03479
2020-07-04,0.03513,0.03484,0.03531,0.03478
2020-07-05,0.03494,0.03515,0.03518,0.03439
2020-07-06,0.03589,0.03494,0.036,0.03484
2020-07-07,0.03558,0.03586,0.03602,0.0354
2020-07-08,0.03628,0.03559,0.03638,0.03548
2020-07-09,0.03553,0.03628,0.03631,0.03529
2020-07-10,0.03572,0.03553,0.03579,0.03515
2020-07-11,0.0355,0.03573,0.03577,0.03532
2020-07-12,0.03574,0.0355,0.03585,0.03524
2020-07-13,0.03552,0.03578,0.03585,0.03539
2020-07-14,0.0356,0.03551,0.03567,0.03509
2020-07-15,0.03539,0.0356,0.03567,0.03526
2020-07-16,0.03509,0.03541,0.03548,0.03482
2020-07-17,0.03518,0.0351,0.03528,0.03493
2020-07-18,0.03523,0.03517,0.03535,0.03506
2020-07-19,0.03537,0.03523,0.03546,0.035
2020-07-20,0.03519,0.03541,0.03542,0.03513
2020-07-21,0.0361,0.03519,0.03623,0.03518
2020-07-22,0.0366,0.0361,0.03664,0.03574
2020-07-23,0.03694,0.03662,0.0371,0.03635
2020-07-24,0.03666,0.03693,0.037,0.03638
2020-07-25,0.03726,0.03664,0.03739,0.03659
2020-07-26,0.03819,0.03727,0.03882,0.03709
2020-07-27,0.04239,0.03819,0.04369,0.03814
2020-07-28,0.04194,0.04253,0.04318,0.04074
2020-07-29,0.04269,0.04197,0.04359,0.04164
2020-07-30,0.04264,0.04269,0.0429,0.04172
2020-07-31,0.04359,0.04271,0.04398,0.04214
2020-08-01,0.04541,0.04362,0.04558,0.04317
2020-08-02,0.04254,0.04537,0.0465,0.041
2020-08-03,0.04314,0.04262,0.04406,0.04222
2020-08-04,0.04302,0.04317,0.04387,0.04254
2020-08-05,0.04511,0.04307,0.04528,0.04276
2020-08-06,0.04518,0.04512,0.04571,0.0445
2020-08-07,0.04461,0.04519,0.04574,0.04356
2020-08-08,0.04525,0.04461,0.0454,0.04437
2020-08-09,0.04496,0.04527,0.04537,0.04435
2020-08-10,0.04567,0.04497,0.04628,0.04437
2020-08-11,0.04384,0.04564,0.04584,0.04284
2020-08-12,0.04444,0.04382,0.04464,0.04311
2020-08-13,0.04529,0.04443,0.0453,0.04336
2020-08-14,0.04524,0.04539,0.04553,0.04474
2020-08-15,0.04559,0.04525,0.04603,0.04511
2020-08-16,0.04582,0.04555,0.04584,0.04494
2020-08-17,0.04722,0.04585,0.04782,0.04529
2020-08-18,0.04594,0.04726,0.04763,0.04556
2020-08-19,0.04513,0.04597,0.04617,0.04469
2020-08-20,0.04562,0.04518,0.04571,0.04484
2020-08-21,0.04434,0.04559,0.0457,0.04422
2020-08-22,0.04484,0.04436,0.04488,0.0438
2020-08-23,0.04475,0.04481,0.045,0.04433
2020-08-24,0.04523,0.04476,0.04547,0.04454
2020-08-25,0.04357,0.04524,0.04528,0.04284
2020-08-26,0.04401,0.04354,0.04433,0.04325
2020-08-27,0.04356,0.04403,0.04452,0.04279
2020-08-28,0.04436,0.04363,0.04438,0.04341
2020-08-29,0.04413,0.04434,0.04455,0.04399
2020-08-30,0.04501,0.04412,0.04501,0.0441
2020-08-31,0.0448,0.04503,0.04522,0.04446
2020-09-01,0.04586,0.04484,0.04633,0.04441
2020-09-02,0.04384,0.04581,0.04597,0.0431
2020-09-03,0.03905,0.0438,0.04403,0.03849
2020-09-04,0.0402,0.03911,0.04074,0.03848
2020-09-05,0.03905,0.04016,0.04058,0.03797
2020-09-06,0.03944,0.03908,0.0398,0.03845
2020-09-07,0.03981,0.03942,0.03996,0.03801
2020-09-08,0.03901,0.03984,0.04005,0.03807
2020-09-09,0.03938,0.03902,0.03983,0.03849
2020-09-10,0.03983,0.03936,0.04038,0.03936
2020-09-11,0.04004,0.03981,0.04006,0.03929
2020-09-12,0.04021,0.04001,0.04034,0.03957
2020-09-13,0.0397,0.04021,0.04073,0.03935
2020-09-14,0.04109,0.03972,0.04141,0.0395
2020-09-15,0.04152,0.04108,0.04207,0.04093
2020-09-16,0.04218,0.04152,0.04269,0.04109
2020-09-17,0.04213,0.04219,0.04256,0.04139
2020-09-18,0.04206,0.04215,0.04252,0.04168
2020-09-19,0.04267,0.04213,0.043,0.04199
2020-09-20,0.04204,0.04267,0.04267,0.04152
2020-09-21,0.04017,0.04206,0.04229,0.03984
2020-09-22,0.04055,0.04019,0.04074,0.03994
2020-09-23,0.03943,0.04056,0.04058,0.03912
2020-09-24,0.04132,0.03947,0.04159,0.03934
2020-09-25,0.04115,0.04135,0.04142,0.04071
2020-09-26,0.04136,0.04117,0.04168,0.04105
2020-09-27,0.04154,0.04134,0.04162,0.0408
2020-09-28,0.04119,0.04158,0.04221,0.04109
2020-09-29,0.04174,0.04114,0.04181,0.04099
2020-09-30,0.04149,0.04177,0.04178,0.04109
2020-10-01,0.04089,0.04153,0.04205,0.04029
2020-10-02,0.04068,0.04083,0.04106,0.03999
2020-10-03,0.0406,0.04071,0.0408,0.04044
2020-10-04,0.04109,0.0406,0.04118,0.04053
2020-10-05,0.04155,0.04107,0.04155,0.0409
2020-10-06,0.04081,0.04159,0.0416,0.04056
2020-10-07,0.04109,0.0408,0.0411,0.04061
2020-10-08,0.0421,0.04109,0.04211,0.04056
2020-10-09,0.04257,0.04208,0.04276,0.04173
2020-10-10,0.04348,0.04257,0.04414,0.04257
2020-10-11,0.04377,0.04348,0.044,0.04344
2020-10-12,0.04445,0.04377,0.04511,0.04318
2020-10-13,0.044,0.04445,0.0445,0.04358
2020-10-14,0.04398,0.04401,0.04445,0.04349
2020-10-15,0.04424,0.04398,0.04467,0.0434
2020-10-16,0.04354,0.04426,0.04439,0.04319
2020-10-17,0.04374,0.04354,0.04388,0.04342
2020-10-18,0.04429,0.04374,0.04429,0.0437
2020-10-19,0.0452,0.04431,0.04545,0.0439
2020-10-20,0.04585,0.04521,0.04627,0.04499
2020-10-21,0.04935,0.04585,0.05082,0.0458
2020-10-22,0.04994,0.04925,0.0507,0.04888
2020-10-23,0.04973,0.04994,0.0501,0.049
2020-10-24,0.05048,0.04972,0.05066,0.04954
2020-10-25,0.0501,0.05047,0.05136,0.04966
2020-10-26,0.05022,0.05012,0.05089,0.04921
2020-10-27,0.05242,0.05022,0.05293,0.0502
2020-10-28,0.05103,0.05241,0.0532,0.04972
2020-10-29,0.05169,0.051,0.05238,0.0499
2020-10-30,0.05215,0.05171,0.05257,0.05048
2020-10-31,0.05301,0.05216,0.05389,0.05165
2020-11-01,0.05289,0.05301,0.0534,0.05238
2020-11-02,0.05214,0.05295,0.0532,0.05084
2020-11-03,0.05391,0.05215,0.05404,0.05118
2020-11-04,0.05438,0.05402,0.05476,0.05213
2020-11-05,0.05982,0.05444,0.0603,0.05425
2020-11-06,0.05988,0.05992,0.06109,0.05848
2020-11-07,0.05708,0.05987,0.06052,0.05576
2020-11-08,0.0596,0.05707,0.06017,0.05674
2020-11-09,0.05891,0.0596,0.06085,0.05707
2020-11-10,0.05886,0.05902,0.05946,0.05806
2020-11-11,0.06041,0.05887,0.06138,0.0588
2020-11-12,0.06261,0.06043,0.06277,0.05958
2020-11-13,0.06271,0.06266,0.06335,0.06142
2020-11-14,0.06178,0.06271,0.06272,0.06047
2020-11-15,0.06137,0.06175,0.06206,0.06073
2020-11-16,0.06428,0.06129,0.06487,0.06104
2020-11-17,0.06792,0.06429,0.06849,0.06365
2020-11-18,0.06834,0.06792,0.07088,0.06641
2020-11-19,0.06848,0.06843,0.06985,0.06679
2020-11-20,0.07178,0.06844,0.07226,0.06834
2020-11-21,0.07171,0.07176,0.07284,0.07065
2020-11-22,0.07067,0.07175,0.07199,0.06792
2020-11-23,0.07065,0.07072,0.07199,0.06923
2020-11-24,0.07359,0.07059,0.07457,0.06986
2020-11-25,0.07204,0.07355,0.07497,0.07126
2020-11-26,0.06616,0.07192,0.07266,0.06283
2020-11-27,0.06594,0.06622,0.06729,0.06353
2020-11-28,0.0682,0.06602,0.06878,0.06509
2020-11-29,0.06996,0.06823,0.07052,0.06755
2020-11-30,0.07572,0.07002,0.07629,0.07002
2020-12-01,0.07236,0.07575,0.07672,0.07033
2020-12-02,0.07398,0.07227,0.07437,0.07065
2020-12-03,0.07481,0.07396,0.07547,0.07275
2020-12-04,0.07179,0.07475,0.07511,0.07163
2020-12-05,0.07366,0.07174,0.07374,0.07112
2020-12-06,0.07465,0.07366,0.07481,0.0727
2020-12-07,0.07381,0.07472,0.07481,0.07277
2020-12-08,0.07047,0.07386,0.07429,0.07033
2020-12-09,0.07136,0.07034,0.07163,0.06822
2020-12-10,0.07023,0.07136,0.07136,0.06898
2020-12-11,0.06954,0.07031,0.07034,0.06779
2020-12-12,0.07227,0.0694,0.07277,0.0694
2020-12-13,0.07374,0.07236,0.07465,0.07203
2020-12-14,0.07414,0.07372,0.0744,0.07314
2020-12-15,0.07482,0.07416,0.07536,0.07334
2020-12-16,0.08207,0.07489,0.08246,0.07433
2020-12-17,0.08763,0.08202,0.09083,0.08157
2020-12-18,0.089,0.08769,0.0895,0.08609
2020-12-19,0.09166,0.08892,0.09274,0.08759
2020-12-20,0.09017,0.09153,0.0931,0.08882
2020-12-21,0.08735,0.09007,0.09258,0.08477
2020-12-22,0.0915,0.08743,0.0915,0.08592
2020-12-23,0.08934,0.09153,0.09252,0.08743
2020-12-24,0.09131,0.08923,0.09144,0.08733
2020-12-25,0.09487,0.09137,0.09536,0.09015
2020-12-26,0.1015,0.09503,0.10262,0.09417
2020-12-27,0.10079,0.10153,0.10859,0.09935
2020-12-28,0.10398,0.10116,0.10528,0.10044
2020-12-29,0.10505,0.10403,0.10505,0.09969
2020-12-30,0.11106,0.10508,0.11142,0.10508
2020-12-31,0.11119,0.11113,0.11259,0.10734
2021-01-01,0.11282,0.11132,0.11386,0.11046
2021-01-02,0.12375,0.11282,0.12766,0.11164
2021-01-03,0.12652,0.12375,0.13369,0.12324
2021-01-04,0.12304,0.12698,0.12898,0.10979
2021-01-05,0.1306,0.12324,0.13259,0.11526
2021-01-06,0.14146,0.13101,0.14199,0.1286
2021-01-07,0.1515,0.14173,0.15492,0.13962
2021-01-08,0.15605,0.1518,0.16135,0.14059
2021-01-09,0.15442,0.15579,0.15908,0.14886
2021-01-10,0.14715,0.15448,0.15915,0.13683
2021-01-11,0.13674,0.14709,0.14709,0.11787
2021-01-12,0.13118,0.13596,0.14084,0.12545
2021-01-13,0.14368,0.13083,0.14493,0.12504
2021-01-14,0.15073,0.14385,0.1538,0.14146
2021-01-15,0.14157,0.15061,0.15258,0.133
2021-01-16,0.13881,0.14146,0.14598,0.13659
2021-01-17,0.13796,0.13866,0.14178,0.13056
2021-01-18,0.14095,0.13816,0.14433,0.13397
2021-01-19,0.13841,0.14136,0.14575,0.13841
2021-01-20,0.13664,0.13771,0.13997,0.12847
2021-01-21,0.11867,0.13664,0.13688,0.11623
2021-01-22,0.12736,0.11849,0.13012,0.11151
2021-01-23,0.12347,0.12711,0.12881,0.12099
2021-01-24,0.12419,0.12343,0.12719,0.11926
2021-01-25,0.12415,0.12423,0.13411,0.12304
2021-01-26,0.12512,0.12351,0.12644,0.11897
2021-01-27,0.11723,0.1252,0.1252,0.11269
2021-01-28,0.12825,0.11705,0.12981,0.11512
2021-01-29,0.13199,0.12834,0.14874,0.12304
2021-01-30,0.13199,0.13177,0.13425,0.12656
2021-01-31,0.12736,0.13199,0.13222,0.12403
2021-02-01,0.12916,0.12728,0.13341,0.12443
2021-02-02,0.13678,0.12881,0.13861,0.12881
2021-02-03,0.14482,0.13683,0.14482,0.13649
2021-02-04,0.14214,0.14493,0.14886,0.13972
2021-02-05,0.14709,0.1423,0.14749,0.14089
2021-02-06,0.15114,0.14709,0.15752,0.14692
2021-02-07,0.14961,0.15096,0.1527,0.14379
2021-02-08,0.17834,0.14926,0.17892,0.1462
2021-02-09,0.17909,0.17925,0.18539,0.17359
2021-02-10,0.17258,0.17875,0.18197,0.16835
2021-02-11,0.18486,0.1725,0.18665,0.16931
2021-02-12,0.18249,0.18486,0.18793,0.17694
2021-02-13,0.1812,0.18223,0.18521,0.17793
2021-02-14,0.18701,0.18137,0.19091,0.18094
2021-02-15,0.18432,0.18701,0.18802,0.17605
2021-02-16,0.18904,0.18397,0.1938,0.1812
2021-02-17,0.20036,0.18932,0.20205,0.18848
2021-02-18,0.1984,0.20078,0.20194,0.19607
2021-02-19,0.21468,0.1984,0.21601,0.19528
2021-02-20,0.21504,0.21468,0.22098,0.20806
2021-02-21,0.2206,0.21468,0.2242,0.21314
2021-02-22,0.20773,0.22085,0.22085,0.18575
