TIMESTAMP,EBTC_OPEN_PRICE_USD,EBTC_HIGH_PRICE_USD,EBTC_LOW_PRICE_USD,EBTC_CLOSE_PRICE_USD,EBTC_VOLUME_USD,EBTC_DIVIDENDS_USD,EBTC_STOCK_SPLITS_USD
2025-03-28 00:00:00+00:00,87071.0234375,87074.4140625,83426.125,84011.5078125,2177519,0.0,0.0
2025-03-29 00:00:00+00:00,84011.5078125,84178.09375,82124.9140625,82212.328125,743866,0.0,0.0
2025-03-30 00:00:00+00:00,82212.328125,82964.5859375,82210.5,82573.578125,0,0.0,0.0
2025-03-31 00:00:00+00:00,82573.578125,83199.9765625,81298.96875,82294.375,1435526,0.0,0.0
2025-04-01 00:00:00+00:00,82294.375,85005.1640625,82294.375,85002.7265625,0,0.0,0.0
2025-04-02 00:00:00+00:00,85002.7265625,86354.65625,84148.0859375,84148.453125,0,0.0,0.0
2025-04-03 00:00:00+00:00,84148.453125,84149.203125,81440.1796875,82100.3984375,0,0.0,0.0
2025-04-04 00:00:00+00:00,82100.3984375,83925.2109375,82097.7734375,83747.8515625,0,0.0,0.0
2025-04-05 00:00:00+00:00,83747.8515625,83755.3671875,82138.1484375,82829.734375,4699674,0.0,0.0
2025-04-06 00:00:00+00:00,82829.734375,82935.078125,76927.2890625,77172.0703125,1213529,0.0,0.0
2025-04-07 00:00:00+00:00,77172.0703125,78958.6640625,75765.921875,78947.375,0,0.0,0.0
2025-04-08 00:00:00+00:00,78947.375,79766.1875,77757.65625,77757.65625,0,0.0,0.0
2025-04-09 00:00:00+00:00,77757.65625,82988.1953125,75182.8671875,82635.7578125,3094598,0.0,0.0
2025-04-10 00:00:00+00:00,82635.7578125,82635.7578125,78550.59375,79457.1171875,4962957,0.0,0.0
2025-04-11 00:00:00+00:00,79457.1171875,83595.765625,78955.2890625,83151.7421875,6008120,0.0,0.0
2025-04-12 00:00:00+00:00,83151.7421875,85224.2734375,82327.015625,84994.6328125,15346403,0.0,0.0
2025-04-13 00:00:00+00:00,84994.6328125,85228.703125,83287.9609375,83304.3125,0,0.0,0.0
2025-04-14 00:00:00+00:00,83304.3125,85159.1953125,83302.734375,84305.3671875,14951231,0.0,0.0
2025-04-15 00:00:00+00:00,84305.3671875,85508.0859375,83617.875,83626.9453125,2743316,0.0,0.0
2025-04-16 00:00:00+00:00,83626.9453125,84879.828125,83232.25,84214.7109375,0,0.0,0.0
2025-04-17 00:00:00+00:00,84214.7109375,84596.2890625,83790.0390625,84596.2890625,64700,0.0,0.0
2025-04-18 00:00:00+00:00,84596.2890625,84605.8046875,84106.2890625,84180.984375,417520,0.0,0.0
2025-04-19 00:00:00+00:00,84180.984375,85082.0625,84152.84375,84873.3515625,0,0.0,0.0
2025-04-20 00:00:00+00:00,84873.3515625,84894.453125,83860.671875,84491.1171875,105965,0.0,0.0
2025-04-21 00:00:00+00:00,84491.1171875,87579.078125,84491.1171875,86861.578125,7944,0.0,0.0
2025-04-22 00:00:00+00:00,86861.578125,93060.3046875,86861.578125,93060.3046875,650905,0.0,0.0
2025-04-23 00:00:00+00:00,93060.3046875,93414.0625,92689.875,93406.6640625,295662,0.0,0.0
2025-04-24 00:00:00+00:00,93406.6640625,93464.9140625,92123.625,93300.46875,85358,0.0,0.0
2025-04-25 00:00:00+00:00,93300.46875,94682.75,92989.1796875,94662.6953125,419638,0.0,0.0
2025-04-26 00:00:00+00:00,94662.6953125,94826.8203125,93995.234375,94131.5234375,0,0.0,0.0
2025-04-27 00:00:00+00:00,94287.6171875,94531.2734375,93632.5390625,93632.5390625,0,0.0,0.0
2025-04-28 00:00:00+00:00,93632.5390625,94930.84375,92877.40625,94341.515625,297269,0.0,0.0
2025-04-29 00:00:00+00:00,94341.515625,94922.46875,94320.96875,94866.4609375,0,0.0,0.0
2025-04-30 00:00:00+00:00,94866.4609375,94866.4609375,93275.5625,93285.796875,13481,0.0,0.0
2025-05-01 00:00:00+00:00,93285.796875,96579.90625,93285.796875,96327.796875,0,0.0,0.0
2025-05-02 00:00:00+00:00,96327.796875,97554.265625,96319.1796875,97444.3828125,0,0.0,0.0
2025-05-03 00:00:00+00:00,97444.3828125,97445.390625,95980.5234375,96027.25,0,0.0,0.0
2025-05-04 00:00:00+00:00,96027.25,96044.703125,95149.9140625,95149.9140625,679,0.0,0.0
2025-05-05 00:00:00+00:00,95149.9140625,95149.9140625,93595.3359375,94162.453125,0,0.0,0.0
2025-05-06 00:00:00+00:00,94162.453125,94372.8515625,93843.1796875,94305.8671875,0,0.0,0.0
2025-05-07 00:00:00+00:00,94305.8671875,96876.7109375,94305.8671875,96284.625,0,0.0,0.0
2025-05-08 00:00:00+00:00,96284.625,102378.453125,96279.953125,102378.453125,2175807,0.0,0.0
2025-05-09 00:00:00+00:00,102378.453125,103224.171875,102377.5390625,102829.484375,812893,0.0,0.0
2025-05-10 00:00:00+00:00,102829.484375,103924.84375,102636.4453125,103924.84375,5372718,0.0,0.0
2025-05-11 00:00:00+00:00,103924.84375,104303.046875,103465.3515625,103698.4453125,1342240,0.0,0.0
2025-05-12 00:00:00+00:00,103698.4453125,104409.359375,102308.171875,102568.6015625,1939261,0.0,0.0
2025-05-13 00:00:00+00:00,102568.6015625,104116.859375,101541.40625,103872.8828125,3053042,0.0,0.0
2025-05-14 00:00:00+00:00,103872.8828125,103872.8828125,102579.6796875,102766.078125,0,0.0,0.0
2025-05-15 00:00:00+00:00,102766.078125,103008.671875,101676.7734375,102940.6875,312511,0.0,0.0
2025-05-16 00:00:00+00:00,102940.6875,103939.765625,102940.6875,103244.3359375,335048,0.0,0.0
2025-05-17 00:00:00+00:00,103244.3359375,103244.3359375,102433.3515625,102666.3359375,47464,0.0,0.0
2025-05-18 00:00:00+00:00,102666.3359375,104998.5625,102666.3359375,104103.15625,32554,0.0,0.0
2025-05-19 00:00:00+00:00,104103.15625,104764.8046875,102116.5078125,104740.9296875,220150,0.0,0.0
2025-05-20 00:00:00+00:00,104740.9296875,105796.9609375,104726.6953125,105746.9453125,433643,0.0,0.0
2025-05-21 00:00:00+00:00,105746.9453125,108708.4140625,105746.9453125,108638.3359375,2101129,0.0,0.0
2025-05-22 00:00:00+00:00,108638.3359375,111257.171875,108638.3359375,111149.609375,4147321,0.0,0.0
2025-05-23 00:00:00+00:00,111149.609375,111149.7265625,108354.953125,108356.328125,148853,0.0,0.0
2025-05-24 00:00:00+00:00,108356.328125,108653.4453125,107457.09375,108384.1015625,0,0.0,0.0
2025-05-25 00:00:00+00:00,108384.1015625,108384.171875,106884.0625,107363.03125,0,0.0,0.0
2025-05-26 00:00:00+00:00,107363.03125,109516.8359375,107150.171875,109287.5078125,170543,0.0,0.0
2025-05-27 00:00:00+00:00,109287.5078125,109957.1640625,108523.21875,109658.8125,46877,0.0,0.0
2025-05-28 00:00:00+00:00,109658.8125,109670.8046875,106939.8515625,106939.9765625,0,0.0,0.0
2025-05-29 00:00:00+00:00,106939.9765625,108492.5234375,106939.9765625,106989.03125,56788,0.0,0.0
2025-05-30 00:00:00+00:00,106989.03125,107120.390625,104648.9140625,104684.921875,0,0.0,0.0
2025-05-31 00:00:00+00:00,104684.921875,104684.921875,103482.8203125,104371.796875,327196,0.0,0.0
2025-06-01 00:00:00+00:00,104371.796875,104378.4140625,103722.1484375,104373.96875,164726,0.0,0.0
