TIMESTAMP,BODAV2_OPEN_PRICE_USD,BODAV2_HIGH_PRICE_USD,BODAV2_LOW_PRICE_USD,BODAV2_CLOSE_PRICE_USD,BODAV2_VOLUME_USD,BODAV2_DIVIDENDS_USD,BODAV2_STOCK_SPLITS_USD
2022-07-14 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,781,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,430,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,693,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,7093,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,7200,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,821,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,4676,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,4686,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,1149,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,771,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,649,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,1620,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,1382,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,316,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,1719,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,1520,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,6128,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,4182,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,665,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,3357,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,869,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,3745,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,4068,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,4443,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,223,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,374,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,6088,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,3690,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,3868,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,5275,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,5489,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,3731,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,2845,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,2230,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,238,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,1300,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,3245,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,777,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,353,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,2050,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,264,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,1800,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,1507,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,879,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,3649,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,402,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,2771,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,1506,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,273,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,2773,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,2429,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,2972,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,9749,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,2988,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,992,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,3704,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,567,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,2687,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,7482,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,1013,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,2242,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,2088,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,712,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,679,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,200,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1545,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,2075,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,125,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,2759,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,987,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,245,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,176,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,773,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,576,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,373,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,570,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,218,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,766,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,479,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,3948,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,1322,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,204,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,1640,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,118,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,901,0.0,0.0
