TIMESTAMP,CATX31291_OPEN_PRICE_USD,CATX31291_HIGH_PRICE_USD,CATX31291_LOW_PRICE_USD,CATX31291_CLOSE_PRICE_USD,CATX31291_VOLUME_USD,CATX31291_DIVIDENDS_USD,CATX31291_STOCK_SPLITS_USD
2025-04-02 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,81094,0.0,0.0
2025-04-04 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,82955,0.0,0.0
2025-04-06 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,60444,0.0,0.0
2025-04-08 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,94441,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,61077,0.0,0.0
2025-04-12 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,60242,0.0,0.0
2025-04-16 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,88680,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,60516,0.0,0.0
2025-04-18 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,59211,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,58789,0.0,0.0
2025-04-20 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,59845,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,60305,0.0,0.0
2025-04-24 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,59055,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,59602,0.0,0.0
2025-04-26 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,58060,0.0,0.0
2025-04-28 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,57648,0.0,0.0
2025-04-30 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,56979,0.0,0.0
2025-05-02 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,68814,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,56994,0.0,0.0
2025-05-04 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,85375,0.0,0.0
2025-05-06 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,71296,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,56215,0.0,0.0
2025-05-08 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,57910,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,62613,0.0,0.0
2025-05-10 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,55274,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,56005,0.0,0.0
2025-05-12 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-05-14 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,63965,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,65117,0.0,0.0
2025-05-16 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,127911,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,62895,0.0,0.0
2025-05-18 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,69821,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,64232,0.0,0.0
2025-05-20 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,59493,0.0,0.0
2025-05-22 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,60983,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,175972,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2025-06-01 00:00:00+00:00,2.1546796347138297e-07,2.1546796347138297e-07,1.8557147996034473e-07,1.8557147996034473e-07,1524,0.0,0.0
