TIMESTAMP,RUNE_OPEN_PRICE_USD,RUNE_HIGH_PRICE_USD,RUNE_LOW_PRICE_USD,RUNE_CLOSE_PRICE_USD
2021-06-14,8.329,9.139,7.905,8.862
2021-06-15,8.862,10.5,8.768,9.842
2021-06-16,9.842,10.29,8.9,9.335
2021-06-17,9.335,9.997,8.502,8.736
2021-06-18,8.736,8.966,7.31,8.157
2021-06-19,8.157,8.331,7.201,7.313
2021-06-20,7.313,8.405,6.887,8.362
2021-06-21,8.362,8.481,5.943,5.976
2021-06-22,5.976,6.669,4.485,5.315
2021-06-23,5.315,6.674,5.001,5.595
2021-06-24,5.595,6.66,5.244,6.366
2021-06-25,6.366,6.869,5.27,5.411
2021-06-26,5.411,5.702,5.016,5.413
2021-06-27,5.413,6.115,5.272,6.112
2021-06-28,6.112,6.728,5.95,6.32
2021-06-29,6.32,7.16,6.266,6.636
2021-06-30,6.636,6.996,6.134,6.77
2021-07-01,6.77,6.779,6.068,6.17
2021-07-02,6.17,6.348,5.554,5.795
2021-07-03,5.795,6.255,5.618,5.985
2021-07-04,5.985,6.549,5.8,6.25
2021-07-05,6.25,6.261,5.789,6.109
2021-07-06,6.109,7.479,6.104,7.02
2021-07-07,7.02,7.697,6.908,7.108
2021-07-08,7.108,7.132,6.018,6.204
2021-07-09,6.204,6.396,5.849,6.204
2021-07-10,6.204,6.56,5.9,6.116
2021-07-11,6.116,6.358,5.97,6.276
2021-07-12,6.276,6.698,5.78,6.108
2021-07-13,6.108,6.226,5.513,5.621
2021-07-14,5.621,6.098,5.217,5.731
2021-07-15,5.731,5.92,4.611,4.896
2021-07-16,4.896,5.14,4.533,4.596
2021-07-17,4.596,4.655,3.966,4.248
2021-07-18,4.248,4.653,4.096,4.099
2021-07-19,4.099,4.12,3.549,3.67
2021-07-20,3.67,3.846,3.011,3.526
2021-07-21,3.526,4.518,3.447,4.295
2021-07-22,4.295,4.82,3.402,3.479
2021-07-23,3.479,4.207,3.44,3.832
2021-07-24,3.832,3.905,3.454,3.596
2021-07-25,3.596,3.603,3.303,3.511
2021-07-26,3.511,4.437,3.492,3.897
2021-07-27,3.897,4.187,3.572,4.003
2021-07-28,4.003,4.781,3.848,4.647
2021-07-29,4.647,5.887,4.559,5.461
2021-07-30,5.461,6.444,5.121,6.327
2021-07-31,6.327,6.764,6.053,6.48
2021-08-01,6.48,6.766,5.923,5.993
2021-08-02,5.993,7.459,5.771,7.294
2021-08-03,7.294,7.679,6.625,6.82
2021-08-04,6.82,8.249,6.64,7.901
2021-08-05,7.901,8.399,7.594,8.1
2021-08-06,8.1,8.135,7.697,7.772
2021-08-07,7.772,8.099,7.229,7.566
2021-08-08,7.566,7.599,6.512,6.704
2021-08-09,6.704,7.687,6.4,6.867
2021-08-10,6.867,7.333,6.611,7.101
2021-08-11,7.101,7.608,6.91,7.027
2021-08-12,6.992,7.009,6.482,6.782
2021-08-13,6.782,7.467,6.644,7.319
2021-08-14,7.319,7.808,7.042,7.732
2021-08-15,7.732,8.786,7.721,8.424
2021-08-16,8.424,9.608,8.252,8.636
2021-08-17,8.636,9.744,8.201,8.384
2021-08-18,8.384,8.568,7.808,8.063
2021-08-19,8.063,9.021,7.872,8.834
2021-08-20,8.834,9.498,8.709,9.298
2021-08-21,9.298,11.74,9.115,11.31
2021-08-22,11.31,11.51,10.11,10.6
2021-08-23,10.6,12.48,10.57,11.42
2021-08-24,11.42,12.0,10.25,10.37
2021-08-25,10.37,10.85,9.778,10.44
2021-08-26,10.44,10.76,9.201,9.495
2021-08-27,9.495,10.62,9.273,10.39
2021-08-28,10.39,10.66,9.779,9.976
2021-08-29,9.976,10.24,9.562,9.907
2021-08-30,9.907,10.44,9.217,9.532
2021-08-31,9.532,10.32,9.392,9.868
2021-09-01,9.868,10.96,9.531,10.7
2021-09-02,10.7,10.83,10.29,10.38
2021-09-03,10.38,10.45,9.987,10.18
2021-09-04,10.18,10.89,10.05,10.32
2021-09-05,10.32,10.65,10.21,10.36
2021-09-06,10.36,12.0,10.26,11.69
2021-09-07,11.69,12.08,7.531,9.527
2021-09-08,9.527,9.899,8.051,8.999
2021-09-09,8.999,9.542,8.626,9.073
2021-09-10,9.073,9.698,8.147,8.49
2021-09-11,8.49,9.273,8.363,8.565
2021-09-12,8.565,9.399,8.305,9.103
2021-09-13,9.103,9.299,7.79,8.383
2021-09-14,8.383,9.294,8.318,9.278
2021-09-15,9.278,10.21,9.092,10.14
2021-09-16,10.14,11.29,9.755,10.05
2021-09-17,10.05,10.22,9.3,9.668
2021-09-18,9.668,10.76,9.41,9.933
2021-09-19,9.933,9.974,8.941,9.106
2021-09-20,9.106,9.116,7.086,7.409
2021-09-21,7.409,7.892,6.469,6.703
2021-09-22,6.703,7.952,6.587,7.737
2021-09-23,7.737,9.16,7.471,9.122
2021-09-24,9.122,9.262,7.432,7.919
2021-09-25,7.919,8.106,7.256,7.29
2021-09-26,7.29,7.582,6.729,7.237
2021-09-27,7.237,7.808,6.937,6.942
2021-09-28,6.942,7.148,6.502,6.621
2021-09-29,6.621,7.101,6.352,6.529
2021-09-30,6.529,6.998,6.463,6.975
2021-10-01,6.975,8.0,6.859,7.958
2021-10-02,7.958,8.869,7.865,8.237
2021-10-03,8.237,9.071,7.998,8.749
2021-10-04,8.749,9.285,8.157,9.182
2021-10-05,9.182,9.248,8.547,8.933
2021-10-06,8.933,8.948,8.097,8.616
2021-10-07,8.616,8.782,8.295,8.472
2021-10-08,8.472,8.849,8.173,8.323
2021-10-09,8.323,8.415,8.016,8.115
2021-10-10,8.115,8.274,7.444,7.504
2021-10-11,7.504,7.968,7.267,7.429
2021-10-12,7.429,7.429,6.845,7.254
2021-10-13,7.254,7.504,6.998,7.324
2021-10-14,7.324,7.852,7.267,7.751
2021-10-15,7.751,8.193,7.55,7.985
2021-10-16,7.985,8.495,7.831,8.068
2021-10-17,8.068,8.116,7.38,7.757
2021-10-18,7.757,7.955,7.439,7.669
2021-10-19,7.669,7.805,7.102,7.476
2021-10-20,7.476,8.099,7.298,7.967
2021-10-21,7.967,9.521,7.952,9.264
2021-10-22,9.264,11.34,9.022,10.86
2021-10-23,10.86,11.63,10.5,10.88
2021-10-24,10.88,12.48,10.86,12.42
2021-10-25,12.42,13.88,12.33,13.83
2021-10-26,13.83,13.98,12.11,12.49
2021-10-27,12.49,13.51,11.1,12.3
2021-10-28,12.3,13.54,11.8,13.23
2021-10-29,13.23,14.19,12.77,13.57
2021-10-30,13.57,15.0,13.47,14.04
2021-10-31,14.04,14.85,13.06,14.84
2021-11-01,14.84,16.88,14.23,15.87
2021-11-02,15.87,17.29,15.86,16.58
2021-11-03,16.58,17.2,15.44,15.49
2021-11-04,15.49,15.53,14.07,14.21
2021-11-05,14.21,14.91,13.43,13.83
2021-11-06,13.83,14.35,13.27,13.77
2021-11-07,13.77,14.7,13.64,14.04
2021-11-08,14.04,14.22,13.42,13.73
2021-11-09,13.73,13.73,12.67,12.87
2021-11-10,12.87,13.89,11.72,12.3
2021-11-11,12.3,13.51,12.02,12.74
2021-11-12,12.74,13.05,11.72,11.95
2021-11-13,11.95,13.2,11.8,12.96
2021-11-14,12.96,13.87,12.37,12.64
2021-11-15,12.64,13.29,12.01,12.1
2021-11-16,12.1,12.11,10.17,10.83
2021-11-17,10.83,11.15,10.23,10.89
2021-11-18,10.89,11.39,9.248,9.814
2021-11-19,9.814,11.22,9.725,11.13
2021-11-20,11.13,11.69,10.64,11.53
2021-11-21,11.53,11.57,10.77,10.87
2021-11-22,10.87,11.41,10.15,10.34
2021-11-23,10.34,10.67,9.911,10.56
2021-11-24,10.55,11.97,10.2,11.142
2021-11-25,11.1195,12.9135,10.8375,12.8735
2021-11-26,12.862,13.51,10.8285,11.097
2021-11-27,11.102,12.114,10.8605,11.3545
2021-11-28,11.3205,11.3275,10.0155,10.929
2021-11-29,10.9892,11.4075,10.481,10.7135
2021-11-30,10.711,11.643,10.153,11.333
2021-12-01,11.3195,11.646,10.639,10.7845
2021-12-02,10.8,10.9025,10.37,10.6155
2021-12-03,10.6125,10.705,9.3835,9.904
2021-12-04,9.889,10.1685,6.0005,8.477
2021-12-05,8.507,8.9525,7.5005,7.8005
2021-12-06,7.8005,7.9185,6.5105,7.5985
2021-12-07,7.665,7.896,7.128,7.1695
2021-12-08,7.166,8.013,7.0665,7.752
2021-12-09,7.781,8.3995,6.96,7.1145
2021-12-10,7.114,7.481,6.661,6.759
2021-12-11,6.7435,7.101,6.393,6.992
2021-12-12,6.9715,7.237,6.653,7.2175
2021-12-13,7.2,7.233,5.8,6.369
2021-12-14,6.3605,6.4545,6.028,6.269
2021-12-15,6.236,6.87343,5.77789,6.61797
2021-12-16,6.61096,7.22233,6.47824,6.61999
2021-12-17,6.61398,6.63099,6.03841,6.27251
2021-12-18,6.27451,6.54462,6.06843,6.41356
2021-12-19,6.41957,6.52861,6.13845,6.27113
2021-12-20,6.27614,6.62499,5.85476,6.3319
2021-12-21,6.3199,7.07183,6.28451,6.78871
2021-12-22,6.78371,7.72632,6.78371,7.29392
2021-12-23,7.28891,7.86236,6.98009,7.63882
2021-12-24,7.64206,8.17727,7.39644,7.57278
2021-12-25,7.57454,8.10086,7.46973,7.85814
2021-12-26,7.86915,7.94097,7.45647,7.7989
2021-12-27,7.79189,8.86855,7.70385,8.3395
2021-12-28,8.34167,8.36151,7.13271,7.28246
2021-12-29,7.28246,7.5165,6.814,6.90038
2021-12-30,6.89538,7.11471,6.63066,6.79236
2021-12-31,6.79336,7.29646,6.63766,6.79468
2022-01-01,6.79968,7.468,6.78668,7.32947
2022-01-02,7.32947,7.73277,7.29946,7.37447
2022-01-03,7.38748,7.43974,6.988,7.253
2022-01-04,7.26927,8.286,7.101,7.92321
2022-01-05,7.90742,8.207,6.71233,7.08429
2022-01-06,7.08329,7.23155,6.53335,7.10029
2022-01-07,7.08383,7.096,6.36536,6.54435
2022-01-08,6.54735,6.78132,5.80442,6.167
2022-01-09,6.168,6.416,5.915,6.24
2022-01-10,6.252,6.43,5.46545,5.651
2022-01-11,5.655,6.44764,5.635,6.23262
2022-01-12,6.23387,6.90145,6.05021,6.89776
2022-01-13,6.89776,7.12985,6.35818,6.38355
2022-01-14,6.37755,6.47023,6.11745,6.39192
2022-01-15,6.40156,6.66166,6.29815,6.55227
2022-01-16,6.56863,6.61831,6.21911,6.32653
2022-01-17,6.32253,6.32853,5.7623,5.85434
2022-01-18,5.85234,5.96739,5.56322,5.84875
2022-01-19,5.84975,5.86034,5.3406,5.49565
2022-01-20,5.49765,5.89877,5.21604,5.26605
2022-01-21,5.26205,5.26405,4.16583,4.28786
2022-01-22,4.29629,4.3463,3.58307,3.85516
2022-01-23,3.85816,4.23827,3.73737,3.77976
2022-01-24,3.78376,3.94079,3.25765,3.72412
2022-01-25,3.72112,4.33417,3.6641,4.13507
2022-01-26,4.13407,4.5973,3.95637,4.04002
2022-01-27,4.04843,4.13148,3.79652,3.92296
2022-01-28,3.93597,4.11865,3.82215,3.9982
2022-01-29,3.9978,4.3353,3.9978,4.22527
2022-01-30,4.22427,4.27485,3.93196,4.0042
2022-01-31,4.01961,4.15049,3.81352,4.14207
2022-02-01,4.14407,4.28471,4.08704,4.1981
2022-02-02,4.1951,4.28157,3.80852,3.85808
2022-02-03,3.86648,3.99099,3.73249,3.81791
2022-02-04,3.82091,4.22295,3.7999,4.20936
2022-02-05,4.21537,4.85291,4.20894,4.78887
2022-02-06,4.80388,5.06753,4.64378,4.70588
2022-02-07,4.70188,5.2277,4.70188,5.0105
2022-02-08,5.0065,5.11258,4.58521,4.79479
2022-02-09,4.79932,4.96847,4.65572,4.91891
2022-02-10,4.91991,4.99399,4.53508,4.63624
2022-02-11,4.63024,4.63378,4.0126,4.02821
2022-02-12,4.02621,4.22411,3.96738,4.09905
2022-02-13,4.09145,4.15149,3.87432,3.98139
2022-02-14,3.97738,4.12547,3.83191,4.08445
2022-02-15,4.08645,4.51426,4.07744,4.43166
2022-02-16,4.44011,4.58821,4.27099,4.53072
2022-02-17,4.54973,4.6728,4.07285,4.20494
2022-02-18,4.20894,4.284,3.95137,4.04242
2022-02-19,4.03842,4.20752,3.89495,3.99239
2022-02-20,3.99139,4.03202,3.72649,3.88794
2022-02-21,3.88894,3.995,3.58643,3.62381
2022-02-22,3.62181,3.65946,3.39536,3.5938
2022-02-23,3.5948,3.87193,3.54312,3.60116
2022-02-24,3.59716,3.5998,3.01681,3.37535
2022-02-25,3.38401,3.70885,3.38101,3.70585
2022-02-26,3.70585,3.94897,3.65182,3.83392
2022-02-27,3.83692,3.95097,3.43372,3.5074
2022-02-28,3.5094,3.95198,3.39336,3.88455
2022-03-01,3.89756,5.49365,3.89756,5.3386
2022-03-02,5.3406,5.94119,5.22757,5.42709
2022-03-03,5.40762,6.04881,5.17603,5.33807
2022-03-04,5.34107,6.05021,5.20704,5.42863
2022-03-05,5.40862,5.41963,4.71694,4.81444
2022-03-06,4.80944,5.03101,4.53391,4.72042
2022-03-07,4.71842,4.87998,4.18984,4.27628
2022-03-08,4.27828,4.39832,4.02681,4.05181
2022-03-09,4.05381,5.4871,4.04081,5.43009
2022-03-10,5.42408,5.62256,4.81344,5.30012
2022-03-11,5.30912,6.29052,5.03801,5.77215
2022-03-12,5.77015,6.50065,5.60156,6.45665
2022-03-13,6.45765,6.71634,6.04921,6.17785
2022-03-14,6.17023,7.74477,6.13423,7.31346
2022-03-15,7.31573,8.0068,7.18744,7.6523
2022-03-16,7.6653,7.78734,6.74802,7.73632
2022-03-17,7.74532,8.59358,7.56527,7.95698
2022-03-18,7.96518,8.69935,7.37295,8.69935
2022-03-19,8.69735,9.32273,8.36918,8.78451
2022-03-20,8.77438,9.58779,8.61645,8.72549
2022-03-21,8.72636,9.08254,8.23529,8.69348
2022-03-22,8.69748,9.12965,8.41036,8.70635
2022-03-23,8.70135,8.7495,8.20728,8.37135
2022-03-24,8.36818,8.60144,7.91617,8.16927
2022-03-25,8.15926,9.87994,8.06603,9.47774
2022-03-26,9.47979,10.6553,9.41971,10.4612
2022-03-27,10.4582,10.9555,10.067,10.4212
2022-03-28,10.4191,10.9684,10.2281,10.4912
2022-03-29,10.5023,12.8792,9.94198,12.062
2022-03-30,12.0448,12.5763,11.6868,11.9274
2022-03-31,11.9156,13.2056,11.5503,11.7674
2022-04-01,11.7725,12.3049,11.0644,12.1466
2022-04-02,12.1378,12.5785,11.4944,11.7357
2022-04-03,11.7337,11.7727,11.0764,11.3885
2022-04-04,11.3916,11.6295,10.183,10.8902
2022-04-05,10.9043,11.9836,10.8392,10.9431
2022-04-06,10.9472,11.0011,9.233,9.512
2022-04-07,9.499,9.88,8.959,9.60796
2022-04-08,9.60396,10.001,8.7455,8.7655
2022-04-09,8.7595,9.38982,8.56057,9.3498
2022-04-10,9.3488,9.4939,9.02971,9.13083
2022-04-11,9.13283,9.16183,7.58152,7.60828
2022-04-12,7.60328,8.26865,7.5205,7.71531
2022-04-13,7.70931,8.58758,7.41148,8.50855
2022-04-14,8.51455,9.38088,8.28849,8.42784
2022-04-15,8.41268,8.71474,8.21182,8.41768
2022-04-16,8.40068,8.5087,7.82978,7.95659
2022-04-17,7.9856,8.19882,7.82078,7.9936
2022-04-18,7.9856,8.46654,7.18672,8.25448
2022-04-19,8.25748,9.23685,8.14144,9.07882
2022-04-20,9.07982,9.64593,8.83877,9.26085
2022-04-21,9.26185,9.88398,8.62372,8.75088
2022-04-22,8.75188,9.31986,8.34167,8.47385
2022-04-23,8.47469,8.54671,8.17263,8.37484
2022-04-24,8.35567,8.39368,7.81856,7.94859
2022-04-25,7.94059,8.47169,7.34047,8.45785
2022-04-26,8.46169,8.66473,7.45849,7.684
2022-04-27,7.69377,8.12619,7.522,7.658
2022-04-28,7.66177,7.89679,7.413,7.47475
2022-04-29,7.484,7.64876,6.7,6.82068
2022-04-30,6.82368,7.179,6.32263,6.335
2022-05-01,6.333,6.65167,5.847,6.302
2022-05-02,6.30563,6.74367,6.072,6.343
2022-05-03,6.35063,6.468,6.09039,6.20738
2022-05-04,6.20238,7.39926,6.14239,7.15
2022-05-05,7.15,7.77245,6.26075,6.59868
2022-05-06,6.59868,6.79632,6.12777,6.28237
2022-05-07,6.28337,6.37436,5.77984,5.77984
2022-05-08,5.74785,6.14816,5.63587,5.90823
2022-05-09,5.90623,5.91423,4.60662,4.80156
2022-05-10,4.80004,5.46036,4.22173,4.26629
2022-05-11,4.2553,4.53873,2.84358,3.10746
2022-05-12,3.11742,3.37146,2.34407,2.83233
2022-05-13,2.82834,3.70991,2.79172,3.32833
2022-05-14,3.33133,3.42117,2.98472,3.33532
2022-05-15,3.33998,3.73951,3.19919,3.72752
2022-05-16,3.72752,3.81142,3.16756,3.3027
2022-05-17,3.32767,3.53511,3.15826,3.43053
2022-05-18,3.42554,3.49146,3.02207,3.04204
2022-05-19,3.04204,3.17782,2.84116,3.00899
2022-05-20,3.00899,3.14753,2.77866,2.85657
2022-05-21,2.86356,3.00609,2.79564,2.91221
2022-05-22,2.90921,3.09996,2.88695,3.04534
2022-05-23,3.04334,3.3946,3.02237,3.09228
2022-05-24,3.09198,3.09359,2.85357,3.02806
2022-05-25,3.02906,3.16919,2.93677,3.09129
2022-05-26,3.09029,3.19248,2.64582,2.74126
2022-05-27,2.74126,2.77522,2.36939,2.43556
2022-05-28,2.42621,2.59017,2.38875,2.56202
2022-05-29,2.55895,2.75685,2.44555,2.65905
2022-05-30,2.66433,3.41427,2.64816,3.36231
2022-05-31,3.36364,3.47457,3.09152,3.13849
2022-06-01,3.14255,3.23531,2.73027,2.7775
2022-06-02,2.7765,2.93036,2.6973,2.84644
2022-06-03,2.84444,2.93365,2.66247,2.76359
2022-06-04,2.76359,3.01661,2.66922,2.96475
2022-06-05,2.96774,3.00929,2.80067,2.86331
2022-06-06,2.8653,3.29227,2.80736,3.13234
2022-06-07,3.13349,3.15035,2.85868,3.00953
2022-06-08,3.00962,3.01758,2.80889,2.90911
2022-06-09,2.91111,2.96445,2.81292,2.83861
2022-06-10,2.83759,2.85257,2.59724,2.6556
2022-06-11,2.65959,2.7031,2.42716,2.48918
2022-06-12,2.49315,2.51111,2.2638,2.3551
2022-06-13,2.3511,2.3511,1.78931,1.85142
2022-06-14,1.85344,1.95814,1.6775,1.84978
2022-06-15,1.84978,1.96584,1.65302,1.94807
2022-06-16,2.03476,2.03776,1.7687,1.77851
2022-06-17,1.71281,1.80048,1.71281,1.73576
2022-06-18,1.72393,1.74993,1.43288,1.5305
2022-06-19,1.53151,1.75289,1.49288,1.75072
2022-06-20,1.74872,1.91189,1.68481,1.80102
2022-06-21,1.80202,2.03137,1.78304,1.87593
2022-06-22,1.87693,1.88212,1.74126,1.77322
2022-06-23,1.77422,2.14485,1.76124,2.08291
2022-06-24,2.08291,2.31624,2.08092,2.29221
2022-06-25,2.29221,2.45136,2.24375,2.4213
2022-06-26,2.41731,2.43642,2.20068,2.25762
2022-06-27,2.25862,2.25862,2.02913,2.07016
2022-06-28,2.07016,2.15506,1.9464,2.01052
2022-06-29,2.00851,2.00965,1.87238,1.95763
2022-06-30,1.95465,1.96262,1.7278,1.76388
2022-07-01,1.76288,1.94186,1.75689,1.82499
2022-07-02,1.82499,1.84279,1.74808,1.8298
2022-07-03,1.8308,1.91651,1.7637,1.89154
2022-07-04,1.88735,2.17239,1.88735,2.12744
2022-07-05,2.12744,2.21634,1.9956,2.13864
2022-07-06,2.13964,2.30946,2.05374,2.25552
2022-07-07,2.25452,2.44704,2.22655,2.37657
2022-07-08,2.37857,2.44629,2.18947,2.25764
2022-07-09,2.25465,2.4925,2.23344,2.45952
2022-07-10,2.46028,2.52548,2.24465,2.31361
2022-07-11,2.31161,2.31161,2.04915,2.04915
2022-07-12,2.05056,2.1009,1.95504,1.99101
2022-07-13,1.99107,2.07892,1.87194,2.01019
2022-07-14,2.01119,2.30462,2.0022,2.24465
2022-07-15,2.24465,2.34859,2.2019,2.22433
2022-07-16,2.22633,2.32853,2.10658,2.25132
2022-07-17,2.25155,2.31049,2.15759,2.20043
2022-07-18,2.20041,2.64166,2.14933,2.53042
2022-07-19,2.53042,2.90944,2.52342,2.89546
2022-07-20,2.89646,2.89646,2.57595,2.68513
2022-07-21,2.68713,3.03558,2.55828,2.99875
2022-07-22,3.00075,3.04315,2.67053,2.69859
2022-07-23,2.696,2.75325,2.49178,2.56649
2022-07-24,2.56649,2.74097,2.55103,2.68351
2022-07-25,2.68154,2.71954,2.36926,2.45422
2022-07-26,2.4542,2.45422,2.21207,2.25632
2022-07-27,2.25732,2.65303,2.256,2.61063
2022-07-28,2.61263,2.95965,2.61263,2.88658
2022-07-29,2.88761,2.93535,2.6599,2.70011
2022-07-30,2.69708,2.854,2.67294,2.68789
2022-07-31,2.68591,2.78659,2.61373,2.65961
2022-08-01,2.6568,2.66161,2.51035,2.53871
2022-08-02,2.53676,2.69062,2.43976,2.62445
2022-08-03,2.62953,2.79047,2.52863,2.72668
2022-08-04,2.72668,2.79561,2.5491,2.55208
2022-08-05,2.55208,2.77956,2.54508,2.71752
2022-08-06,2.71752,2.79936,2.67437,2.7086
2022-08-07,2.7076,2.84654,2.62463,2.82054
2022-08-08,2.81954,3.03761,2.76539,2.92335
2022-08-09,2.92035,2.92135,2.65758,2.72254
2022-08-10,2.72554,2.94771,2.61473,2.92185
2022-08-11,2.92285,3.15023,2.87827,2.89336
2022-08-12,2.89036,2.95733,2.8064,2.92334
2022-08-13,2.92334,3.00844,2.85023,2.92114
2022-08-14,2.91914,3.024,2.78964,2.82187
2022-08-15,2.82185,2.95377,2.66872,2.70265
2022-08-16,2.70368,2.74355,2.59418,2.63724
2022-08-17,2.63824,2.79736,2.48915,2.50018
2022-08-18,2.50018,2.57815,2.4692,2.51103
2022-08-19,2.51125,2.51625,2.1,2.11421
2022-08-20,2.11721,2.19526,2.02384,2.07398
2022-08-21,2.07296,2.19793,2.072,2.17696
2022-08-22,2.17696,2.18604,2.03486,2.06865
2022-08-23,2.07163,2.19498,2.05198,2.14704
2022-08-24,2.14879,2.25911,2.0939,2.2202
2022-08-25,2.2212,2.28075,2.15611,2.18307
2022-08-26,2.18407,2.2002,1.98996,2.0112
2022-08-27,2.0122,2.0152,1.90613,1.92806
2022-08-28,1.92504,1.97108,1.90598,1.911
2022-08-29,1.912,1.95916,1.82984,1.94714
2022-08-30,1.94819,1.99098,1.84504,1.89117
2022-08-31,1.89217,1.98608,1.87723,1.95098
2022-09-01,1.95098,1.95402,1.85289,1.92988
2022-09-02,1.92888,1.98124,1.87808,1.90432
2022-09-03,1.9033,1.91719,1.862,1.883
2022-09-04,1.88319,1.939,1.881,1.926
2022-09-05,1.928,1.964,1.86019,1.889
2022-09-06,1.88819,1.9742,1.752,1.774
2022-09-07,1.773,1.86119,1.72595,1.84313
2022-09-08,1.84511,1.88515,1.80416,1.8473
2022-09-09,1.85,2.02845,1.8332,2.00068
2022-09-10,2.00174,2.05059,1.97285,2.02138
2022-09-11,2.02238,2.04876,1.97549,1.98148
2022-09-12,1.98148,2.09042,1.93239,1.93735
2022-09-13,1.93735,1.96932,1.76914,1.78704
2022-09-14,1.78602,1.82402,1.73207,1.79845
2022-09-15,1.79745,1.81942,1.66763,1.71983
2022-09-16,1.71688,1.73288,1.67483,1.71683
2022-09-17,1.71483,1.82018,1.71383,1.791
2022-09-18,1.791,1.802,1.61584,1.655
2022-09-19,1.653,1.69517,1.587,1.68234
2022-09-20,1.68317,1.698,1.608,1.61016
2022-09-21,1.60602,1.702,1.546,1.553
2022-09-22,1.553,1.65,1.53,1.619
2022-09-23,1.62,1.664,1.56784,1.63784
2022-09-24,1.63889,1.67213,1.63071,1.63813
2022-09-25,1.637,1.65502,1.58406,1.585
2022-09-26,1.585,1.61816,1.55516,1.58
2022-09-27,1.579,1.679,1.54,1.55784
2022-09-28,1.55784,1.577,1.5057,1.575
2022-09-29,1.575,1.58484,1.532,1.57316
2022-09-30,1.57416,1.61216,1.55184,1.554
2022-10-01,1.55316,1.582,1.535,1.547
2022-10-02,1.546,1.56,1.50915,1.526
2022-10-03,1.52615,1.58732,1.477,1.57916
2022-10-04,1.57947,1.6775,1.57616,1.64749
2022-10-05,1.64433,1.6565,1.6,1.64833
2022-10-06,1.64933,1.69429,1.61521,1.61527
2022-10-07,1.61627,1.63429,1.56606,1.59024
2022-10-08,1.58919,1.60522,1.54439,1.55039
2022-10-09,1.5504,1.61032,1.5452,1.60732
2022-10-10,1.60116,1.64916,1.55169,1.55684
2022-10-11,1.558,1.559,1.48485,1.51286
2022-10-12,1.51186,1.53697,1.486,1.50905
2022-10-13,1.50905,1.51598,1.37397,1.49712
2022-10-14,1.49912,1.54114,1.43906,1.44104
2022-10-15,1.44204,1.46707,1.43814,1.44407
2022-10-16,1.443,1.49399,1.42411,1.46806
2022-10-17,1.46507,1.55012,1.46403,1.53403
2022-10-18,1.53503,1.55806,1.46901,1.50506
2022-10-19,1.50415,1.51115,1.45903,1.47901
2022-10-20,1.476,1.48307,1.41787,1.4309
2022-10-21,1.4299,1.44212,1.37397,1.4321
2022-10-22,1.4331,1.44403,1.4131,1.43813
2022-10-23,1.43812,1.46919,1.41313,1.46819
2022-10-24,1.47018,1.49012,1.4281,1.44407
2022-10-25,1.44606,1.54452,1.43587,1.51849
2022-10-26,1.5175,1.56048,1.49539,1.54045
2022-10-27,1.53843,1.6043,1.50298,1.52811
2022-10-28,1.52609,1.57732,1.4801,1.56031
2022-10-29,1.56031,1.62455,1.56031,1.57936
2022-10-30,1.57838,1.61932,1.53826,1.55431
2022-10-31,1.55431,1.60498,1.54134,1.57687
2022-11-01,1.57691,1.60579,1.55869,1.56683
2022-11-02,1.56483,1.56781,1.44993,1.46791
2022-11-03,1.46691,1.52783,1.46591,1.493
2022-11-04,1.49099,1.66412,1.48699,1.66012
2022-11-05,1.66112,1.72205,1.64005,1.6761
2022-11-06,1.6771,1.72797,1.63805,1.66112
2022-11-07,1.66013,1.68605,1.57513,1.61519
2022-11-08,1.61749,1.64,1.25863,1.35004
2022-11-09,1.34703,1.38393,1.02654,1.03215
2022-11-10,1.0285,1.34712,1.01857,1.23129
2022-11-11,1.23228,1.4112,1.12022,1.149
2022-11-12,1.15112,1.16352,1.09602,1.11599
2022-11-13,1.11499,1.15573,1.08891,1.1384
2022-11-14,1.13741,1.21142,1.0735,1.17523
2022-11-15,1.17617,1.28072,1.17617,1.22777
2022-11-16,1.22378,1.24949,1.1719,1.20191
2022-11-17,1.20289,1.20891,1.16396,1.19504
2022-11-18,1.19506,1.2169,1.18312,1.19261
2022-11-19,1.19363,1.23467,1.17174,1.22472
2022-11-20,1.22572,1.23358,1.13872,1.15324
2022-11-21,1.15126,1.15624,1.08687,1.10667
2022-11-22,1.10567,1.12354,1.05372,1.12163
2022-11-23,1.12163,1.17858,1.1196,1.16972
2022-11-24,1.17271,1.19793,1.16672,1.181
2022-11-25,1.18101,1.19326,1.15008,1.18434
2022-11-26,1.18631,1.22728,1.18228,1.1843
2022-11-27,1.1843,1.20729,1.1833,1.20424
2022-11-28,1.20024,1.20024,1.13239,1.16355
2022-11-29,1.16155,1.24636,1.1545,1.23254
2022-11-30,1.23354,1.29508,1.22658,1.29205
2022-12-01,1.29405,1.33909,1.25609,1.33308
2022-12-02,1.33408,1.37618,1.31113,1.37105
2022-12-03,1.37208,1.40315,1.32126,1.32713
2022-12-04,1.32613,1.38328,1.32013,1.37427
2022-12-05,1.37528,1.41917,1.34701,1.37004
2022-12-06,1.37003,1.399,1.36297,1.37597
2022-12-07,1.37599,1.392,1.32408,1.374
2022-12-08,1.374,1.43813,1.358,1.4241
2022-12-09,1.42514,1.43616,1.37607,1.38404
2022-12-10,1.38506,1.427,1.37796,1.41497
