TIMESTAMP,WIZARD36312_OPEN_PRICE_USD,WIZARD36312_HIGH_PRICE_USD,WIZARD36312_LOW_PRICE_USD,WIZARD36312_CLOSE_PRICE_USD,WIZARD36312_VOLUME_USD,WIZARD36312_DIVIDENDS_USD,WIZARD36312_STOCK_SPLITS_USD
2025-05-09 00:00:00+00:00,0.0018100000452250242,0.0019660000689327717,0.0014120000414550304,0.0015439999988302588,9691297,0.0,0.0
2025-05-10 00:00:00+00:00,0.001541999983601272,0.00254400004632771,0.0014479999663308263,0.002498999936506152,12757720,0.0,0.0
2025-05-11 00:00:00+00:00,0.0024949999060481787,0.0025319999549537897,0.001879999996162951,0.0020669999066740274,8013159,0.0,0.0
2025-05-12 00:00:00+00:00,0.0020669999066740274,0.0025450000539422035,0.0017180000431835651,0.0017819999484345317,11978809,0.0,0.0
2025-05-13 00:00:00+00:00,0.0017819999484345317,0.00184299994725734,0.001500000013038516,0.0016820000018924475,8835604,0.0,0.0
2025-05-14 00:00:00+00:00,0.0016820000018924475,0.0018870000494644046,0.0014250000240281224,0.0015200000489130616,5820951,0.0,0.0
2025-05-15 00:00:00+00:00,0.0015200000489130616,0.001803999999538064,0.0014720000326633453,0.00177800003439188,6069626,0.0,0.0
2025-05-16 00:00:00+00:00,0.0017770000267773867,0.0018899999558925629,0.001474000047892332,0.0014909999445080757,2910907,0.0,0.0
2025-05-17 00:00:00+00:00,0.0014909999445080757,0.0015249999705702066,0.0013180000241845846,0.0013279999839141965,2698037,0.0,0.0
2025-05-18 00:00:00+00:00,0.0013259999686852098,0.0015950000379234552,0.0013249999610707164,0.001521000056527555,4244169,0.0,0.0
2025-05-19 00:00:00+00:00,0.001521000056527555,0.001521000056527555,0.0011919999960809946,0.001234999974258244,3307031,0.0,0.0
2025-05-20 00:00:00+00:00,0.001234999974258244,0.001348000019788742,0.0010229999898001552,0.0011050000321120024,2657173,0.0,0.0
2025-05-21 00:00:00+00:00,0.0011050000321120024,0.0011899999808520079,0.000990999978967011,0.001101000001654029,5249842,0.0,0.0
2025-05-22 00:00:00+00:00,0.001101000001654029,0.0011919999960809946,0.0010029999539256096,0.0011070000473409891,5138099,0.0,0.0
2025-05-23 00:00:00+00:00,0.0011070000473409891,0.0015200000489130616,0.0010189999593421817,0.001285000005736947,8093813,0.0,0.0
2025-05-24 00:00:00+00:00,0.0012860000133514404,0.001588999992236495,0.00120599998626858,0.0012610000558197498,2389600,0.0,0.0
2025-05-25 00:00:00+00:00,0.0012610000558197498,0.0013200000394135714,0.0011729999678209424,0.0013000000035390258,3089037,0.0,0.0
2025-05-26 00:00:00+00:00,0.0013000000035390258,0.0013770000077784061,0.0011370000429451466,0.001243000035174191,2686601,0.0,0.0
2025-05-27 00:00:00+00:00,0.001243000035174191,0.0015480000292882323,0.001214000047184527,0.001323999953456223,3294540,0.0,0.0
2025-05-28 00:00:00+00:00,0.001323999953456223,0.0013800000306218863,0.001230000052601099,0.0013229999458417296,2206391,0.0,0.0
2025-05-29 00:00:00+00:00,0.0013229999458417296,0.001323999953456223,0.001171999960206449,0.0012019999558106065,2874023,0.0,0.0
2025-05-30 00:00:00+00:00,0.0012019999558106065,0.0012580000329762697,0.0011530000483617187,0.0011609999928623438,5442262,0.0,0.0
2025-05-31 00:00:00+00:00,0.0011609999928623438,0.0011620000004768372,0.0009679999784566462,0.0010529999854043126,2846182,0.0,0.0
2025-06-01 00:00:00+00:00,0.0010533331660553813,0.001103477436117828,0.000967909989412874,0.0010958061320707202,1894983,0.0,0.0
